panel,L,ruler,pick,cost,CAGR,Sharpe,MaxDD,H1,H2,KEEP_4a,KEEP_4b
U56,5,marginal,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,5,marginal,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,5,marginal,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,5,marginal,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,5,paired,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,5,paired,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,5,paired,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,5,paired,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,10,marginal,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,10,marginal,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,10,marginal,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,10,marginal,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,10,paired,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,10,paired,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,10,paired,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,10,paired,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,21,marginal,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,21,marginal,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,21,marginal,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,21,marginal,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,21,paired,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,21,paired,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,21,paired,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,21,paired,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,63,marginal,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,63,marginal,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,63,marginal,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,63,marginal,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,63,paired,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,63,paired,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,63,paired,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,63,paired,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,126,marginal,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
U56,126,marginal,b0.02g0.50,10,0.056265058940831336,1.1938141785646192,-0.0798503337178863,1.2048570849651423,1.1871604925053727,False,False
U56,126,marginal,b0.02g0.50,25,0.053976705086069554,1.1474460725987512,-0.08019255967100392,1.1582333789735868,1.1408900446256474,False,False
U56,126,marginal,b0.02g0.50,50,0.05017345360383563,1.070026265737577,-0.08076282487597586,1.0803850385713973,1.0636350105266847,False,False
U56,126,paired,b0.02g0.50,0,0.057793302122600254,1.2246863536680035,-0.0796221552356472,1.2358986942432792,1.2179683219905202,False,False
