universe,book,conv,sleeve,CAGR,Sharpe,MaxDD,dSharpe,dCAGR,dMaxDD,OOS_Sharpe,RISE_Sharpe,FALL_Sharpe
u56,top20,natural,S4,0.07706715365031025,1.1923482704636108,-0.09969876944163636,0.1002123650322877,-0.049530204673210454,0.08338471753714494,1.308068871247853,1.301320867634311,1.1519016001794695
u56,top20,natural,noTLT,0.07992893579910154,1.1731936518789852,-0.10732197713275049,0.08105774644766206,-0.04666842252441916,0.0757615098460308,1.3387974139094074,1.4260466453112077,1.0805671505917764
u56,top20,natural,noGLD,0.06896670133743021,1.1177737035722983,-0.09783647148127417,0.02563779814097522,-0.05763065698609049,0.08524701549750713,1.2012542959353754,1.142278043359516,1.1087065854749307
u56,top20,natural,noDBC,0.07762338250431422,1.2444010229145717,-0.0981698026419634,0.15226511748324856,-0.04897397581920648,0.0849136843368179,1.3450961595068243,1.3686945043563936,1.198603987624935
u56,top20,natural,noUUP,0.08317173843470149,1.1305668202554535,-0.0981752770431994,0.03843091482413041,-0.04342561988881921,0.0849082099355819,1.2452171467394648,1.1429458734193758,1.1270003382442502
u56,top20,natural,TLTonly,0.06824571517952216,0.9775858479365348,-0.10252882100538607,-0.1145500574947883,-0.058351643143998544,0.08055466597339522,0.9419586588683974,0.6185212432442375,1.0964235387880723
u56,top20,g1.00,S4,0.11752047563303591,1.149070517316317,-0.14225991402961424,0.08529230871192839,-0.05291846549553014,0.09752897361316959,1.2360932450412454,1.2468802039030553,1.117303867394423
u56,top20,g1.00,noTLT,0.12398688079426523,1.148529705564251,-0.15634220326123272,0.0847514969598624,-0.046452060334300826,0.08344668438155112,1.281189522467039,1.4207467516111458,1.0674770827550248
u56,top20,g1.00,noGLD,0.10958870780507368,1.0850764123163605,-0.14669081169568154,0.021298203711971997,-0.060850233323492375,0.09309807594710229,1.1454501301119846,1.1334374737803317,1.0705226637138279
u56,top20,g1.00,noDBC,0.11548347531494074,1.167288542068541,-0.1329311313521484,0.1035103334641525,-0.054955465813625315,0.10685775629063543,1.2150127994865232,1.2718711051385079,1.1346932419175
u56,top20,g1.00,noUUP,0.12539869185549524,1.0768359908816585,-0.21766357764417632,0.013057782277269947,-0.04504024927307082,0.022125309998607512,1.1684872655741765,0.9989521761390666,1.1110967851190572
u56,top20,g1.00,TLTonly,0.1057165369298203,0.8958624139496528,-0.2551011775564612,-0.16791579465473572,-0.06472240419874575,-0.01531228991367739,0.8061296419672601,0.4321150379503543,1.1061881563418763
u56,ewall,natural,S4,0.06586723767345548,1.1645218694100654,-0.08684400427466288,0.11537450713229669,-0.03808220508977733,0.07190304420328208,1.279587333161305,1.203968345613756,1.1499161898576018
u56,ewall,natural,noTLT,0.06871732960626553,1.1468194888042254,-0.0944657313574232,0.09767212652645663,-0.03523211315696728,0.06428131712052176,1.3221351970150514,1.3583850083063367,1.0703445244127
u56,ewall,natural,noGLD,0.05783048808776359,1.0787484754017833,-0.08488005185436998,0.02960111312401459,-0.046118954675469226,0.07386699662357499,1.1514004456817502,1.0136012912286425,1.1020865829976916
u56,ewall,natural,noDBC,0.06639093245097882,1.2261980577147642,-0.08706090751940265,0.17705069543699548,-0.03755851031225399,0.07168614095854231,1.3295415992772293,1.29396498997596,1.2017139409718154
u56,ewall,natural,noUUP,0.07189743425967476,1.0794472764295981,-0.11697758944120651,0.03029991415182942,-0.03205200850355805,0.041769459036738454,1.1845882146510867,1.014315180582038,1.1074538033026424
u56,ewall,natural,TLTonly,0.057017400301906385,0.8858181799175969,-0.1119666867997704,-0.1633291823601718,-0.04693204246132643,0.046780361678174565,0.815799074377664,0.4024195999229037,1.042265248008234
u56,ewall,g1.00,S4,0.10161801538897919,1.1608176043994523,-0.12629544791988467,0.11156465291857298,-0.0369744178282434,0.08250740752744024,1.2465526060675245,1.2035634871781011,1.1471246342133965
u56,ewall,g1.00,noTLT,0.10699238605122585,1.1512967637274634,-0.14030374050804706,0.1020438122465841,-0.031600047165996736,0.06849911493927785,1.3123991668183848,1.4072554356446834,1.0762553170220384
u56,ewall,g1.00,noGLD,0.09460869126449944,1.1077584323108274,-0.1301875344230523,0.05850548082994811,-0.04398374195272314,0.0786153210242726,1.1551663832547876,1.0688312195421739,1.1217410693571062
u56,ewall,g1.00,noDBC,0.10005454532842895,1.197721138576015,-0.11805472354413704,0.14846818709513565,-0.03853788788879364,0.09074813190318787,1.2325811336367118,1.2370669252447528,1.1860459828084622
u56,ewall,g1.00,noUUP,0.10729727415478063,1.0533487066615288,-0.20369890408331837,0.00409575518064953,-0.03129515906244196,0.005103951364006543,1.134861996829735,0.9462084110472356,1.1010607548579137
u56,ewall,g1.00,TLTonly,0.08888784907377034,0.8771353836093845,-0.25435166414474486,-0.1721175678714948,-0.049704584143452246,-0.04554880869741995,0.7295646188838246,0.2909518719170211,1.1484047677329492
broad,top20,natural,S4,0.07973489757624885,1.0832744472012856,-0.10907101928168805,0.12634698388944154,-0.05112753798395131,0.09144946402939469,1.052523243946113,1.0756695012482393,1.0861309994765027
broad,top20,natural,noTLT,0.0826014654977123,1.0708095736946477,-0.1165861728775972,0.1138821103828036,-0.04826097006248786,0.08393431043348554,1.0909966484526117,1.2001853004920937,1.0235389547494504
broad,top20,natural,noGLD,0.07162166200273523,1.0042955923298933,-0.10721576515972864,0.04736812901804921,-0.05924077355746493,0.0933047181513541,0.9450190982609803,0.9188873674261558,1.0354196001863674
broad,top20,natural,noDBC,0.08031219948372681,1.1242992090056638,-0.10758330816836159,0.16737174569381974,-0.050550236076473354,0.09293717514272115,1.0696771918491452,1.1185942197951368,1.1264418495696502
broad,top20,natural,noUUP,0.08585533817921465,1.0630467370368613,-0.1165950506078709,0.10611927372501717,-0.04500709738098552,0.08392543270321184,1.0476473890790003,0.9850780709992605,1.095328217576505
broad,top20,natural,TLTonly,0.0709272065476223,0.9323011482873241,-0.1292290354865303,-0.02462631502451995,-0.05993522901257786,0.07129144782455243,0.7571389413601863,0.47828914461155814,1.092836327318764
broad,top20,g1.00,S4,0.12174349486659075,1.0631058327844392,-0.15615055258009802,0.1181289330553249,-0.05056616469598807,0.10583401791253033,1.0203746481932119,1.0723860548660786,1.061040296904461
broad,top20,g1.00,noTLT,0.12824280634257978,1.0660842611181724,-0.1706996792501726,0.1211073613890582,-0.044066853219999036,0.09128489124245576,1.0738887604199086,1.240406158252076,1.0169584211122331
broad,top20,g1.00,noGLD,0.11417107840554475,0.9983169755751128,-0.16158344551847292,0.053340075845998536,-0.058138581157034075,0.10040112497415543,0.9282327558520986,0.9505149030828653,1.0151551190832173
broad,top20,g1.00,noDBC,0.11951809801251856,1.0725560973337747,-0.14620967840627608,0.1275791976046604,-0.05279156155006026,0.11577489208635228,0.9854039674197342,1.0715425251587165,1.0741695356294527
broad,top20,g1.00,noUUP,0.12921106519945758,1.032835978740558,-0.21132356568674093,0.08785907901144385,-0.043098594363121245,0.05066100480588742,1.022065884370473,0.9297617833091705,1.0737288296925167
broad,top20,g1.00,TLTonly,0.10695046264532282,0.8449396189684172,-0.2840259282224421,-0.10003728076069707,-0.065359196917256,-0.02204135772981375,0.6452392133323794,0.33855186786029534,1.0726378519258264
broad,ewall,natural,S4,0.06757522661522364,1.188967225309679,-0.10239579942339294,0.16370575303941926,-0.039451180055534385,0.0744835116288719,1.2317346943625984,1.1919444783648587,1.1886953647009382
broad,ewall,natural,noTLT,0.07044018162471155,1.1612500032536546,-0.1056720736845771,0.1359885309833948,-0.03658622504604647,0.07120723736768775,1.2722241572816109,1.3676107433268434,1.0965505075120943
broad,ewall,natural,noGLD,0.05952474083885195,1.0928416858918732,-0.09763604831271933,0.06758021362161348,-0.04750166583190607,0.07924326273954552,1.0900392672429255,0.97402883601632,1.132655764126817
broad,ewall,natural,noDBC,0.06811203837021162,1.25179508980443,-0.1028223469659375,0.22653361753417034,-0.0389143683005464,0.07405696408632734,1.2664904464342475,1.2642765458264815,1.2485985433031401
broad,ewall,natural,noUUP,0.073611041338286,1.1218102912461367,-0.11105639348680085,0.09654881897587697,-0.033415365332472025,0.06582291756546399,1.1712647730789278,1.0070625640139912,1.164748604714796
broad,ewall,natural,TLTonly,0.05868924901357997,0.9328474291216142,-0.12222370127666893,-0.09241404314864554,-0.048337157657178054,0.054655609775595915,0.7808026008899471,0.32106399469589236,1.1308918941457327
broad,ewall,g1.00,S4,0.10445369746055455,1.1844601431420245,-0.1395736277176416,0.15923056186881523,-0.03814169481163199,0.09134493733445315,1.2000849773099245,1.181151889382423,1.1892158050472643
broad,ewall,g1.00,noTLT,0.10990044108527575,1.16315818727322,-0.15329027743335633,0.13792860600001067,-0.03269495118691079,0.07762828761873841,1.2583714770543717,1.4047961476110369,1.105440510680169
broad,ewall,g1.00,noGLD,0.09692258875228998,1.1119128866484644,-0.14347797359650294,0.08668330537525515,-0.045672803519896554,0.0874405914555918,1.0829920373384037,1.0063762860772762,1.1480632067871082
broad,ewall,g1.00,noDBC,0.10311981743465215,1.2267059345312776,-0.13140562976737613,0.20147635325806834,-0.03947557483753439,0.0995129352847186,1.1842576130574447,1.1965258680886142,1.2399147936059574
broad,ewall,g1.00,noUUP,0.11063261168240168,1.0989450629741173,-0.20058892224037017,0.07371548170090803,-0.031962780589784856,0.030329642811724566,1.1274225587220936,0.9402480649039783,1.1609347231415095
broad,ewall,g1.00,TLTonly,0.09150275136177366,0.9185339445526826,-0.2739001778418929,-0.10669563672052673,-0.05109264091041288,-0.042981612789798174,0.7020809248913072,0.21363067326409974,1.235989680854626
