stat_set,frac,n_cells,inf_share,med_ratio,med_gap,med_sd,mean_agree
S_NONPATH,1/1,36,0.25,0.7659538241806026,0.43048684792981495,0.42277837481971237,0.7604020061728396
S_NONPATH,1/2,72,0.125,0.8001090072066404,0.4756328874179374,0.42382935943966826,0.7677712191358025
S_NONPATH,1/3,108,0.06481481481481481,0.8616195079091697,0.5745435213099999,0.5279006869502942,0.7937345679012344
S_PATH,1/1,36,0.7777777777777778,0.6918702149838601,0.5871949670664811,0.9030379139566354,0.6646118827160493
S_PATH,1/2,72,0.6111111111111112,0.7179603376379009,0.5846262405262426,0.9970047494651377,0.6805007716049383
S_PATH,1/3,108,0.5925925925925926,0.7497831263455017,0.6815829244442843,1.1071273511724868,0.6967528292181071
S_ALL,1/1,72,0.5138888888888888,0.7201285608142768,0.5695545719428137,0.6697483548195081,0.7125069444444444
S_ALL,1/2,144,0.3680555555555556,0.7469772338821036,0.5462750007237149,0.7385775431918502,0.7241359953703703
S_ALL,1/3,216,0.3287037037037037,0.8225679429061616,0.6185700059624462,0.773527206635549,0.7452436985596707
