panel,chooser,pick_warmup,pick_start,moved,oos_CAGR,oos_Sharpe,oos_MaxDD,anchor_oos_CAGR,anchor_oos_Sharpe,anchor_oos_MaxDD,reach_Sharpe,reach_CAGR_pp,spy_oos_Sharpe,spy_oos_CAGR,live_oos_Sharpe,live_oos_CAGR,keep4b_at_pick,keep4b_at_anchor,keep4a_at_pick
U56,C_ISSHARPE,378,2008-01-01,True,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.0,0.0,0.8747033226162612,0.1527838188994346,1.2780694840193234,0.09466489117832899,True,True,False
B135,C_ISSHARPE,378,2009-01-01,True,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.1411337130037582,1.0454439699700835,-0.15970390874891405,0.0,0.0,0.8769078511614361,0.15331427255204866,1.1053961613331222,0.07880316072983651,True,True,False
SMALL663,C_ISSHARPE,252,2008-01-01,True,0.06404742177739187,0.46534120664844825,-0.33350849240419755,0.06404742177739187,0.46534120664844825,-0.33350849240419755,0.0,0.0,0.8768941923019906,0.15331706161492242,0.6517830906127121,0.044697858575210914,False,False,False
