panel,dial,scale,norm,pick_c,picked_adopted,IS_m_min,OOS_Sharpe,OOS_CAGR,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,d_vs_base,d_vs_spy,pass4b,pass4a
B136,band,x1,RAW,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x1,SD,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x1,IQR,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x1,RANK,0.07,0,-0.01904388606232643,1.1133658349262063,0.08283796642697094,-0.14162387688937472,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0072386342550638805,0.23134191132897475,0,0
B136,band,x1,SENS,0.07,0,-0.01904388606232643,1.1133658349262063,0.08283796642697094,-0.14162387688937472,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0072386342550638805,0.23134191132897475,0,0
B136,band,x2,RAW,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x2,SD,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x2,IQR,0.12,0,-0.013271040188398087,1.0968806550522285,0.08447435491410782,-0.14768349728329522,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.023723814129041676,0.21485673145499695,0,0
B136,band,x2,RANK,0.07,0,-0.01904388606232643,1.1133658349262063,0.08283796642697094,-0.14162387688937472,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0072386342550638805,0.23134191132897475,0,0
B136,band,x2,SENS,0.07,0,-0.01904388606232643,1.1133658349262063,0.08283796642697094,-0.14162387688937472,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.0072386342550638805,0.23134191132897475,0,0
B136,gross,x1,RAW,1.1,0,0.014343307647004644,1.1190150280130362,0.1172960324253387,-0.17613053658716038,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.001589441168234007,0.23699110441580462,1,0
B136,gross,x1,SD,1.1,0,0.014343307647004644,1.1190150280130362,0.1172960324253387,-0.17613053658716038,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.001589441168234007,0.23699110441580462,1,0
B136,gross,x1,IQR,1.1,0,0.014343307647004644,1.1190150280130362,0.1172960324253387,-0.17613053658716038,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,-0.001589441168234007,0.23699110441580462,1,0
B136,gross,x1,RANK,0.75,1,-0.023761765932948653,1.1206044691812702,0.07983508528458483,-0.12178128651163966,1.1206044691812702,0.07983508528458483,-0.12178128651163966,0.8820239235972316,0.1545044425578177,-0.3371595330739301,0.0,0.23858054558403863,0,0
