panel,stat,repair,max_over_min,comparable,ratio_L2,ratio_L3,ratio_L4,ratio_L6,ratio_L8
B136,SHARPE,R_FROZEN,1.0,True,4.3770420158334336,4.3770420158334336,4.3770420158334336,4.3770420158334336,4.3770420158334336
B136,SHARPE,R_COUNT,14.055130537575712,False,45.77535960850632,5.963343809227958,3.766214959983458,3.460727838716954,3.2568434342269614
B136,MAXDD,R_ASIS,2.5273450412270964,False,1.7173483691970128,1.3199152846237132,0.959618143162378,0.7448387637801765,0.6795068901091528
B136,MAXDD,R_FROZEN,1.0,True,1.3199152846237132,1.3199152846237132,1.3199152846237132,1.3199152846237132,1.3199152846237132
B136,MAXDD,R_COUNT,1.1778791950816445,True,1.7173483691970128,1.97987292693557,1.908621034005907,1.6808794443460184,1.818797314007543
B136,ULCER,R_ASIS,2.1322306587183633,False,2.8619149398704904,2.4268298856071295,1.6571995909590915,1.3422163911622602,1.6606598299136535
B136,ULCER,R_FROZEN,1.0,True,2.4268298856071295,2.4268298856071295,2.4268298856071295,2.4268298856071295,2.4268298856071295
B136,ULCER,R_COUNT,1.366081896601695,False,2.8619149398704904,2.1921897080765613,2.9099330394892307,2.9947106741199447,2.71546399468363
B136,CALMAR,R_ASIS,4.4695517486276914,False,5.784512759142557,3.420952926773515,1.7857634312621362,3.4730834192559206,1.2942042254950075
B136,CALMAR,R_FROZEN,1.0,True,3.420952926773515,3.420952926773515,3.420952926773515,3.420952926773515,3.420952926773515
B136,CALMAR,R_COUNT,2.0257288629961296,False,5.784512759142557,5.131429390160272,3.3266720943538277,4.1622254263704495,2.8555217160637403
SMALL,CAGR,R_ASIS,3.499697878095272,False,4.042512618102757,14.14757283174758,7.236353320532465,7.910771944680495,7.757136666696784
SMALL,CAGR,R_FROZEN,1.0,True,14.14757283174758,14.14757283174758,14.14757283174758,14.14757283174758,14.14757283174758
SMALL,CAGR,R_COUNT,2.609825376435037,False,4.042512618102757,5.902656315591699,6.559132829629843,8.076717321347198,10.550252015283416
SMALL,VOL,R_ASIS,4.633780063296509,False,2.9981331579839305,8.541541863802749,3.2197899470933087,4.09642301419196,1.8433205174019904
SMALL,VOL,R_FROZEN,1.0,True,8.541541863802749,8.541541863802749,8.541541863802749,8.541541863802749,8.541541863802749
SMALL,VOL,R_COUNT,2.2176532029839633,False,2.9981331579839305,2.346582172919729,4.121995263744449,5.203905471840505,4.0368449909614155
SMALL,SHARPE,R_ASIS,77.95593498246508,False,4.485800433607156,6.032050676557396,11.600978987054459,349.6947669465931,12.05894274125426
SMALL,SHARPE,R_FROZEN,1.0,True,6.032050676557396,6.032050676557396,6.032050676557396,6.032050676557396,6.032050676557396
SMALL,SHARPE,R_COUNT,1.6687958543393704,False,4.485800433607156,4.555925960534008,4.748300295706135,6.841858956467108,7.485885166997372
SMALL,MAXDD,R_ASIS,3.1115649832527112,False,1.462085339756146,0.7942591498710535,0.5440755425490938,0.5501937046023303,0.4698874513710904
SMALL,MAXDD,R_FROZEN,1.0,True,0.7942591498710535,0.7942591498710535,0.7942591498710535,0.7942591498710535,0.7942591498710535
SMALL,MAXDD,R_COUNT,1.4474115436247659,False,1.462085339756146,1.1913887248065802,1.010137957097283,1.095202315760704,1.173713969601412
SMALL,ULCER,R_ASIS,3.158206294945229,False,3.129303348902318,2.111861524534354,1.0359872700665793,1.3487954741900305,0.9908483033267425
SMALL,ULCER,R_FROZEN,1.0,True,2.111861524534354,2.111861524534354,2.111861524534354,2.111861524534354,2.111861524534354
SMALL,ULCER,R_COUNT,1.6538300791258251,False,3.129303348902318,3.1677922868015314,1.91542790688385,2.5921948338769183,2.4620576768914715
SMALL,CALMAR,R_ASIS,13.209045003840224,False,17.802876802590205,1.8107095314996668,23.917743690461545,2.2473998305794636,2.4284021661207715
SMALL,CALMAR,R_FROZEN,1.0,True,1.8107095314996668,1.8107095314996668,1.8107095314996668,1.8107095314996668,1.8107095314996668
SMALL,CALMAR,R_COUNT,7.205673983684562,False,17.802876802590205,2.470674754769692,3.299366495367672,3.394049910233751,3.9676442921449193
