panel,dial,rung_i,rung,n_rungs,turn_per_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,IS_MaxDD,IS_ADD,IS_ULC,IS_UPI,IS_TUW,IS_VOL,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_ADD,OOS_ULC,OOS_UPI,OOS_TUW,OOS_VOL,ULC,UPI,TUW,VOL,ADD,M_S,M_CAGR,L_H1,L_H2,L_OOS,L_DD,L_CAGR,O_S,O_DD,O_CAGR,A_H1,A_H2,A_DD,pass_4b,pass_4b_oos,pass_4a,M_L_DD,S_L_DD,B_L_DD,M_L_VOLTGT,S_L_VOLTGT,B_L_VOLTGT,M_L_TUW,S_L_TUW,B_L_TUW,M_L_ULCER,S_L_ULCER,B_L_ULCER,S_C_ISSHARPE,S_C_ISCAGR,S_C_ISDD,S_C_ISMAR
U56,D_GROSS,10,0.45,33,1.7781629313529852,0.0929749957228263,1.138640228440702,-0.11809419746843397,1.2027564703178721,1.0958221529435601,0.08317821188629448,1.1110630344561678,-0.0847497425086251,0.0847497425086251,0.02404057403223225,3.4599095585144437,0.8579970104633782,0.07441748841917852,0.10110632211862614,1.163078248816334,-0.11809419746843308,0.11809419746843308,0.03109243755059795,3.2517978673782597,0.8367514356029533,0.0860093044219517,0.02812859521854023,3.305355102182432,0.8479190101237345,0.08097407191792437,0.11809419746843397,0.2363866891383461,-0.20564444850175354,True,True,True,True,False,True,True,False,False,False,True,False,False,False,0.35975920890521473,-0.20564444850175354,M_CAGR,0.5662195805886491,-0.20564444850175354,M_CAGR,-0.015330188679245299,-0.20564444850175354,M_CAGR,0.08500169420849771,-0.20564444850175354,M_CAGR,1.1110630344561678,0.08317821188629448,-0.0847497425086251,0.9814568094744278
U56,D_GROSS,11,0.475,33,1.8723272498487302,0.09819167952124119,1.1387468331009778,-0.12434684254920736,1.2028545804554767,1.0959452060455601,0.08783094304216066,1.1111482541377864,-0.08936874254143001,0.08936874254143001,0.025394627142603283,3.458642749466131,0.8584952665670155,0.0785556814380313,0.10679481235061639,1.1632026042565227,-0.12434684254920747,0.12434684254920747,0.03284513028090282,3.2514656339393544,0.8367514356029533,0.090796078384071,0.02971378076965008,3.304583832076161,0.8481439820022497,0.08547918559171051,0.12434684254920736,0.23648152127364197,-0.16121066302505305,True,True,True,True,False,True,True,True,False,False,False,False,True,False,0.32486503521767945,-0.16121066302505305,M_CAGR,0.542098004579367,-0.16121066302505305,M_CAGR,-0.015919811320754762,-0.16121066302505305,M_CAGR,0.08460443238982522,-0.16121066302505305,M_CAGR,1.1111482541377864,0.08783094304216066,-0.08936874254143001,0.9827926470090317
U56,D_GROSS,12,0.5,33,1.9661991825484069,0.10341242458587718,1.1388509902722965,-0.13056770565714293,1.2029503073680943,1.0960658774400929,0.09248591682400487,1.1112313458653993,-0.09397792559052176,0.09397792559052176,0.026750661839121014,3.457331911270716,0.8584952665670155,0.08269433025670486,0.11248926002886739,1.1633243139189244,-0.13056770565714304,0.13056770565714304,0.034600457505467225,3.2510916947006536,0.837571780147662,0.0955838810481512,0.031301328243739615,3.303771130113626,0.84859392575928,0.08998508782692151,0.13056770565714293,0.23657398542987085,-0.1167554603724457,True,True,True,True,False,True,True,True,False,False,False,False,True,False,0.29004502380170555,-0.1167554603724457,M_CAGR,0.5179737717075432,-0.1167554603724457,M_CAGR,-0.015919811320754762,-0.1167554603724457,M_CAGR,0.0841933633607639,-0.1167554603724457,M_CAGR,1.1112313458653993,0.09248591682400487,-0.09397792559052176,0.984123838048758
U56,D_GROSS,13,0.525,33,2.0598379335039767,0.10863698503317809,1.1389523884724646,-0.13675692641553117,1.2030435044194878,1.096183725400978,0.09714293250325512,1.1113120393090945,-0.09857726481366913,0.09857726481366913,0.02810870259229211,3.4559735435776884,0.8589935226706528,0.08683343890775884,0.11818938046163852,1.1634430384027679,-0.13675692641553117,0.13675692641553117,0.03635841311981871,3.2506748870515016,0.8379819524200164,0.10037273529698704,0.03289124338192554,3.302915118522898,0.8490438695163105,0.09449179363452001,0.13675692641553117,0.23666378078494207,-0.07228075751054919,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.2552993774365681,-0.07228075751054919,M_CAGR,0.49384685846734,-0.07228075751054919,M_CAGR,-0.016509433962264227,-0.07228075751054919,M_CAGR,0.08376738943764031,-0.07228075751054919,M_CAGR,1.1113120393090945,0.09714293250325512,-0.09857726481366913,0.9854496641479636
U56,D_GROSS,14,0.55,33,2.153258338945654,0.1138651615922377,1.139051195817924,-0.1429145056741674,1.2031337893197571,1.0962993655634516,0.1018017577703092,1.1113897430313078,-0.10316678231628362,0.10316678231628362,0.02946878670043663,3.45456223919802,0.8599900348779272,0.09097301795222462,0.12389500112939755,1.1635594865960943,-0.1429145056741673,0.1429145056741673,0.038118962423422595,3.250219661101504,0.8379819524200164,0.10516266336445408,0.03448351953617733,3.3020168220584196,0.8494938132733408,0.09899932038355584,0.1429145056741674,0.23675024918939946,-0.027788773006197358,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.22062792912723286,-0.027788773006197358,M_CAGR,0.4697172032983806,-0.027788773006197358,M_CAGR,-0.017688679245283025,-0.027788773006197358,M_CAGR,0.08332481496651993,-0.027788773006197358,M_CAGR,1.1113897430313078,0.1018017577703092,-0.10316678231628362,0.9867687591361568
U56,D_GROSS,15,0.575,33,2.2465113767342517,0.11909671305065617,1.1391472172019228,-0.14904043654092336,1.2032204461769764,1.0964130247766697,0.1064621339570222,1.1114637547768027,-0.10774649238831246,0.10774649238831246,0.03083095289837368,3.4530925563003936,0.8604882909815645,0.09511307668322881,0.12960589460444405,1.1636738229576586,-0.14904043654092358,0.14904043654092358,0.03988206877510933,3.249728476606308,0.8379819524200164,0.1099536862997284,0.036078149434235,3.3010759952572246,0.8497187851518561,0.10350768422208473,0.14904043654092336,0.2368326091763057,0.016718022848543644,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.18603057092048556,0.016718022848543644,M_CAGR,0.44558475203092024,0.016718022848543644,M_CAGR,-0.01827830188679249,-0.01827830188679249,M_SWAP,0.08286393342990578,0.016718022848543644,M_CAGR,1.1114637547768027,0.1064621339570222,-0.10774649238831246,0.9880798121328952
U56,D_GROSS,16,0.6,33,2.3396193499374083,0.12433142834103084,1.1392405805810095,-0.15513474393540005,1.2033043403219197,1.096524229375868,0.11112396667680113,1.1115350421260386,-0.11231620872827719,0.11231620872827719,0.03219514782148908,3.451574979339898,0.8609865470852018,0.09925362073589189,0.13532175085463272,1.16378557783891,-0.15513474393540005,0.15513474393540005,0.04164771056293504,3.2492002327509493,0.8379819524200164,0.11474582404888602,0.03767509937906857,3.3000955641833434,0.8499437570303712,0.10801689909216196,0.15513474393540005,0.23691193746548989,0.06123872865759393,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.15150871022834211,0.06123872865759393,M_CAGR,0.421449471817775,0.06123872865759393,M_CAGR,-0.018867924528301955,-0.018867924528301955,M_SWAP,0.08238803267429862,0.06123872865759393,M_CAGR,1.1115350421260386,0.11112396667680113,-0.11231620872827719,0.989384951068279
U56,D_GROSS,17,0.625,33,2.4326281516472585,0.12956906770794063,1.139331160077223,-0.16121545048973251,1.2033852178793214,1.0966329537392974,0.11578704480238766,1.1116033652037098,-0.11687596680796697,0.11687596680796697,0.033561414351256584,3.4500049250174833,0.861484803188839,0.10339465984628901,0.14104230499205928,1.1638947050580255,-0.16121545048973285,0.16121545048973285,0.0434159194561085,3.2486310726333127,0.8383921246923708,0.11953909789197562,0.03927440511597654,3.2990714264245566,0.8503937007874016,0.1125269814456047,0.16121545048973251,0.23698796712463074,0.1057713281464276,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.11706207907964786,0.1057713281464276,M_CAGR,0.3973113059072477,0.1057713281464276,M_CAGR,-0.01945754716981129,-0.01945754716981129,M_SWAP,0.08189567541148314,0.08189567541148314,M_SWAP,1.1116033652037098,0.11578704480238766,-0.11687596680796697,0.9906830973439693
U56,D_GROSS,18,0.65,33,2.5255622404570284,0.1348094138632161,1.139419062951413,-0.16728466554095578,1.2034628399824598,1.0967395919987084,0.12045114813950608,1.111668505218874,-0.12142566817923428,0.12142566817923428,0.03492976353003791,3.4483814365340293,0.861484803188839,0.10753619911256404,0.14676734111671674,1.1640015451710854,-0.1672846655409559,0.1672846655409559,0.04518663993221083,3.248025109565519,0.8388022969647252,0.12433352729386016,0.04087603723951722,3.2980059459601447,0.8506186726659167,0.11703794476467662,0.16728466554095578,0.23706045468400544,0.15031371845010746,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.0826914211996105,0.0826914211996105,M_SWAP,0.3731702245821977,0.15031371845010746,M_CAGR,-0.01945754716981129,-0.01945754716981129,M_SWAP,0.08138656159642955,0.08138656159642955,M_SWAP,1.111668505218874,0.12045114813950608,-0.12142566817923428,0.9919743489631061
U56,D_GROSS,19,0.675,33,2.6184598987369974,0.14005223105977005,1.1395042035945733,-0.1733252255390343,1.203537709969498,1.0968435777521992,0.12511614823092354,1.1117309705365153,-0.12596519220825986,0.12596519220825986,0.03630019020758434,3.4467077862523854,0.8619830592924763,0.1116782494120019,0.1524965319920104,1.1641055896682764,-0.1733252255390345,0.1733252255390345,0.0469598885105852,3.247378493192893,0.8392124692370796,0.12912913954779065,0.04248000377735589,3.2968978014645414,0.8510686164229472,0.12154980945209955,0.1733252255390343,0.23712996585022142,0.19486467279645692,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.04839764791479686,0.04839764791479686,M_SWAP,0.3490261644388024,0.19486467279645692,M_CAGR,-0.020047169811320754,-0.020047169811320754,M_SWAP,0.08086171741759043,0.08086171741759043,M_SWAP,1.1117309705365153,0.12511614823092354,-0.12596519220825986,0.9932596937102071
U56,D_GROSS,20,0.7,33,2.711366590163443,0.1452972734446305,1.1395864709049368,-0.179337189919768,1.203609203771474,1.096945217099251,0.1297817664540215,1.1117900550053696,-0.1304945166778818,0.1304945166778818,0.03767272810681261,3.4449792456244284,0.8619830592924763,0.11582082137173316,0.1582296582160856,1.1642071506910663,-0.179337189919768,0.179337189919768,0.04873564680832433,3.246692484423107,0.8392124692370796,0.13392595869813187,0.04408630659585018,3.2957461094803358,0.8510686164229472,0.1260625939632255,0.179337189919768,0.23719571482085666,0.23942153032731625,True,True,True,True,True,True,True,True,False,False,False,True,True,False,0.014180927064457923,0.014180927064457923,M_SWAP,0.3248790635313923,0.23719571482085666,M_S,-0.020047169811320754,-0.020047169811320754,M_SWAP,0.08031966003773024,0.08031966003773024,M_SWAP,1.1117900550053696,0.1297817664540215,-0.1304945166778818,0.9945380829631356
U56,D_GROSS,21,0.725,33,2.804317857808545,0.1505443051060591,1.1396658932161599,-0.18532062618623402,1.2036777605711593,1.0970442242225678,0.1344478399004294,1.11184615858786,-0.13501363161458313,0.13501363161458313,0.03904737295575642,3.443198087942275,0.8619830592924763,0.11996390916870327,0.16396642111550253,1.1643059988311513,-0.18532062618623413,0.18532062618623413,0.05051389152339531,3.245966924555043,0.8392124692370796,0.13872401141386118,0.045694929915861444,3.2945516140030833,0.8510686164229472,0.13057631142536946,0.18532062618623402,0.23725814667256354,0.28398273526064094,True,True,True,True,True,True,True,True,False,False,False,True,True,False,-0.01995866600660604,-0.01995866600660604,M_SWAP,0.3007289558026211,0.23725814667256354,M_S,-0.020047169811320754,-0.020047169811320754,M_SWAP,0.07976110234421102,0.07976110234421102,M_SWAP,1.11184615858786,0.1344478399004294,-0.13501363161458313,0.9958093734137242
U56,D_GROSS,22,0.75,33,2.8973942661657444,0.15579303602884864,1.1397421543856086,-0.19127561830465034,1.2037428776668584,1.097140421431011,0.13911410293501003,1.1118987741862618,-0.13952273332906884,0.13952273332906884,0.04042419148843084,3.441357707174518,0.8624813153961136,0.12410752357784108,0.16970650886021055,1.1644019491864868,-0.19127561830465012,0.19127561830465012,0.05229465246069361,3.2451981392890517,0.8392124692370796,0.14352331435164592,0.04730591755737134,3.2933096761077945,0.8512935883014623,0.13509097603378928,0.19127561830465034,0.23731669710893621,0.3285457507692844,True,True,True,True,True,True,True,True,False,False,False,True,True,False,-0.05402261432497854,-0.05402261432497854,M_SWAP,0.27657577844530123,0.23731669710893621,M_S,-0.02063679245283022,-0.02063679245283022,M_SWAP,0.07918397273511732,0.07918397273511732,M_SWAP,1.1118987741862618,0.13911410293501003,-0.13952273332906884,0.9970712271447906
U56,D_GROSS,23,0.775,33,2.990679787700364,0.16104316845861688,1.1398149118793375,-0.19720219574106002,1.203804280237653,1.0972334102381185,0.14378030830726907,1.1119476148929897,-0.14402172370290578,0.14402172370290578,0.04180320123688043,3.4394568849531173,0.8629795714997509,0.1282516739966324,0.17544957975490183,1.1644946188303023,-0.19720219574106013,0.19720219574106013,0.05407793253218401,3.2443840128408117,0.839622641509434,0.14832389450602945,0.04891927805177275,3.292018502157371,0.8517435320584927,0.1396066074275985,0.19720219574106002,0.2373710468603128,0.3731082156002416,True,True,True,True,True,True,True,True,False,False,False,True,True,False,-0.0880101766562746,-0.0880101766562746,M_SWAP,0.2524194766813768,0.2373710468603128,M_S,-0.021226415094339684,-0.021226415094339684,M_SWAP,0.07858788913936735,0.07858788913936735,M_SWAP,1.1119476148929897,0.14378030830726907,-0.14402172370290578,0.9983237570733793
U56,D_GROSS,24,0.8,33,3.084182289229613,0.1662944899495784,1.1398843797427103,-0.2031004182032674,1.2038622988477499,1.097323311112124,0.14844630784359913,1.1119930736103776,-0.14851028635363916,0.14851028635363916,0.04318460534907298,3.437482099087557,0.8634778276033881,0.13239637296289794,0.18119536564359606,1.164584095191781,-0.20310041820326752,0.20310041820326752,0.05586368649950961,3.243526823908885,0.8404429860541427,0.15312578010764263,0.05053506235587911,3.290675467628708,0.8524184476940383,0.1441232272643469,0.2031004182032674,0.23742163314690565,0.4176687146890993,True,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.1219189628934904,-0.1219189628934904,M_SWAP,0.22825997742774284,0.22825997742774284,M_SWAP,-0.021816037735849017,-0.021816037735849017,M_SWAP,0.07796861109940843,0.07796861109940843,M_SWAP,1.1119930736103776,0.14844630784359913,-0.14851028635363916,0.9995691981235045
U56,D_GROSS,25,0.825,33,3.177867640031876,0.17154683706024643,1.1399510905150796,-0.20897034547882065,1.2039169843210011,1.0974110470147727,0.15311191237847233,1.1120352499453754,-0.15298836163004093,0.15298836163004093,0.04456818732224658,3.4354529896270933,0.8639760837070254,0.13654163162810481,0.18694372348975286,1.1646712182040115,-0.2089703454788211,0.2089703454788211,0.0576518300627719,3.2426329448034283,0.8404429860541427,0.1579289867966895,0.0521531358287783,3.289290937815214,0.8526434195725534,0.14864084932162092,0.20897034547882065,0.23746856681094702,0.46222544149681494,True,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.15574852240222495,-0.15574852240222495,M_SWAP,0.20409721568236566,0.20409721568236566,M_SWAP,-0.022405660377358482,-0.022405660377358482,M_SWAP,0.07733229758742091,0.07733229758742091,M_SWAP,1.1120352499453754,0.15311191237847233,-0.15298836163004093,1.0008075826625962
U56,D_GROSS,26,0.85,33,3.2718470585020385,0.17679987355929283,1.1400145091409593,-0.21481209308120175,1.2039678147215083,1.0974960659226418,0.15777682449151786,1.112073559630757,-0.15745604562217208,0.15745604562217208,0.04595396844244248,3.4333666893020114,0.8639760837070254,0.14068746345089012,0.19269428288083112,1.164755485128037,-0.21481209308120164,0.21481209308120164,0.05944237196664289,3.2416990861159585,0.8404429860541427,0.16273354181242816,0.05377351199342385,3.287861755819748,0.8526434195725534,0.15315949507163834,0.21481209308120175,0.23751119768210546,0.5067755556458752,True,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.18949958109355314,-0.18949958109355314,M_SWAP,0.17993111299469067,0.17993111299469067,M_SWAP,-0.022405660377358482,-0.022405660377358482,M_SWAP,0.07667804944912171,0.07667804944912171,M_SWAP,1.112073559630757,0.15777682449151786,-0.15745604562217208,1.0020372597830605
U56,D_GROSS,27,0.875,33,3.3661359734314837,0.18205337490332085,1.1400748551350086,-0.22062587099027386,1.2040150114750352,1.0975785938823945,0.16244085837301792,1.1121082666299835,-0.16191331249943597,0.16191331249943597,0.04734198961532563,3.4312216215017775,0.8639760837070254,0.14483386694155317,0.1984467850745777,1.1648370865782083,-0.22062587099027386,0.22062587099027386,0.06123532928741618,3.240723735527595,0.8412633305988515,0.16753946303361333,0.05539621699366104,3.2863864137898284,0.8530933633295839,0.15767917433507417,0.22062587099027386,0.2375498194979097,0.5513172826453702,True,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.2231719438305796,-0.2231719438305796,M_SWAP,0.15576167804820062,0.15576167804820062,M_SWAP,-0.022405660377358482,-0.022405660377358482,M_SWAP,0.07600537227126936,0.07600537227126936,M_SWAP,1.1121082666299835,0.16244085837301792,-0.16191331249943597,1.0032581994984742
U56,D_GROSS,28,0.9,33,3.4608838978897976,0.18730695493264515,1.140131457505509,-0.22641181010086264,1.2040577202670077,1.0976581002573553,0.16710363415198093,1.1121384215511725,-0.16636033926315752,0.16636033926315752,0.04873234172946634,3.429008913210928,0.8639760837070254,0.14898085198011807,0.2042008372441444,1.1649155455050457,-0.22641181010086286,0.22641181010086286,0.06303075768717727,3.2397014527034034,0.8420836751435603,0.17234677020823902,0.05702131965895901,3.284858296035877,0.8535433070866142,0.16219990274844348,0.22641181010086264,0.23758337577870914,0.5958469947107619,True,True,True,False,True,True,False,True,False,False,False,False,False,False,-0.2567669477674353,-0.2567669477674353,M_SWAP,0.13158885325211844,0.13158885325211844,M_SWAP,-0.022405660377358482,-0.022405660377358482,M_SWAP,0.07531148354274668,0.07531148354274668,M_SWAP,1.1121384215511725,0.16710363415198093,-0.16636033926315752,1.0044679813236472
