panel,gross,kind,depth,device,tier,devices,turnover_yr,mean_names_in,mean_risk_gross,mean_gross,mean_sweep_w,max_name_w,max_row_sum,n_trades,median_trade,acting_reb,sched_reb,lev_events,cut,dgross_rel
U56,0.75,STACK,5,-,MID,HOLD+DRIFT+BANDW+ROTA+PARTIAL,1.1103777281477423,51.399325842696626,0.676752236911262,1.0,0.323247763088738,0.034265826999791825,1.000000000000001,3564,0.002324669036665086,326,978,0,0.6833267368429417,0.031488987094998144
U56,0.75,STACK,1,-,STRONG,HOLD,3.3232474175227598,38.54921348314607,0.679820815902086,1.0,0.32017918409791396,0.03409762683113557,1.0000000000000009,31360,0.00039488453221791717,978,978,0,0.05222918534153653,0.036166039142158324
U56,0.75,STACK,2,-,STRONG,HOLD+DRIFT,2.713861950517861,38.54921348314607,0.694830920480838,1.0,0.3051690795191619,0.03347361103763919,1.0000000000000009,1972,0.016304347826086956,978,978,0,0.2260223725291426,0.05904406853559063
U56,0.75,STACK,3,-,STRONG,HOLD+DRIFT+BANDW,1.1479926113987444,36.74741573033708,0.6748982703405468,1.0,0.32510172965945316,0.037553362915994405,1.0000000000000009,922,0.014269250786550827,978,978,0,0.6725991911434823,0.028663217196012614
U56,0.75,STACK,4,-,STRONG,HOLD+DRIFT+BANDW+ROTA,1.0090246140994896,37.3885393258427,0.6925753703073495,1.0,0.3074246296926504,0.08203988188285302,1.000000000000001,777,0.015397852180683392,245,978,0,0.7122320548650617,0.055606214861974035
U56,0.75,STACK,5,-,STRONG,HOLD+DRIFT+BANDW+ROTA+PARTIAL,0.5943914948768665,49.27483146067416,0.6694847673851676,1.0,0.3305152326148323,0.0413166111332971,1.0000000000000018,2059,0.00284133690204081,245,978,0,0.8304830063644663,0.020412090157902574
U56,0.75,SINGLE,-1,HOLD,MILD,HOLD,3.5334145848268474,37.70629213483146,0.6595774399357868,1.0,0.34042256006421306,0.028037927858616956,1.0000000000000009,34518,0.00039899523223768316,978,978,0,-0.007709267125159069,0.00531158719950553
U56,0.75,SINGLE,-1,DRIFT,MILD,DRIFT,3.2948757912213242,37.55662921348315,0.6577848202167136,1.0,0.3422151797832864,0.028061866356824946,1.0000000000000007,8875,0.0015153249502197486,978,978,0,0.06032060797564831,0.002579320651392658
U56,0.75,SINGLE,-1,BANDW,MILD,BANDW,2.8443834270236428,37.11191011235955,0.6613059831709036,1.0,0.33869401682909633,0.02670598140993539,1.0000000000000009,34882,0.0003395770448541436,978,978,0,0.18879840735999998,0.007946189958822902
U56,0.75,SINGLE,-1,ROTA,MILD,ROTA,2.9815546706771854,37.59280898876405,0.6568463654022301,1.0,0.3431536345977699,0.03138711185440291,1.000000000000001,18122,0.0006374066188328531,489,978,0,0.14967796731700622,0.0011489510815125836
U56,0.75,SINGLE,-1,PARTIAL,MILD,PARTIAL,3.0213673075898226,46.10786516853933,0.6560313561539324,1.0,0.3439686438460676,0.027651508395094133,1.0000000000000007,42809,0.0002713044119828853,978,978,0,0.13832363506914758,-9.32658158211419e-05
U56,0.75,SINGLE,-1,HOLD,MID,HOLD,3.487649999601933,37.98314606741573,0.6659892012550336,1.0,0.3340107987449665,0.03025542178537189,1.0000000000000009,33437,0.00039827755580782234,978,978,0,0.005342526127555258,0.015084234895315074
U56,0.75,SINGLE,-1,DRIFT,MID,DRIFT,3.1626124633554404,37.55662921348315,0.6643369348454354,1.0,0.33566306515456457,0.02960098025889157,1.0000000000000009,3666,0.004095624269242841,978,978,0,0.09804133901117607,0.012565891383033545
U56,0.75,SINGLE,-1,BANDW,MID,BANDW,2.1952685644616707,36.62696629213483,0.6588569354828203,1.0,0.3411430645171796,0.02622160971061636,1.0000000000000009,34235,0.00029200202297516645,978,978,0,0.3739221868455108,0.00421341216903981
U56,0.75,SINGLE,-1,ROTA,MID,ROTA,2.661620933767559,37.52966292134831,0.656239672706534,1.0,0.34376032729346573,0.03397085817091832,1.000000000000001,12263,0.0008449335801368231,326,978,0,0.2409212063454126,0.00022424511080521015
U56,0.75,SINGLE,-1,PARTIAL,MID,PARTIAL,2.5611815912325238,49.54943820224719,0.655923405398444,1.0,0.3440765946015561,0.028164845183784988,1.0000000000000009,45813,0.00022525933875083143,978,978,0,0.26956592205218066,-0.0002578016819205775
U56,0.75,SINGLE,-1,HOLD,STRONG,HOLD,3.3232474175227598,38.54921348314607,0.679820815902086,1.0,0.32017918409791396,0.03409762683113557,1.0000000000000009,31360,0.00039488453221791717,978,978,0,0.05222918534153653,0.036166039142158324
U56,0.75,SINGLE,-1,DRIFT,STRONG,DRIFT,3.074486397138032,37.55662921348315,0.6780155724150979,1.0,0.3219844275849021,0.03346086649625396,1.0000000000000007,2158,0.016568715995600142,978,978,0,0.12317438000328473,0.03341453175985265
U56,0.75,SINGLE,-1,BANDW,STRONG,BANDW,1.744544387648833,36.71730337078652,0.6624544281528416,1.0,0.3375455718471583,0.027706002385094332,1.0000000000000009,34179,0.0002669052290147564,978,978,0,0.5024660978380311,0.009696621337609734
U56,0.75,SINGLE,-1,ROTA,STRONG,ROTA,2.511470547327272,37.542247191011235,0.6574445495617703,1.0,0.34255545043822955,0.03447355985975778,1.0000000000000018,9367,0.0010986717099918109,245,978,0,0.2837432223432086,0.002060688552284251
U56,0.75,SINGLE,-1,PARTIAL,STRONG,PARTIAL,2.2192427358843876,51.10651685393258,0.6558040747714661,1.0,0.344195925228534,0.0282779582910091,1.0000000000000007,47194,0.00020464559763178417,978,978,0,0.3670848927396727,-0.0004396824661091481
U56,1.0,STACK,0,-,MILD,NONE,3.9918738682526254,37.55662921348315,0.7500522904110477,1.0,0.24994770958895224,0.02918030310500747,1.0000000000000009,35526,0.0002552993713405456,978,978,9,0.0,0.0
U56,1.0,STACK,1,-,MILD,HOLD,3.945396905922853,37.70629213483146,0.7534408888866111,1.0,0.2465591111133889,0.02984023215528718,1.0000000000000007,34603,0.00025598538570745233,978,978,10,0.011642893504076768,0.00451781631612147
U56,1.0,STACK,2,-,MILD,HOLD+DRIFT,3.6148410955144734,37.70629213483146,0.7530060779507979,1.0,0.24699392204920206,0.02984052750789835,1.0000000000000009,6055,0.0014664381985054105,978,978,4,0.0944500716159129,0.003938108819228292
U56,1.0,STACK,3,-,MILD,HOLD+DRIFT+BANDW,2.832428276651083,37.16022471910112,0.7423227323228714,1.0,0.2576772676771286,0.029776940426701003,1.0000000000000007,5994,0.0013442087749710053,978,978,13,0.2904514596071318,-0.010305358955627342
U56,1.0,STACK,4,-,MILD,HOLD+DRIFT+BANDW+ROTA,2.5405067338976184,37.28269662921348,0.7451928542574259,1.0,0.254807145742574,0.033411298995371576,1.0000000000000009,4689,0.00152547641221858,489,978,11,0.3635804091651619,-0.006478796499586381
U56,1.0,STACK,5,-,MILD,HOLD+DRIFT+BANDW+ROTA+PARTIAL,2.2669933845153984,51.70022471910112,0.7446821713057911,1.0,0.2553178286942088,0.03343076330536245,1.0000000000000009,6273,0.0013145777576948486,489,978,3,0.43209794213569774,-0.007159659631615356
U56,1.0,STACK,1,-,MID,HOLD,3.8206995426465182,37.98314606741573,0.7595970011818727,1.0,0.2404029988181273,0.03200631248573506,1.0000000000000007,33588,0.0002554995502145642,978,978,13,0.0428806949456636,0.012725393806336083
U56,1.0,STACK,2,-,MID,HOLD+DRIFT,3.293181383173333,37.98314606741573,0.761233105800466,1.0,0.23876689419953395,0.03196855355560997,1.0000000000000007,3006,0.017223349864662563,978,978,9,0.17502869783436636,0.014906714548249544
U56,1.0,STACK,3,-,MID,HOLD+DRIFT+BANDW,1.8858862389002882,36.65393258426966,0.7335629557536951,1.0,0.2664370442463049,0.02952852087018964,1.0000000000000009,1900,0.003653336357553369,978,978,1,0.5275686804889448,-0.021984246789401807
U56,1.0,STACK,4,-,MID,HOLD+DRIFT+BANDW+ROTA,1.644786213474338,36.85910112359551,0.7404645811157338,1.0,0.2595354188842662,0.05115670335483975,1.0000000000000013,1683,0.0048828955134360315,326,978,3,0.5879663867750623,-0.012782721175425782
U56,1.0,STACK,5,-,MID,HOLD+DRIFT+BANDW+ROTA+PARTIAL,1.2763359452502974,51.399325842696626,0.7385725516757091,1.0,0.26142744832429077,0.03805475640079318,1.0000000000000018,3466,0.0025218088449125726,326,978,0,0.6802664644790013,-0.015305251223281191
U56,1.0,STACK,1,-,STRONG,HOLD,3.5610374523577764,38.54921348314607,0.7725552702614173,1.0,0.22744472973858249,0.03443831994024235,1.0000000000000009,31727,0.00025299188881810694,978,978,27,0.10792836399999794,0.03000188138621307
U56,1.0,STACK,2,-,STRONG,HOLD+DRIFT,2.9819263305580694,38.54921348314607,0.7809738139493572,1.0,0.21902618605064286,0.03443197869713227,1.0000000000000009,2347,0.018037015853721076,978,978,15,0.2530008640119291,0.04122582376405215
U56,1.0,STACK,3,-,STRONG,HOLD+DRIFT+BANDW,1.2177900414481957,36.74741573033708,0.7358176321685395,1.0,0.26418236783146054,0.037550420931682635,1.000000000000001,841,0.01699786455458397,978,978,0,0.6949327354420488,-0.018978221151364383
U56,1.0,STACK,4,-,STRONG,HOLD+DRIFT+BANDW+ROTA,1.0892774929538696,37.384494382022474,0.7521233419156288,1.0,0.24787665808437115,0.08225781386556924,1.000000000000001,771,0.01771784499421335,245,978,1,0.727126274801192,0.0027612094930689057
U56,1.0,STACK,5,-,STRONG,HOLD+DRIFT+BANDW+ROTA+PARTIAL,0.6792755990606373,49.27483146067416,0.7205093435063257,1.0,0.2794906564936743,0.041344950873387874,1.0000000000000018,2138,0.002972767812036039,245,978,0,0.8298354052559335,-0.039387849730492475
U56,1.0,SINGLE,-1,HOLD,MILD,HOLD,3.945396905922853,37.70629213483146,0.7534408888866111,1.0,0.2465591111133889,0.02984023215528718,1.0000000000000007,34603,0.00025598538570745233,978,978,10,0.011642893504076768,0.00451781631612147
U56,1.0,SINGLE,-1,DRIFT,MILD,DRIFT,3.664818387038129,37.55662921348315,0.749771873477583,1.0,0.2502281265224169,0.028740639323029248,1.0000000000000007,6136,0.0014544017071673604,978,978,4,0.08193031443592658,-0.0003738631786738278
U56,1.0,SINGLE,-1,BANDW,MILD,BANDW,3.176537428795753,37.11191011235955,0.742034093985906,1.0,0.25796590601409386,0.02916061851860947,1.0000000000000007,34882,0.0002481265028334602,978,978,37,0.20424904853363324,-0.010690183241421125
U56,1.0,SINGLE,-1,ROTA,MILD,ROTA,3.420316210527467,37.59280898876405,0.7508615933274561,1.0,0.24913840667254375,0.03343235438215691,1.000000000000001,18122,0.00038409183489365034,489,978,4,0.14318028990614073,0.0010789953270655683
U56,1.0,SINGLE,-1,PARTIAL,MILD,PARTIAL,3.4868743920242173,46.19573033707865,0.7499192703008105,1.0,0.25008072969918954,0.029092930057818336,1.0000000000000009,42810,0.0001834039464045263,978,978,0,0.12650687193417331,-0.000177347782198356
U56,1.0,SINGLE,-1,HOLD,MID,HOLD,3.8206995426465182,37.98314606741573,0.7595970011818727,1.0,0.2404029988181273,0.03200631248573506,1.0000000000000007,33588,0.0002554995502145642,978,978,13,0.0428806949456636,0.012725393806336083
U56,1.0,SINGLE,-1,DRIFT,MID,DRIFT,3.461962690518147,37.55662921348315,0.75337015494325,1.0,0.24662984505674998,0.028765567953901394,1.0000000000000007,3041,0.017646570091259844,978,978,8,0.1327474753019784,0.004423510966660826
U56,1.0,SINGLE,-1,BANDW,MID,BANDW,2.4300351502889357,36.62696629213483,0.7326353397956632,1.0,0.2673646602043368,0.029171545710578322,1.0000000000000007,34235,0.0002467413180566938,978,978,9,0.391254525947073,-0.02322098184093213
U56,1.0,SINGLE,-1,ROTA,MID,ROTA,3.0635869953446466,37.52966292134831,0.7498673061489184,1.0,0.25013269385108156,0.03617451267819207,1.000000000000001,12263,0.0004974414542394806,326,978,3,0.2325441393052633,-0.0002466284877657987
U56,1.0,SINGLE,-1,PARTIAL,MID,PARTIAL,2.9835137233413693,49.57775280898876,0.7496529760803483,1.0,0.25034702391965163,0.02970891638638474,1.0000000000000009,45839,0.00014407242047643516,978,978,0,0.2526032079647468,-0.0005323819896351223
U56,1.0,SINGLE,-1,HOLD,STRONG,HOLD,3.5610374523577764,38.54921348314607,0.7725552702614173,1.0,0.22744472973858249,0.03443831994024235,1.0000000000000009,31727,0.00025299188881810694,978,978,27,0.10792836399999794,0.03000188138621307
U56,1.0,SINGLE,-1,DRIFT,STRONG,DRIFT,3.3923255528543166,37.55662921348315,0.7643444690725949,1.0,0.23565553092740507,0.033365532057232944,1.0000000000000009,2536,0.018532364790575878,978,978,15,0.1501921992492089,0.019054909696648803
U56,1.0,SINGLE,-1,BANDW,STRONG,BANDW,1.9108345684185162,36.71730337078652,0.7345977374785015,1.0,0.26540226252149846,0.029206453578889742,1.0000000000000007,34179,0.00025241463824728777,978,978,3,0.521318901477478,-0.020604634010352396
U56,1.0,SINGLE,-1,ROTA,STRONG,ROTA,2.8998120402002363,37.542247191011235,0.7502056325200743,1.0,0.24979436747992562,0.036705393285269484,1.0000000000000018,9367,0.0006241441426037588,245,978,2,0.27357122596922645,0.00020444189156809678
U56,1.0,SINGLE,-1,PARTIAL,STRONG,PARTIAL,2.60757075876027,51.1161797752809,0.7493365099435754,1.0,0.2506634900564247,0.03199469683613019,1.0000000000000009,47212,0.00013076346059556418,978,978,0,0.3467802729193722,-0.0009543074217933656
B136,0.75,STACK,0,-,MILD,NONE,4.6751254264368125,92.29361510791367,0.7283250174818579,1.0,0.27167498251814204,0.02502299341834478,1.0000000000000007,87539,0.00021139384597795245,977,977,0,0.0,0.0
B136,0.75,STACK,1,-,MILD,HOLD,4.765993473199107,92.70031474820144,0.7357051094693817,1.0,0.2642948905306182,0.02498900093737511,1.0000000000000009,84304,0.00020956320245488257,977,977,0,-0.01943649388494606,0.010132965105386749
B136,0.75,STACK,2,-,MILD,HOLD+DRIFT,4.4032709906387915,92.70031474820144,0.7430952773618241,1.0,0.2569047226381759,0.025104039146501753,1.0000000000000009,15881,0.0017812811309937376,977,977,0,0.058149121360625666,0.020279764563125413
B136,0.75,STACK,3,-,MILD,HOLD+DRIFT+BANDW,3.373601794129855,92.2439298561151,0.7459330697719013,1.0,0.25406693022809873,0.025140101022430254,1.0000000000000007,12380,0.0017429765959699993,977,977,0,0.2783933078986771,0.02417609153523559
B136,0.75,STACK,4,-,MILD,HOLD+DRIFT+BANDW+ROTA,3.054172180744468,92.58430755395683,0.7530301819318826,1.0,0.24696981806811721,0.02967123747478472,1.000000000000001,10312,0.0021987820486314793,489,977,0,0.3467186648140407,0.033920521548801874
B136,0.75,STACK,5,-,MILD,HOLD+DRIFT+BANDW+ROTA+PARTIAL,2.464424657232916,127.0804856115108,0.7544021394007734,1.0,0.2455978605992266,0.028851197394620165,1.0000000000000009,13671,0.0014499476989361087,489,977,0,0.47286448331479347,0.03580423752169826
B136,0.75,STACK,1,-,MID,HOLD,4.788691739550222,93.43277877697842,0.7485617769932243,1.0,0.2514382230067757,0.027972379889747306,1.0000000000000009,81104,0.00020770901059846084,977,977,0,-0.024291607765476675,0.02778534174390157
B136,0.75,STACK,2,-,MID,HOLD+DRIFT,4.241369790400629,93.43277877697842,0.7848752843075756,1.0,0.21512471569242442,0.027964074302423363,1.0000000000000007,8089,0.00646551724137931,977,977,0,0.09277946503496781,0.07764427346081981
B136,0.75,STACK,3,-,MID,HOLD+DRIFT+BANDW,2.2452760727217336,92.69132194244604,0.777604206583314,1.0,0.22239579341668603,0.027594300258747123,1.0000000000000007,4926,0.004656757396257715,977,977,0,0.5197399282540768,0.06766098639840235
B136,0.75,STACK,4,-,MID,HOLD+DRIFT+BANDW+ROTA,2.0027953497200954,93.41861510791367,0.7899430765396576,1.0,0.21005692346034235,0.03132015508842647,1.000000000000001,4458,0.005611451530609899,326,977,7,0.5716060710596713,0.0846024200443376
B136,0.75,STACK,5,-,MID,HOLD+DRIFT+BANDW+ROTA+PARTIAL,1.1942903005390504,126.43300359712231,0.7930460597003753,1.0,0.20695394029962458,0.024781994276017197,1.0000000000000018,6849,0.00198180092379278,326,977,0,0.7445436877937863,0.08886285746751743
B136,0.75,STACK,1,-,STRONG,HOLD,4.587937381846149,95.08992805755396,0.7763348548674911,1.0,0.22366514513250893,0.027988173266414115,1.0000000000000009,76280,0.00020563072926809908,977,977,12,0.018649348763486562,0.06591814949817931
B136,0.75,STACK,2,-,STRONG,HOLD+DRIFT,3.815321280274291,95.83250899280576,0.8516532575737552,1.0,0.14834674242624474,0.027976427745286775,1.0000000000000007,6910,0.006756756756756757,977,977,21,0.1839103912165687,0.1693313247954844
B136,0.75,STACK,3,-,STRONG,HOLD+DRIFT+BANDW,1.5752650899586629,94.24482913669065,0.8407759748969935,1.0,0.15922402510300657,0.025782678987346274,1.0000000000000007,2338,0.006781447056698556,977,977,0,0.6630539405315453,0.154396670052511
B136,0.75,STACK,4,-,STRONG,HOLD+DRIFT+BANDW+ROTA,1.3072449764208331,97.80755395683454,0.8425282373420449,1.0,0.15747176265795518,0.054076179527000015,1.0000000000000013,3025,0.0058920308467599386,245,977,13,0.7203829080116977,0.15680254984929398
B136,0.75,STACK,5,-,STRONG,HOLD+DRIFT+BANDW+ROTA+PARTIAL,0.476435986278604,123.78507194244604,0.7991816757988388,1.0,0.20081832420116105,0.02986695470651381,1.0000000000000016,2214,0.0022203436499735117,245,977,0,0.8980912932122713,0.09728714051586995
B136,0.75,SINGLE,-1,HOLD,MILD,HOLD,4.765993473199107,92.70031474820144,0.7357051094693817,1.0,0.2642948905306182,0.02498900093737511,1.0000000000000009,84304,0.00020956320245488257,977,977,0,-0.01943649388494606,0.010132965105386749
B136,0.75,SINGLE,-1,DRIFT,MILD,DRIFT,4.450016734217753,92.29361510791367,0.7367726673831869,1.0,0.263227332616813,0.025017867600837327,1.0000000000000009,16560,0.0017435995856588471,977,977,0,0.04815030008523813,0.011598736413773514
B136,0.75,SINGLE,-1,BANDW,MILD,BANDW,3.669091007916064,92.13848920863309,0.7353215601778518,1.0,0.2646784398221482,0.025151110387917053,1.0000000000000007,86685,0.0001721374738735534,977,977,0,0.2151887546870601,0.00960634679306227
B136,0.75,SINGLE,-1,ROTA,MILD,ROTA,3.9418452345056387,92.34262589928058,0.7285534688041109,1.0,0.271446531195889,0.029736232813498343,1.0000000000000009,44801,0.0003677991603112064,489,977,0,0.15684716987155778,0.0003136667240168922
B136,0.75,SINGLE,-1,PARTIAL,MILD,PARTIAL,3.9676107234642606,114.77450539568345,0.7282796279790805,1.0,0.2717203720209195,0.026090542733810496,1.0000000000000007,106558,0.00015021484064330981,977,977,0,0.1513359831955975,-6.232039499931563e-05
B136,0.75,SINGLE,-1,HOLD,MID,HOLD,4.788691739550222,93.43277877697842,0.7485617769932243,1.0,0.2514382230067757,0.027972379889747306,1.0000000000000009,81104,0.00020770901059846084,977,977,0,-0.024291607765476675,0.02778534174390157
B136,0.75,SINGLE,-1,DRIFT,MID,DRIFT,4.4367013804950215,92.29361510791367,0.768527438422,1.0,0.23147256157799986,0.027457895352159548,1.0000000000000007,8608,0.006388026036164453,977,977,0,0.05099842767716034,0.055198462190876985
B136,0.75,SINGLE,-1,BANDW,MID,BANDW,2.7028216808762373,92.62095323741008,0.7357164352338244,1.0,0.26428356476617565,0.02525630000917979,1.0000000000000007,86536,0.00014431302986105338,977,977,0,0.4218718356533556,0.010148515531598568
B136,0.75,SINGLE,-1,ROTA,MID,ROTA,3.4649916382773087,92.2039118705036,0.7293329397328409,1.0,0.2706670602671592,0.027456490078095957,1.0000000000000013,30391,0.0005097376248020535,326,977,0,0.2588452025942367,0.0013838907449146287
B136,0.75,SINGLE,-1,PARTIAL,MID,PARTIAL,3.293087315898825,122.66142086330935,0.7282224182215816,1.0,0.2717775817784183,0.026504594408031046,1.0000000000000009,113316,0.00012603839336572994,977,977,0,0.29561519413422876,-0.00014087015798380786
B136,0.75,SINGLE,-1,HOLD,STRONG,HOLD,4.587937381846149,95.08992805755396,0.7763348548674911,1.0,0.22366514513250893,0.027988173266414115,1.0000000000000009,76280,0.00020563072926809908,977,977,12,0.018649348763486562,0.06591814949817931
B136,0.75,SINGLE,-1,DRIFT,STRONG,DRIFT,4.353038519476055,92.60678956834532,0.8211075159580854,1.0,0.17889248404191468,0.02638042271232928,1.0000000000000009,6161,0.007352941176470588,977,977,0,0.06889374670878912,0.1273916126031449
B136,0.75,SINGLE,-1,BANDW,STRONG,BANDW,2.106281896190532,93.23381294964028,0.736334734149447,1.0,0.26366526585055317,0.025135522640187917,1.0000000000000007,86739,0.00013233644960116645,977,977,0,0.549470505266026,0.010997448220688932
B136,0.75,SINGLE,-1,ROTA,STRONG,ROTA,3.167335363446609,92.22841726618705,0.729649362451633,1.0,0.2703506375483668,0.032032347564432816,1.000000000000001,23222,0.00066409505959291,245,977,0,0.32251328583913075,0.0018183433741627564
B136,0.75,SINGLE,-1,PARTIAL,STRONG,PARTIAL,2.7847585508850305,125.97054856115108,0.7281543081178101,1.0,0.2718456918821899,0.025350660274833528,1.0000000000000007,116251,0.00011737786896170999,977,977,0,0.40434570265477165,-0.0002343862423371812
B136,1.0,STACK,0,-,MILD,NONE,5.829629100658773,92.29361510791367,0.9563154568940531,1.0,0.04368454310594692,0.02502299341834478,1.0000000000000007,87539,0.00026493787607511504,977,977,7,0.0,0.0
B136,1.0,STACK,1,-,MILD,HOLD,5.789041754242564,92.70031474820144,0.9610246007537319,1.0,0.038975399246268,0.02498900031722117,1.0000000000000009,86213,0.0002578992438744994,977,977,223,0.006962251922960627,0.004924257812347177
B136,1.0,STACK,2,-,MILD,HOLD+DRIFT,5.426447471685927,92.70031474820144,0.9558839988671409,1.0,0.044116001132859184,0.025104039146501753,1.0000000000000009,44010,0.00024216145403283418,977,977,353,0.06916076855168785,-0.0004511670535091161
B136,1.0,STACK,3,-,MILD,HOLD+DRIFT+BANDW,4.14550539602804,92.2439298561151,0.9570969720861483,1.0,0.04290302791385193,0.025361496408997087,1.0000000000000009,40134,0.00019619655377415505,977,977,339,0.2888903694474182,0.0008172148494112186
B136,1.0,STACK,4,-,MILD,HOLD+DRIFT+BANDW+ROTA,3.700585635484592,92.58430755395683,0.9610059356852327,1.0,0.038994064314767124,0.02967123747478472,1.0000000000000009,27686,0.0003182429762536411,489,977,232,0.36521079273012236,0.004904740122483764
B136,1.0,STACK,5,-,MILD,HOLD+DRIFT+BANDW+ROTA+PARTIAL,3.1230753116809544,127.0804856115108,0.9638584062420811,1.0,0.036141593757918734,0.028990029149136096,1.000000000000001,37559,0.00020585349916579267,489,977,240,0.4642754697158977,0.0078875116925603
B136,1.0,STACK,1,-,MID,HOLD,5.526787846230437,93.43277877697842,0.9655572791909988,1.0,0.03444272080900113,0.027972379889747306,1.0000000000000007,86559,0.00025250456054726374,977,977,443,0.0519486315851746,0.009663989252000071
B136,1.0,STACK,2,-,MID,HOLD+DRIFT,5.017564463466779,93.43277877697842,0.9459518409576224,1.0,0.05404815904237748,0.027964074302423363,1.0000000000000007,35230,0.00027098230238660134,977,977,315,0.1392995374440249,-0.010837026487148793
B136,1.0,STACK,3,-,MID,HOLD+DRIFT+BANDW,2.717013039792853,92.69132194244604,0.9463630600685057,1.0,0.05363693993149442,0.027594300258747123,1.0000000000000009,23811,0.00021818892763367584,977,977,233,0.533930376550745,-0.010407022864475146
B136,1.0,STACK,4,-,MID,HOLD+DRIFT+BANDW+ROTA,2.2885554459832766,93.41861510791367,0.9527593586737433,1.0,0.04724064132625661,0.03132015508842647,1.0000000000000013,13350,0.0004687561983240081,326,977,119,0.607426920912574,-0.003718540984226415
B136,1.0,STACK,5,-,MID,HOLD+DRIFT+BANDW+ROTA+PARTIAL,1.5358160339313187,126.43300359712231,0.962181257044658,1.0,0.03781874295534204,0.025784406444326162,1.0000000000000009,21079,0.00023643684901049344,326,977,133,0.7365499575680098,0.006133750226788193
B136,1.0,STACK,1,-,STRONG,HOLD,5.022382967294888,95.08992805755396,0.9727806559710692,1.0,0.027219344028930722,0.027988173266414115,1.0000000000000009,88216,0.00023786016072773006,977,977,694,0.13847298334514324,0.017217330283975762
B136,1.0,STACK,2,-,STRONG,HOLD+DRIFT,4.43343633715507,95.09217625899281,0.9405734132285075,1.0,0.05942658677149254,0.027976427745286775,1.0000000000000007,31584,0.00022234279492713057,977,977,293,0.23949941572542366,-0.016461141093204734
B136,1.0,STACK,3,-,STRONG,HOLD+DRIFT+BANDW,1.8049164896689254,93.47099820143885,0.9380084571279086,1.0,0.061991542872091354,0.02764101108645487,1.0000000000000007,20306,0.0001690728636336604,977,977,217,0.690389138227514,-0.019143264530725457
B136,1.0,STACK,4,-,STRONG,HOLD+DRIFT+BANDW+ROTA,1.5291515416298,95.8824190647482,0.9452648410970739,1.0,0.05473515890292622,0.04707989306257385,1.000000000000001,10259,0.00039437414492399063,245,977,95,0.7376931679140617,-0.011555408539426604
B136,1.0,STACK,5,-,STRONG,HOLD+DRIFT+BANDW+ROTA+PARTIAL,0.6964712157166393,123.78507194244604,0.9554582322057539,1.0,0.04454176779424603,0.035023623931348155,1.0000000000000016,11722,0.0001578080730074349,245,977,76,0.8805290690555365,-0.000896382759600356
