score,side,quantile,outer_bar,outer_n_fire,outer_n_distinct,outer_d_fire,outer_d_refuse,outer_lic_minus_ref,outer_welch,sel_mean_OOS_Sharpe,d_sel,n_4b_both,inner2011_bar,inner2011_n_fire,inner2011_lic_minus_ref,inner2012_bar,inner2012_n_fire,inner2012_lic_minus_ref,inner2013_bar,inner2013_n_fire,inner2013_lic_minus_ref,inner2014_bar,inner2014_n_fire,inner2014_lic_minus_ref
S_OBS_RATIO,OBS,0.5,0.125839330804751,36,27,0.010743273493613092,0.008161269161516124,0.0025820043320969686,0.09812059479060677,0.7976191769439737,0.0053716367468067405,13,0.11334106989369273,36,-0.026142043137021145,0.11649201928455498,36,0.011949625569394724,0.11503333484757218,36,-0.03741406277038542,0.11443188119321517,36,0.02688650615228309
S_OBS_RATIO,OBS,0.6,0.18026212647926299,29,21,0.017266968505615456,0.004181894160972175,0.013085074344643281,0.4467247512576492,0.7992022914008177,0.006954751203650744,16,0.12089950829143689,29,-0.030345658206013846,0.1617697511175066,29,0.007647984765109113,0.15395225657045433,29,-0.02996009227266597,0.16157645592643727,29,0.056090225828067844
S_OBS_RATIO,OBS,0.7,0.22299885739942452,22,15,0.0469875068036453,-0.0070632322819109035,0.0540507390855562,1.8359001985742223,0.8066048339427253,0.014357293745558386,17,0.20007170308511243,22,-0.03277503725863161,0.2016545286445863,22,-0.011126861729843325,0.21928820443137328,22,-0.02999072541786492,0.21938898399631868,22,0.06778881374933586
S_OBS_RATIO,OBS,0.8,0.2852971801098131,15,11,0.05826326276475388,-0.003392726419064148,0.06165598918381803,1.7752037289181943,0.804385719939824,0.012138179742657074,20,0.27079229260031235,15,-0.039709289495822926,0.25127922968657923,15,-0.03969298941282646,0.2867990290186228,15,-0.03757882275139313,0.29508960171379756,15,0.004413713790775724
S_OBS_RATIO,OBS,0.9,0.48268353557029225,8,5,0.13422280307465392,-0.0061440451408215566,0.1403668482154755,5.075027513891525,0.8071611849832396,0.01491364478607271,23,0.41179537552511086,8,-0.035305463623204754,0.3347865536935325,8,-0.016012575836822106,0.4208082370389914,8,-0.07395197757481443,0.4581840706292371,8,-0.05521273096007222
S_OBS_RATIO,OBS,0.95,0.6286491686072184,4,3,0.1064940235432125,0.0037439329619382605,0.10275009058127424,2.6626737710796555,0.7981638748384565,0.0059163346412896,24,0.44826783913019247,4,-0.01431535828994714,0.4261227675899356,4,-0.019326160752627233,0.5698925859766378,4,-0.0133897536853836,0.7007326306242074,4,-0.018662344253950747
S_OBS_MARGIN,OBS,0.5,0.04481649958658615,36,32,-0.01156271394267903,0.030467256597808245,-0.04202997054048728,-1.6270197595381288,0.7864661832258276,-0.005781356971339302,14,0.060052471810414634,36,0.019348908892672788,0.052826444157478405,36,0.033019498767081205,0.05097647786527608,36,0.023290708115352984,0.05136884413348167,36,0.06220304229378283
S_OBS_MARGIN,OBS,0.6,0.06421625198595472,29,25,-0.004029975624063575,0.018544949504244086,-0.02257492512830766,-0.8030939333763112,0.7906243555708081,-0.001623184626358798,16,0.06794330550770979,29,0.012693934446751666,0.06778387644022893,29,0.03810874775410731,0.06696427479827924,29,-0.01387631910843476,0.06703679585315363,29,0.06463703060801945
S_OBS_MARGIN,OBS,0.7,0.06940990455203383,22,19,-0.0106758288285264,0.018308635396244655,-0.028984464224771057,-0.8684992841461152,0.7889854813884506,-0.0032620588087163283,17,0.09030884116488587,22,0.004192331824764976,0.08920803687342689,22,0.023004746507203435,0.08105964670025827,22,-0.02362626834881405,0.08357465003234776,22,0.07978612525456992
S_OBS_MARGIN,OBS,0.8,0.09278515901960252,15,12,-0.0014544233465252651,0.012322454136535627,-0.013776877483060892,-0.34596506902952767,0.7919445353333076,-0.00030300486385936853,20,0.10640180149898806,15,0.01388115418602304,0.09800544611557532,15,0.039276626137491014,0.09456481887490148,15,-0.009209437901760861,0.09123208267809073,15,0.0234360247138038
