uni,q,draw,nkeep,book,scaler,arm,dCAGR_full,dMaxDD_full,rate_full,dCAGR_IS,dMaxDD_IS,rate_IS,dCAGR_OOS,dMaxDD_OOS,rate_OOS
universe.json(56),0.1,0,50,TOP5,OFF,band3-dg,0.47636138552660245,-2.220446049250313e-14,,0.2104923654247859,-0.18543541959297194,,0.7003657360389326,-2.220446049250313e-14,
universe.json(56),0.1,0,50,TOP5,OFF,band3-rw,0.3788395090986274,-2.220446049250313e-14,,0.07023178410956454,0.7284670950225225,0.09641037267083855,0.6387848736330248,-2.220446049250313e-14,
universe.json(56),0.1,0,50,TOP5,OFF,abs12-dg,0.386151347964403,-1.1102230246251565e-14,,0.8476947016653913,-6.661338147750939e-14,,-0.005020750321160783,-2.220446049250313e-14,
universe.json(56),0.1,0,50,TOP5,OFF,abs12-rw,0.25994153352701943,-1.1102230246251565e-14,,1.0100551155664217,6.661338147750939e-14,,-0.37714605913230503,-1.1102230246251565e-14,
universe.json(56),0.1,0,50,TOP5,OFF,vol60-dg,5.218782446174086,3.0606656985931013,1.7051135145445673,3.9173938565854716,1.4629553651011595,2.6777261631045004,6.306885098989579,3.0606656985931235,2.060625275700193
universe.json(56),0.1,0,50,TOP5,OFF,vol60-rw,4.683894806364508,1.1709840150750717,3.999964769855739,4.883217124347294,0.07668805306841886,,4.51458271602585,1.1709840150750495,3.8553751869418185
universe.json(56),0.1,0,50,TOP5,OFF,v1gate-dg,5.449011396947667,2.8894603041858313,1.8858232414731322,4.190578953515112,0.7891078936792195,5.31052722584806,6.501531038818564,2.8894603041858535,2.250084913573666
universe.json(56),0.1,0,50,TOP5,OFF,v1gate-rw,4.881231370796368,3.229312230813719,1.5115389971338884,4.786791029622606,0.3530446308335433,13.558600277593587,4.96038141270152,3.229312230813597,1.536048872998507
universe.json(56),0.1,0,50,TOP5,OFF,stop15,2.443458143911026,-3.5635370380896148,,1.418968893901984,2.249859330742854,0.6306922724068583,3.3018094842323764,-3.5635370380896148,
universe.json(56),0.1,0,50,TOP5,OFF,stop25,0.38792767412236806,-2.4276794441521865,,-0.04737274534467595,0.6270219610828964,-0.07555197151764986,0.7542536102620456,-2.4276794441522087,
universe.json(56),0.1,0,50,TOP5,OFF,ddctl-8/.5/recover,8.462002238871902,6.361175464785052,1.3302576364567926,7.643625112690433,4.02400785192667,1.8995055163798236,9.148528491768415,6.361175464785029,1.438182069086752
universe.json(56),0.1,0,50,TOP5,OFF,ddctl-8/.5/high,8.191493758099888,6.361175464785052,1.2877327159810839,8.000683881055837,4.024007851926658,1.98823764154068,8.351572672446439,6.36117546478504,1.3128977055703115
universe.json(56),0.1,0,50,TOP5,OFF,ebud-0.10,5.900366914541699,0.5758750656464695,10.24591489808302,5.60353115471266,1.3024977803341997,4.302142575072093,6.149966432735687,0.5758750656464251,10.679341405122816
universe.json(56),0.1,0,50,TOP5,OFF,ebud-0.20,1.8137532378888155,0.0,,1.6407046491922594,-0.22211238017281199,,1.959507824602369,-2.220446049250313e-14,
universe.json(56),0.1,0,50,TOP10,OFF,g200-dg,0.6743057865119528,2.03123924244506,0.3319676837772551,0.6403589806958099,1.5933573173191107,0.40189289228183933,0.7032710323106484,2.0312392424450376,0.34622757261429676
universe.json(56),0.1,0,50,TOP10,OFF,g200-rw,0.5044110541417179,1.9867359229250314,0.25388933089762816,0.3656085520746366,1.4277192416899842,0.2560787453154078,0.6237327572467422,1.9867359229250314,0.3139484971552902
universe.json(56),0.1,0,50,TOP10,OFF,band3-dg,0.4723950598820581,2.031239242445071,0.2325649534583727,0.4339158724745662,1.8618358430605997,0.23305807227412098,0.5053532996209587,2.0312392424450487,0.24879063433840193
universe.json(56),0.1,0,50,TOP10,OFF,band3-rw,0.3937954594123161,1.9867359229250314,0.1982122811936369,0.3702142329063296,1.85099728165955,0.2000079830341006,0.41394918854298357,1.9867359229250092,0.20835642209234287
universe.json(56),0.1,0,50,TOP10,OFF,abs12-dg,0.8762187791484077,1.1102230246251565e-14,,0.8872525723176761,-1.1102230246251565e-14,,0.866314852968908,1.1102230246251565e-14,
universe.json(56),0.1,0,50,TOP10,OFF,abs12-rw,0.7474889656972294,1.1102230246251565e-14,,0.48635516637416387,-4.440892098500626e-14,,0.9718599869026789,0.0,
universe.json(56),0.1,0,50,TOP10,OFF,vol60-dg,2.774319373199119,8.108998032539827,0.3421285049110034,2.247935842748383,0.39511482057488223,5.689323016225239,3.225372469794685,9.757391057818465,0.3305568517939268
universe.json(56),0.1,0,50,TOP10,OFF,vol60-rw,2.6889297678553525,6.190477428103403,0.4343654910440678,2.268311727348604,-0.4141034574092095,,3.0494432685577166,6.190477428103424,0.4926022756684171
universe.json(56),0.1,0,50,TOP10,OFF,v1gate-dg,3.3332699304218893,8.939742166239938,0.3728597389541789,2.83811551813109,1.2258589542749943,2.315205601944334,3.757424552385036,9.125143706100292,0.41176606894126416
universe.json(56),0.1,0,50,TOP10,OFF,v1gate-rw,3.191968513468213,6.190477428103424,0.5156255798587308,2.388064864915629,1.2183158442351627,1.9601360978891431,3.8798249483975145,6.190477428103403,0.626740827901894
universe.json(56),0.1,0,50,TOP10,OFF,stop15,1.4522937519177548,-2.1217203921848005,,1.0085646741462062,0.6418912614965189,1.5712391407149198,1.8330041424577281,-2.1217203921847894,
universe.json(56),0.1,0,50,TOP10,OFF,stop25,0.2638469026205126,-1.973528895803589,,-0.12127967699044895,0.412430028120947,-0.29406121940976404,0.5947390912089512,-1.9735288958036001,
universe.json(56),0.1,0,50,TOP10,OFF,ddctl-8/.5/recover,6.075127209273079,5.912071522543094,1.0275801275590533,6.265953868429142,2.00437100885964,3.126144731056588,5.907136482109521,5.9120715225430835,0.9991652603635215
universe.json(56),0.1,0,50,TOP10,OFF,ddctl-8/.5/high,6.137442286582218,9.71825422082463,0.631537532063185,6.470778660203602,2.0043710088596844,3.228333792297725,5.845714644866451,10.108133081457272,0.5783179344551808
universe.json(56),0.1,0,50,TOP10,OFF,ebud-0.10,1.8672545200393298,1.3768527394702468,1.3561759122894788,1.2360121007815472,0.3920767352683652,3.152474986651612,2.408188702501901,1.376852739470269,1.749053209153238
universe.json(56),0.1,0,50,TOP10,OFF,ebud-0.20,0.15204407859423785,1.1102230246251565e-14,,0.19739960313160942,-0.005983232554795936,,0.11286179567890908,-1.1102230246251565e-14,
universe.json(56),0.1,0,50,TOP20,OFF,g200-dg,1.4063584534573792,3.016927127068525,0.4661559242976822,1.8333093402185918,0.6219505208795328,2.9476771522371474,1.043268216888471,3.016927127068525,0.34580491107260836
universe.json(56),0.1,0,50,TOP20,OFF,g200-rw,1.3653087565313582,3.0989969312209875,0.4405647333098307,1.802459808219914,0.713989595212372,2.5244903011279636,0.9935285576842867,3.0989969312209875,0.32059681882061175
universe.json(56),0.1,0,50,TOP20,OFF,band3-dg,1.1597476171381071,3.027626584532994,0.38305503824772236,1.663645310214168,0.06869860143440265,,0.7310554740671549,3.0276265845330053,0.24146157184701697
universe.json(56),0.1,0,50,TOP20,OFF,band3-rw,0.9454054217026719,2.918655331659492,0.32391814526627655,1.454702827081178,-0.14454225454150205,,0.5121598491213852,2.9186553316594366,0.17547801673114674
universe.json(56),0.1,0,50,TOP20,OFF,abs12-dg,1.9210996103641742,0.0299990674703432,,2.444814004437035,0.052668161182078954,,1.4752742659771112,0.0299990674703543,
universe.json(56),0.1,0,50,TOP20,OFF,abs12-rw,1.197650897483249,-0.32335471257868287,,1.2432299365748412,-0.8657401374455587,,1.158851786987114,-0.32335471257869397,
universe.json(56),0.1,0,50,TOP20,OFF,vol60-dg,2.0964168514075565,5.585875841365451,0.37530673988183266,1.64733391209404,-0.3579778332104988,,2.4751235205327626,5.585875841365429,0.44310392690857514
universe.json(56),0.1,0,50,TOP20,OFF,vol60-rw,1.717179621615239,4.24211136383269,0.4047936214630138,1.3788055929825127,-0.47749339641253163,,2.002741931944252,4.242111363832679,0.47210970202696584
universe.json(56),0.1,0,50,TOP20,OFF,v1gate-dg,3.121514004113979,5.57494425232653,0.5599184248006268,3.1455535312164384,0.1434661955972194,21.925398649641227,3.100657053264544,5.574944252326541,0.5561772302872041
universe.json(56),0.1,0,50,TOP20,OFF,v1gate-rw,2.8408842575649462,3.84227555208988,0.7393754609868468,3.1265745039688486,-0.7541046105862481,,2.59782141501399,3.842275552089891,0.67611533316526
universe.json(56),0.1,0,50,TOP20,OFF,stop15,1.066396041224027,-1.1999189772420094,,0.4853492673043691,0.1316367622390513,3.687034374356449,1.5560186334839354,-1.1999189772420094,
universe.json(56),0.1,0,50,TOP20,OFF,stop25,0.15518900915922895,-1.3943062259291539,,-0.06494962828011985,0.2315464251923638,-0.28050369694181676,0.3412343673462548,-1.3943062259291206,
universe.json(56),0.1,0,50,TOP20,OFF,ddctl-8/.5/recover,3.036533624162119,5.458378552877519,0.5563068949406844,2.868206232295911,1.579794590804151,1.8155564330904117,3.1784881885552396,5.45837855287753,0.5823136225829582
universe.json(56),0.1,0,50,TOP20,OFF,ddctl-8/.5/high,5.047989289929644,5.45837855287753,0.9248148037054816,4.856254841289598,1.5797945908040512,3.0739786485899803,5.209465551894343,5.458378552877496,0.9543979959301405
universe.json(56),0.1,0,50,TOP20,OFF,ebud-0.10,0.20475830348078983,0.6682918423646655,0.3063905475133119,0.28742294252364076,0.23695522452145124,1.2129841960822465,0.13468529090945314,0.6682918423646766,0.20153663769541785
universe.json(56),0.1,0,50,TOP20,OFF,ebud-0.20,0.0006830737863561254,3.3306690738754696e-14,,0.008588579455159895,-5.551115123125783e-14,,-0.006011058783905732,1.1102230246251565e-14,
universe.json(56),0.1,0,50,TOP40,OFF,g200-dg,3.955565656582416,6.704328997698738,0.5900017224602438,5.337068246911758,2.663714594765998,2.0036186524632567,2.7983411519472368,6.704328997698806,0.41739317281531674
universe.json(56),0.1,0,50,TOP40,OFF,g200-rw,3.8322126796624945,6.7043289976987825,0.5716027183298845,5.245216670503372,2.539748644319606,2.06525030822826,2.648306746852369,6.704328997698794,0.39501443735254915
universe.json(56),0.1,0,50,TOP40,OFF,band3-dg,3.405721658334193,6.645549986143228,0.5124815350776885,4.740783103787605,3.459280969406431,1.3704533241776726,2.287919864640786,6.645549986143228,0.3442784825050409
universe.json(56),0.1,0,50,TOP40,OFF,band3-rw,3.248518724936922,6.645549986143251,0.48882616663939976,4.633587499746961,3.2482532563973043,1.4264859091948252,2.0883856810892665,6.645549986143228,0.31425324998590065
universe.json(56),0.1,0,50,TOP40,OFF,abs12-dg,3.387975204995808,3.2749364224091693,1.0345163288707397,4.216932941937568,2.203241852561033,1.9139673372833919,2.696852149720219,3.2749364224092137,0.8234822915237769
universe.json(56),0.1,0,50,TOP40,OFF,abs12-rw,3.1796936559014277,3.055207164367346,1.0407456793719123,3.890833525144677,2.0342112741383755,1.912698830554218,2.5873913622580957,3.0552071643673573,0.8468791879106069
universe.json(56),0.1,0,50,TOP40,OFF,vol60-dg,1.598975033938821,4.8868761168995185,0.3271977835512007,1.5777728783532563,1.2343631326250715,1.2782080383410908,1.6165222382742872,4.886876116899542,0.330788462732688
universe.json(56),0.1,0,50,TOP40,OFF,vol60-rw,1.3693330857295072,3.9356999844160745,0.34792618623156313,1.5264433230419483,0.9792574251736297,1.5587763582913843,1.2390868187657222,3.935699984416108,0.3148326406159108
universe.json(56),0.1,0,50,TOP40,OFF,v1gate-dg,4.816019693852636,8.006449624044931,0.6015175165018447,6.125492038465596,2.462337620834265,2.487673496370582,3.7196710117343823,8.00644962404492,0.4645843271858589
universe.json(56),0.1,0,50,TOP40,OFF,v1gate-rw,4.690202490853279,8.052651636461928,0.582441995828594,6.02243313694355,2.3386786282989513,2.575143529371539,3.5746030446979438,8.052651636461928,0.44390384758634704
universe.json(56),0.1,0,50,TOP40,OFF,stop15,1.1376375787318205,-0.3194703311152347,,1.01832948867282,1.0129206675675517,1.0053398269760425,1.2363172652025023,-0.3194703311152014,
universe.json(56),0.1,0,50,TOP40,OFF,stop25,0.41869577959070536,-1.3877296614611012,,0.4219841395850521,-0.38317117413186885,,0.4159722706271962,-1.3877296614610901,
universe.json(56),0.1,0,50,TOP40,OFF,ddctl-8/.5/recover,3.7225641860144876,5.990876872274398,0.6213721739537672,4.5982520349630684,2.0003844609716936,2.2986841403124334,2.9921716988272395,5.9908768722744306,0.49945471466370905
universe.json(56),0.1,0,50,TOP40,OFF,ddctl-8/.5/high,5.143377011140271,5.990876872274386,0.8585349224824965,5.180435972022002,2.0003844609716936,2.5897201628458895,5.112669171319384,5.990876872274386,0.8534091553409613
universe.json(56),0.1,0,50,TOP40,OFF,ebud-0.10,0.0015599540077904095,-1.1102230246251565e-14,,0.006393184444530853,0.6738690985736095,0.009487279440567044,-0.002441625706661732,0.0,
universe.json(56),0.1,0,50,TOP40,OFF,ebud-0.20,-0.02953706597486061,-2.220446049250313e-14,,-0.06522445364665064,-1.1102230246251565e-14,,0.0,0.0,
universe.json(56),0.1,0,50,TOPall,n/a,g200-dg,5.137563553094715,10.600197665289791,0.48466676899031796,5.544833573242358,3.8799268310137247,1.4291077679404682,4.796686657791005,10.600197665289812,0.4525091709843943
universe.json(56),0.1,0,50,TOPall,n/a,g200-rw,1.6075841515656775,3.423439853079735,0.4695815380309634,1.895708101545135,1.67821445502645,1.129598244054725,1.3668200703075062,3.4234398530797017,0.39925342023401544
universe.json(56),0.1,0,50,TOPall,n/a,band3-dg,4.626223088124237,10.716895301680163,0.4316756819858968,5.065772779669819,4.506131454527285,1.1241955168840594,4.258273617471842,10.716895301680186,0.3973420937315897
universe.json(56),0.1,0,50,TOPall,n/a,band3-rw,0.9222335422446548,4.529333957074256,0.20361350056871846,1.606016131506527,2.6038961075862455,0.6167742740685874,0.3490963855771856,4.529333957074233,0.07707455199498864
universe.json(56),0.1,0,50,TOPall,n/a,abs12-dg,4.454794916577121,7.543142877818143,0.590575439009273,4.562527059577204,2.898786935209008,1.5739435707261586,4.364790515843198,7.543142877818132,0.5786434893973162
universe.json(56),0.1,0,50,TOPall,n/a,abs12-rw,1.085970960436411,2.259689108506757,0.480584234507392,0.616282470733065,-0.18334662226852094,,1.4759257698604866,2.2596891085067683,0.6531543495537744
universe.json(56),0.1,0,50,TOPall,n/a,vol60-dg,1.4889068271602746,5.383822844180308,0.2765519725021639,1.3597034473109781,0.71859313468432,1.892174280106781,1.596452313358765,5.3838228441802976,0.29652764579437596
universe.json(56),0.1,0,50,TOPall,n/a,vol60-rw,0.8609811690231561,3.7408840301378588,0.23015446672144693,0.9061477502257942,0.20028178482961456,4.524364265061249,0.8233033375695475,3.74088403013787,0.2200825609499594
universe.json(56),0.1,0,50,TOPall,n/a,v1gate-dg,5.881091034204355,11.677660334665042,0.5036189498290495,6.23640348086778,3.700139779524858,1.6854507809076902,5.583772496016293,11.677660334665008,0.4781584954514326
universe.json(56),0.1,0,50,TOPall,n/a,v1gate-rw,2.6270875243342484,6.544444082621304,0.40142256411212207,2.825126291340907,1.3467518701938186,2.0977333344518225,2.461671577448965,6.544444082621304,0.3761467813570148
universe.json(56),0.1,0,50,TOPall,n/a,stop15,1.2080555636914792,-0.16138893309076696,,1.02530301778041,0.40550321603046724,2.5284707426423334,1.3601239689914557,-0.16138893309077806,
universe.json(56),0.1,0,50,TOPall,n/a,stop25,0.4098016767883683,-1.2003750262329915,,0.34723511632630544,0.02360000410375207,,0.46191122230747617,-1.2003750262330248,
universe.json(56),0.1,0,50,TOPall,n/a,ddctl-8/.5/recover,3.8443682360155496,6.869035682227276,0.5596663656824997,5.094634624612304,1.692189942783906,3.010675395121937,2.7908859724957047,6.869035682227221,0.40629953047365536
universe.json(56),0.1,0,50,TOPall,n/a,ddctl-8/.5/high,4.942910946475831,6.869035682227265,0.7195931387086792,5.083598333647599,1.692189942783895,3.0041534966721,4.825354952190053,6.869035682227242,0.7024792380501161
universe.json(56),0.1,0,50,TOPall,n/a,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,TOPall,n/a,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,VS3,ON,g200-dg,0.15193204635282065,0.13847171266649916,1.0972063783073147,0.01760953428018297,0.13847171266649916,0.1271706252568312,0.2642708868104249,-2.220446049250313e-14,
universe.json(56),0.1,0,50,VS3,ON,g200-rw,-0.579050747719756,0.18431232717968093,-3.141682146714232,-0.9620258288823402,4.314035823040962,-0.22299903578552313,-0.2594158021173243,3.3306690738754696e-14,
universe.json(56),0.1,0,50,VS3,ON,band3-dg,0.022781464135834817,-9.992007221626409e-14,,0.15800874464042547,-9.992007221626409e-14,,-0.0905838701229511,2.220446049250313e-14,
universe.json(56),0.1,0,50,VS3,ON,band3-rw,-0.1932926210067576,-1.3322676295501878e-13,,0.2045708206338981,-1.3322676295501878e-13,,-0.5275674573365974,-7.771561172376096e-14,
universe.json(56),0.1,0,50,VS3,ON,abs12-dg,0.006368913731868986,0.1735524724043036,0.03669733794994358,0.19445048078139404,0.1735524724043036,1.1204131988878092,-0.151376213429244,4.440892098500626e-14,
universe.json(56),0.1,0,50,VS3,ON,abs12-rw,0.3923955187342898,0.18431232717966983,2.128970561756176,1.0901884102208603,1.141565589471727,0.9549941065807336,-0.19549738607593792,-4.440892098500626e-14,
universe.json(56),0.1,0,50,VS3,ON,vol60-dg,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,VS3,ON,vol60-rw,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,VS3,ON,v1gate-dg,0.15193204635282065,0.13847171266649916,1.0972063783073147,0.01760953428018297,0.13847171266649916,0.1271706252568312,0.2642708868104249,-2.220446049250313e-14,
universe.json(56),0.1,0,50,VS3,ON,v1gate-rw,-0.5000426957480597,0.18431232717966983,-2.713018187115679,-0.9620258288823402,4.314035823040962,-0.22299903578552313,-0.11473337996110722,-2.220446049250313e-14,
universe.json(56),0.1,0,50,VS3,ON,stop15,-0.052059197826959114,0.0,,0.0,0.0,,-0.09566737773485379,0.0,
universe.json(56),0.1,0,50,VS3,ON,stop25,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,VS3,ON,ddctl-8/.5/recover,2.0791278342988218,0.1783711401971977,11.656189627987175,1.0586006977046925,3.251361876465775,0.32558685803851206,2.926205697643458,-0.0059411869825276575,
universe.json(56),0.1,0,50,VS3,ON,ddctl-8/.5/high,2.111367360094474,3.2513618764658303,0.6493793801843708,1.5013770325339681,3.2513618764658303,0.4617686648174447,2.6194595358959516,3.358370488936735,0.7799793216755178
universe.json(56),0.1,0,50,VS3,ON,ebud-0.10,4.5515203708928365,6.821252247211717,0.6672558360165224,2.768571600723302,6.821252247211717,0.40587439085763094,6.021603111460405,7.70566573360727,0.7814513787170858
universe.json(56),0.1,0,50,VS3,ON,ebud-0.20,2.9071846656293365,1.413636449120892,2.0565292211001265,1.7477481556615215,1.413636449120892,1.2363491028746507,3.86840811994571,3.2141722054684685,1.20354725031974
universe.json(56),0.1,0,50,VS5,ON,g200-dg,0.2081351352128724,0.8714231947585582,0.23884507144721984,0.1748154962131654,-0.5016020956681966,,0.23604707164548433,0.8714231947586693,0.27087536006068197
universe.json(56),0.1,0,50,VS5,ON,g200-rw,-1.3528737821561387,4.588402907977995,-0.29484633526926246,-1.1152607579483664,5.551115123125783e-14,,-1.5523480239911125,4.5884029079780735,-0.3383199023982771
universe.json(56),0.1,0,50,VS5,ON,band3-dg,0.18791454780178185,0.03501213786446522,,0.2469809130723366,-0.7881233376341834,,0.13836389026149476,0.03501213786455404,
universe.json(56),0.1,0,50,VS5,ON,band3-rw,-0.553140446102085,3.9760179304995424,-0.13911920312506967,0.02399716128647089,-0.6102446903550329,,-1.039279804809956,3.976017930499609,-0.261387102114845
universe.json(56),0.1,0,50,VS5,ON,abs12-dg,0.20812241072791782,0.9173004747609959,0.22688575494539504,0.40721955161961976,-0.1924561544348169,,0.0409205522926781,0.9173004747612512,0.04460975810933558
universe.json(56),0.1,0,50,VS5,ON,abs12-rw,-0.3136616191247388,3.305053235727329,-0.09490365109223804,0.09634026646283544,-3.1142443216386484,,-0.6585386940409554,3.3050532357274176,-0.19925206859671535
universe.json(56),0.1,0,50,VS5,ON,vol60-dg,0.05356369997111532,1.1102230246251565e-14,,0.0,0.0,,0.09844099128528683,1.1102230246251565e-14,
universe.json(56),0.1,0,50,VS5,ON,vol60-rw,-0.06703415760933584,-6.661338147750939e-14,,0.0,0.0,,-0.12325499775460713,1.1102230246251565e-14,
universe.json(56),0.1,0,50,VS5,ON,v1gate-dg,0.26244685779193144,0.871423194758536,0.3011703835409766,0.1748154962131654,-0.5016020956681966,,0.3358378161329112,0.8714231947586248,0.38539003569435026
universe.json(56),0.1,0,50,VS5,ON,v1gate-rw,-0.9760844159251825,4.5773893616189,-0.21324041693057275,-1.1152607579483664,5.551115123125783e-14,,-0.8595189510494983,4.577389361618955,-0.1877749265239475
universe.json(56),0.1,0,50,VS5,ON,stop15,0.1127602268127248,-0.5105458375754046,,0.020029456691017522,-0.13434713111589724,,0.19042609828556767,-0.5105458375753047,
universe.json(56),0.1,0,50,VS5,ON,stop25,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),0.1,0,50,VS5,ON,ddctl-8/.5/recover,2.2778129654417167,4.744669098852283,0.4800783612059924,1.5718381659608927,1.420457718978685,1.1065715965773701,2.8660130196776823,4.744669098852372,0.6040490832903197
universe.json(56),0.1,0,50,VS5,ON,ddctl-8/.5/high,2.921188533077168,4.744669098852217,0.6156780319588215,2.6415076800852644,1.420457718978707,1.8596172520956684,3.1549904832916864,4.744669098852206,0.6649547982292207
universe.json(56),0.1,0,50,VS5,ON,ebud-0.10,3.815579743311015,6.46296075846805,0.5903764367301283,3.3460282889739235,4.001257487275889,0.8362441806393084,4.207547133119993,6.462960758468195,0.6510247068430656
universe.json(56),0.1,0,50,VS5,ON,ebud-0.20,1.836238107550603,0.5964930870624219,3.0783895863632096,1.6778065405478992,0.9110809285189481,1.8415559891867557,1.9687935901643083,0.5964930870624996,3.3006142617006073
universe.json(56),0.1,0,50,VS10,ON,g200-dg,0.27350240272605575,0.9867904361902324,0.27716361315983634,-0.3625915391070933,6.661338147750939e-14,,0.7988162580600866,0.9867904361903213,0.8095095257956267
universe.json(56),0.1,0,50,VS10,ON,g200-rw,0.2131566736296886,-1.6921837245619131,,-0.627274979612169,-0.07216095266160405,,0.9060448453481307,-1.6921837245618132,
universe.json(56),0.1,0,50,VS10,ON,band3-dg,0.11089253558458356,0.6836927498410583,0.16219644805413447,-0.24876889911382705,0.0,,0.40860042233759053,0.6836927498411027,0.597637494960351
universe.json(56),0.1,0,50,VS10,ON,band3-rw,0.21411012545020647,-1.0237570340451585,,-0.0802254806822722,-4.440892098500626e-14,,0.4578773530880209,-1.0237570340450697,
universe.json(56),0.1,0,50,VS10,ON,abs12-dg,0.41520855254828515,-1.1102230246251565e-14,,0.5055066109888484,-0.23548496441251343,,0.3401784912783423,3.3306690738754696e-14,
universe.json(56),0.1,0,50,VS10,ON,abs12-rw,0.048526802729753626,1.1102230246251565e-14,,-0.3322995726074529,-2.6121712457189195,,0.363698349046393,7.771561172376096e-14,
universe.json(56),0.1,0,50,VS10,ON,vol60-dg,0.25329712218216116,1.8261622248650133,0.13870461163486417,0.2559259068406927,0.0,,0.2511124619411831,1.8261622248650133,0.13750829938437964
universe.json(56),0.1,0,50,VS10,ON,vol60-rw,0.1864193000436165,0.11105206038538595,1.6786658383165722,0.11790720756725825,2.220446049250313e-14,,0.24326656573017136,0.11105206038539706,2.1905632807345916
universe.json(56),0.1,0,50,VS10,ON,v1gate-dg,0.46581649740460307,1.837371450691816,0.25352331300740066,-0.10557813655682757,0.0,,0.9379523205236717,1.837371450691938,0.5104859554503511
universe.json(56),0.1,0,50,VS10,ON,v1gate-rw,0.258669492353758,0.4080415681212757,0.6339292674144361,-0.6471914202485385,-0.07216095266160405,,1.0050942049175005,0.4080415681213867,2.4632152296270435
