panel,family,state,side,q,w,depth,cadence,gross,kind,rate,excess,excess_strip,excess_IS,excess_OOS,real_ep_share,plac_ep_share,warm_share,plac_warm_share
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,RAND,0.11093609360936094,0.16192589903419602,0.14782735227809074,0.11555236246318723,0.2096449820704661,0.2738336713995943,0.049087221095334685,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,BLOCK,0.11093609360936094,0.0896354798495631,0.05731588633145335,0.035886319210617856,0.1421596679891195,0.2738336713995943,0.0515212981744422,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,YEARBLOCK,0.11093609360936094,0.04188427683415685,0.03231867086231355,0.021689259446309506,0.07734428056888887,0.2738336713995943,0.19898580121703854,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,EPISODEFIX,0.11093609360936094,0.041735927484524815,0.05123860826305482,0.04396670706992356,0.052672804206064794,0.2738336713995943,0.2738336713995943,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,0.75,BLOCKPOST,0.11093609360936094,0.0891594509939152,0.05895049316400869,0.0539632712414721,0.12517617790852997,0.2738336713995943,0.03995943204868154,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,RAND,0.11093609360936094,0.16255455970375154,0.13753088722731532,0.11275914691079736,0.21150369320600715,0.2738336713995943,0.04787018255578093,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,BLOCK,0.11093609360936094,0.08874753186179918,0.05969497506272747,0.04303257670613059,0.12830196573135866,0.2738336713995943,0.07079107505070995,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,YEARBLOCK,0.11093609360936094,0.06912078919572395,0.05296447052338682,0.04064043360761066,0.10021327872150754,0.2738336713995943,0.2056795131845842,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,EPISODEFIX,0.11093609360936094,0.0364641112042241,0.04577077794316098,0.024498834935705538,0.051875225422789994,0.2738336713995943,0.2738336713995943,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,D,1.0,BLOCKPOST,0.11093609360936094,0.0840918186361248,0.06218462704915462,0.04718208811892899,0.1235603290506384,0.2738336713995943,0.06105476673427992,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,RAND,0.11566156615661566,0.15648307673864148,0.1438729966742207,0.11566830406041761,0.201924388433261,0.26459143968871596,0.04766536964980545,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,BLOCK,0.11566156615661566,0.0533082793927383,0.03501782929687958,-0.001211040419090148,0.1020617969285268,0.26459143968871596,0.039105058365758755,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,YEARBLOCK,0.11566156615661566,0.038016356798413975,0.012515316675332455,0.0019370065107059409,0.06335005640022995,0.26459143968871596,0.2068093385214008,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,EPISODEFIX,0.11566156615661566,0.02311516417901549,0.03135154102631321,-0.005732064362196143,0.037134739376756265,0.26459143968871596,0.26459143968871596,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,0.75,BLOCKPOST,0.11566156615661566,0.05354134350278905,0.022084847159746013,-0.012160867035401368,0.10986376875177906,0.26459143968871596,0.08268482490272373,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,RAND,0.11566156615661566,0.1532314109040555,0.1203714592956443,0.08654075184925242,0.20615201449107512,0.26459143968871596,0.05077821011673152,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,BLOCK,0.11566156615661566,0.055497036004501954,0.01735567272814187,-0.013764137345129324,0.10494094671785648,0.26459143968871596,0.05272373540856031,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,YEARBLOCK,0.11566156615661566,0.0401365097426748,0.015383998522698672,-0.017703972465842932,0.07947591639666773,0.26459143968871596,0.18891050583657587,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,EPISODEFIX,0.11566156615661566,0.021648431294731485,0.028428646436245875,-0.01093110684266485,0.04947938068251789,0.26459143968871596,0.26459143968871596,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.25,W,1.0,BLOCKPOST,0.11566156615661566,0.06546004235811553,0.02750210464146463,-0.01964840332173523,0.13097612329534014,0.26459143968871596,0.07003891050583658,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,RAND,0.11093609360936094,0.34737299496098545,0.2891624599167353,0.2678823841045735,0.4137269506057292,0.2738336713995943,0.049087221095334685,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,BLOCK,0.11093609360936094,0.1769000276702719,0.10940552582878416,0.08397958804160682,0.2703824087254453,0.2738336713995943,0.05456389452332657,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,YEARBLOCK,0.11093609360936094,0.061223557267061635,0.058912342084493696,0.08143360783121273,0.08163538191534025,0.2738336713995943,0.2202839756592292,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,EPISODEFIX,0.11093609360936094,0.08707869775711052,0.10223901200245111,0.04011979324641862,0.12094579685567464,0.2738336713995943,0.2738336713995943,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,0.75,BLOCKPOST,0.11093609360936094,0.17617683392388944,0.11732092223493418,0.10278646779062733,0.244305904133443,0.2738336713995943,0.033671399594320486,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,RAND,0.11093609360936094,0.34257934983070226,0.289790215486041,0.260142882673055,0.41783513895263724,0.2738336713995943,0.044827586206896544,0.0,0.0
U56,BREADTH-LO,BREADTH,LO,0.07,252,0.5,D,1.0,BLOCK,0.11093609360936094,0.17214178375209488,0.13241579461356812,0.12275535010130062,0.2663708527624693,0.2738336713995943,0.028803245436105473,0.0,0.0
