lag,cost,selector,dial_star,IS_stat,OOS_dMaxDD_M,OOS_dSharpe_M,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,OOS_4b,OOS_4a,ctlM_OOS_4b
1,0.0,IS dMaxDD_M (the headline statistic),0.25,0.006216457549939602,0.05509400557650568,-0.032464747920797565,0.11889465751266948,1.2696509194508907,-0.09569222532861965,True,False,True
1,0.0,IS Sharpe (the record's usual selector),0.25,1.200762397298404,0.05509400557650568,-0.032464747920797565,0.11889465751266948,1.2696509194508907,-0.09569222532861965,True,False,True
1,5.0,IS dMaxDD_M (the headline statistic),0.25,0.00661674114253219,0.05523979837528781,-0.03554172417610357,0.11732678795622542,1.254369106025446,-0.09569941729875531,True,False,True
1,5.0,IS Sharpe (the record's usual selector),0.25,1.1873204592094946,0.05523979837528781,-0.03554172417610357,0.11732678795622542,1.254369106025446,-0.09569941729875531,True,False,True
1,10.0,IS dMaxDD_M (the headline statistic),0.25,0.007105302826851734,0.05538206314201044,-0.038632678512776186,0.11576095837007339,1.2390679230671093,-0.09571012539236112,True,False,True
1,10.0,IS Sharpe (the record's usual selector),0.25,1.173867087302486,0.05538206314201044,-0.038632678512776186,0.11576095837007339,1.2390679230671093,-0.09571012539236112,True,False,True
1,25.0,IS dMaxDD_M (the headline statistic),0.25,0.009345662618559403,0.05181021494936111,-0.04798372439462062,0.11107568451734395,1.1930554190222,-0.09974082071665213,True,False,True
1,25.0,IS Sharpe (the record's usual selector),0.25,1.1334434261906636,0.05181021494936111,-0.04798372439462062,0.11107568451734395,1.1930554190222,-0.09974082071665213,True,False,True
1,50.0,IS dMaxDD_M (the headline statistic),0.25,0.010327167212213273,0.045268878104801735,-0.06379498692937013,0.10330746205029251,1.1160486367810496,-0.1070466646292828,False,False,True
1,50.0,IS Sharpe (the record's usual selector),0.25,1.0658892842482985,0.045268878104801735,-0.06379498692937013,0.10330746205029251,1.1160486367810496,-0.1070466646292828,False,False,True
2,0.0,IS dMaxDD_M (the headline statistic),0.15,0.009024013892009686,0.028632135902972533,-0.21779873353103052,0.07891411845645968,1.0345119441614905,-0.09593167587508444,False,False,False
2,0.0,IS Sharpe (the record's usual selector),0.25,1.1837448351166309,0.057662996143310385,-0.019671052114108134,0.11670375053406068,1.231874945870003,-0.1080306877526983,True,False,True
2,5.0,IS dMaxDD_M (the headline statistic),0.15,0.0079006079587991,0.02884907831515915,-0.2312510483783785,0.0768181210310721,1.0090260886576436,-0.09594289834208747,False,False,False
2,5.0,IS Sharpe (the record's usual selector),0.25,1.1704938919846546,0.05724178427994997,-0.022807883212177638,0.1151293730454257,1.216779133923335,-0.10874827927338337,True,False,True
2,10.0,IS dMaxDD_M (the headline statistic),0.15,0.006779618424439415,0.029065982855587036,-0.24478633111240078,0.07472562016969375,0.9834507947142563,-0.09595412080909016,False,False,False
2,10.0,IS Sharpe (the record's usual selector),0.25,1.157230640815191,0.05682091186192606,-0.02595807066430722,0.11355705947695682,1.2016635247417347,-0.10946546470190155,True,False,True
2,25.0,IS dMaxDD_M (the headline statistic),0.15,0.0034311136520210894,0.029716469278088464,-0.28582213523862254,0.06846904703947954,0.9062576131910285,-0.09598778821009923,False,False,False
2,25.0,IS Sharpe (the record's usual selector),0.25,1.1173718811362081,0.05556032990344928,-0.03548335808118175,0.10885247686843114,1.1562047918587064,-0.11161458588549844,True,False,True
2,50.0,IS dMaxDD_M (the headline statistic),0.25,0.004217616677798297,0.05346613603696371,-0.05157511032772244,0.10105254740995528,1.0801088593044772,-0.11518834622025953,False,False,True
2,50.0,IS Sharpe (the record's usual selector),0.25,1.050739783168567,0.05346613603696371,-0.05157511032772244,0.10105254740995528,1.0801088593044772,-0.11518834622025953,False,False,True
