panel,family,L,rung_a,rung_b,adjacent,diff,se,t,sign_frac,resolves,valid_reps
U56,S0.5,21,0.1,0.125,True,-0.04707289031297934,1.2228321637314208,-0.038494972334828355,0.665,False,400
U56,S0.5,21,0.1,0.15,False,-0.8163158166012058,1.824334191146584,-0.4474595830976318,0.715,False,400
U56,S0.5,21,0.1,0.2,False,,,,,False,0
U56,S0.5,21,0.125,0.15,True,-0.7692429262882264,1.4378616955946386,-0.5349909025638938,0.595,False,400
U56,S0.5,21,0.125,0.2,False,,,,,False,0
U56,S0.5,21,0.15,0.2,True,,,,,False,0
U56,S1,21,0.05,0.075,True,-0.06141880171256209,0.3632144274179801,-0.16909791317810877,0.7175,False,400
U56,S1,21,0.05,0.1,False,-0.36454121120169675,0.5258976671023332,-0.6931789852012435,0.89,False,400
U56,S1,21,0.05,0.125,False,-0.36454121120169675,0.5258976671023332,-0.6931789852012435,0.89,False,400
U56,S1,21,0.05,0.15,False,-0.6030918415068495,0.788794634148892,-0.7645739656400992,0.875,False,400
U56,S1,21,0.05,0.2,False,,,,,False,0
U56,S1,21,0.075,0.1,True,-0.30312240948913466,0.4038838323878668,-0.7505188006585848,0.79,False,400
U56,S1,21,0.075,0.125,False,-0.30312240948913466,0.4038838323878668,-0.7505188006585848,0.79,False,400
U56,S1,21,0.075,0.15,False,-0.5416730397942874,0.7369220086735491,-0.7350479880079746,0.7825,False,400
U56,S1,21,0.075,0.2,False,,,,,False,0
U56,S1,21,0.1,0.125,True,0.0,0.0,,1.0,False,400
U56,S1,21,0.1,0.15,False,-0.23855063030515272,0.7513111593081677,-0.317512427906459,0.6425,False,400
U56,S1,21,0.1,0.2,False,,,,,False,0
U56,S1,21,0.125,0.15,True,-0.23855063030515272,0.7513111593081677,-0.317512427906459,0.6425,False,400
U56,S1,21,0.125,0.2,False,,,,,False,0
U56,S1,21,0.15,0.2,True,,,,,False,0
U56,XFAM:G-V,21,-1.1502896423060287,-0.6690007024866337,False,-0.481288939819395,0.6771328062185795,-0.7107748072451746,0.9325,False,400
U56,XFAM:G-S0.5,21,-1.1502896423060287,-0.994720923615812,False,-0.1555687186902167,1.374002157097446,-0.11322305273439506,0.89,False,400
U56,XFAM:V-S0.5,21,-0.6690007024866337,-0.994720923615812,False,0.3257202211291783,1.3766092195381963,0.23661051844360445,0.355,False,400
U56,XFAM:G-S1,21,-1.1502896423060287,-0.5052669580221799,False,-0.6450226842838488,0.383408083002239,-1.6823398172335402,0.99,False,400
U56,G,63,0.625,0.5,True,0.012788712931573798,0.009628897475515541,1.328159632407871,0.97,False,400
U56,G,63,0.625,0.375,False,0.0283995918470481,0.01952939649723066,1.4541971049169526,0.9725,False,400
U56,G,63,0.625,0.25,False,0.04534136515086873,0.02954519684720956,1.534644205802645,0.9725,False,400
U56,G,63,0.5,0.375,True,0.015610878915474302,0.009928910457443691,1.572265051878965,0.9725,False,400
U56,G,63,0.5,0.25,False,0.03255265221929493,0.019964527407496317,1.63052455762474,0.9725,False,400
U56,G,63,0.375,0.25,True,0.01694177330382063,0.010069412869487596,1.6824986246375602,0.9775,False,400
U56,V,63,0.5,1.0,True,-0.009452846495546341,0.2705593678571124,-0.03493816004381919,0.83,False,400
U56,V,63,0.5,1.5,False,-0.02098244126084614,0.3772328220888035,-0.055621992658705384,0.8075,False,400
U56,V,63,0.5,2.0,False,-0.03432977032257645,0.42692279196253663,-0.0804121283025549,0.8175,False,400
U56,V,63,1.0,1.5,True,-0.0115295947652998,0.16468102418488434,-0.07001167755888946,0.7175,False,400
U56,V,63,1.0,2.0,False,-0.024876923827030106,0.25594223535588706,-0.0971974156295025,0.6575,False,400
U56,V,63,1.5,2.0,True,-0.013347329061730306,0.12169413210038399,-0.1096793151104464,0.585,False,400
U56,S0.5,63,0.05,0.075,True,1.0043876046785438,1.448417935252894,0.6934377020836721,0.6825,False,400
U56,S0.5,63,0.05,0.1,False,-0.3755133186544005,1.1880637925884334,-0.3160716798180256,0.8925,False,400
U56,S0.5,63,0.05,0.125,False,-0.42258620896737986,1.3265353608173067,-0.318563847937695,0.875,False,400
U56,S0.5,63,0.05,0.15,False,-1.1918291352556063,1.7233853811293989,-0.6915627510281862,0.9319899244332494,False,397
U56,S0.5,63,0.05,0.2,False,,,,,False,0
U56,S0.5,63,0.075,0.1,True,-1.3799009233329445,1.7173743516272255,-0.8034945450451602,0.9075,False,400
U56,S0.5,63,0.075,0.125,False,-1.4269738136459238,1.856726806784705,-0.7685426894422962,0.9125,False,400
U56,S0.5,63,0.075,0.15,False,-2.19621673993415,2.1892810747540636,-1.0031680103848089,0.8942065491183879,False,397
U56,S0.5,63,0.075,0.2,False,,,,,False,0
U56,S0.5,63,0.1,0.125,True,-0.04707289031297934,0.8636558536318694,-0.05450422192477146,0.565,False,400
U56,S0.5,63,0.1,0.15,False,-0.8163158166012058,1.4674351382146023,-0.5562874946516547,0.6272040302267002,False,397
U56,S0.5,63,0.1,0.2,False,,,,,False,0
U56,S0.5,63,0.125,0.15,True,-0.7692429262882264,1.506812178181245,-0.5105101600763006,0.5591939546599496,False,397
U56,S0.5,63,0.125,0.2,False,,,,,False,0
U56,S0.5,63,0.15,0.2,True,,,,,False,0
U56,S1,63,0.05,0.075,True,-0.06141880171256209,0.32430262244931257,-0.1893873112979888,0.67,False,400
U56,S1,63,0.05,0.1,False,-0.36454121120169675,0.47171341740472916,-0.7728022942559658,0.855,False,400
U56,S1,63,0.05,0.125,False,-0.36454121120169675,0.47171341740472916,-0.7728022942559658,0.855,False,400
U56,S1,63,0.05,0.15,False,-0.6030918415068495,0.8079055502379621,-0.7464880533735826,0.875,False,400
U56,S1,63,0.05,0.2,False,,,,,False,0
U56,S1,63,0.075,0.1,True,-0.30312240948913466,0.4700814100457747,-0.6448296040033104,0.7,False,400
U56,S1,63,0.075,0.125,False,-0.30312240948913466,0.4700814100457747,-0.6448296040033104,0.7,False,400
U56,S1,63,0.075,0.15,False,-0.5416730397942874,0.7999285860312754,-0.677151747359994,0.795,False,400
U56,S1,63,0.075,0.2,False,,,,,False,0
U56,S1,63,0.1,0.125,True,0.0,0.0,,1.0,False,400
U56,S1,63,0.1,0.15,False,-0.23855063030515272,0.8011099568869938,-0.29777514092089,0.6525,False,400
U56,S1,63,0.1,0.2,False,,,,,False,0
U56,S1,63,0.125,0.15,True,-0.23855063030515272,0.8011099568869938,-0.29777514092089,0.6525,False,400
U56,S1,63,0.125,0.2,False,,,,,False,0
U56,S1,63,0.15,0.2,True,,,,,False,0
U56,XFAM:G-V,63,-1.1502896423060287,-0.6690007024866337,False,-0.481288939819395,0.6302935870305431,-0.7635948544024651,0.905,False,400
U56,XFAM:G-S0.5,63,-1.1502896423060287,-0.994720923615812,False,-0.1555687186902167,0.9267911117498832,-0.16785737014297206,0.885,False,400
U56,XFAM:V-S0.5,63,-0.6690007024866337,-0.994720923615812,False,0.3257202211291783,0.7812321577093575,0.41693140497981945,0.3775,False,400
U56,XFAM:G-S1,63,-1.1502896423060287,-0.5052669580221799,False,-0.6450226842838488,0.3266266880938829,-1.9748009204270802,0.995,False,400
U56,G,126,0.625,0.5,True,0.012788712931573798,0.008151531208309488,1.568872473743003,0.9825,False,400
U56,G,126,0.625,0.375,False,0.0283995918470481,0.016183497302218516,1.7548488634255182,0.9825,False,400
U56,G,126,0.625,0.25,False,0.04534136515086873,0.0242726756393929,1.8680002907171378,0.9825,False,400
U56,G,126,0.5,0.375,True,0.015610878915474302,0.008124354515164604,1.921491594973563,0.985,False,400
U56,G,126,0.5,0.25,False,0.03255265221929493,0.016294594425088932,1.9977577453031492,0.9875,False,400
U56,G,126,0.375,0.25,True,0.01694177330382063,0.00821294806655998,2.062812666842632,0.9875,True,400
U56,V,126,0.5,1.0,True,-0.009452846495546341,0.25268850538166676,-0.037409087846194414,0.87,False,400
U56,V,126,0.5,1.5,False,-0.02098244126084614,0.3616356024546116,-0.05802095014547031,0.8725,False,400
U56,V,126,0.5,2.0,False,-0.03432977032257645,0.40364872192534307,-0.08504862881474927,0.8525,False,400
U56,V,126,1.0,1.5,True,-0.0115295947652998,0.1777128771737574,-0.06487765517423269,0.7775,False,400
U56,V,126,1.0,2.0,False,-0.024876923827030106,0.25740853836611133,-0.09664373988887555,0.72,False,400
U56,V,126,1.5,2.0,True,-0.013347329061730306,0.11586759290206743,-0.11519466942764243,0.6125,False,400
U56,S0.5,126,0.05,0.075,True,1.0043876046785438,1.2773374529394244,0.7863134384474791,0.7375,False,400
U56,S0.5,126,0.05,0.1,False,-0.3755133186544005,1.2242454441908475,-0.30673041948919993,0.84,False,400
U56,S0.5,126,0.05,0.125,False,-0.42258620896737986,1.3979868139082208,-0.30228197059026274,0.8625,False,400
U56,S0.5,126,0.05,0.15,False,-1.1918291352556063,1.5133540387477724,-0.7875415168824523,0.9158163265306123,False,392
U56,S0.5,126,0.05,0.2,False,,,,,False,0
U56,S0.5,126,0.075,0.1,True,-1.3799009233329445,1.5774667273870804,-0.8747575459918674,0.94,False,400
U56,S0.5,126,0.075,0.125,False,-1.4269738136459238,1.7392430242496995,-0.8204568273381536,0.9475,False,400
U56,S0.5,126,0.075,0.15,False,-2.19621673993415,2.018423098433608,-1.0880854175908503,0.9005102040816326,False,392
U56,S0.5,126,0.075,0.2,False,,,,,False,0
U56,S0.5,126,0.1,0.125,True,-0.04707289031297934,0.8987627713457328,-0.05237521158391586,0.5925,False,400
U56,S0.5,126,0.1,0.15,False,-0.8163158166012058,1.4224454635694974,-0.5738819782606889,0.5969387755102041,False,392
U56,S0.5,126,0.1,0.2,False,,,,,False,0
U56,S0.5,126,0.125,0.15,True,-0.7692429262882264,1.478121263221219,-0.5204193630310423,0.5510204081632653,False,392
U56,S0.5,126,0.125,0.2,False,,,,,False,0
U56,S0.5,126,0.15,0.2,True,,,,,False,0
U56,S1,126,0.05,0.075,True,-0.06141880171256209,0.31806911760128986,-0.1930989156562901,0.6225,False,400
U56,S1,126,0.05,0.1,False,-0.36454121120169675,0.4502586363362232,-0.8096262498549425,0.8075,False,400
U56,S1,126,0.05,0.125,False,-0.36454121120169675,0.4502586363362232,-0.8096262498549425,0.8075,False,400
U56,S1,126,0.05,0.15,False,-0.6030918415068495,0.7823842120125578,-0.770838460499468,0.9125,False,400
U56,S1,126,0.05,0.2,False,,,,,False,0
U56,S1,126,0.075,0.1,True,-0.30312240948913466,0.37840872768014544,-0.8010449741670667,0.665,False,400
U56,S1,126,0.075,0.125,False,-0.30312240948913466,0.37840872768014544,-0.8010449741670667,0.665,False,400
U56,S1,126,0.075,0.15,False,-0.5416730397942874,0.7545527482891152,-0.7178729930047771,0.88,False,400
U56,S1,126,0.075,0.2,False,,,,,False,0
U56,S1,126,0.1,0.125,True,0.0,0.0,,1.0,False,400
U56,S1,126,0.1,0.15,False,-0.23855063030515272,0.745464890158931,-0.32000250240396216,0.72,False,400
U56,S1,126,0.1,0.2,False,,,,,False,0
U56,S1,126,0.125,0.15,True,-0.23855063030515272,0.745464890158931,-0.32000250240396216,0.72,False,400
U56,S1,126,0.125,0.2,False,,,,,False,0
U56,S1,126,0.15,0.2,True,,,,,False,0
U56,XFAM:G-V,126,-1.1502896423060287,-0.6690007024866337,False,-0.481288939819395,0.5782454861392351,-0.8323263239507692,0.91,False,400
U56,XFAM:G-S0.5,126,-1.1502896423060287,-0.994720923615812,False,-0.1555687186902167,0.8853490503839049,-0.17571455983689035,0.83,False,400
U56,XFAM:V-S0.5,126,-0.6690007024866337,-0.994720923615812,False,0.3257202211291783,0.690125404662307,0.4719725124284624,0.455,False,400
U56,XFAM:G-S1,126,-1.1502896423060287,-0.5052669580221799,False,-0.6450226842838488,0.31065803753227716,-2.0763109475859975,0.995,True,400
B136,G,21,0.625,0.5,True,0.015597416308077428,0.021758357360050197,0.7168471429150864,0.9825,False,400
B136,G,21,0.625,0.375,False,0.03188535814987126,0.0445901910087902,0.7150756125620902,0.9875,False,400
B136,G,21,0.625,0.25,False,0.04885218908964695,0.06835311183606206,0.7147032194644469,0.9875,False,400
B136,G,21,0.5,0.375,True,0.01628794184179383,0.02285023194936122,0.7128129761610215,0.985,False,400
B136,G,21,0.5,0.25,False,0.03325477278156952,0.0466482683888864,0.7128833272939284,0.985,False,400
B136,G,21,0.375,0.25,True,0.01696683093977569,0.02384245655191985,0.7116226007512418,0.985,False,400
B136,V,21,0.5,1.0,True,-0.7247521137424942,0.4893444880663206,-1.4810672878045557,0.7,False,400
B136,V,21,0.5,1.5,False,-0.9339844745182088,0.5399312205394642,-1.7298212049768713,0.725,False,400
B136,V,21,0.5,2.0,False,-1.0467374223946524,1.897182369728042,-0.5517326320846532,0.7675,False,400
B136,V,21,1.0,1.5,True,-0.2092323607757146,0.3779826212039562,-0.5535502137883069,0.7,False,400
B136,V,21,1.0,2.0,False,-0.32198530865215824,1.4946136843396838,-0.21543045672996797,0.745,False,400
B136,V,21,1.5,2.0,True,-0.11275294787644363,1.6404142585549852,-0.0687344353954628,0.74,False,400
B136,S0.5,21,0.05,0.075,True,0.5353831062073617,0.8442118260087688,0.6341810073172331,0.4425,False,400
B136,S0.5,21,0.05,0.1,False,-0.4315531823554064,0.9448502381675866,-0.45674241792259834,0.84,False,400
B136,S0.5,21,0.05,0.125,False,-0.2940002867373478,1.0545955995948846,-0.27878011898616484,0.8625,False,400
B136,S0.5,21,0.05,0.15,False,-0.45478200139028513,1.62777601718907,-0.2793885624237337,0.8994974874371859,False,398
B136,S0.5,21,0.05,0.2,False,,,,,False,0
B136,S0.5,21,0.075,0.1,True,-0.9669362885627681,1.0585469809135837,-0.9134561866382629,0.7975,False,400
B136,S0.5,21,0.075,0.125,False,-0.8293833929447095,1.2658017914669861,-0.655223747142517,0.82,False,400
B136,S0.5,21,0.075,0.15,False,-0.9901651075976469,1.95545760031627,-0.5063597939620376,0.8115577889447236,False,398
B136,S0.5,21,0.075,0.2,False,,,,,False,0
B136,S0.5,21,0.1,0.125,True,0.1375528956180586,0.7169562252629182,0.19185675606291858,0.42,False,400
B136,S0.5,21,0.1,0.15,False,-0.023228819034878723,1.48008459187457,-0.01569425096538486,0.6708542713567839,False,398
B136,S0.5,21,0.1,0.2,False,,,,,False,0
B136,S0.5,21,0.125,0.15,True,-0.16078171465293734,1.3825420070772474,-0.1162942708647506,0.6055276381909548,False,398
B136,S0.5,21,0.125,0.2,False,,,,,False,0
B136,S0.5,21,0.15,0.2,True,,,,,False,0
B136,S1,21,0.05,0.075,True,-0.2753206149118619,0.2880927592366026,-0.9556665555962436,0.6925,False,400
B136,S1,21,0.05,0.1,False,-0.40411275559633264,0.3969879328530547,-1.0179472023042957,0.755,False,400
B136,S1,21,0.05,0.125,False,-0.7037391984230048,0.6022340751241663,-1.1685476254028146,0.98,False,400
B136,S1,21,0.05,0.15,False,-0.6362046328738985,1.688259858669323,-0.3768404665946103,0.835,False,400
B136,S1,21,0.05,0.2,False,,,,,False,0
B136,S1,21,0.075,0.1,True,-0.12879214068447076,0.11732591329564107,-1.0977297092070084,0.6875,False,400
B136,S1,21,0.075,0.125,False,-0.428418583511143,0.5953564740074123,-0.7196001088682359,0.8725,False,400
B136,S1,21,0.075,0.15,False,-0.3608840179620366,1.7297025736712823,-0.20863934843784307,0.7375,False,400
B136,S1,21,0.075,0.2,False,,,,,False,0
B136,S1,21,0.1,0.125,True,-0.2996264428266722,0.6255922238812346,-0.4789484769611758,0.78,False,400
B136,S1,21,0.1,0.15,False,-0.23209187727756586,1.7640115400441672,-0.13157049826995734,0.6775,False,400
B136,S1,21,0.1,0.2,False,,,,,False,0
B136,S1,21,0.125,0.15,True,0.06753456554910636,1.7464455917751338,0.03866972201548084,0.4875,False,400
B136,S1,21,0.125,0.2,False,,,,,False,0
B136,S1,21,0.15,0.2,True,,,,,False,0
B136,XFAM:G-V,21,-1.2307206257297687,-1.0321735609692815,False,-0.19854706476048722,1.1110511112043262,-0.17870200817788814,0.855,False,400
B136,XFAM:G-S0.5,21,-1.2307206257297687,-0.9083552091970007,False,-0.32236541653276796,0.8434128856598078,-0.38221542735925745,0.995,False,400
B136,XFAM:V-S0.5,21,-1.0321735609692815,-0.9083552091970007,False,-0.12381835177228073,1.1235683551579307,-0.11020099596421672,0.785,False,400
B136,XFAM:G-S1,21,-1.2307206257297687,-0.708663999615676,False,-0.5220566261140926,0.4861497441853133,-1.0738597157732785,0.95,False,400
B136,G,63,0.625,0.5,True,0.015597416308077428,0.012713668451369857,1.2268226411391794,0.97,False,400
B136,G,63,0.625,0.375,False,0.03188535814987126,0.02617755399127451,1.2180419209716564,0.97,False,400
B136,G,63,0.625,0.25,False,0.04885218908964695,0.039661295206402686,1.2317345874715795,0.9775,False,400
B136,G,63,0.5,0.375,True,0.01628794184179383,0.013579352969739665,1.1994637651801234,0.97,False,400
B136,G,63,0.5,0.25,False,0.03325477278156952,0.02705196216354,1.2292924476432072,0.9725,False,400
B136,G,63,0.375,0.25,True,0.01696683093977569,0.013574178595177877,1.249934264589905,0.975,False,400
B136,V,63,0.5,1.0,True,-0.7247521137424942,0.5109677983965089,-1.4183909749633372,0.7875,False,400
B136,V,63,0.5,1.5,False,-0.9339844745182088,0.8685994642080439,-1.0752763650041857,0.8025,False,400
B136,V,63,0.5,2.0,False,-1.0467374223946524,0.8460253424184186,-1.237241214787355,0.815,False,400
B136,V,63,1.0,1.5,True,-0.2092323607757146,0.39336146418201445,-0.5319086383075378,0.775,False,400
B136,V,63,1.0,2.0,False,-0.32198530865215824,0.3870497229421827,-0.8318964969269755,0.8125,False,400
B136,V,63,1.5,2.0,True,-0.11275294787644363,0.16940721579538195,-0.6655734665554741,0.835,False,400
B136,S0.5,63,0.05,0.075,True,0.5353831062073617,0.6925455967962938,0.7730654973247053,0.4975,False,400
B136,S0.5,63,0.05,0.1,False,-0.4315531823554064,0.9108344818875769,-0.4737997857317313,0.87,False,400
B136,S0.5,63,0.05,0.125,False,-0.2940002867373478,1.0907249918666513,-0.26954575069761616,0.895,False,400
B136,S0.5,63,0.05,0.15,False,-0.45478200139028513,1.625732561073341,-0.27973973842907407,0.8880407124681934,False,393
B136,S0.5,63,0.05,0.2,False,,,,,False,0
B136,S0.5,63,0.075,0.1,True,-0.9669362885627681,0.9106372689674991,-1.0618237595954119,0.8475,False,400
B136,S0.5,63,0.075,0.125,False,-0.8293833929447095,1.1479049804186485,-0.7225192041960022,0.8725,False,400
B136,S0.5,63,0.075,0.15,False,-0.9901651075976469,1.6966140686055604,-0.5836124584369733,0.8524173027989822,False,393
B136,S0.5,63,0.075,0.2,False,,,,,False,0
B136,S0.5,63,0.1,0.125,True,0.1375528956180586,0.7279442939116141,0.18896074434338528,0.3375,False,400
B136,S0.5,63,0.1,0.15,False,-0.023228819034878723,1.4957974204289077,-0.015529388350073533,0.5903307888040712,False,393
B136,S0.5,63,0.1,0.2,False,,,,,False,0
B136,S0.5,63,0.125,0.15,True,-0.16078171465293734,1.4102399269843187,-0.11401018477526426,0.5114503816793893,False,393
B136,S0.5,63,0.125,0.2,False,,,,,False,0
B136,S0.5,63,0.15,0.2,True,,,,,False,0
B136,S1,63,0.05,0.075,True,-0.2753206149118619,0.2873027546825963,-0.9582943790985508,0.6725,False,400
B136,S1,63,0.05,0.1,False,-0.40411275559633264,0.39433359656743294,-1.0247992032989952,0.7025,False,400
B136,S1,63,0.05,0.125,False,-0.7037391984230048,0.5513209105722876,-1.2764601975508283,0.985,False,400
B136,S1,63,0.05,0.15,False,-0.6362046328738985,1.5355812821318495,-0.41430866622094714,0.88,False,400
B136,S1,63,0.05,0.2,False,,,,,False,0
B136,S1,63,0.075,0.1,True,-0.12879214068447076,0.11066250859260998,-1.16382813224127,0.67,False,400
B136,S1,63,0.075,0.125,False,-0.428418583511143,0.5263138413288361,-0.8139983216657815,0.87,False,400
B136,S1,63,0.075,0.15,False,-0.3608840179620366,1.5505171359953143,-0.23275074462842132,0.775,False,400
B136,S1,63,0.075,0.2,False,,,,,False,0
B136,S1,63,0.1,0.125,True,-0.2996264428266722,0.5562965643143403,-0.538609191656567,0.755,False,400
B136,S1,63,0.1,0.15,False,-0.23209187727756586,1.5707248090455503,-0.1477610055822549,0.745,False,400
B136,S1,63,0.1,0.2,False,,,,,False,0
B136,S1,63,0.125,0.15,True,0.06753456554910636,1.5215402743317419,0.04438565753953995,0.465,False,400
B136,S1,63,0.125,0.2,False,,,,,False,0
B136,S1,63,0.15,0.2,True,,,,,False,0
B136,XFAM:G-V,63,-1.2307206257297687,-1.0321735609692815,False,-0.19854706476048722,1.0633793215151346,-0.18671330234030828,0.8575,False,400
B136,XFAM:G-S0.5,63,-1.2307206257297687,-0.9083552091970007,False,-0.32236541653276796,0.9428044132566691,-0.34192183659730835,0.9825,False,400
B136,XFAM:V-S0.5,63,-1.0321735609692815,-0.9083552091970007,False,-0.12381835177228073,1.2350047140279765,-0.10025739202925495,0.82,False,400
B136,XFAM:G-S1,63,-1.2307206257297687,-0.708663999615676,False,-0.5220566261140926,0.5040618156093343,-1.035699610538849,0.9675,False,400
B136,G,126,0.625,0.5,True,0.015597416308077428,0.011489444985413584,1.3575430604245127,0.9625,False,400
B136,G,126,0.625,0.375,False,0.03188535814987126,0.022604371021680694,1.4105837370696501,0.9625,False,400
B136,G,126,0.625,0.25,False,0.04885218908964695,0.033737676946316957,1.4480009743225666,0.9625,False,400
B136,G,126,0.5,0.375,True,0.01628794184179383,0.01117124338399136,1.458024078602997,0.96,False,400
B136,G,126,0.5,0.25,False,0.03325477278156952,0.022359704933053195,1.4872634894394652,0.9625,False,400
B136,G,126,0.375,0.25,True,0.01696683093977569,0.011213642653027983,1.513052579323472,0.965,False,400
B136,V,126,0.5,1.0,True,-0.7247521137424942,0.40157581564890527,-1.804770321069682,0.8575,False,400
B136,V,126,0.5,1.5,False,-0.9339844745182088,0.5199519705902642,-1.7962899024268013,0.8625,False,400
B136,V,126,0.5,2.0,False,-1.0467374223946524,0.5911305294048421,-1.7707382216386645,0.8725,False,400
B136,V,126,1.0,1.5,True,-0.2092323607757146,0.2020032345815005,-1.0357871803844678,0.835,False,400
B136,V,126,1.0,2.0,False,-0.32198530865215824,0.32801281411618644,-0.9816241768472704,0.8375,False,400
B136,V,126,1.5,2.0,True,-0.11275294787644363,0.1523897974684605,-0.7398982723878196,0.825,False,400
B136,S0.5,126,0.05,0.075,True,0.5353831062073617,0.6338205183760887,0.8446919761750008,0.6025,False,400
B136,S0.5,126,0.05,0.1,False,-0.4315531823554064,0.8411924583614782,-0.513025500960874,0.865,False,400
B136,S0.5,126,0.05,0.125,False,-0.2940002867373478,1.186899325875721,-0.24770448539974338,0.8975,False,400
B136,S0.5,126,0.05,0.15,False,-0.45478200139028513,2.0270482830644476,-0.2243567680108515,0.8534704370179949,False,389
B136,S0.5,126,0.05,0.2,False,,,,,False,0
B136,S0.5,126,0.075,0.1,True,-0.9669362885627681,0.8607743825222794,-1.1233330222135658,0.915,False,400
B136,S0.5,126,0.075,0.125,False,-0.8293833929447095,1.2235247399098566,-0.6778640152432182,0.92,False,400
B136,S0.5,126,0.075,0.15,False,-0.9901651075976469,2.125856855000793,-0.4657722392118812,0.8457583547557841,False,389
B136,S0.5,126,0.075,0.2,False,,,,,False,0
B136,S0.5,126,0.1,0.125,True,0.1375528956180586,0.7400078431996369,0.18588032124539258,0.25,False,400
B136,S0.5,126,0.1,0.15,False,-0.023228819034878723,1.8963067755623402,-0.012249504845011343,0.5732647814910026,False,389
B136,S0.5,126,0.1,0.2,False,,,,,False,0
B136,S0.5,126,0.125,0.15,True,-0.16078171465293734,1.8941928423079493,-0.08488138644692343,0.4190231362467866,False,389
B136,S0.5,126,0.125,0.2,False,,,,,False,0
B136,S0.5,126,0.15,0.2,True,,,,,False,0
B136,S1,126,0.05,0.075,True,-0.2753206149118619,0.30306005658044344,-0.9084688296386612,0.6575,False,400
B136,S1,126,0.05,0.1,False,-0.40411275559633264,0.4162372087440343,-0.970871289512328,0.6675,False,400
B136,S1,126,0.05,0.125,False,-0.7037391984230048,0.549615808255772,-1.2804202278248684,0.975,False,400
B136,S1,126,0.05,0.15,False,-0.6362046328738985,1.0295238907777204,-0.6179600479142824,0.9075,False,400
B136,S1,126,0.05,0.2,False,,,,,False,0
B136,S1,126,0.075,0.1,True,-0.12879214068447076,0.11514930476508181,-1.1184795335692381,0.66,False,400
B136,S1,126,0.075,0.125,False,-0.428418583511143,0.5508802228799201,-0.7776982467648488,0.8525,False,400
B136,S1,126,0.075,0.15,False,-0.3608840179620366,1.0825759496803127,-0.333356766394641,0.8,False,400
B136,S1,126,0.075,0.2,False,,,,,False,0
B136,S1,126,0.1,0.125,True,-0.2996264428266722,0.59235729755775,-0.5058204635310686,0.7025,False,400
B136,S1,126,0.1,0.15,False,-0.23209187727756586,1.1202795267453616,-0.20717318467100765,0.7275,False,400
B136,S1,126,0.1,0.2,False,,,,,False,0
B136,S1,126,0.125,0.15,True,0.06753456554910636,1.0450204105261398,0.06462511628371403,0.4325,False,400
B136,S1,126,0.125,0.2,False,,,,,False,0
B136,S1,126,0.15,0.2,True,,,,,False,0
B136,XFAM:G-V,126,-1.2307206257297687,-1.0321735609692815,False,-0.19854706476048722,1.034599196639834,-0.19190722881414113,0.8975,False,400
B136,XFAM:G-S0.5,126,-1.2307206257297687,-0.9083552091970007,False,-0.32236541653276796,1.0272125661355016,-0.3138254214953248,0.9725,False,400
B136,XFAM:V-S0.5,126,-1.0321735609692815,-0.9083552091970007,False,-0.12381835177228073,0.9572117103850338,-0.12935315189831453,0.7175,False,400
