panel,k_bps,seed,cap,gross,turnover_yr,mean_names,mean_gross,max_gross,mean_risk_gross,mean_sweep,max_name_w
U56,0,0,0.015,0.75,3.0004287848382387,38.55662921348315,1.0,1.0000000000000007,0.5626923911729206,0.43730760882707936,0.9261435117926569
U56,0,0,0.015,1.0,3.0161501053649626,38.55662921348315,1.0,1.0000000000000007,0.5636504436998052,0.4363495563001947,0.9261435117926569
U56,0,0,0.020,0.75,3.506382942083226,38.55662921348315,1.0,1.0000000000000007,0.6560925471605974,0.34390745283940255,0.901484086314871
U56,0,0,0.020,1.0,3.9918738682526245,38.545842696629215,1.0,1.0000000000000007,0.7500522904110477,0.24994770958895224,0.901484086314871
U56,0,0,0.030,0.75,3.963810322834365,38.55662921348315,1.0,1.0000000000000009,0.6939555799087658,0.30604442009123417,0.8521041905018047
U56,0,0,0.030,1.0,4.746284143092728,38.47797752808989,1.0,1.0000000000000009,0.8930308584117533,0.10696914158824661,0.8521041905018047
U56,0,0,INF,0.75,4.394572810632718,38.55662921348315,1.0,1.0000000000000004,0.7307389305908641,0.2692610694091358,0.37889855859683386
U56,0,0,INF,1.0,5.679032812388822,38.43685393258427,1.0,1.0000000000000007,0.974006739514284,0.02599326048571622,0.22277389017616123
U56,10,0,0.015,0.75,3.009313474727674,38.571910112359554,1.0,1.0000000000000009,0.5627190120712887,0.43728098792871123,0.9261435117926569
U56,10,0,0.015,1.0,3.026875886879253,38.571910112359554,1.0,1.0000000000000009,0.5638792124936304,0.4361207875063696,0.9261435117926569
U56,10,0,0.020,0.75,3.5073512421585957,38.571910112359554,1.0,1.0000000000000007,0.6550375186762345,0.34496248132376556,0.901484086314871
U56,10,0,0.020,1.0,4.001374116287629,38.571910112359554,1.0,1.0000000000000007,0.7500877310102954,0.24991226898970453,0.901484086314871
U56,10,0,0.030,0.75,3.9634065305139448,38.571910112359554,1.0,1.0000000000000009,0.692552167864454,0.30744783213554605,0.8521041905018047
U56,10,0,0.030,1.0,4.747690416286037,38.571910112359554,1.0,1.0000000000000009,0.8914060959922279,0.10859390400777202,0.8521041905018047
U56,10,0,INF,0.75,4.361898103196103,38.571910112359554,1.0,1.0000000000000007,0.7270525597913493,0.2729474402086507,0.37889855859683386
U56,10,0,INF,1.0,5.6494270256878805,38.571910112359554,1.0,1.0000000000000009,0.9690963028232318,0.030903697176768188,0.1871037504388625
U56,10,1,0.015,0.75,3.0387122042049786,38.55550561797753,1.0,1.0000000000000009,0.5627332305789932,0.4372667694210068,0.9261435117926569
U56,10,1,0.015,1.0,3.053501877380491,38.55550561797753,1.0,1.0000000000000009,0.5636318979924381,0.43636810200756176,0.9261435117926569
