panel,rung,family,level,w,depth,cadence,gross,arm,g_eff,on_share_IS,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,twin_Sharpe,dSharpe,dIS_FULLMATCH,dIS_WINMATCH,win,pass_4a,pass_4b,fail_4b,SPY_CAGR,SPY_Sharpe,SPY_MaxDD,SPY_OOS_CAGR,SPY_OOS_Sharpe,SPY_OOS_MaxDD,V2_OOS_CAGR,V2_OOS_Sharpe,V2_OOS_MaxDD,V2_Sharpe,V1_Sharpe
U56,0.0,ABS,0.3,0,0.25,D,0.75,ABS L0.30 w0 d0.25 D g0.75,0.736875422012154,0.9825610363726955,0.1118544181387271,1.1559846085394747,-0.14564211740259192,1.1538482153028897,1.1601099898568241,1.0454733666048361,0.12301193211767258,1.2443179922884486,-0.14564211740259236,1.129212190070715,0.026772418468759662,-0.007613509792276485,-0.0076134432422707565,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.25,D,1.0,ABS L0.30 w0 d0.25 D g1.00,0.9825005626828719,0.9825610363726955,0.14953467218360106,1.1556129161330746,-0.1917961615965067,1.1535769378609806,1.1596704316437016,1.045171128990207,0.16489721921758527,1.243859617701808,-0.1917961615965066,1.1286416062141524,0.02697130991892216,-0.007548171764569789,-0.007548079470583335,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.25,W,0.75,ABS L0.30 w0 d0.25 W g0.75,0.7362002025658338,0.9813153961136024,0.11246943352205263,1.1552403136706493,-0.15769536970935938,1.1783473601642949,1.1367762973678937,1.0722032873708374,0.12153814787443462,1.2213633182058121,-0.15769536970935893,1.1292137135204026,0.026026600150246715,0.019115419295409275,0.01911510514312642,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.25,W,1.0,ABS L0.30 w0 d0.25 W g1.00,0.9816002700877785,0.9813153961136024,0.15035835087963223,1.1545876619700277,-0.2074856343919146,1.1780240642020305,1.1358878261872638,1.0718619590515361,0.1628161336198517,1.2204267837127583,-0.2074856343919146,1.1286437623985306,0.02594389957149712,0.01914128302050888,0.019140847356468482,True,False,False,DD,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.5,D,0.75,ABS L0.30 w0 d0.50 D g0.75,0.7237508440243079,0.9651220727453911,0.11082243131949099,1.17362005345783,-0.13358886509582524,1.1421704131053754,1.204202848936423,1.030236289172517,0.12393775818481689,1.2895289902306055,-0.13358886509582513,1.1292418831653117,0.04437817029251834,-0.022869925546914693,-0.022869791521914706,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.5,D,1.0,ABS L0.30 w0 d0.50 D g1.00,0.9650011253657439,0.9651220727453911,0.14821848963420559,1.1734027751195388,-0.17610668880109848,1.1419498965344015,1.2039922516976709,1.0299725864745992,0.16631323696570588,1.2893270893776743,-0.1761066888010986,1.1286831814862561,0.044719593633282706,-0.022773250305793358,-0.022773067050412488,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.5,W,0.75,ABS L0.30 w0 d0.50 W g0.75,0.7224004051316677,0.9626307922272048,0.11207025545137617,1.1736922270542085,-0.15769536970935927,1.1929866245070866,1.1580462840389696,1.0855771251119126,0.12101640274942227,1.244301864355954,-0.15769536970935893,1.1292449508559412,0.04444727619826727,0.03246891131593266,0.03246827727356716,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,0.5,W,1.0,ABS L0.30 w0 d0.50 W g1.00,0.963200540175557,0.9626307922272048,0.14990090146790958,1.172977980120386,-0.2074856343919147,1.192697079455792,1.157004571545007,1.0852692716848564,0.16220275986556065,1.2432155795535214,-0.2074856343919146,1.128687460613719,0.04429051950666696,0.032520701596678636,0.03251983470903008,True,False,False,DD,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,1.0,D,0.75,ABS L0.30 w0 d1.00 D g0.75,0.6975016880486158,0.9302441454907823,0.10845485784471798,1.1736925472352349,-0.12700158920830196,1.0930514371867528,1.2501741284954113,0.9752723174172667,0.1254041478865311,1.3359259337502611,-0.10948236048229143,1.1293010597063957,0.044391487528839146,-0.07787250265602708,-0.0778722382806113,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,1.0,D,1.0,ABS L0.30 w0 d1.00 D g1.00,0.9300022507314877,0.9302441454907823,0.1450213794277886,1.1734840371462099,-0.16765562058539774,1.092794988609383,1.2500086509972932,0.97495701590491,0.1684246056055685,1.3358040546908163,-0.1447277432102826,1.1287659893052011,0.044718047841008746,-0.07784178560069577,-0.07784141674407385,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,1.0,W,0.75,ABS L0.30 w0 d1.00 W g0.75,0.6948008102633356,0.9252615844544095,0.1110201745896009,1.1822798055759085,-0.15769536970935905,1.2007000061572124,1.1669096554708527,1.091930376047309,0.11966609911961834,1.2551084232769918,-0.15769536970935927,1.1293071090215905,0.05297269655431802,0.038781604506406886,0.03878034803987607,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.3,0,1.0,W,1.0,ABS L0.30 w0 d1.00 W g1.00,0.9264010803511141,0.9252615844544095,0.14852254538293708,1.1814845617537968,-0.2074856343919146,1.20047028300983,1.1656535199073732,1.0916845037949878,0.16040971520408975,1.2538152728834009,-0.2074856343919147,1.1287744118104828,0.05271014994331402,0.03888030658386765,0.03887859102428215,True,False,False,DD,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.4,0,0.25,D,0.75,ABS L0.40 w0 d0.25 D g0.75,0.7268737339635382,0.9667414050822123,0.11040213593281911,1.1644738187580843,-0.14973807682281637,1.174076556729088,1.1580991609516218,1.0637495099430736,0.1206991295947728,1.2447095860694395,-0.14973807682281604,1.12923482975152,0.0352389890065643,0.010647890917808267,0.010645220589180715,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.4,0,0.25,D,1.0,ABS L0.40 w0 d0.25 D g1.00,0.9691649786180508,0.9667414050822123,0.1476238284632032,1.1640976972478896,-0.19699306081483325,1.1739361167411564,1.15753691890934,1.0635821811318387,0.16176559505622956,1.2441425188953736,-0.19699306081483303,1.1286733411964704,0.03542435605141914,0.010842628503923146,0.010838977006889294,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
U56,0.0,ABS,0.4,0,0.25,W,0.75,ABS L0.40 w0 d0.25 W g0.75,0.726789331532748,0.9659940209267563,0.10972484576505592,1.1462482159409566,-0.15769536970935938,1.1514183858263327,1.144668164595088,1.0400006624938265,0.12116298077561471,1.2300760093760565,-0.15769536970935938,1.1292350196427734,0.01701319629818321,-0.013101080243466345,-0.013104452920014165,True,False,True,-none-,0.15163101010956526,0.8860543931081106,-0.33717235283398306,0.15331699963496637,0.876714419369064,-0.33717235283398306,0.09670513420063886,1.3027736471519475,-0.12029813984958881,1.226867660750899,0.8913109276869665
