uni,book,cost,m,CAGR,Sharpe,MaxDD,gross
u56,CAND20,10,0.1,0.01256204388201354,1.0905614909977455,-0.019191824922385248,0.07176591746946258
u56,CAND20,10,0.15,0.018854846632640365,1.090684540064792,-0.028713688993843522,0.10764136633744274
u56,CAND20,10,0.2,0.025154975009295866,1.0908040528486989,-0.03818624710588736,0.14351187937818946
u56,CAND20,10,0.25,0.03146203215298837,1.0909202333149055,-0.04760954692309849,0.17937750964707777
u56,CAND20,10,0.3,0.03777559660909602,1.0910325898556303,-0.05698363899655612,0.21523831019658915
u56,CAND20,10,0.35,0.04409527642632671,1.091141713716557,-0.06630856312371813,0.25109433407897797
u56,CAND20,10,0.4,0.05042061355316796,1.0912466389602917,-0.07558447618147457,0.286945634348964
u56,CAND20,10,0.45,0.05675117790386164,1.0913474376621892,-0.08481134849828798,0.32279226406645056
u56,CAND20,10,0.5,0.06308653775890938,1.091444254450471,-0.09398923397183867,0.3586342762992719
u56,CAND20,10,0.55,0.06942620353333573,1.091536354047156,-0.10311816214358005,0.39447172412596954
u56,CAND20,10,0.6,0.07576972395966686,1.091623792254308,-0.11219817746300409,0.4303046606385992
u56,CAND20,10,0.65,0.08211663974882732,1.091706618960762,-0.12122932444723,0.4661331389455716
u56,CAND20,10,0.7,0.0884664184309536,1.0917841241854265,-0.13021167562333968,0.5019572121745259
u56,CAND20,10,0.75,0.09481863502892818,1.0918569373241325,-0.13914528116042413,0.5377769334752404
u56,CAND20,10,0.8,0.10117271987932686,1.0919242091097399,-0.14803017863873003,0.5735923560225797
u56,CAND20,10,0.85,0.107528174579685,1.0919859428428846,-0.1568664129714752,0.6094035330194819
u56,CAND20,10,0.9,0.11388443360561329,1.0920416997188622,-0.1656540127242112,0.6452105176999859
u56,CAND20,10,0.95,0.12024101174594803,1.092091765232699,-0.17439302250175703,0.6810133633323032
u56,CAND20,10,1.0,0.1265973583235207,1.092135905431323,-0.1830834869787813,0.7168121232219334
u56,CAND20,25,0.1,0.011076997541351163,0.9630494888799658,-0.019351993935605827,0.07176591746946258
u56,CAND20,25,0.15,0.01661711255319287,0.9633410536722359,-0.02895143054257099,0.10764136633744274
u56,CAND20,25,0.2,0.022157699610203085,0.963624646657496,-0.03849990732368491,0.14351187937818946
u56,CAND20,25,0.25,0.02769831108807952,0.9639007725683698,-0.04799749173753898,0.17937750964707777
u56,CAND20,25,0.3,0.03323844461135694,0.9641681997290146,-0.05744425829607258,0.21523831019658915
u56,CAND20,25,0.35,0.0387776778070954,0.964428416673948,-0.06684025447880337,0.25109433407897797
u56,CAND20,25,0.4,0.044315430353219165,0.9646790003673105,-0.07618582022191878,0.286945634348964
u56,CAND20,25,0.45,0.049851198195681956,0.964920135910974,-0.08548082904303533,0.32279226406645056
u56,CAND20,25,0.5,0.055384479787008445,0.9651521749758057,-0.09472536317232871,0.3586342762992719
u56,CAND20,25,0.55,0.06091463657812701,0.9653732834503896,-0.103919443828421,0.39447172412596954
u56,CAND20,25,0.6,0.06644113189766387,0.965583623223167,-0.11306312932794471,0.4303046606385992
u56,CAND20,25,0.65,0.07196341579886423,0.9657833211484613,-0.12215647800189222,0.4661331389455716
u56,CAND20,25,0.7,0.07748076379154001,0.965970590189517,-0.13119961799553403,0.5019572121745259
u56,CAND20,25,0.75,0.08299272436668281,0.9661470221480453,-0.1401926214281699,0.5377769334752404
u56,CAND20,25,0.8,0.08849849466311177,0.9663104804783178,-0.14913552883700132,0.5735923560225797
u56,CAND20,25,0.85,0.09399745508039059,0.9664609890954834,-0.1580283989171174,0.6094035330194819
u56,CAND20,25,0.9,0.0994888270733616,0.9665974339108021,-0.16687124938357445,0.6452105176999859
u56,CAND20,25,0.95,0.10497203730892268,0.966720542413293,-0.17566413786358792,0.6810133633323032
u56,CAND20,25,1.0,0.11044635761256427,0.9668297371038527,-0.1844071220073723,0.7168121232219334
u56,EWall,10,0.1,0.010366306225604083,1.0483106016955375,-0.016451408028444692,0.07508312120206609
u56,EWall,10,0.15,0.015554816926503623,1.048363129504164,-0.024629193994424536,0.11261915356475118
u56,EWall,10,0.2,0.020746575049917837,1.048414163873178,-0.03277501196011323,0.15015155359075208
u56,EWall,10,0.25,0.025941336437805607,1.0484637773270378,-0.0408888450135485,0.1876803611716317
u56,EWall,10,0.3,0.0311388510575783,1.048511868173772,-0.04897067918260212,0.225205616220763
u56,EWall,10,0.35,0.036338873807218786,1.0485585948671063,-0.057020497165287454,0.26272735867492586
u56,EWall,10,0.4,0.04154115205332465,1.0486039120845059,-0.06503828109973098,0.30024562849592396
u56,EWall,10,0.45,0.04674542950949001,1.0486477538932861,-0.07302401424954763,0.3377604656722234
u56,EWall,10,0.5,0.051951447609752455,1.0486900819889002,-0.08097767992989224,0.3752719102206138
u56,EWall,10,0.55,0.0571589438551785,1.0487308404550153,-0.08889926150747807,0.41278000218789135
u56,EWall,10,0.6,0.062367652390551864,1.0487699673749973,-0.09678874240059543,0.4502847816525666
u56,EWall,10,0.65,0.06757731297421654,1.0488075337584346,-0.10464610607913305,0.4877862887265975
u56,EWall,10,0.7,0.0727876722664369,1.0488437065312595,-0.1124713370380962,0.5252845635571469
u56,EWall,10,0.75,0.07799844978045534,1.0488783066501903,-0.12026442021375872,0.5627796463283676
u56,EWall,10,0.8,0.08320939128510374,1.0489115239549296,-0.12802534069982463,0.6002715772632157
u56,EWall,10,0.85,0.08842021926659527,1.0489432740965112,-0.13575407912280768,0.6377603966252913
u56,EWall,10,0.9,0.09363064621019368,1.0489734137595403,-0.14345061995979125,0.6752461447207107
u56,EWall,10,0.95,0.09884039227641561,1.0490019272236952,-0.15111494943828496,0.712728861900009
u56,EWall,10,1.0,0.1040491811310249,1.0490288480160836,-0.15874704847794507,0.750208588560075
u56,EWall,25,0.1,0.00909324628900543,0.920065810894421,-0.01702497443010398,0.07508312120206609
u56,EWall,25,0.15,0.013638679915491947,0.9203102982741748,-0.02546048332635642,0.11261915356475118
u56,EWall,25,0.2,0.018182996961390474,0.9205519509600468,-0.03384481843431575,0.15015155359075208
u56,EWall,25,0.25,0.02272595675638378,0.9207909532822041,-0.04217809088517788,0.1876803611716317
u56,EWall,25,0.3,0.027267307444094335,0.9210270556968706,-0.05046041363067122,0.225205616220763
u56,EWall,25,0.35,0.03180681290549603,0.9212606577068853,-0.05869190141827718,0.26272735867492586
u56,EWall,25,0.4,0.03634422170264773,0.9214916472591451,-0.06687275465971498,0.30024562849592396
u56,EWall,25,0.45,0.040879276759508976,0.9217198645222267,-0.07500305381704642,0.3377604656722234
u56,EWall,25,0.5,0.04541171878258243,0.9219452168771789,-0.08308289724319085,0.3752719102206138
u56,EWall,25,0.55,0.04994128215771565,0.922167569296118,-0.09111240601150372,0.41278000218789135
u56,EWall,25,0.6,0.05446769638964866,0.9223867735761189,-0.09909170287543934,0.4502847816525666
u56,EWall,25,0.65,0.058990708356003285,0.9226030136118946,-0.10702091224441734,0.4877862887265975
u56,EWall,25,0.7,0.06351008543588277,0.9228167136273588,-0.11490024828656809,0.5252845635571469
u56,EWall,25,0.75,0.06802553109579978,0.9230274274078514,-0.12272985899392264,0.5627796463283676
u56,EWall,25,0.8,0.07253681728206929,0.9232356353869127,-0.13050978724861173,0.6002715772632157
u56,EWall,25,0.85,0.07704366164476073,0.9234411314191596,-0.1382401632623702,0.6377603966252913
u56,EWall,25,0.9,0.08154576051839668,0.9236435603600693,-0.1459211187905205,0.6752461447207107
u56,EWall,25,0.95,0.08604283267239232,0.9238428872567087,-0.15355278710852327,0.712728861900009
u56,EWall,25,1.0,0.09053460892350085,0.9240392019815247,-0.16113530298864642,0.750208588560075
broad,V1,10,0.1,0.006713074366957894,0.6342399798094993,-0.022750407009069606,0.07503394206634585
broad,V1,10,0.15,0.010044803565120386,0.6343101458147071,-0.0339947691289183,0.11254623450192237
broad,V1,10,0.2,0.01335961930265217,0.6343777623830981,-0.04515191561463883,0.15005547052054746
broad,V1,10,0.25,0.01665722838989847,0.6344423917120221,-0.05622202801330067,0.18756169710474363
broad,V1,10,0.3,0.019937349329015808,0.6345042745288837,-0.06720519300630134,0.22506496123610578
broad,V1,10,0.35,0.0231996953897029,0.6345633897374259,-0.0781015470720322,0.26256530989690635
broad,V1,10,0.4,0.026443984015723343,0.6346198387051966,-0.08891110843079864,0.30006279007170333
broad,V1,10,0.45,0.029669905440504296,0.6346731120306116,-0.09963389623205932,0.3375574487489511
broad,V1,10,0.5,0.03287708765978081,0.6347217793714669,-0.11027001413535009,0.37504933292261566
broad,V1,10,0.55,0.03606524569101688,0.6347663621563194,-0.12081962473071062,0.4125384895937926
broad,V1,10,0.6,0.03923415837268385,0.634808254644269,-0.1312829629505976,0.4500249657723296
broad,V1,10,0.65,0.04238346280249239,0.6348464107562356,-0.141660115876723,0.4875088084784537
broad,V1,10,0.7,0.04551280470142549,0.634880126043115,-0.15195152629454234,0.5249900647444022
broad,V1,10,0.75,0.04862191850548703,0.6349101517311582,-0.162157304580539,0.5624687816160592
broad,V1,10,0.8,0.051710384736341375,0.6349352234378721,-0.17227814134675967,0.5999450061545972
broad,V1,10,0.85,0.05477788985790788,0.634955533122443,-0.18231428200266842,0.6374187854381236
broad,V1,10,0.9,0.05782423742947129,0.63497228126507,-0.19226512046541877,0.6748901665633336
broad,V1,10,0.95,0.06084891166977813,0.6349835342430908,-0.2021313117150667,0.7123591966471688
broad,V1,10,1.0,0.06385177680442844,0.6349911081998837,-0.21191263611532518,0.7498259228284826
broad,V1,25,0.1,0.002264419920402272,0.21723217661256092,-0.029800399877057404,0.07503394206634585
broad,V1,25,0.15,0.0033587865374393733,0.21742518527296398,-0.04443099924918392,0.11254623450192237
broad,V1,25,0.2,0.004427666488803439,0.21761211580619455,-0.05888372646116391,0.15005547052054746
broad,V1,25,0.25,0.0054708392095568215,0.2177918980661514,-0.07316036833221551,0.18756169710474363
broad,V1,25,0.3,0.0064881153178268924,0.2179651252197235,-0.08726244772369218,0.22506496123610578
broad,V1,25,0.35,0.007479294586146823,0.218131737831831,-0.10119158110269355,0.26256530989690635
broad,V1,25,0.4,0.00844418915189915,0.21829197493722952,-0.11494906865824772,0.30006279007170333
broad,V1,25,0.45,0.009382546398557734,0.21844459306572422,-0.12853618864594163,0.3375574487489511
broad,V1,25,0.5,0.010293963942370699,0.21858604720756764,-0.14195439950111033,0.37504933292261566
broad,V1,25,0.55,0.011178255688859107,0.21871770895029613,-0.15520527536112494,0.4125384895937926
broad,V1,25,0.6,0.012035392871735606,0.21884295789404198,-0.16829053618388035,0.4500249657723296
broad,V1,25,0.65,0.012865002765825029,0.21895918369071135,-0.18121151967414606,0.4875088084784537
broad,V1,25,0.7,0.01366673694978715,0.2190647799215104,-0.19397038554359258,0.5249900647444022
broad,V1,25,0.75,0.014440464990453261,0.21916137277168993,-0.20656847074862683,0.5624687816160592
broad,V1,25,0.8,0.015185686129136178,0.2192458176513028,-0.2190086741288193,0.5999450061545972
broad,V1,25,0.85,0.01590215950061702,0.21931854530556802,-0.23129256569038714,0.6374187854381236
broad,V1,25,0.9,0.016589927783931424,0.21938271363543987,-0.24341955966703155,0.6748901665633336
broad,V1,25,0.95,0.01724826749046615,0.21943343089946124,-0.25539217315994833,0.7123591966471688
broad,V1,25,1.0,0.017877371243752993,0.21947520601685164,-0.2672108494702856,0.7498259228284826
broad,CAND20,10,0.1,0.01313682805559524,0.9506677660731812,-0.021159808478023456,0.07399224526880982
broad,CAND20,10,0.15,0.019706484839665084,0.9510494919593176,-0.03164641989866812,0.1109804454354784
broad,CAND20,10,0.2,0.026276176760134717,0.9514282219738516,-0.04207098911115881,0.1479634619821781
broad,CAND20,10,0.25,0.03284528371020046,0.951803472763458,-0.052433644537602464,0.18494136842874087
broad,CAND20,10,0.3,0.039413193546080194,0.9521753807641284,-0.06273449106911355,0.22191423830080084
broad,CAND20,10,0.35,0.04597926694204024,0.9525436344755025,-0.07297363328296647,0.2588821451340562
broad,CAND20,10,0.4,0.05254287806993263,0.9529084314487676,-0.08315118877467575,0.29584516247857984
broad,CAND20,10,0.45,0.05910335651032006,0.953269261537623,-0.09326727391709555,0.33280336390318005
broad,CAND20,10,0.5,0.0656600411188486,0.9536260334479614,-0.1033219884955533,0.3697568229998173
broad,CAND20,10,0.55,0.07221224269359916,0.9539784201866482,-0.11331545674121035,0.40670561338807604
broad,CAND20,10,0.6,0.07875929632670786,0.9543265772291166,-0.1232477713399206,0.443649808719697
broad,CAND20,10,0.65,0.0853004514847937,0.9546697700646478,-0.13311904092593962,0.48058948268317314
broad,CAND20,10,0.7,0.09183505011721027,0.9550084461686056,-0.14292946565316433,0.5175247090084104
broad,CAND20,10,0.75,0.09836229126206986,0.9553417656083263,-0.15267917222590566,0.5544555614714599
broad,CAND20,10,0.8,0.10488148517696749,0.9556700122267108,-0.16236818224018235,0.5913821138993215
broad,CAND20,10,0.85,0.11139188327904592,0.955992970004321,-0.17199660524493154,0.628304440174825
broad,CAND20,10,0.9,0.11789273555863145,0.9563105479631482,-0.18156463688641322,0.6652226142415917
broad,CAND20,10,0.95,0.12438320644412637,0.956622215996911,-0.19107242609323438,0.7021367101090814
broad,CAND20,10,1.0,0.13086243556020016,0.9569274633118441,-0.20052048331108274,0.739046801857727
broad,CAND20,25,0.1,0.011017842590780758,0.7990733406881501,-0.021289528237989352,0.07399224526880982
broad,CAND20,25,0.15,0.01651243698374838,0.7996278992622321,-0.03183855329924845,0.1109804454354784
broad,CAND20,25,0.2,0.021996650115839955,0.8001759262878817,-0.042323943480756965,0.1479634619821781
broad,CAND20,25,0.25,0.027469808528840733,0.8007162030773128,-0.05274587604311576,0.18494136842874087
broad,CAND20,25,0.3,0.032931267803169906,0.8012490790579678,-0.0631044692124989,0.22191423830080084
broad,CAND20,25,0.35,0.03838032511064693,0.801773755716249,-0.07339984021843271,0.2588821451340562
broad,CAND20,25,0.4,0.04381632031907001,0.802290713325869,-0.08363213861206376,0.29584516247857984
broad,CAND20,25,0.45,0.04923849182089102,0.8027986814875814,-0.09380151067216114,0.33280336390318005
broad,CAND20,25,0.5,0.0546461102561846,0.8032974341884979,-0.10390806101258743,0.3697568229998173
broad,CAND20,25,0.55,0.060038385995570875,0.803786155264297,-0.11395195512259892,0.40670561338807604
broad,CAND20,25,0.6,0.06541459866444632,0.8042652245068783,-0.12393327945399346,0.443649808719697
broad,CAND20,25,0.65,0.07077382554579081,0.8047328093832063,-0.1338521601021253,0.48058948268317314
broad,CAND20,25,0.7,0.07611538147392571,0.8051900233721895,-0.14370895163388075,0.5175247090084104
broad,CAND20,25,0.75,0.08143823798175198,0.8056347411062003,-0.15350382484945335,0.5544555614714599
broad,CAND20,25,0.8,0.0867416500794187,0.8060676877789036,-0.16323668771705202,0.5913821138993215
broad,CAND20,25,0.85,0.09202473681906587,0.8064883448087199,-0.1729076677731427,0.628304440174825
broad,CAND20,25,0.9,0.09728662290111356,0.8068964877944735,-0.1825171074097467,0.6652226142415917
broad,CAND20,25,0.95,0.10252623218282286,0.807290757520548,-0.19206523213418836,0.7021367101090814
broad,CAND20,25,1.0,0.10774243748456414,0.807669841872597,-0.20155317029654185,0.739046801857727
broad,EWall,10,0.1,0.010692015817865164,1.025830151855411,-0.018710520050258195,0.07507694059037855
broad,EWall,10,0.15,0.016042468520659492,1.0258582098579132,-0.0279790640740486,0.11261020492832897
broad,EWall,10,0.2,0.02139551760363112,1.0258849317151488,-0.03719003228449702,0.15014005769588112
broad,EWall,10,0.25,0.026750884043166723,1.0259102778470417,-0.04634360097573342,0.187666543234738
broad,EWall,10,0.3,0.032108288236910365,1.0259342934156919,-0.055439945933768664,0.225189705922101
broad,EWall,10,0.35,0.037467445624695506,1.0259569225469614,-0.06447924449753795,0.2627095901730401
broad,EWall,10,0.4,0.04282806970814246,1.025978155172038,-0.07346167217551758,0.30022624044290225
broad,EWall,10,0.45,0.0481898708882349,1.0259979581867669,-0.08238740765771524,0.33773970122976094
broad,EWall,10,0.5,0.05355255566045347,1.0260162834330266,-0.09125662750535946,0.3752500170769071
broad,EWall,10,0.55,0.058915831020285525,1.0260331559045894,-0.10006950718253305,0.4127572325753842
broad,EWall,10,0.6,0.06427940541974908,1.0260486408958303,-0.10882622466243674,0.45026139236656926
broad,EWall,10,0.65,0.06964297704404987,1.0260626750152788,-0.11752695491333387,0.48776254114480205
broad,EWall,10,0.7,0.07500624014493162,1.026075194560301,-0.1261718767473491,0.5252607236600627
broad,EWall,10,0.75,0.08036889195529229,1.026086210444955,-0.1347611654177706,0.5627559847207042
broad,EWall,10,0.8,0.08573062946642795,1.0260957586663149,-0.14329499751680153,0.6002483691962355
broad,EWall,10,0.85,0.09109113876122277,1.026103770123936,-0.1517735499743611,0.6377379220201642
broad,EWall,10,0.9,0.09645010759667727,1.026110236412683,-0.16019700116620506,0.675224688192898
broad,EWall,10,0.95,0.1018072198354758,1.0261151245460105,-0.16856552857502638,0.7127087127847063
broad,EWall,10,1.0,0.10716215168162102,1.0261183690583502,-0.17687931105226473,0.7501900409387471
broad,EWall,25,0.1,0.0094032202166896,0.9027258437526126,-0.019332098084615,0.07507694059037855
broad,EWall,25,0.15,0.014102822143480465,0.9029758884522322,-0.028903319982503617,0.11261020492832897
broad,EWall,25,0.2,0.01880073671574989,0.9032237982848411,-0.038411623570686504,0.15014005769588112
broad,EWall,25,0.25,0.02349669775490959,0.9034694856349804,-0.04785723358594407,0.187666543234738
broad,EWall,25,0.3,0.02819044163480955,0.9037130733017688,-0.05724037311258545,0.225189705922101
broad,EWall,25,0.35,0.032881696364096324,0.9039544340230877,-0.06656126872975487,0.2627095901730401
broad,EWall,25,0.4,0.03757018911299048,0.9041935521444321,-0.07582014207222065,0.30022624044290225
broad,EWall,25,0.45,0.04225564331491882,0.9044303592068557,-0.08501722233595832,0.33773970122976094
broad,EWall,25,0.5,0.04693777666829391,0.9046647487122033,-0.09415273303574989,0.3752500170769071
broad,EWall,25,0.55,0.05161631207974149,0.9048967938324195,-0.1032268945877497,0.4127572325753842
broad,EWall,25,0.6,0.056290980010837544,0.905126671936049,-0.11223993329912585,0.45026139236656926
broad,EWall,25,0.65,0.060961489370092936,0.9053542379417038,-0.12119206763378743,0.48776254114480205
broad,EWall,25,0.7,0.06562754326226661,0.9055793457862341,-0.13008352527409672,0.5252607236600627
broad,EWall,25,0.75,0.07028885612117786,0.9058020384491307,-0.13891452469097676,0.5627559847207042
broad,EWall,25,0.8,0.07494514568158239,0.9060224195798766,-0.14768528734407171,0.6002483691962355
broad,EWall,25,0.85,0.07959610657075955,0.9062403331525769,-0.1563960351907968,0.6377379220201642
broad,EWall,25,0.9,0.08424144147221813,0.9064557729807821,-0.1650469934432155,0.675224688192898
broad,EWall,25,0.95,0.08888084732779711,0.9066686757686233,-0.17363838475424798,0.7127087127847063
broad,EWall,25,1.0,0.09351400604438043,0.9068788945396131,-0.18217043484345752,0.7501900409387471
