panel,dial,dial_set,rung,form,control,pick,oracle,JAC_IS,JAC_FULL,d_oos,d_is,d_full,d_cagr_oos,d_dd_oos,abstain
u56,look,TRAIN,25.0,MEDIAN,126,REC,REC,0.4185233353495498,0.40226949739370843,0.1499282940318145,0.08948624532310101,0.12480125298834777,0.015003708569510055,-0.0012243164176913846,False
u56,skip,TRAIN,10.0,DEFAULT,REC,REC,5,0.2725701794324452,0.2626809559593156,0.0,0.0,0.0,0.0,0.0,True
u56,skip,TRAIN,10.0,MEDIAN,5,REC,5,0.2725701794324452,0.2626809559593156,-0.012624791471578689,0.12012188495527942,0.04305620274708,-0.003608018881859465,-0.01954014857439046,False
u56,skip,TRAIN,25.0,DEFAULT,REC,REC,5,0.2725701794324452,0.2626809559593156,0.0,0.0,0.0,0.0,0.0,True
u56,skip,TRAIN,25.0,MEDIAN,5,REC,5,0.2725701794324452,0.2626809559593156,-0.002077545168775785,0.1253577084856331,0.05146009424007769,-0.0018283604984741242,-0.019336965851992405,False
u56,gross,TRAIN,10.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.00011307952531058874,0.00028509194449766184,0.00017521032911305134,0.05119661826662103,-0.05883524849189292,False
u56,gross,TRAIN,10.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.00011307952531058874,0.00028509194449766184,0.00017521032911305134,0.05119661826662103,-0.05883524849189292,False
u56,gross,TRAIN,25.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.0003303130192315873,0.0004141901588561314,0.0003579047346671249,0.04474097203932592,-0.05937000475928589,False
u56,gross,TRAIN,25.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.0003303130192315873,0.0004141901588561314,0.0003579047346671249,0.04474097203932592,-0.05937000475928589,False
u56,lambda,TRAIN,10.0,DEFAULT,1.0,1.0,0.15,0.448420434666279,0.4540238488710798,0.0,0.0,0.0,0.0,0.0,True
u56,lambda,TRAIN,10.0,MEDIAN,0.25,1.0,0.15,0.448420434666279,0.4540238488710798,-0.011420984301619086,0.018576442038426233,0.0013212281123420322,-0.004726601574936318,0.0026671130445382607,False
u56,lambda,TRAIN,25.0,DEFAULT,1.0,0.06,0.1,0.448420434666279,0.4540238488710798,0.06595389625431847,0.0721740977909966,0.0673052256564608,0.01956565689522316,-0.02257443342615084,False
u56,lambda,TRAIN,25.0,MEDIAN,0.25,0.06,0.1,0.448420434666279,0.4540238488710798,0.018933558828241104,0.04938406531831796,0.030619070704993367,0.009983200949832849,-0.020853086416452338,False
u56,wscheme,TRAIN,10.0,DEFAULT,EW,EW,EW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,wscheme,TRAIN,10.0,MEDIAN,SQRTIV,EW,EW,0.0,0.0,0.024771051167500113,0.04111647481403513,0.03156013614557529,0.015230356542495826,-0.012993014828802552,False
u56,wscheme,TRAIN,25.0,DEFAULT,EW,EW,EW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,wscheme,TRAIN,25.0,MEDIAN,SQRTIV,EW,EW,0.0,0.0,0.05208624446904686,0.07388786975445982,0.06111248459753238,0.017320544526537418,-0.01294251497989285,False
u56,phase,TRAIN,10.0,DEFAULT,W,TUE,TUE,0.0,0.0,0.10829857183676683,0.016943274264526798,0.069955620346563,0.017080966567855516,0.00890174355319906,False
u56,phase,TRAIN,10.0,MEDIAN,TUE,TUE,TUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,phase,TRAIN,25.0,DEFAULT,W,TUE,TUE,0.0,0.0,0.11209742765880515,0.023552429633282967,0.07496160354328296,0.01725953877769837,0.010080986122616098,False
u56,phase,TRAIN,25.0,MEDIAN,TUE,TUE,TUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,mafilt,TEST,10.0,DEFAULT,OFF,OFF,OFF,0.12645861766718994,0.13100670087884614,0.0,0.0,0.0,0.0,0.0,True
u56,mafilt,TEST,10.0,MEDIAN,100,OFF,OFF,0.12645861766718994,0.13100670087884614,0.10784246899551753,0.08851189351047517,0.09974166125971706,0.022158879392113695,0.0027240082717968628,False
u56,mafilt,TEST,25.0,DEFAULT,OFF,OFF,OFF,0.12645861766718994,0.13100670087884614,0.0,0.0,0.0,0.0,0.0,True
u56,mafilt,TEST,25.0,MEDIAN,100,OFF,OFF,0.12645861766718994,0.13100670087884614,0.15634808200514494,0.1439964762618534,0.1510382778893724,0.027595901322052807,0.020414646040277096,False
u56,revfilt,TEST,10.0,DEFAULT,OFF,OFF,OFF,0.2888562971639998,0.2885927306302074,0.0,0.0,0.0,0.0,0.0,True
u56,revfilt,TEST,10.0,MEDIAN,10,OFF,OFF,0.2888562971639998,0.2885927306302074,0.13599312530308616,0.11913031180077183,0.1284551528551039,0.020442605425158078,-0.005017012816560085,False
u56,revfilt,TEST,25.0,DEFAULT,OFF,OFF,OFF,0.2888562971639998,0.2885927306302074,0.0,0.0,0.0,0.0,0.0,True
u56,revfilt,TEST,25.0,MEDIAN,10,OFF,OFF,0.2888562971639998,0.2885927306302074,0.2072289833410237,0.18959919237783462,0.19937311843095817,0.0300508799252015,-0.004605901872554274,False
u56,bufn,TEST,10.0,DEFAULT,0,40,20,0.4050758467098286,0.4036444403512094,-0.0007269754201684187,0.5379127013989944,0.21324436439147698,-0.061891950124174366,0.059925816274917776,False
u56,bufn,TEST,10.0,MEDIAN,10,40,20,0.4050758467098286,0.4036444403512094,0.00971188059228778,0.6129454847338365,0.25060181355118516,-0.061507147224976855,0.05349614045791862,False
u56,bufn,TEST,25.0,DEFAULT,0,40,20,0.4050758467098286,0.4036444403512094,0.09324155167895931,0.6499296643817152,0.31449640386007216,-0.04689442592011761,0.060901771234522006,False
u56,bufn,TEST,25.0,MEDIAN,10,40,20,0.4050758467098286,0.4036444403512094,0.0406653345744834,0.6476135550438282,0.2829498345736048,-0.05559909023032472,0.054081508395773414,False
u56,spow,TEST,10.0,DEFAULT,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,spow,TEST,10.0,MEDIAN,1.0,0.0,0.5,0.0,0.0,-0.0043317142787293594,0.004750826042546175,-0.0005189017874727142,-0.005137154680457501,-0.009469465984861647,False
u56,spow,TEST,25.0,DEFAULT,0.0,0.5,0.5,0.0,0.0,0.012753914114989717,0.006410232587233944,0.010082959571519279,0.003700316424948724,0.005383216322970341,False
u56,spow,TEST,25.0,MEDIAN,1.0,0.5,0.5,0.0,0.0,0.0017716371768583539,0.004888070977998371,0.0030749168338475297,-0.0018463204405647637,-0.004301920427293715,False
u56,cash,TEST,10.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,cash,TEST,10.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,8.693242197255202e-05,0.00014613579848865577,0.0001090159914207689,0.015323135362495188,-0.018248785901917475,False
u56,cash,TEST,25.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,cash,TEST,25.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,0.00022074395628091104,0.0002709830906821864,0.00023956876591313403,0.013483756614472986,-0.018423054583434184,False
u56,lag,TEST,10.0,DEFAULT,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,lag,TEST,10.0,MEDIAN,3,1,2,0.0,0.0,0.06046341807503253,0.0643162467655598,0.06237532327150319,0.004065293165604222,0.008069925231186437,False
u56,lag,TEST,25.0,DEFAULT,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
u56,lag,TEST,25.0,MEDIAN,3,1,2,0.0,0.0,0.058330311377702615,0.058712071383623776,0.05868471052832325,0.004293734590997911,0.006961722921586699,False
broad136,n,TRAIN,10.0,DEFAULT,20,60,60,0.5004816096169841,0.4983598486536583,0.1378753604088162,0.07310530215846045,0.11233954146762137,-0.0049518291377859125,0.0053395505674542765,False
broad136,n,TRAIN,10.0,MEDIAN,20,60,60,0.5004816096169841,0.4983598486536583,0.1378753604088162,0.07310530215846045,0.11233954146762137,-0.0049518291377859125,0.0053395505674542765,False
broad136,n,TRAIN,25.0,DEFAULT,20,60,60,0.5004816096169841,0.4983598486536583,0.18387712984637072,0.12059001168140693,0.15885901529582902,0.005697612138205521,0.005789550843119162,False
broad136,n,TRAIN,25.0,MEDIAN,20,60,60,0.5004816096169841,0.4983598486536583,0.18387712984637072,0.12059001168140693,0.15885901529582902,0.005697612138205521,0.005789550843119162,False
broad136,volcap,TRAIN,10.0,DEFAULT,0.6,9.99,0.8,0.14729389973195026,0.1682503247967911,0.03468913286142261,0.05444627942022984,0.03612942060548163,0.02161342410717615,-0.04988365134965955,False
broad136,volcap,TRAIN,10.0,MEDIAN,0.8,9.99,0.8,0.14729389973195026,0.1682503247967911,-0.024842763436740634,0.004512941669857939,-0.01673198975020651,0.0035253490182329816,-0.034000387803855725,False
broad136,volcap,TRAIN,25.0,DEFAULT,0.6,9.99,0.8,0.14729389973195026,0.1682503247967911,0.0597145782835562,0.06483990009547047,0.05566129068080905,0.022737841287329807,-0.04908921197782179,False
broad136,volcap,TRAIN,25.0,MEDIAN,0.8,9.99,0.8,0.14729389973195026,0.1682503247967911,-0.013702741945225916,0.005965708184074714,-0.009168498038794826,0.004101155499757869,-0.03287847403269417,False
broad136,look,TRAIN,10.0,DEFAULT,REC,126,252,0.5622533939552442,0.5591113060080053,0.06632488304301398,0.23811101920497935,0.1360977765520779,0.019695075351156,0.002620780817924273,False
broad136,look,TRAIN,10.0,MEDIAN,126,126,252,0.5622533939552442,0.5591113060080053,0.0,0.0,0.0,0.0,0.0,True
broad136,look,TRAIN,25.0,DEFAULT,REC,126,252,0.5622533939552442,0.5591113060080053,0.07130169706514033,0.24154701378032595,0.14045526592217494,0.018630629469150506,0.0035262624511238627,False
broad136,look,TRAIN,25.0,MEDIAN,126,126,252,0.5622533939552442,0.5591113060080053,0.0,0.0,0.0,0.0,0.0,True
broad136,skip,TRAIN,10.0,DEFAULT,REC,21,42,0.3708294905462908,0.3765250877603477,0.04019828165008654,0.10109598766817962,0.06404750186909469,0.01419583135024638,-0.018074788259623498,False
broad136,skip,TRAIN,10.0,MEDIAN,5,21,42,0.3708294905462908,0.3765250877603477,0.07754710123615793,0.013907118908141003,0.048135149292003465,0.019261849888723814,-0.019906730323402066,False
broad136,skip,TRAIN,25.0,DEFAULT,REC,21,42,0.3708294905462908,0.3765250877603477,0.042077339607425546,0.10380261057329898,0.06631401159695305,0.012848176530110278,-0.018753580629716327,False
broad136,skip,TRAIN,25.0,MEDIAN,5,21,42,0.3708294905462908,0.3765250877603477,0.08685874377405678,0.021472167850516755,0.056759622605489946,0.019233525747353264,-0.0202992394214061,False
broad136,gross,TRAIN,10.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.0015004443381988475,0.002361234310042759,0.001808144358049213,0.04139758972132279,-0.06171754334110413,False
broad136,gross,TRAIN,10.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.0015004443381988475,0.002361234310042759,0.001808144358049213,0.04139758972132279,-0.06171754334110413,False
broad136,gross,TRAIN,25.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.0018480174939063954,0.0026004116443480996,0.0021123264713733825,0.03224057729969698,-0.062377833951931305,False
broad136,gross,TRAIN,25.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.0018480174939063954,0.0026004116443480996,0.0021123264713733825,0.03224057729969698,-0.062377833951931305,False
broad136,lambda,TRAIN,10.0,DEFAULT,1.0,0.06,0.06,0.5959970069197623,0.6030570475267407,0.055839665148925466,0.15365485140879898,0.09165062805785307,0.01859911621975363,-0.04365525895185218,False
broad136,lambda,TRAIN,10.0,MEDIAN,0.25,0.06,0.06,0.5959970069197623,0.6030570475267407,0.04480817318512409,0.07447384617828301,0.0530779734443696,0.013955305540283236,-0.026339481872876158,False
broad136,lambda,TRAIN,25.0,DEFAULT,1.0,0.06,0.06,0.5959970069197623,0.6030570475267407,0.15087578688622272,0.24679345932650154,0.18595937677758867,0.0331963674992799,-0.042059907638921756,False
broad136,lambda,TRAIN,25.0,MEDIAN,0.25,0.06,0.06,0.5959970069197623,0.6030570475267407,0.09250197178594022,0.1210059069500784,0.10034667891948357,0.021360941729910543,-0.025783304578459232,False
broad136,wscheme,TRAIN,10.0,DEFAULT,EW,RANKLIN,EW,0.0,0.0,-0.028076416941958615,0.017778062233457792,-0.010730526019498421,0.008783732330319705,-0.005711257414850568,False
broad136,wscheme,TRAIN,10.0,MEDIAN,SQRTIV,RANKLIN,EW,0.0,0.0,-0.0038862131817397616,0.05078269948316416,0.016769950130186118,0.018432245582544082,-0.01769867770613065,False
broad136,wscheme,TRAIN,25.0,DEFAULT,EW,RANKLIN,EW,0.0,0.0,-0.026020627235403326,0.013323588699624911,-0.0112743329471503,0.006194957456013173,-0.004195429134139839,False
broad136,wscheme,TRAIN,25.0,MEDIAN,SQRTIV,RANKLIN,EW,0.0,0.0,0.02041659220108849,0.07128362563323021,0.039651854577421375,0.01787932640512424,-0.01729295064485703,False
broad136,phase,TRAIN,10.0,DEFAULT,W,WED,TUE,0.0,0.0,-0.022491776673601915,0.10689540163540046,0.0314420061840639,-0.0018443305642956709,-0.010030306907556241,False
broad136,phase,TRAIN,10.0,MEDIAN,TUE,WED,TUE,0.0,0.0,-0.04422154391097466,0.06198622621662797,0.00019994134985723555,-0.00677339884123862,-0.0060479900628395145,False
broad136,phase,TRAIN,25.0,DEFAULT,W,WED,TUE,0.0,0.0,-0.01708861821344343,0.1114436052490615,0.036432862060581495,-0.0012241476051551015,-0.009393733987879349,False
broad136,phase,TRAIN,25.0,MEDIAN,TUE,WED,TUE,0.0,0.0,-0.04406101151190378,0.06400536470988483,0.0010495658803832963,-0.006676706242032759,-0.006208513251254932,False
broad136,mafilt,TEST,10.0,DEFAULT,OFF,200,100,0.07210867665422678,0.07049052140470623,-0.013508935849160353,0.026271867076957722,0.0036112609310519073,-0.0033532584879780725,0.006433490827066013,False
broad136,mafilt,TEST,10.0,MEDIAN,100,200,100,0.07210867665422678,0.07049052140470623,-0.015901092149541052,0.07941902329491701,0.02459602497888902,0.0009287931320149934,-0.009791243519034043,False
broad136,mafilt,TEST,25.0,DEFAULT,OFF,200,OFF,0.07210867665422678,0.07049052140470623,-0.017016039297219954,0.024853004497594755,0.0009925806977463258,-0.0036204132378365728,0.008004734273768799,False
broad136,mafilt,TEST,25.0,MEDIAN,100,200,OFF,0.07210867665422678,0.07049052140470623,-0.0016124687960877848,0.09932949774541344,0.04127814987418954,0.0024523351715843855,0.007736249645090676,False
broad136,revfilt,TEST,10.0,DEFAULT,OFF,OFF,OFF,0.36963272111183804,0.3747273878585101,0.0,0.0,0.0,0.0,0.0,True
broad136,revfilt,TEST,10.0,MEDIAN,10,OFF,OFF,0.36963272111183804,0.3747273878585101,0.1769932097671777,0.07508884798728632,0.13386872323236432,0.029982763185306682,0.012866282896278447,False
broad136,revfilt,TEST,25.0,DEFAULT,OFF,OFF,OFF,0.36963272111183804,0.3747273878585101,0.0,0.0,0.0,0.0,0.0,True
broad136,revfilt,TEST,25.0,MEDIAN,10,OFF,OFF,0.36963272111183804,0.3747273878585101,0.2618487062472855,0.16073579950978656,0.2190155166044756,0.042068850010068104,0.03394926929135811,False
broad136,bufn,TEST,10.0,DEFAULT,0,40,40,0.27428811114589957,0.2829614907150054,0.1287243406792068,0.14007990699363138,0.13231634940605996,0.02587796246920071,-0.007097381454608254,False
broad136,bufn,TEST,10.0,MEDIAN,10,40,40,0.27428811114589957,0.2829614907150054,0.16907638818181547,0.010120919936295047,0.10180224793952708,0.030455738227843865,-0.008181750353398631,False
broad136,bufn,TEST,25.0,DEFAULT,0,40,40,0.27428811114589957,0.2829614907150054,0.23034342795521534,0.24425861581237163,0.23496108875511834,0.04194366648209091,-0.005259269900811048,False
broad136,bufn,TEST,25.0,MEDIAN,10,40,40,0.27428811114589957,0.2829614907150054,0.21187196951093312,0.05291336574590533,0.1445806061496202,0.03719274946353601,-0.006327315975590664,False
broad136,spow,TEST,10.0,DEFAULT,0.0,2.0,1.0,0.0,0.0,0.004357488892795969,0.025087992428338035,0.012806965593082476,0.004024143717104245,-0.0013371949294995744,False
broad136,spow,TEST,10.0,MEDIAN,1.0,2.0,1.0,0.0,0.0,-0.002373746267946175,0.010124675990063503,0.0027347624230481538,0.001365677525487774,-0.001246584858431321,False
broad136,spow,TEST,25.0,DEFAULT,0.0,2.0,1.5,0.0,0.0,0.012877353990262241,0.03206015686925823,0.02068331574720539,0.004699872318065346,-0.001333213681035228,False
broad136,spow,TEST,25.0,MEDIAN,1.0,2.0,1.5,0.0,0.0,-0.001226572325536357,0.010144406149040885,0.0034127861980551844,0.00119807689321072,-0.0012676538855217467,False
broad136,cash,TEST,10.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
broad136,cash,TEST,10.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,0.0004969591475673107,0.0007561471876369463,0.0005915403019030041,0.012605697662686932,-0.019200956329176067,False
broad136,cash,TEST,25.0,DEFAULT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
broad136,cash,TEST,25.0,MEDIAN,0.1,0.0,0.0,0.0,0.0,0.0006623394227175394,0.0008986523853797834,0.0007479328980252165,0.009965167807978847,-0.019414834123225644,False
broad136,lag,TEST,10.0,DEFAULT,1,5,1,0.0,0.0,-0.055520695789710084,0.11826125587984171,0.014531220085419516,-0.0032621165625890125,-0.01512604644503257,False
broad136,lag,TEST,10.0,MEDIAN,3,5,1,0.0,0.0,0.007815189963287117,0.10912192018294187,0.04893136069391846,0.003010470834679868,0.007296312241899416,False
broad136,lag,TEST,25.0,DEFAULT,1,5,2,0.0,0.0,-0.047191945077218245,0.11958096850977329,0.02004371470158972,-0.0030051105866071293,-0.014228754362810125,False
broad136,lag,TEST,25.0,MEDIAN,3,5,2,0.0,0.0,0.008906179766835054,0.10563034894645251,0.04812987368993926,0.002820703605081354,0.007535849783117277,False
small439,n,TRAIN,10.0,DEFAULT,20,60,10,0.5000000000000001,0.49728945677622177,-0.04135411292037061,0.03907322826664428,-0.014008234248475193,-0.014263086408192738,-0.037805892156499765,False
small439,n,TRAIN,10.0,MEDIAN,20,60,10,0.5000000000000001,0.49728945677622177,-0.04135411292037061,0.03907322826664428,-0.014008234248475193,-0.014263086408192738,-0.037805892156499765,False
small439,n,TRAIN,25.0,DEFAULT,20,60,10,0.5000000000000001,0.49728945677622177,-0.017649711467239954,0.06294459887961501,0.009652879325046049,-0.005144540065570524,-0.02932695972462973,False
small439,n,TRAIN,25.0,MEDIAN,20,60,10,0.5000000000000001,0.49728945677622177,-0.017649711467239954,0.06294459887961501,0.009652879325046049,-0.005144540065570524,-0.02932695972462973,False
small439,volcap,TRAIN,10.0,DEFAULT,0.6,0.3,9.99,0.4133855792147621,0.5115244491373927,-0.15846384811499176,0.22302108249727598,-0.01971816190527209,-0.03751810121204335,0.029820264622559933,False
small439,volcap,TRAIN,10.0,MEDIAN,0.8,0.3,9.99,0.4133855792147621,0.5115244491373927,-0.28094466641166,0.07107737516301504,-0.15031257120710567,-0.06852779088891081,0.03451193866530389,False
small439,volcap,TRAIN,25.0,DEFAULT,0.6,9.99,9.99,0.4133855792147621,0.5115244491373927,0.4400404094337105,0.24914094558533217,0.37593710002474856,0.11086846238800341,0.042160586311400405,False
small439,volcap,TRAIN,25.0,MEDIAN,0.8,9.99,9.99,0.4133855792147621,0.5115244491373927,0.28896734306585314,0.07323847668304118,0.21814870845463719,0.07821921006673804,0.04392918730648532,False
small439,look,TRAIN,10.0,DEFAULT,REC,252,252,0.6392737588423072,0.6525172110959692,0.0826289352254127,0.09790070239768883,0.08661785471386846,0.021487302565334376,-0.05535337455744793,False
small439,look,TRAIN,10.0,MEDIAN,126,252,252,0.6392737588423072,0.6525172110959692,0.1544127338642377,0.15772902152063373,0.15433750603993185,0.03297929090430207,0.04526377444224994,False
small439,look,TRAIN,25.0,DEFAULT,REC,252,252,0.6392737588423072,0.6525172110959692,0.10935255210453465,0.12256929930292693,0.11274394396684673,0.02344827116683601,-0.04894614938808384,False
small439,look,TRAIN,25.0,MEDIAN,126,252,252,0.6392737588423072,0.6525172110959692,0.18558358415182893,0.19289820080470402,0.18686020103631584,0.037753353931338385,0.050043210915852177,False
small439,skip,TRAIN,10.0,DEFAULT,REC,5,5,0.41964490015756184,0.4320797324774036,0.15498672395345736,0.1376798831921115,0.14897090332034296,0.030257129576703123,0.0190561523222047,False
small439,skip,TRAIN,10.0,MEDIAN,5,5,5,0.41964490015756184,0.4320797324774036,0.0,0.0,0.0,0.0,0.0,True
small439,skip,TRAIN,25.0,DEFAULT,REC,5,5,0.41964490015756184,0.4320797324774036,0.14310279663787923,0.12131043687137871,0.13554139249053238,0.027088867688083162,0.022441731823928945,False
small439,skip,TRAIN,25.0,MEDIAN,5,5,5,0.41964490015756184,0.4320797324774036,0.0,0.0,0.0,0.0,0.0,True
small439,gross,TRAIN,10.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.0020826304142899654,0.0017444361919907725,0.0019597890677468532,0.0151556847227996,-0.0908496600215627,False
small439,gross,TRAIN,10.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.0020826304142899654,0.0017444361919907725,0.0019597890677468532,0.0151556847227996,-0.0908496600215627,False
small439,gross,TRAIN,25.0,DEFAULT,0.75,1.0,1.0,0.0,0.0,0.0022537075862080203,0.0018812023140793999,0.0021196649363433018,0.003138990110025164,-0.09770242772624105,False
small439,gross,TRAIN,25.0,MEDIAN,0.75,1.0,1.0,0.0,0.0,0.0022537075862080203,0.0018812023140793999,0.0021196649363433018,0.003138990110025164,-0.09770242772624105,False
small439,lambda,TRAIN,10.0,DEFAULT,1.0,0.06,0.35,0.6925737827851542,0.7233481060869797,0.03892702849662638,0.2028614839449397,0.09494749765744354,0.006427648010948861,-0.040722557031668716,False
small439,lambda,TRAIN,10.0,MEDIAN,0.25,0.06,0.35,0.6925737827851542,0.7233481060869797,-0.03341092384314509,0.1124808974688265,0.016616642749415655,-0.006873008272066272,-0.04823766187079792,False
small439,lambda,TRAIN,25.0,DEFAULT,1.0,0.06,0.06,0.6925737827851542,0.7233481060869797,0.1494727666552706,0.3041481721642577,0.20202654158556832,0.0274855531872793,-0.019774441506448137,False
small439,lambda,TRAIN,25.0,MEDIAN,0.25,0.06,0.06,0.6925737827851542,0.7233481060869797,0.02899626936205535,0.17052080828522537,0.07735813327384788,0.0051552257542311075,-0.03611264407274406,False
small439,wscheme,TRAIN,10.0,DEFAULT,EW,INVVOL,RANKLIN,0.0,0.0,0.010490729784791097,0.03794362426331732,0.019965899405444354,-0.0014815140148356498,0.010241951232450752,False
small439,wscheme,TRAIN,10.0,MEDIAN,SQRTIV,INVVOL,RANKLIN,0.0,0.0,0.0018339181413827288,0.013959778820495927,0.006019904088951145,-0.001249470324569124,-0.010817260855836563,False
small439,wscheme,TRAIN,25.0,DEFAULT,EW,SQRTIV,RANKLIN,0.0,0.0,-0.00394316006152573,0.008674653602876392,0.000426337285555356,-0.0012236275313479705,-0.014242424262984832,False
small439,wscheme,TRAIN,25.0,MEDIAN,SQRTIV,SQRTIV,RANKLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,phase,TRAIN,10.0,DEFAULT,W,TUE,TUE,0.0,0.0,0.18815745623452274,0.15501408488949692,0.17664365465605275,0.0371319636214249,0.036597507461734624,False
small439,phase,TRAIN,10.0,MEDIAN,TUE,TUE,TUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,phase,TRAIN,25.0,DEFAULT,W,TUE,TUE,0.0,0.0,0.18959310005047864,0.15190150567434602,0.17650634592183478,0.036206866068615895,0.05134177736818912,False
small439,phase,TRAIN,25.0,MEDIAN,TUE,TUE,TUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
small439,mafilt,TEST,10.0,DEFAULT,OFF,OFF,50,0.07151657725074298,0.07529373475856578,0.0,0.0,0.0,0.0,0.0,True
small439,mafilt,TEST,10.0,MEDIAN,100,OFF,50,0.07151657725074298,0.07529373475856578,-0.016145139693997834,0.01826376655623363,-0.004656477958826899,-0.0018975313319935516,0.006365573552497339,False
small439,mafilt,TEST,25.0,DEFAULT,OFF,OFF,300,0.07151657725074298,0.07529373475856578,0.0,0.0,0.0,0.0,0.0,True
small439,mafilt,TEST,25.0,MEDIAN,100,OFF,300,0.07151657725074298,0.07529373475856578,-0.009275600765446368,0.026084666987682886,0.002567089860471161,-0.0013785262900307682,0.006258430930669023,False
small439,revfilt,TEST,10.0,DEFAULT,OFF,OFF,5,0.35109913805073845,0.3446951103264313,0.0,0.0,0.0,0.0,0.0,True
small439,revfilt,TEST,10.0,MEDIAN,10,OFF,5,0.35109913805073845,0.3446951103264313,0.12625853710922708,0.09639773499475551,0.11608195971830443,0.024003656247524097,0.09502765066011654,False
small439,revfilt,TEST,25.0,DEFAULT,OFF,OFF,OFF,0.35109913805073845,0.3446951103264313,0.0,0.0,0.0,0.0,0.0,True
small439,revfilt,TEST,25.0,MEDIAN,10,OFF,OFF,0.35109913805073845,0.3446951103264313,0.16061785179292784,0.15355693858767588,0.15786238712137884,0.029818288327255527,0.09711925198793758,False
small439,bufn,TEST,10.0,DEFAULT,0,40,40,0.27292306297758495,0.2758523094760608,0.08716267109498721,0.18345823698583014,0.1197116388873945,0.015736411544141182,0.00013040920300178005,False
