k,band,n,rho_Ebar_S,rho_Ebar_oosS,rho_breadth_S,Ebar_lo,Ebar_hi,S_lo,S_hi
20,0.0,24,0.5869565217391304,0.5582608695652173,0.5869565217391304,5.289156626506024,14.009615384615385,0.27251535376794755,1.2377869948414897
20,0.03,24,0.6008695652173912,0.5495652173913043,0.6008695652173912,5.289156626506024,14.009615384615385,0.31725856027092064,1.2964749478021351
20,0.08,24,0.6026086956521738,0.5652173913043478,0.6026086956521738,5.289156626506024,14.009615384615385,0.40742666901817265,1.339510496425218
36,0.0,24,0.46434782608695646,0.4408695652173913,0.46434782608695646,10.446987951807229,24.78609625668449,0.23165386401045,1.2436457004456591
36,0.03,24,0.4417391304347826,0.46434782608695646,0.4417391304347826,10.446987951807229,24.78609625668449,0.30010728735969616,1.2733285650410622
36,0.08,24,0.5382608695652172,0.4504347826086956,0.5382608695652172,10.446987951807229,24.78609625668449,0.3228768667358383,1.2088110497753615
55,0.0,17,0.7941176470588236,0.7549019607843138,0.7941176470588236,16.70722891566265,37.38288770053476,0.189905440311185,1.1958651011909258
55,0.03,17,0.7769607843137256,0.7696078431372549,0.7769607843137256,16.70722891566265,37.38288770053476,0.22176102409819215,1.2069118685451803
55,0.08,17,0.8088235294117647,0.7573529411764707,0.8088235294117647,16.70722891566265,37.38288770053476,0.32505405946864074,1.2072710104256061
