panel,frame,chooser_rung,chooser,pick,fellback,oCAGR,oSharpe,oMaxDD,d_vs_anchor,d_vs_live,d_vs_spy,keep4a_oos,keep4b_oos
U56,LIVE,5.0,C_SHARPE,W,False,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,5.0,C_MEMO,W,True,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,5.0,C_ANCHOR,W,False,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,10.0,C_SHARPE,M,False,0.09554273464862506,1.224460310701633,-0.14381688635217937,-0.05242208675719251,-0.05242208675719251,0.3506201636469194,False,False
U56,LIVE,10.0,C_MEMO,W,True,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,10.0,C_ANCHOR,W,False,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,25.0,C_SHARPE,M,False,0.09554273464862506,1.224460310701633,-0.14381688635217937,-0.05242208675719251,-0.05242208675719251,0.3506201636469194,False,False
U56,LIVE,25.0,C_MEMO,W,True,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,25.0,C_ANCHOR,W,False,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,50.0,C_SHARPE,M,False,0.09554273464862506,1.224460310701633,-0.14381688635217937,-0.05242208675719251,-0.05242208675719251,0.3506201636469194,False,False
U56,LIVE,50.0,C_MEMO,W,True,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,LIVE,50.0,C_ANCHOR,W,False,0.0945517936976279,1.2768823974588255,-0.12054956914840875,0.0,0.0,0.4030422504041119,False,False
U56,INC,5.0,C_SHARPE,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,5.0,C_MEMO,D,False,0.1658411367064847,1.089255069047997,-0.2313086525758663,-0.09642263515369898,-0.18762732841082852,0.21541492199328338,False,False
U56,INC,5.0,C_ANCHOR,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,10.0,C_SHARPE,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,10.0,C_MEMO,D,False,0.1658411367064847,1.089255069047997,-0.2313086525758663,-0.09642263515369898,-0.18762732841082852,0.21541492199328338,False,False
U56,INC,10.0,C_ANCHOR,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,25.0,C_SHARPE,Q,False,0.17425644932356632,1.188510740503588,-0.19894711653131558,0.0028330363018920224,-0.08837165695523752,0.3146705934488744,False,True
U56,INC,25.0,C_MEMO,W,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,25.0,C_ANCHOR,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,50.0,C_SHARPE,Q,False,0.17425644932356632,1.188510740503588,-0.19894711653131558,0.0028330363018920224,-0.08837165695523752,0.3146705934488744,False,True
U56,INC,50.0,C_MEMO,W,True,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
U56,INC,50.0,C_ANCHOR,W,False,0.17323365236641464,1.185677704201696,-0.19127562163086187,0.0,-0.09120469325712954,0.31183755714698236,False,True
B136,LIVE,5.0,C_SHARPE,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,5.0,C_MEMO,W,True,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,5.0,C_ANCHOR,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,10.0,C_SHARPE,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,10.0,C_MEMO,W,True,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,10.0,C_ANCHOR,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,25.0,C_SHARPE,M,False,0.08203424188320096,1.0798405214289029,-0.15687484753427494,-0.022071982990835348,-0.022071982990835348,0.2059893776928875,False,False
B136,LIVE,25.0,C_MEMO,W,True,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,25.0,C_ANCHOR,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,50.0,C_SHARPE,M,False,0.08203424188320096,1.0798405214289029,-0.15687484753427494,-0.022071982990835348,-0.022071982990835348,0.2059893776928875,False,False
B136,LIVE,50.0,C_MEMO,W,True,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,LIVE,50.0,C_ANCHOR,W,False,0.07847283605551292,1.1019125044197382,-0.12241069123223425,0.0,0.0,0.22806136068372285,False,False
B136,INC,5.0,C_SHARPE,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,5.0,C_MEMO,W,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,5.0,C_ANCHOR,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,10.0,C_SHARPE,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,10.0,C_MEMO,W,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,10.0,C_ANCHOR,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,25.0,C_SHARPE,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,25.0,C_MEMO,W,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,25.0,C_ANCHOR,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,50.0,C_SHARPE,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,50.0,C_MEMO,W,True,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
B136,INC,50.0,C_ANCHOR,W,False,0.16187458516000497,1.017953764504917,-0.2074018763117904,0.0,-0.08395873991482117,0.14410262076890168,False,False
SMALL,LIVE,5.0,C_SHARPE,M,False,0.039783196544816324,0.5762942339216195,-0.17068035663894143,0.031520225046151484,-0.07104735974618481,-0.2975459131330941,False,False
SMALL,LIVE,5.0,C_MEMO,W,True,0.036280008883579296,0.544774008875468,-0.14161687822607494,0.0,-0.1025675847923363,-0.32906613817924557,False,False
SMALL,LIVE,5.0,C_ANCHOR,W,False,0.036280008883579296,0.544774008875468,-0.14161687822607494,0.0,-0.1025675847923363,-0.32906613817924557,False,False
