dial,book,parent,arm,point,IS_Sharpe,IS_margin,OOS_Sharpe,OOS_margin,OOS_CAGR,OOS_MaxDD,fail4a,fail4b
GROSS,U56,U56,CONST,0.75,1.0163842999145696,-0.07388289242805428,1.17749120356185,0.10001203539632986,0.14486778681551393,-0.18207063572861204,DD,-
GROSS,U56,U56,SEL-SHARPE,0.8,1.0163933831996361,-0.07406700265561465,1.1775842807296992,0.04338497833254089,0.15467264025819638,-0.1935264825671692,DD,-
GROSS,U56,U56,MODE-SHARPE-IC,1.0,1.0162940502666915,-0.16240902272367158,1.1778258965716302,-0.17896689396676316,0.19398011607584031,-0.23850902493128778,DD,DD
GROSS,U56,U56,MODE-SHARPE-LOO,1.0,1.0162940502666915,-0.16240902272367158,1.1778258965716302,-0.17896689396676316,0.19398011607584031,-0.23850902493128778,DD,DD
GROSS,U56,U56,SEL-4B,0.7,1.016363114418858,-0.07371310528408381,1.1773868083415056,0.15705822959209118,0.13507505074368376,-0.17052999601828656,DD,-
GROSS,U56,U56,MODE-4B-LOO,1.0,1.0162940502666915,-0.16240902272367158,1.1778258965716302,-0.17896689396676316,0.19398011607584031,-0.23850902493128778,DD,DD
GROSS,U56,U56,RANDOM,0.5,1.0161741855650626,-0.30429275358009744,1.17686860255645,-0.11188215630342627,0.09605440657678499,-0.12351728800265382,-,CAGR
GROSS,U56,U56,ORACLE,1.0,1.0162940502666915,-0.16240902272367158,1.1778258965716302,-0.17896689396676316,0.19398011607584031,-0.23850902493128778,DD,DD
GROSS,B136,B136,CONST,0.75,1.043837850225855,-0.03061089090473109,0.8919165372280253,-0.06744893057436163,0.12486792010130943,-0.2005204833110833,-,H2
GROSS,B136,B136,SEL-SHARPE,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,B136,B136,MODE-SHARPE-IC,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,B136,B136,MODE-SHARPE-LOO,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,B136,B136,SEL-4B,0.6,1.0424199099549714,0.046828429902281844,0.8907314646521737,-0.0725677502473519,0.10030468193072295,-0.1623681822401819,-,"H2,CAGR"
GROSS,B136,B136,MODE-4B-LOO,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,B136,B136,RANDOM,0.6,1.0424199099549714,0.046828429902281844,0.8907314646521737,-0.0725677502473519,0.10030468193072295,-0.1623681822401819,-,"H2,CAGR"
GROSS,B136,B136,ORACLE,1.0,1.045996287500613,-0.35807586434029753,0.893678847107437,-0.2950574075130873,0.16509486144543795,-0.26198457049262813,DD,"H2,DD"
GROSS,BSTK100,B136,CONST,0.75,1.0906094788993188,-0.019778569084575388,0.9203117832965341,-0.014145421605246204,0.12876546477135853,-0.2036794604461657,-,"H2,DD"
GROSS,BSTK100,B136,SEL-SHARPE,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,BSTK100,B136,MODE-SHARPE-IC,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,BSTK100,B136,MODE-SHARPE-LOO,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,BSTK100,B136,SEL-4B,0.6,1.0890164463384817,0.12721642143727754,0.9191435866774325,-0.04480203161869463,0.10330763074597948,-0.16491647624731587,-,H2
GROSS,BSTK100,B136,MODE-4B-LOO,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
GROSS,BSTK100,B136,RANDOM,0.9,1.092105621505628,-0.21555604623396094,0.9213811904721632,-0.19366175880465333,0.15397508508720747,-0.24147266474806983,DD,"H2,DD"
GROSS,BSTK100,B136,ORACLE,1.0,1.0930527862709887,-0.34452095243478026,0.922040869442315,-0.31556862186334445,0.17061770352904837,-0.26613390136449533,DD,"H2,DD"
