panel,cost,chooser,pick_N,pick_g,same_as_sweep,full_CAGR,full_Sharpe,full_MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,base_OOS_Sharpe,keep4a,fail4a,keep4b,fail4b
U56,0.0,K_SWEEP,15,0.85,True,0.19854859543743864,1.192498702037258,-0.2253413366465492,1.2828706237982213,1.1357015590819508,0.219962812075293,1.2159423516394001,-0.22534133664654932,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,0.0,K_EXACT,15,0.85,True,0.19854859543743864,1.192498702037258,-0.2253413366465492,1.2828706237982213,1.1357015590819508,0.219962812075293,1.2159423516394001,-0.22534133664654932,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,0.0,K_LIN,15,0.85,True,0.19854859543743864,1.192498702037258,-0.2253413366465492,1.2828706237982213,1.1357015590819508,0.219962812075293,1.2159423516394001,-0.22534133664654932,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,0.0,C_ANCHOR,20,0.75,False,0.16114350331239358,1.1734980418080332,-0.19077302784114736,1.2351363672927145,1.1332811857809861,0.17631062068556358,1.2038511937053087,-0.19077302784114747,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",True,-
U56,0.0,C_CERT,20,0.65,False,0.13938210200076218,1.1733302154373781,-0.1668344928863268,1.2350391739097588,1.1330140507802544,0.15239396161579766,1.2035826005282555,-0.166834492886327,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",True,-
U56,10.0,K_SWEEP,15,0.85,True,0.19442637429372445,1.1713415494391732,-0.225823956832801,1.2598210822337141,1.1157991645347496,0.2156176486018766,1.1956630333413871,-0.22582395683280054,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,10.0,K_EXACT,15,0.85,True,0.19442637429372445,1.1713415494391732,-0.225823956832801,1.2598210822337141,1.1157991645347496,0.2156176486018766,1.1956630333413871,-0.22582395683280054,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,10.0,K_LIN,15,0.85,True,0.19442637429372445,1.1713415494391732,-0.225823956832801,1.2598210822337141,1.1157991645347496,0.2156176486018766,1.1956630333413871,-0.22582395683280054,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H2,DD",False,DD
U56,10.0,C_ANCHOR,20,0.75,False,0.1578143852165539,1.152200994598872,-0.19127563591226449,1.2126878654965827,1.1127597044294906,0.17284600189211563,1.1831862943616596,-0.19127563591226437,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",True,-
U56,10.0,C_CERT,20,0.65,False,0.13653398030979447,1.1519034241955985,-0.16728468172913113,1.2124654888766235,1.1123585420445237,0.14943445276045475,1.1827877869639085,-0.16728468172913125,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",True,-
U56,25.0,K_SWEEP,15,0.85,True,0.18826726992176246,1.1395270811123208,-0.22654744375654812,1.225124196134029,1.0858914748659638,0.20912663071179693,1.165180441199313,-0.22654744375654823,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
U56,25.0,K_EXACT,15,0.85,True,0.18826726992176246,1.1395270811123208,-0.22654744375654812,1.225124196134029,1.0858914748659638,0.20912663071179693,1.165180441199313,-0.22654744375654823,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
U56,25.0,K_LIN,15,0.85,True,0.18826726992176246,1.1395270811123208,-0.22654744375654812,1.225124196134029,1.0858914748659638,0.20912663071179693,1.165180441199313,-0.22654744375654823,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
U56,25.0,C_ANCHOR,20,0.75,False,0.1528375691598951,1.120208021940409,-0.19202940727591,1.178947505911724,1.0819426861292982,0.16766715361260642,1.1521503455864581,-0.19202940727590978,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",True,-
U56,25.0,C_CERT,20,0.65,False,0.13227437991448254,1.119715552845384,-0.16806588555433377,1.1785371534154656,1.0813401622868453,0.14500866090176534,1.151556643773338,-0.16806588555433377,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",True,-
U56,50.0,K_SWEEP,15,0.85,True,0.17806639250303835,1.0863131171259703,-0.22775207379070406,1.166999245128414,1.035915583300436,0.19837917976126795,1.1142220853704419,-0.22775207379070428,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
U56,50.0,K_EXACT,15,0.85,True,0.17806639250303835,1.0863131171259703,-0.22775207379070406,1.166999245128414,1.035915583300436,0.19837917976126795,1.1142220853704419,-0.22775207379070428,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
U56,50.0,K_LIN,15,0.85,True,0.17806639250303835,1.0863131171259703,-0.22775207379070406,1.166999245128414,1.035915583300436,0.19837917976126795,1.1142220853704419,-0.22775207379070428,0.8747033226162612,0.1527838188994346,1.2780694840193234,False,"H1,H2,DD",False,DD
