child,col,fam,source,value,dp,d,cls,roundbar,windowbar
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,regret,M3_ALL,2026-09-06_vol20-gate-in-isolation_cloud.walkforward.csv,0.0075680674653306745,19,0.10827299139594515,BOOK,1.00000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,regret,M3_ALL,2026-09-07_breadth-gate-on-v2_B.walkforward.csv,0.13228779791751566,17,0.1436310701123238,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,regret,M3_ALL,2026-09-07_does-the-BAND-rescue-the-B136-H2-bar_C.walkforward.csv,0.0,1,0.051404860357165294,BOOK,0.050000000001,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_filelevel.csv,regret,M3_ALL,2026-09-07_price-the-sleeve-fraction-against-the-gross-numeraire_cloud.walkforward.csv,0.261722507694668,15,0.05788759068262217,BOOK,1.0005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,0.13733129365010188,17,0.13733129365010188,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_cagr-floor-constrained-selector_cloud.picks.csv,0.08857943388000256,17,0.08857943388000256,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,0.06157658715465786,17,0.06157658715465786,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,0.13733129365010188,17,0.13733129365010188,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_crisis-beta-as-the-pre-registrable-selector_C.picks.csv,0.08857943388000256,17,0.08857943388000256,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,0.06157658715465786,17,0.06157658715465786,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,0.13733129365010188,17,0.13733129365010188,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_defensive-overlays-are-rule-8-invisible_B.walkforward.csv,0.08857943388000256,17,0.08857943388000256,BOOK,1.000005e-12,0.035535406951180515
2026-09-07_does-the-IS-SPREAD-screen-retire-the-record-s-rho-based-chooser-verdicts_cloud.corpus_stratified.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.1247759122099259,16,0.1247759122099259,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.289846518766271,15,0.3071742492419782,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.2094281137249645,16,0.22675584420067174,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.10641263315710536,17,0.1237403636328126,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.07714078946751768,17,0.09446851994322492,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.14629330094338655,17,0.1636210314190938,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.30650489531399683,17,0.32383262578970406,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.28184951767591215,17,0.2991772481516194,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18994962381796165,17,0.2072773542936689,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.1531038394376617,16,0.17043156991336894,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18287768800261084,17,0.20020541847831808,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4544625966340755,16,0.47179032710978275,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.289846518766271,15,0.3071742492419782,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.2094281137249645,16,0.22675584420067174,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.10641263315710536,17,0.1237403636328126,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.07714078946751768,17,0.09446851994322492,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.14629330094338655,17,0.1636210314190938,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.289846518766271,15,0.3071742492419782,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.2094281137249645,16,0.22675584420067174,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.10641263315710536,17,0.1237403636328126,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.07714078946751768,17,0.09446851994322492,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.14629330094338655,17,0.1636210314190938,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.30650489531399683,17,0.32383262578970406,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.28184951767591215,17,0.2991772481516194,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18994962381796165,17,0.2072773542936689,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.1531038394376617,16,0.17043156991336894,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18287768800261084,17,0.20020541847831808,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4544625966340755,16,0.47179032710978275,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.30650489531399683,17,0.32383262578970406,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.31637992430559014,17,0.3337076547812974,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.28184951767591215,17,0.2991772481516194,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.253822233269303,15,0.2711499637450102,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18994962381796165,17,0.2072773542936689,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.25139130243972174,17,0.268719032915429,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.1531038394376617,16,0.17043156991336894,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.455643015793597,15,0.47297074626930424,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.18287768800261084,17,0.20020541847831808,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4848278645428383,16,0.5021555950185456,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.4544625966340755,16,0.47179032710978275,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-04_earnings-season-avoidance_cloud.walkforward.csv,0.727752088416969,15,0.7450798188926763,BOOK,1.0005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.06154917054398079,17,0.06154917054398079,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.05354434971023303,17,0.05354434971023303,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.06089841304230825,17,0.06089841304230825,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.057265342364011484,18,0.057265342364011484,BOOK,1.0000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.05360458792964162,17,0.05360458792964162,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.0723725985919852,16,0.0723725985919852,BOOK,1.00005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.06879009201703346,17,0.06879009201703346,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.06518312069878474,17,0.06518312069878474,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.06155291803076812,17,0.06155291803076812,BOOK,1.000005e-12,0.035535406951180515
2026-09-08_make-PROTOCOL-quote-REGRET-instead-of-the-selection-MARGIN_cloud.cells.csv,regret,M3_ALL,2026-09-05_fixed-gross-S4-blend_cloud.walkforward.csv,0.05790073482028513,17,0.05790073482028513,BOOK,1.000005e-12,0.035535406951180515
