panel,ladder,rung,subtape,frac,n,stat,is_path,value
U56,N,8,F2_1,2,2222,VOL,False,14.421797211626378
U56,N,8,F2_1,2,2222,SHARPE,False,1.148026355406319
U56,N,8,F2_1,2,2222,MAXDD,True,-20.214933127901148
U56,N,8,F2_1,2,2222,ULCER,True,5.118456061388192
U56,N,8,F2_1,2,2222,CALMAR,True,0.829964001191296
U56,N,10,F2_1,2,2222,CAGR,False,17.940501992870782
U56,N,10,F2_1,2,2222,VOL,False,14.021067913123266
U56,N,10,F2_1,2,2222,SHARPE,False,1.2474787205448488
U56,N,10,F2_1,2,2222,MAXDD,True,-18.868968177667846
U56,N,10,F2_1,2,2222,ULCER,True,4.910443784916205
U56,N,10,F2_1,2,2222,CALMAR,True,0.950794013956951
U56,N,12,F2_1,2,2222,CAGR,False,17.74551425639892
U56,N,12,F2_1,2,2222,VOL,False,13.53271158165637
U56,N,12,F2_1,2,2222,SHARPE,False,1.2752665933754002
U56,N,12,F2_1,2,2222,MAXDD,True,-16.104868771188453
U56,N,12,F2_1,2,2222,ULCER,True,4.19036882096013
U56,N,12,F2_1,2,2222,CALMAR,True,1.1018726391701854
U56,N,15,F2_1,2,2222,CAGR,False,16.159640873648694
U56,N,15,F2_1,2,2222,VOL,False,12.612968125412674
U56,N,15,F2_1,2,2222,SHARPE,False,1.251133850158724
U56,N,15,F2_1,2,2222,MAXDD,True,-14.478212452215866
U56,N,15,F2_1,2,2222,ULCER,True,4.067437886979798
U56,N,15,F2_1,2,2222,CALMAR,True,1.116135084146765
U56,N,20,F2_1,2,2222,CAGR,False,14.85142802039563
U56,N,20,F2_1,2,2222,VOL,False,12.117031410267199
U56,N,20,F2_1,2,2222,SHARPE,False,1.203742907417884
U56,N,20,F2_1,2,2222,MAXDD,True,-13.95225553008913
U56,N,20,F2_1,2,2222,ULCER,True,3.8541057552752527
U56,N,20,F2_1,2,2222,CALMAR,True,1.0644463892140854
U56,N,25,F2_1,2,2222,CAGR,False,14.110017180389356
U56,N,25,F2_1,2,2222,VOL,False,11.536062524284684
U56,N,25,F2_1,2,2222,SHARPE,False,1.2022287079791567
U56,N,25,F2_1,2,2222,MAXDD,True,-14.867717484226063
U56,N,25,F2_1,2,2222,ULCER,True,3.7493274055323234
U56,N,25,F2_1,2,2222,CALMAR,True,0.9490372140417257
U56,N,30,F2_1,2,2222,CAGR,False,13.013552072641076
U56,N,30,F2_1,2,2222,VOL,False,11.08329340835482
U56,N,30,F2_1,2,2222,SHARPE,False,1.1595575204035486
U56,N,30,F2_1,2,2222,MAXDD,True,-15.324876569526646
U56,N,30,F2_1,2,2222,ULCER,True,3.70567325752167
U56,N,30,F2_1,2,2222,CALMAR,True,0.8491782634333503
U56,N,40,F2_1,2,2222,CAGR,False,13.505094131649532
U56,N,40,F2_1,2,2222,VOL,False,10.389413446691046
U56,N,40,F2_1,2,2222,SHARPE,False,1.2715954869397383
U56,N,40,F2_1,2,2222,MAXDD,True,-12.581425090959486
U56,N,40,F2_1,2,2222,ULCER,True,2.993067716099977
U56,N,40,F2_1,2,2222,CALMAR,True,1.0734152954861813
U56,N,5,F2_2,2,2223,CAGR,False,15.82210386762155
U56,N,5,F2_2,2,2223,VOL,False,20.23994791259871
U56,N,5,F2_2,2,2223,SHARPE,False,0.826898186545906
U56,N,5,F2_2,2,2223,MAXDD,True,-25.853596305636206
U56,N,5,F2_2,2,2223,ULCER,True,8.054695830008974
U56,N,5,F2_2,2,2223,CALMAR,True,0.6119885094737191
U56,N,8,F2_2,2,2223,CAGR,False,16.893075863653916
U56,N,8,F2_2,2,2223,VOL,False,17.387508387581704
U56,N,8,F2_2,2,2223,SHARPE,False,0.9848459742701502
U56,N,8,F2_2,2,2223,MAXDD,True,-21.430270860985456
U56,N,8,F2_2,2,2223,ULCER,True,5.629440972282781
U56,N,8,F2_2,2,2223,CALMAR,True,0.7882810242220663
U56,N,10,F2_2,2,2223,CAGR,False,16.313761527042715
U56,N,10,F2_2,2,2223,VOL,False,16.4078301213526
U56,N,10,F2_2,2,2223,SHARPE,False,1.003384921412402
U56,N,10,F2_2,2,2223,MAXDD,True,-20.771056362661877
U56,N,10,F2_2,2,2223,ULCER,True,5.725718935728393
U56,N,10,F2_2,2,2223,CALMAR,True,0.7854083702920565
U56,N,12,F2_2,2,2223,CAGR,False,17.664568456249107
U56,N,12,F2_2,2,2223,VOL,False,16.14920095889832
U56,N,12,F2_2,2,2223,SHARPE,False,1.088420497455344
U56,N,12,F2_2,2,2223,MAXDD,True,-20.169232886405787
U56,N,12,F2_2,2,2223,ULCER,True,5.19506060777077
U56,N,12,F2_2,2,2223,CALMAR,True,0.8758175660788349
U56,N,15,F2_2,2,2223,CAGR,False,17.837890434987735
U56,N,15,F2_2,2,2223,VOL,False,16.000162379741226
U56,N,15,F2_2,2,2223,SHARPE,False,1.106266399269583
U56,N,15,F2_2,2,2223,MAXDD,True,-20.97414050604669
U56,N,15,F2_2,2,2223,ULCER,True,5.299660321541278
U56,N,15,F2_2,2,2223,CALMAR,True,0.8504706273825715
U56,N,20,F2_2,2,2223,CAGR,False,16.310182952696085
U56,N,20,F2_2,2,2223,VOL,False,14.77261598071388
U56,N,20,F2_2,2,2223,SHARPE,False,1.0970651527689368
U56,N,20,F2_2,2,2223,MAXDD,True,-19.12756890230237
U56,N,20,F2_2,2,2223,ULCER,True,5.46804006295322
U56,N,20,F2_2,2,2223,CALMAR,True,0.852705486829162
U56,N,25,F2_2,2,2223,CAGR,False,15.677017073224997
U56,N,25,F2_2,2,2223,VOL,False,14.4277659510869
U56,N,25,F2_2,2,2223,SHARPE,False,1.0819406530423474
U56,N,25,F2_2,2,2223,MAXDD,True,-21.158700153786803
U56,N,25,F2_2,2,2223,ULCER,True,5.548281170883772
U56,N,25,F2_2,2,2223,CALMAR,True,0.7409253384792288
U56,N,30,F2_2,2,2223,CAGR,False,15.010973250929416
U56,N,30,F2_2,2,2223,VOL,False,14.02699629272552
U56,N,30,F2_2,2,2223,SHARPE,False,1.0676142517992833
U56,N,30,F2_2,2,2223,MAXDD,True,-22.068513612656915
U56,N,30,F2_2,2,2223,ULCER,True,4.941182874881709
U56,N,30,F2_2,2,2223,CALMAR,True,0.6801986538105674
U56,N,40,F2_2,2,2223,CAGR,False,13.410216526844575
U56,N,40,F2_2,2,2223,VOL,False,13.116443100517412
U56,N,40,F2_2,2,2223,SHARPE,False,1.0254030641968146
U56,N,40,F2_2,2,2223,MAXDD,True,-22.984188853596343
U56,N,40,F2_2,2,2223,ULCER,True,5.15497903668559
U56,N,40,F2_2,2,2223,CALMAR,True,0.5834539827471995
U56,N,5,F3_1,3,1482,CAGR,False,21.81040180301941
U56,N,5,F3_1,3,1482,VOL,False,16.908293327994947
U56,N,5,F3_1,3,1482,SHARPE,False,1.2519326333543777
U56,N,5,F3_1,3,1482,MAXDD,True,-24.238280544701684
U56,N,5,F3_1,3,1482,ULCER,True,6.3451463808019675
U56,N,5,F3_1,3,1482,CALMAR,True,0.8998328805871919
U56,N,8,F3_1,3,1482,CAGR,False,17.386708695522124
U56,N,8,F3_1,3,1482,VOL,False,14.8864895851691
U56,N,8,F3_1,3,1482,SHARPE,False,1.1517178363643723
U56,N,8,F3_1,3,1482,MAXDD,True,-20.214933127901148
U56,N,8,F3_1,3,1482,ULCER,True,5.418041817106169
U56,N,8,F3_1,3,1482,CALMAR,True,0.8600923181647612
U56,N,10,F3_1,3,1482,CAGR,False,17.72116634809717
U56,N,10,F3_1,3,1482,VOL,False,14.317104939074255
U56,N,10,F3_1,3,1482,SHARPE,False,1.211577261732568
U56,N,10,F3_1,3,1482,MAXDD,True,-18.868968177667846
U56,N,10,F3_1,3,1482,ULCER,True,5.315060762261418
U56,N,10,F3_1,3,1482,CALMAR,True,0.9391698677551886
U56,N,12,F3_1,3,1482,CAGR,False,17.245247274532893
U56,N,12,F3_1,3,1482,VOL,False,13.86541812483264
U56,N,12,F3_1,3,1482,SHARPE,False,1.2171952697359374
U56,N,12,F3_1,3,1482,MAXDD,True,-14.483908569443626
U56,N,12,F3_1,3,1482,ULCER,True,4.379017756349259
U56,N,12,F3_1,3,1482,CALMAR,True,1.1906487252284097
U56,N,15,F3_1,3,1482,CAGR,False,15.345383889745934
U56,N,15,F3_1,3,1482,VOL,False,13.067765454581872
U56,N,15,F3_1,3,1482,SHARPE,False,1.1581891868351089
U56,N,15,F3_1,3,1482,MAXDD,True,-14.478212452215866
U56,N,15,F3_1,3,1482,ULCER,True,4.457024240016501
U56,N,15,F3_1,3,1482,CALMAR,True,1.0598949242105746
U56,N,20,F3_1,3,1482,CAGR,False,14.35604491043474
U56,N,20,F3_1,3,1482,VOL,False,12.61707134529664
U56,N,20,F3_1,3,1482,SHARPE,False,1.1266555562848801
U56,N,20,F3_1,3,1482,MAXDD,True,-13.95225553008913
U56,N,20,F3_1,3,1482,ULCER,True,4.261459429329241
U56,N,20,F3_1,3,1482,CALMAR,True,1.0289407959505046
U56,N,25,F3_1,3,1482,CAGR,False,13.519117853279617
U56,N,25,F3_1,3,1482,VOL,False,12.060611064760646
U56,N,25,F3_1,3,1482,SHARPE,False,1.1120009061087868
U56,N,25,F3_1,3,1482,MAXDD,True,-14.867717484226063
U56,N,25,F3_1,3,1482,ULCER,True,4.197315053748552
U56,N,25,F3_1,3,1482,CALMAR,True,0.9092934317337382
U56,N,30,F3_1,3,1482,CAGR,False,12.798330375725907
U56,N,30,F3_1,3,1482,VOL,False,11.626812690668654
U56,N,30,F3_1,3,1482,SHARPE,False,1.0942600402254288
U56,N,30,F3_1,3,1482,MAXDD,True,-15.324876569526646
U56,N,30,F3_1,3,1482,ULCER,True,4.192076094429569
U56,N,30,F3_1,3,1482,CALMAR,True,0.835134320179469
U56,N,40,F3_1,3,1482,CAGR,False,14.078178876088465
U56,N,40,F3_1,3,1482,VOL,False,10.977625455960025
U56,N,40,F3_1,3,1482,SHARPE,False,1.2550782575856734
U56,N,40,F3_1,3,1482,MAXDD,True,-12.581425090959486
U56,N,40,F3_1,3,1482,ULCER,True,3.316836894170131
U56,N,40,F3_1,3,1482,CALMAR,True,1.1189653615793085
U56,N,5,F3_2,3,1481,CAGR,False,11.429183058401504
U56,N,5,F3_2,3,1481,VOL,False,15.727075937705612
U56,N,5,F3_2,3,1481,SHARPE,False,0.7670127226543034
U56,N,5,F3_2,3,1481,MAXDD,True,-19.739542211111495
U56,N,5,F3_2,3,1481,ULCER,True,5.55448102786919
U56,N,5,F3_2,3,1481,CALMAR,True,0.5789993980695234
U56,N,8,F3_2,3,1481,CAGR,False,11.92210076988911
U56,N,8,F3_2,3,1481,VOL,False,14.048176415398823
U56,N,8,F3_2,3,1481,SHARPE,False,0.8723208996102384
U56,N,8,F3_2,3,1481,MAXDD,True,-21.430270860985456
U56,N,8,F3_2,3,1481,ULCER,True,5.186680350084282
U56,N,8,F3_2,3,1481,CALMAR,True,0.5563205825640638
U56,N,10,F3_2,3,1481,CAGR,False,13.238702171741101
U56,N,10,F3_2,3,1481,VOL,False,14.011910246895946
U56,N,10,F3_2,3,1481,SHARPE,False,0.957779036543519
U56,N,10,F3_2,3,1481,MAXDD,True,-17.87148859244376
U56,N,10,F3_2,3,1481,ULCER,True,5.2007282255521785
U56,N,10,F3_2,3,1481,CALMAR,True,0.7407722139799005
U56,N,12,F3_2,3,1481,CAGR,False,14.951161164210003
U56,N,12,F3_2,3,1481,VOL,False,14.22154384647318
U56,N,12,F3_2,3,1481,SHARPE,False,1.0513884133844333
U56,N,12,F3_2,3,1481,MAXDD,True,-18.973121815825966
U56,N,12,F3_2,3,1481,ULCER,True,4.934500135660624
U56,N,12,F3_2,3,1481,CALMAR,True,0.7880179819295134
U56,N,15,F3_2,3,1481,CAGR,False,16.68934029514737
U56,N,15,F3_2,3,1481,VOL,False,14.405993613945137
U56,N,15,F3_2,3,1481,SHARPE,False,1.1440151427631493
U56,N,15,F3_2,3,1481,MAXDD,True,-20.974140506046723
U56,N,15,F3_2,3,1481,ULCER,True,4.891224402551137
U56,N,15,F3_2,3,1481,CALMAR,True,0.7957103315073116
U56,N,20,F3_2,3,1481,CAGR,False,14.450844644233207
U56,N,20,F3_2,3,1481,VOL,False,13.704548031535554
U56,N,20,F3_2,3,1481,SHARPE,False,1.0539458410162055
U56,N,20,F3_2,3,1481,MAXDD,True,-19.127568902302315
U56,N,20,F3_2,3,1481,ULCER,True,5.245400504257319
U56,N,20,F3_2,3,1481,CALMAR,True,0.7554982401602438
U56,N,25,F3_2,3,1481,CAGR,False,14.61607372529965
U56,N,25,F3_2,3,1481,VOL,False,13.417530060364665
U56,N,25,F3_2,3,1481,SHARPE,False,1.0843481541404663
U56,N,25,F3_2,3,1481,MAXDD,True,-21.158700153786846
U56,N,25,F3_2,3,1481,ULCER,True,4.922157925851371
U56,N,25,F3_2,3,1481,CALMAR,True,0.6907831586565473
U56,N,30,F3_2,3,1481,CAGR,False,13.428922563149337
U56,N,30,F3_2,3,1481,VOL,False,13.391440757073859
U56,N,30,F3_2,3,1481,SHARPE,False,1.0084089468061366
U56,N,30,F3_2,3,1481,MAXDD,True,-22.068513612656904
U56,N,30,F3_2,3,1481,ULCER,True,4.189982449188577
U56,N,30,F3_2,3,1481,CALMAR,True,0.6085105140677657
U56,N,40,F3_2,3,1481,CAGR,False,12.289109601639181
U56,N,40,F3_2,3,1481,VOL,False,12.821172575245285
U56,N,40,F3_2,3,1481,SHARPE,False,0.9686284072159803
U56,N,40,F3_2,3,1481,MAXDD,True,-22.98418885359631
U56,N,40,F3_2,3,1481,ULCER,True,3.95224857138264
U56,N,40,F3_2,3,1481,CALMAR,True,0.5346766718598519
U56,N,5,F3_3,3,1482,CAGR,False,20.515289569238448
U56,N,5,F3_3,3,1482,VOL,False,21.84498103311191
U56,N,5,F3_3,3,1482,SHARPE,False,0.9633679130221597
U56,N,5,F3_3,3,1482,MAXDD,True,-25.853596305636195
U56,N,5,F3_3,3,1482,ULCER,True,8.560718952012278
U56,N,5,F3_3,3,1482,CALMAR,True,0.7935178273347614
U56,N,8,F3_3,3,1482,CAGR,False,21.387969267407847
U56,N,8,F3_3,3,1482,VOL,False,18.61508143101806
U56,N,8,F3_3,3,1482,SHARPE,False,1.134482012126802
U56,N,8,F3_3,3,1482,MAXDD,True,-21.02160522038583
U56,N,8,F3_3,3,1482,ULCER,True,5.516262872136671
U56,N,8,F3_3,3,1482,CALMAR,True,1.0174279767496885
U56,N,10,F3_3,3,1482,CAGR,False,20.52572366155323
U56,N,10,F3_3,3,1482,VOL,False,17.247229765700826
U56,N,10,F3_3,3,1482,SHARPE,False,1.1690103648701289
U56,N,10,F3_3,3,1482,MAXDD,True,-20.771056362661845
U56,N,10,F3_3,3,1482,ULCER,True,5.31757872523263
U56,N,10,F3_3,3,1482,CALMAR,True,0.9881887229602041
U56,N,12,F3_3,3,1482,CAGR,False,20.995569427866776
U56,N,12,F3_3,3,1482,VOL,False,16.47714508031639
U56,N,12,F3_3,3,1482,SHARPE,False,1.2393871025989558
U56,N,12,F3_3,3,1482,MAXDD,True,-20.169232886405787
U56,N,12,F3_3,3,1482,ULCER,True,4.815674820009618
U56,N,12,F3_3,3,1482,CALMAR,True,1.0409701522172392
U56,N,15,F3_3,3,1482,CAGR,False,18.981724579532155
U56,N,15,F3_3,3,1482,VOL,False,15.636450821119949
U56,N,15,F3_3,3,1482,SHARPE,False,1.1899300720928407
U56,N,15,F3_3,3,1482,MAXDD,True,-19.27357492443219
U56,N,15,F3_3,3,1482,ULCER,True,4.794960458445414
U56,N,15,F3_3,3,1482,CALMAR,True,0.9848574877237709
U56,N,20,F3_3,3,1482,CAGR,False,17.964696555584304
U56,N,20,F3_3,3,1482,VOL,False,14.16705191459986
U56,N,20,F3_3,3,1482,SHARPE,False,1.2373377774200551
U56,N,20,F3_3,3,1482,MAXDD,True,-15.769998193481417
U56,N,20,F3_3,3,1482,ULCER,True,4.618127847296712
U56,N,20,F3_3,3,1482,CALMAR,True,1.139169220895033
U56,N,25,F3_3,3,1482,CAGR,False,16.558255721072367
U56,N,25,F3_3,3,1482,VOL,False,13.656973567526641
U56,N,25,F3_3,3,1482,SHARPE,False,1.190471128577968
U56,N,25,F3_3,3,1482,MAXDD,True,-16.014211657003063
U56,N,25,F3_3,3,1482,ULCER,True,5.032049792456145
U56,N,25,F3_3,3,1482,CALMAR,True,1.0339725785896798
U56,N,30,F3_3,3,1482,CAGR,False,15.818864467053162
U56,N,30,F3_3,3,1482,VOL,False,12.846149917647326
U56,N,30,F3_3,3,1482,SHARPE,False,1.2077035640232636
U56,N,30,F3_3,3,1482,MAXDD,True,-15.384520741771379
U56,N,30,F3_3,3,1482,ULCER,True,4.690323623022818
U56,N,30,F3_3,3,1482,CALMAR,True,1.0282325158236794
U56,N,40,F3_3,3,1482,CAGR,False,14.013932456089083
U56,N,40,F3_3,3,1482,VOL,False,11.627924173968001
U56,N,40,F3_3,3,1482,SHARPE,False,1.1862730231036156
U56,N,40,F3_3,3,1482,MAXDD,True,-17.200898521067508
U56,N,40,F3_3,3,1482,ULCER,True,5.156756703136447
U56,N,40,F3_3,3,1482,CALMAR,True,0.8147209541946279
U56,H,21,F1_1,1,4445,CAGR,False,14.353247083583586
U56,H,21,F1_1,1,4445,VOL,False,12.76148244356472
U56,H,21,F1_1,1,4445,SHARPE,False,1.1152259223790748
U56,H,21,F1_1,1,4445,MAXDD,True,-20.241626421443513
U56,H,21,F1_1,1,4445,ULCER,True,4.666934277140297
U56,H,21,F1_1,1,4445,CALMAR,True,0.7090955432503233
U56,H,42,F1_1,1,4445,CAGR,False,14.146229580941295
U56,H,42,F1_1,1,4445,VOL,False,13.2237250848661
U56,H,42,F1_1,1,4445,SHARPE,False,1.0671256434301097
U56,H,42,F1_1,1,4445,MAXDD,True,-22.822536222625033
U56,H,42,F1_1,1,4445,ULCER,True,5.105182918687855
U56,H,42,F1_1,1,4445,CALMAR,True,0.6198360008261257
U56,H,63,F1_1,1,4445,CAGR,False,14.948381406354748
U56,H,63,F1_1,1,4445,VOL,False,13.479228488581638
U56,H,63,F1_1,1,4445,SHARPE,False,1.1013999201094504
U56,H,63,F1_1,1,4445,MAXDD,True,-25.692120073193646
U56,H,63,F1_1,1,4445,ULCER,True,5.207537453650297
U56,H,63,F1_1,1,4445,CALMAR,True,0.5818274772096921
U56,H,84,F1_1,1,4445,CAGR,False,15.619781379805687
U56,H,84,F1_1,1,4445,VOL,False,13.724164274149473
U56,H,84,F1_1,1,4445,SHARPE,False,1.1265988206987563
U56,H,84,F1_1,1,4445,MAXDD,True,-23.17018517428592
U56,H,84,F1_1,1,4445,ULCER,True,5.033454377362702
U56,H,84,F1_1,1,4445,CALMAR,True,0.6741327815170157
U56,H,126,F1_1,1,4445,CAGR,False,15.57866816870581
U56,H,126,F1_1,1,4445,VOL,False,13.509103771536674
U56,H,126,F1_1,1,4445,SHARPE,False,1.139700973748421
U56,H,126,F1_1,1,4445,MAXDD,True,-19.12756890230233
U56,H,126,F1_1,1,4445,ULCER,True,4.730590770679465
U56,H,126,F1_1,1,4445,CALMAR,True,0.8144614847959405
U56,H,168,F1_1,1,4445,CAGR,False,16.11116143033826
U56,H,168,F1_1,1,4445,VOL,False,13.9957382543957
U56,H,168,F1_1,1,4445,SHARPE,False,1.1377309397707116
U56,H,168,F1_1,1,4445,MAXDD,True,-22.311263009916882
U56,H,168,F1_1,1,4445,ULCER,True,5.684116800678649
U56,H,168,F1_1,1,4445,CALMAR,True,0.722108892857262
U56,H,210,F1_1,1,4445,CAGR,False,15.543795697721286
U56,H,210,F1_1,1,4445,VOL,False,13.736050685104306
U56,H,210,F1_1,1,4445,SHARPE,False,1.1209700193446686
U56,H,210,F1_1,1,4445,MAXDD,True,-24.395035463936875
U56,H,210,F1_1,1,4445,ULCER,True,5.941352789917125
U56,H,210,F1_1,1,4445,CALMAR,True,0.6371704489095595
U56,H,252,F1_1,1,4445,CAGR,False,15.883666876073566
U56,H,252,F1_1,1,4445,VOL,False,13.43593347296152
U56,H,252,F1_1,1,4445,SHARPE,False,1.164779855465909
U56,H,252,F1_1,1,4445,MAXDD,True,-21.84352664199286
U56,H,252,F1_1,1,4445,ULCER,True,4.329601626160289
U56,H,252,F1_1,1,4445,CALMAR,True,0.727156705801259
U56,H,378,F1_1,1,4445,CAGR,False,15.563716361916402
U56,H,378,F1_1,1,4445,VOL,False,13.241497146204326
U56,H,378,F1_1,1,4445,SHARPE,False,1.1589847848631525
U56,H,378,F1_1,1,4445,MAXDD,True,-21.654175807865293
U56,H,378,F1_1,1,4445,ULCER,True,4.272715068923056
U56,H,378,F1_1,1,4445,CALMAR,True,0.7187397248462027
U56,H,21,F2_1,2,2222,CAGR,False,13.995950294294923
U56,H,21,F2_1,2,2222,VOL,False,11.361631394227379
U56,H,21,F2_1,2,2222,SHARPE,False,1.2101188265399188
U56,H,21,F2_1,2,2222,MAXDD,True,-11.825948556173882
U56,H,21,F2_1,2,2222,ULCER,True,3.5784768351042135
U56,H,21,F2_1,2,2222,CALMAR,True,1.1834949414681974
U56,H,42,F2_1,2,2222,CAGR,False,13.165975677956743
U56,H,42,F2_1,2,2222,VOL,False,11.490068484017751
U56,H,42,F2_1,2,2222,SHARPE,False,1.1342381099290122
U56,H,42,F2_1,2,2222,MAXDD,True,-12.059476603132014
U56,H,42,F2_1,2,2222,ULCER,True,3.793915477138384
U56,H,42,F2_1,2,2222,CALMAR,True,1.0917534907391715
U56,H,63,F2_1,2,2222,CAGR,False,14.300701422734384
U56,H,63,F2_1,2,2222,VOL,False,11.715507155528014
U56,H,63,F2_1,2,2222,SHARPE,False,1.199843377192747
U56,H,63,F2_1,2,2222,MAXDD,True,-12.805466109697527
U56,H,63,F2_1,2,2222,ULCER,True,3.528218430934308
U56,H,63,F2_1,2,2222,CALMAR,True,1.116765395357575
U56,H,84,F2_1,2,2222,CAGR,False,16.39543828822998
U56,H,84,F2_1,2,2222,VOL,False,11.987865840136127
U56,H,84,F2_1,2,2222,SHARPE,False,1.3268738750931437
U56,H,84,F2_1,2,2222,MAXDD,True,-13.348202264934494
U56,H,84,F2_1,2,2222,ULCER,True,3.5941518767356926
U56,H,84,F2_1,2,2222,CALMAR,True,1.2282881217121293
U56,H,126,F2_1,2,2222,CAGR,False,14.85142802039563
U56,H,126,F2_1,2,2222,VOL,False,12.117031410267199
U56,H,126,F2_1,2,2222,SHARPE,False,1.203742907417884
U56,H,126,F2_1,2,2222,MAXDD,True,-13.95225553008913
U56,H,126,F2_1,2,2222,ULCER,True,3.8541057552752527
U56,H,126,F2_1,2,2222,CALMAR,True,1.0644463892140854
U56,H,168,F2_1,2,2222,CAGR,False,16.451456404985045
U56,H,168,F2_1,2,2222,VOL,False,11.925943607351773
U56,H,168,F2_1,2,2222,SHARPE,False,1.33717348430948
U56,H,168,F2_1,2,2222,MAXDD,True,-13.987493003348728
U56,H,168,F2_1,2,2222,ULCER,True,4.135980952826212
U56,H,168,F2_1,2,2222,CALMAR,True,1.1761547548975662
U56,H,210,F2_1,2,2222,CAGR,False,15.98076111799831
U56,H,210,F2_1,2,2222,VOL,False,11.151889704721388
U56,H,210,F2_1,2,2222,SHARPE,False,1.3855906817357109
U56,H,210,F2_1,2,2222,MAXDD,True,-12.464398794407472
U56,H,210,F2_1,2,2222,ULCER,True,3.0369111435485827
U56,H,210,F2_1,2,2222,CALMAR,True,1.2821124694091592
U56,H,252,F2_1,2,2222,CAGR,False,15.04440222168042
U56,H,252,F2_1,2,2222,VOL,False,12.050798031598429
U56,H,252,F2_1,2,2222,SHARPE,False,1.2236115234046798
U56,H,252,F2_1,2,2222,MAXDD,True,-16.07425418122532
U56,H,252,F2_1,2,2222,ULCER,True,3.742926787004988
