panel,window,cost,g_min,g_max,W_exact,st_min,st_max,dd_cap,cagr_floor,live_inside,live_margin_lo,live_margin_hi,tradeable,STEP,n_rungs,n_pass_rungs,run_lo,run_hi,W_ladder,run_rungs,pass4a_rungs
U56,FULL,0.0,0.5699322509765626,0.8378485107421875,0.26791625976562483,ok,ok,0.20230360625077437,0.10591171876091784,True,0.18006774902343736,0.08784851074218747,True,0.25,6,1,0.75,0.75,0.0,1,0
U56,FULL,0.0,0.5699322509765626,0.8378485107421875,0.26791625976562483,ok,ok,0.20230360625077437,0.10591171876091784,True,0.18006774902343736,0.08784851074218747,True,0.1,15,3,0.6,0.8,0.20000000000000007,3,0
U56,FULL,0.0,0.5699322509765626,0.8378485107421875,0.26791625976562483,ok,ok,0.20230360625077437,0.10591171876091784,True,0.18006774902343736,0.08784851074218747,True,0.05,30,5,0.6,0.8,0.20000000000000007,5,0
U56,FULL,0.0,0.5699322509765626,0.8378485107421875,0.26791625976562483,ok,ok,0.20230360625077437,0.10591171876091784,True,0.18006774902343736,0.08784851074218747,True,0.01,150,27,0.57,0.83,0.26,27,0
U56,FULL,0.0,0.5699322509765626,0.8378485107421875,0.26791625976562483,ok,ok,0.20230360625077437,0.10591171876091784,True,0.18006774902343736,0.08784851074218747,True,670,8,2,0.6,0.75,0.15000000000000002,2,0
U56,H1,0.0,0.628226318359375,0.891959228515625,0.26373291015625,ok,ok,0.13237261094037517,0.10848296743416457,True,0.12177368164062496,0.14195922851562504,True,0.25,6,1,0.75,0.75,0.0,1,0
U56,H1,0.0,0.628226318359375,0.891959228515625,0.26373291015625,ok,ok,0.13237261094037517,0.10848296743416457,True,0.12177368164062496,0.14195922851562504,True,0.1,15,2,0.7,0.8,0.10000000000000009,2,0
U56,H1,0.0,0.628226318359375,0.891959228515625,0.26373291015625,ok,ok,0.13237261094037517,0.10848296743416457,True,0.12177368164062496,0.14195922851562504,True,0.05,30,5,0.65,0.85,0.19999999999999996,5,0
U56,H1,0.0,0.628226318359375,0.891959228515625,0.26373291015625,ok,ok,0.13237261094037517,0.10848296743416457,True,0.12177368164062496,0.14195922851562504,True,0.01,150,27,0.63,0.89,0.26,27,0
U56,H1,0.0,0.628226318359375,0.891959228515625,0.26373291015625,ok,ok,0.13237261094037517,0.10848296743416457,True,0.12177368164062496,0.14195922851562504,True,670,8,2,0.75,0.85,0.09999999999999998,2,0
U56,H2,0.0,0.5190954589843753,0.8378485107421875,0.3187530517578122,ok,ok,0.20230360625077437,0.10334864752616507,True,0.23090454101562474,0.08784851074218747,True,0.25,6,1,0.75,0.75,0.0,1,0
U56,H2,0.0,0.5190954589843753,0.8378485107421875,0.3187530517578122,ok,ok,0.20230360625077437,0.10334864752616507,True,0.23090454101562474,0.08784851074218747,True,0.1,15,3,0.6,0.8,0.20000000000000007,3,0
U56,H2,0.0,0.5190954589843753,0.8378485107421875,0.3187530517578122,ok,ok,0.20230360625077437,0.10334864752616507,True,0.23090454101562474,0.08784851074218747,True,0.05,30,6,0.55,0.8,0.25,6,0
U56,H2,0.0,0.5190954589843753,0.8378485107421875,0.3187530517578122,ok,ok,0.20230360625077437,0.10334864752616507,True,0.23090454101562474,0.08784851074218747,True,0.01,150,32,0.52,0.83,0.30999999999999994,32,0
U56,H2,0.0,0.5190954589843753,0.8378485107421875,0.3187530517578122,ok,ok,0.20230360625077437,0.10334864752616507,True,0.23090454101562474,0.08784851074218747,True,670,8,2,0.6,0.75,0.15000000000000002,2,0
