frac_ladder,tape,panel,partition,episode,stat,is_path,episode_year,fracs,R_SPREAD_within,R_SPREAD_between,R_SPREAD_ratio,R_SD_within,R_SD_between,R_SD_ratio,R_MATCHED_within,R_MATCHED_between,R_MATCHED_ratio
F_1140,T_OWN,U56,ALIGNED,KEEP,CAGR,False,2020,1/1+1/2+1/3,1.9290435357787459,0.47760934940130895,4.03895681312946,1.169231498435205,0.25303389508692187,4.620849305716739,1.4319702972018704,0.47760934940130895,2.998204074097101
F_1140,T_OWN,U56,ALIGNED,KEEP,VOL,False,2020,1/1+1/2+1/3,2.44201750559015,0.5454554965583913,4.477024287037743,1.3088224510854078,0.6244400422895379,2.095993790351033,1.816417261449464,0.5454554965583913,3.33009250600707
F_1140,T_OWN,U56,ALIGNED,KEEP,SHARPE,False,2020,1/1+1/2+1/3,0.1344806649011301,0.002292235749502769,58.66790312920544,0.09078574866743558,0.0012103899769024453,75.00537050031497,0.11061769969870444,0.002292235749502769,48.25755802940409
F_1140,T_OWN,U56,ALIGNED,KEEP,MAXDD,True,2020,1/1+1/2+1/3,6.861936468716738,4.431173420390943,1.5485596743156445,3.8889213584192626,2.585990271421407,1.503842222995561,5.1909349513406475,4.431173420390943,1.1714583156356526
F_1140,T_OWN,U56,ALIGNED,KEEP,ULCER,True,2020,1/1+1/2+1/3,1.2440767004099063,0.3393708277757632,3.6658327663682417,0.7504231647513935,0.3463615767097895,2.1665889498480957,1.0626612153769872,0.3393708277757632,3.131268595894556
F_1140,T_OWN,U56,ALIGNED,KEEP,CALMAR,True,2020,1/1+1/2+1/3,0.3288931009871239,0.20044727204152035,1.6407960938425614,0.18989189233906378,0.10192340395114365,1.8630842866088666,0.22848713515103902,0.20044727204152035,1.1398864789923933
F_1140,T_OWN,U56,ALIGNED,DROP,CAGR,False,2020,1/1+1/2+1/3,1.9848201276920037,0.00037430586801256993,5302.669012993805,1.1050150327006296,0.13643623123970072,8.099131899643737,1.397824428360162,0.00037430586801256993,3734.444335008983
F_1140,T_OWN,U56,ALIGNED,DROP,VOL,False,2020,1/1+1/2+1/3,1.8433915459403662,0.5791803051056661,3.1827593750862375,1.1026660710668625,0.294814292406211,3.7402056123776726,1.5588229645764016,0.5791803051056661,2.6914295096619503
F_1140,T_OWN,U56,ALIGNED,DROP,SHARPE,False,2020,1/1+1/2+1/3,0.05339029248044802,0.014953237017877763,3.570483930443673,0.0316648499634105,0.00936436969200639,3.3814181845511966,0.042074241182088065,0.014953237017877763,2.8137212786626082
F_1140,T_OWN,U56,ALIGNED,DROP,MAXDD,True,2020,1/1+1/2+1/3,4.470832337438564,1.9796023076947264,2.2584497502657026,2.580261772407046,1.1461204501213542,2.2513007006670556,3.4379965482722987,1.9796023076947264,1.7367107195767477
