panel,L,w,stat,S,twin_mean,twin_sd,z,p,sig
U56,63,0.2,oCAGR,20,0.17421491478783238,0.008140159770362481,-0.7845849920099379,0.8095238095238095,False
U56,63,0.2,oCAGR,50,0.17187326330028474,0.007409361656609215,-0.5459303902696737,0.6666666666666666,False
U56,63,0.2,oCAGR,100,0.1718860261013389,0.006872871093188178,-0.5904022419273521,0.7227722772277227,False
U56,63,0.2,oCAGR,200,0.17130035651514633,0.006261861031363535,-0.5544819500645096,0.7313432835820896,False
U56,63,0.2,oCAGR,300,0.17149111771884332,0.006340917160535234,-0.5776530471328886,0.7308970099667774,False
U56,63,0.5,MaxDD,20,-0.206260623697768,0.013632110976397934,0.8626459166148627,0.23809523809523808,False
U56,63,0.5,MaxDD,50,-0.2063463370642019,0.012682460432719382,0.9339984380715591,0.17647058823529413,False
U56,63,0.5,MaxDD,100,-0.2090748402122621,0.014665010191992945,0.9937873340914388,0.15841584158415842,False
U56,63,0.5,MaxDD,200,-0.2098761166502274,0.014441027717488484,1.0646872315375433,0.14925373134328357,False
U56,63,0.5,MaxDD,300,-0.2090446042199892,0.013899635988900988,1.0463342638947384,0.1461794019933555,False
U56,63,0.5,Calmar,20,0.7038319619320531,0.051583851699438354,0.16159256716147613,0.47619047619047616,False
U56,63,0.5,Calmar,50,0.697806361213757,0.052677250568644814,0.2726256132098397,0.4117647058823529,False
U56,63,0.5,Calmar,100,0.6913791591239121,0.05930790385025608,0.3505160101563822,0.37623762376237624,False
U56,63,0.5,Calmar,200,0.6889292535603313,0.06004206034436861,0.3870332773164147,0.35323383084577115,False
U56,63,0.5,Calmar,300,0.6919809465625948,0.05762547791575769,0.35030655050111803,0.3588039867109635,False
U56,63,0.5,Sharpe,20,1.1182807576485918,0.051150788677430725,0.08493749407431372,0.5238095238095238,False
U56,63,0.5,Sharpe,50,1.1065704217730692,0.04313006464115157,0.37224511067367816,0.35294117647058826,False
U56,63,0.5,Sharpe,100,1.108786191366859,0.043455457349772186,0.31846831067792286,0.42574257425742573,False
U56,63,0.5,Sharpe,200,1.1088797611685417,0.04429829079044729,0.3102967641631904,0.39800995024875624,False
U56,63,0.5,Sharpe,300,1.1104798504881868,0.04504396370377837,0.26963717159669065,0.4019933554817276,False
U56,63,0.5,CAGR,20,0.14467671155653944,0.007170469538678153,-0.8590035197104707,0.7619047619047619,False
U56,63,0.5,CAGR,50,0.14345407875532223,0.00615679450820843,-0.80185001528021,0.7843137254901961,False
U56,63,0.5,CAGR,100,0.14381390359855606,0.006277081034377404,-0.843807907642094,0.801980198019802,False
U56,63,0.5,CAGR,200,0.1438458303771687,0.006280174368436022,-0.8484760262568156,0.8059701492537313,False
U56,63,0.5,CAGR,300,0.14398224946614097,0.00638456682421555,-0.8559698146748179,0.8039867109634552,False
U56,63,0.5,oMaxDD,20,-0.20626062369776804,0.013632110976397917,0.8626459166148842,0.23809523809523808,False
U56,63,0.5,oMaxDD,50,-0.2063463370642019,0.012682460432719417,0.933998438071574,0.17647058823529413,False
U56,63,0.5,oMaxDD,100,-0.20907484021226214,0.01466501019199296,0.9937873340914548,0.15841584158415842,False
U56,63,0.5,oMaxDD,200,-0.20987611665022737,0.0144410277174885,1.0646872315375555,0.14925373134328357,False
U56,63,0.5,oMaxDD,300,-0.2090446042199892,0.013899635988901005,1.046334263894753,0.1461794019933555,False
U56,63,0.5,oCalmar,20,0.7725923019831743,0.07142342463516872,-0.1402375471837586,0.5238095238095238,False
U56,63,0.5,oCalmar,50,0.7574149407115651,0.07169584263828749,0.07198625749260538,0.45098039215686275,False
U56,63,0.5,oCalmar,100,0.7496293539762013,0.07387272049065348,0.17525687477978968,0.4158415841584158,False
U56,63,0.5,oCalmar,200,0.7475035671896546,0.0750259121248347,0.2008971098697296,0.40298507462686567,False
U56,63,0.5,oCalmar,300,0.7514252695113286,0.07086762427184568,0.15734669680433458,0.40863787375415284,False
U56,63,0.5,oSharpe,20,1.1484128415280903,0.0627394462537159,-0.29458332803348636,0.6666666666666666,False
U56,63,0.5,oSharpe,50,1.126788912944752,0.061931403410561775,0.050732480355917285,0.5098039215686274,False
U56,63,0.5,oSharpe,100,1.1272985427370221,0.05824840119414286,0.04519100714708026,0.49504950495049505,False
U56,63,0.5,oSharpe,200,1.1291671290791399,0.062425107713129355,0.012234141045657398,0.48258706467661694,False
U56,63,0.5,oSharpe,300,1.1322451604833061,0.061430081634855284,-0.037673950123816476,0.5016611295681063,False
U56,63,0.5,oCAGR,20,0.15868735934206435,0.009856314145127283,-1.0516710759414898,0.8571428571428571,False
U56,63,0.5,oCAGR,50,0.1556290893306065,0.009859067480179713,-0.7411786667507726,0.7254901960784313,False
U56,63,0.5,oCAGR,100,0.15586543955119933,0.009127433662770612,-0.8264843097932141,0.7821782178217822,False
U56,63,0.5,oCAGR,200,0.15601938543378183,0.009452448734730657,-0.8143526412640367,0.7810945273631841,False
U56,63,0.5,oCAGR,300,0.156324076190213,0.009328981397199777,-0.8577911145126716,0.8006644518272426,False
U56,63,1.0,MaxDD,20,-0.20277172353828626,0.01680044305065073,0.1866238822746482,0.47619047619047616,False
U56,63,1.0,MaxDD,50,-0.20263503191870766,0.0165072548721986,0.18165784133607282,0.39215686274509803,False
U56,63,1.0,MaxDD,100,-0.2018931326808212,0.016592868691864136,0.13600861252449162,0.40594059405940597,False
U56,63,1.0,MaxDD,200,-0.2009179911517137,0.016296969086808194,0.078642323774881,0.44776119402985076,False
U56,63,1.0,MaxDD,300,-0.20117543608757307,0.016111796086494476,0.0955248221285208,0.4485049833887043,False
U56,63,1.0,Calmar,20,0.5937380368132471,0.06939484981117595,-0.035921192466348346,0.47619047619047616,False
U56,63,1.0,Calmar,50,0.5943720930111992,0.06393638684933489,-0.04890488981745156,0.47058823529411764,False
U56,63,1.0,Calmar,100,0.6003712808180891,0.06559957863171784,-0.13911659116465894,0.49504950495049505,False
U56,63,1.0,Calmar,200,0.5981916579434491,0.06509021982079319,-0.10671905711130412,0.48258706467661694,False
U56,63,1.0,Calmar,300,0.5962229554374803,0.06319870005039709,-0.07876213239361529,0.4717607973421927,False
U56,63,1.0,Sharpe,20,1.0731544714830519,0.07482478886660997,-0.15685577361569408,0.6190476190476191,False
U56,63,1.0,Sharpe,50,1.0726912831715514,0.06505496345410675,-0.1732921092140114,0.6274509803921569,False
U56,63,1.0,Sharpe,100,1.0789374552123134,0.06133566695301846,-0.28563615173507884,0.6336633663366337,False
U56,63,1.0,Sharpe,200,1.0728266919329392,0.06123160895557589,-0.18632403733613648,0.5671641791044776,False
U56,63,1.0,Sharpe,300,1.0703859114438534,0.059540915381335366,-0.15062146839139665,0.5548172757475083,False
U56,63,1.0,CAGR,20,0.11956619835259588,0.009152218587816148,-0.16740649073993358,0.6190476190476191,False
U56,63,1.0,CAGR,50,0.1196213957093816,0.007926397391388952,-0.2002597238918726,0.5882352941176471,False
U56,63,1.0,CAGR,100,0.12032920670761431,0.0074768001976818375,-0.30696943754109196,0.6336633663366337,False
U56,63,1.0,CAGR,200,0.1193196093024203,0.00722646736859817,-0.17789490777772557,0.5671641791044776,False
U56,63,1.0,CAGR,300,0.11912258861785877,0.0071987931642665285,-0.15121021492008438,0.5514950166112956,False
U56,63,1.0,oMaxDD,20,-0.2027717235382863,0.016800443050650746,0.1866238822746563,0.47619047619047616,False
U56,63,1.0,oMaxDD,50,-0.20263503191870758,0.016507254872198594,0.18165784133607457,0.39215686274509803,False
U56,63,1.0,oMaxDD,100,-0.20186939165522136,0.016660137525969603,0.13403442915768002,0.40594059405940597,False
U56,63,1.0,oMaxDD,200,-0.2009061206389137,0.016330367448036846,0.07775458884893359,0.44776119402985076,False
U56,63,1.0,oMaxDD,300,-0.2011675224123731,0.016134414907389524,0.09490042179541615,0.4485049833887043,False
U56,63,1.0,oCalmar,20,0.6222706940915005,0.08967073745509054,-0.1246750601584533,0.5714285714285714,False
U56,63,1.0,oCalmar,50,0.6146848593159855,0.0780123300762336,-0.04606797166088178,0.49019607843137253,False
U56,63,1.0,oCalmar,100,0.6150781875781915,0.07388920808832532,-0.053961846073531446,0.48514851485148514,False
U56,63,1.0,oCalmar,200,0.6130397010148463,0.07594270155234162,-0.025660286902869516,0.472636815920398,False
U56,63,1.0,oCalmar,300,0.6088994425312486,0.07508249721702154,0.02918852002552675,0.45182724252491696,False
U56,63,1.0,oSharpe,20,1.0810085760670294,0.1130971940143449,-0.3398162991527183,0.7142857142857143,False
U56,63,1.0,oSharpe,50,1.0678553972364488,0.08683475628407135,-0.29111719967558913,0.6078431372549019,False
U56,63,1.0,oSharpe,100,1.0656800305446503,0.08113283227881178,-0.2847641792257047,0.6237623762376238,False
U56,63,1.0,oSharpe,200,1.0594334800896554,0.08023487030671451,-0.21009785237637504,0.572139303482587,False
U56,63,1.0,oSharpe,300,1.0540983452634145,0.07989310964596495,-0.14421818304425835,0.5382059800664452,False
U56,63,1.0,oCAGR,20,0.12532447934328772,0.014212342657476156,-0.23419775857491,0.6666666666666666,False
U56,63,1.0,oCAGR,50,0.12367004374306703,0.011106113414036403,-0.15073348631061617,0.5294117647058824,False
U56,63,1.0,oCAGR,100,0.12331330514375713,0.010478087858933286,-0.12572185046394654,0.5643564356435643,False
U56,63,1.0,oCAGR,200,0.1222516650876231,0.01002837311642694,-0.025496113461918428,0.5174129353233831,False
U56,63,1.0,oCAGR,300,0.12161399526929083,0.010115540409992496,0.03776222169406371,0.4750830564784053,False
U56,126,0.2,MaxDD,20,-0.2007618328874746,0.008611773170432884,-1.2786978235199484,0.8571428571428571,False
U56,126,0.2,MaxDD,50,-0.20359231683151516,0.010823020532224677,-0.7559231400587363,0.7647058823529411,False
U56,126,0.2,MaxDD,100,-0.20304658593633237,0.009992460776201978,-0.8733687082972279,0.7920792079207921,False
U56,126,0.2,MaxDD,200,-0.20334062605785028,0.00992069163882759,-0.8500478339936527,0.7910447761194029,False
U56,126,0.2,MaxDD,300,-0.20259912755178638,0.010288077783632258,-0.891766288933432,0.8073089700996677,False
U56,126,0.2,Calmar,20,0.7703624652464962,0.04452210956403125,-1.767511557554602,1.0,False
U56,126,0.2,Calmar,50,0.7667395943153232,0.04348639823386729,-1.7262977698507007,0.9607843137254902,False
U56,126,0.2,Calmar,100,0.7677135961329684,0.0427927245241836,-1.7770421246404737,0.9603960396039604,False
U56,126,0.2,Calmar,200,0.7655644874954671,0.041964585491202605,-1.7608982575462293,0.9651741293532339,False
U56,126,0.2,Calmar,300,0.7670147600759195,0.04318480360755289,-1.7447257311917728,0.9634551495016611,False
U56,126,0.2,Sharpe,20,1.1368925756231003,0.03664708318536725,-1.1930888981603875,0.9047619047619048,False
U56,126,0.2,Sharpe,50,1.1433193939753221,0.02909424825993226,-1.7237099925248407,0.9411764705882353,False
U56,126,0.2,Sharpe,100,1.142518773853577,0.029479188389768124,-1.6740429104224286,0.9405940594059405,False
U56,126,0.2,Sharpe,200,1.1415169793819393,0.0294218383891428,-1.6432566591454747,0.945273631840796,False
U56,126,0.2,Sharpe,300,1.1396771518729147,0.029369489099174285,-1.5835414838572683,0.9435215946843853,False
U56,126,0.2,CAGR,20,0.1543638498099399,0.005183617581928758,-1.5214333415596368,0.9047619047619048,False
U56,126,0.2,CAGR,50,0.15570102363635763,0.004356950848183084,-2.117008606903454,0.9607843137254902,True
U56,126,0.2,CAGR,100,0.15551729880678875,0.004389292722959302,-2.059552230044747,0.9603960396039604,True
U56,126,0.2,CAGR,200,0.15531953792327216,0.004506008917742266,-1.9623167405544808,0.9701492537313433,False
U56,126,0.2,CAGR,300,0.15501594278546538,0.004428940261835651,-1.927915277644242,0.973421926910299,False
U56,126,0.2,oMaxDD,20,-0.20076183288747468,0.008611773170432779,-1.27869782351989,0.8571428571428571,False
U56,126,0.2,oMaxDD,50,-0.2035923168315152,0.01082302053222466,-0.7559231400586811,0.7647058823529411,False
U56,126,0.2,oMaxDD,100,-0.20304658593633235,0.00999246077620202,-0.8733687082971715,0.7920792079207921,False
U56,126,0.2,oMaxDD,200,-0.20334062605785025,0.009920691638827604,-0.8500478339935984,0.7910447761194029,False
U56,126,0.2,oMaxDD,300,-0.20259912755178636,0.01028807778363226,-0.8917662889333806,0.8073089700996677,False
U56,126,0.2,oCalmar,20,0.8560251890164894,0.05485566220704154,-1.9795204646468219,1.0,False
U56,126,0.2,oCalmar,50,0.8471863267339925,0.05148376565346765,-1.937485387714187,0.9803921568627451,False
U56,126,0.2,oCalmar,100,0.8466181981693649,0.051529124199928625,-1.9247545273359192,0.9900990099009901,False
U56,126,0.2,oCalmar,200,0.8433990171891474,0.04917433619907494,-1.9514596745091448,0.9800995024875622,False
U56,126,0.2,oCalmar,300,0.8464717750996533,0.051189424286539206,-1.934667041172371,0.9833887043189369,False
U56,126,0.2,oSharpe,20,1.1802988173531552,0.04589744048848717,-1.587831675902747,0.9523809523809523,False
U56,126,0.2,oSharpe,50,1.1795846833372365,0.03704409337746537,-1.9480373051445983,0.9607843137254902,False
U56,126,0.2,oSharpe,100,1.1764066556342276,0.0402305613245721,-1.7147473428221507,0.9405940594059405,False
U56,126,0.2,oSharpe,200,1.1747474865468284,0.03918449642917489,-1.718181555959121,0.9502487562189055,False
U56,126,0.2,oSharpe,300,1.1745693282223955,0.03958704000395629,-1.6962096866300365,0.9501661129568106,False
U56,126,0.2,oCAGR,20,0.1715122257385486,0.00706218382922404,-1.8726042398598117,0.9523809523809523,False
U56,126,0.2,oCAGR,50,0.1720315636035132,0.005969058075559832,-2.302543059936623,0.9803921568627451,True
U56,126,0.2,oCAGR,100,0.17149932002482818,0.006368537121551984,-2.0745375924470175,0.9603960396039604,True
U56,126,0.2,oCAGR,200,0.17112415857178262,0.006406497715488604,-2.0036857553970653,0.9701492537313433,True
U56,126,0.2,oCAGR,300,0.17108466761289093,0.006462781593413334,-1.9801252867123171,0.9667774086378738,False
U56,126,0.5,MaxDD,20,-0.20802992025257874,0.018797069573548156,1.622895428068406,0.047619047619047616,False
U56,126,0.5,MaxDD,50,-0.21009186755213066,0.015240757047487083,2.1368771557786075,0.0196078431372549,True
U56,126,0.5,MaxDD,100,-0.20993700371600396,0.013612710648740351,2.3810659443069535,0.009900990099009901,True
U56,126,0.5,MaxDD,200,-0.2095186677166969,0.01279569417315913,2.5004056288893066,0.004975124378109453,True
U56,126,0.5,MaxDD,300,-0.20883830778485846,0.012688323505192198,2.467943522362171,0.0033222591362126247,True
U56,126,0.5,Calmar,20,0.6946302751351283,0.06861531184881213,1.340859604894522,0.14285714285714285,False
U56,126,0.5,Calmar,50,0.6871428029261867,0.0567192595437083,1.7540950453978648,0.058823529411764705,False
U56,126,0.5,Calmar,100,0.6895532719776847,0.05128467660948946,1.892972901671627,0.04950495049504951,False
U56,126,0.5,Calmar,200,0.691029567913589,0.05074247881835352,1.8841059676862286,0.04477611940298507,False
U56,126,0.5,Calmar,300,0.6953203421259884,0.050665807247882506,1.8022693785910002,0.04318936877076412,False
U56,126,0.5,Sharpe,20,1.1066003463269243,0.04813393286644948,0.3117986457493072,0.3333333333333333,False
U56,126,0.5,Sharpe,50,1.1080779840463406,0.04405605521031366,0.30711913035198757,0.39215686274509803,False
U56,126,0.5,Sharpe,100,1.1109222857875047,0.042165040612569045,0.2534363886888112,0.38613861386138615,False
U56,126,0.5,Sharpe,200,1.1111519670866152,0.04251036195660716,0.24597471866575976,0.40298507462686567,False
U56,126,0.5,Sharpe,300,1.1145586205778242,0.04311123249354669,0.16352631144336696,0.4318936877076412,False
U56,126,0.5,CAGR,20,0.1434759801683203,0.007404055946730575,-0.5172051049001394,0.7142857142857143,False
U56,126,0.5,CAGR,50,0.14366037315907135,0.0064454631736527695,-0.6227339161247005,0.7254901960784313,False
U56,126,0.5,CAGR,100,0.14421359530489564,0.00641938210943755,-0.7114439663088963,0.7425742574257426,False
U56,126,0.5,CAGR,200,0.1442657076657886,0.006184816232707843,-0.7468521062365077,0.7512437810945274,False
U56,126,0.5,CAGR,300,0.14469707020269604,0.00623719224390361,-0.8097402436052076,0.7807308970099668,False
U56,126,0.5,oMaxDD,20,-0.2080299202525787,0.018797069573548136,1.6228954280683754,0.047619047619047616,False
U56,126,0.5,oMaxDD,50,-0.2100918675521306,0.015240757047487058,2.136877155778571,0.0196078431372549,True
U56,126,0.5,oMaxDD,100,-0.20993700371600402,0.01361271064874029,2.3810659443069273,0.009900990099009901,True
U56,126,0.5,oMaxDD,200,-0.2095186677166969,0.01279569417315912,2.5004056288892653,0.004975124378109453,True
U56,126,0.5,oMaxDD,300,-0.20883830778485846,0.012688323505192195,2.4679435223621278,0.0033222591362126247,True
U56,126,0.5,oCalmar,20,0.7717459086887303,0.08974834717707786,1.2676805999340974,0.14285714285714285,False
U56,126,0.5,oCalmar,50,0.7537101437166718,0.07373920193285727,1.7874888812141891,0.058823529411764705,False
U56,126,0.5,oCalmar,100,0.7520629944056371,0.06462441102547338,2.0650888844932007,0.039603960396039604,True
U56,126,0.5,oCalmar,200,0.7527760261456775,0.0631919822859235,2.100616507565293,0.03482587064676617,True
U56,126,0.5,oCalmar,300,0.7589244648329861,0.06378020398237412,1.9848428594436676,0.03322259136212625,False
U56,126,0.5,oSharpe,20,1.1511128915869375,0.06374066893836426,0.3244519525249046,0.3333333333333333,False
U56,126,0.5,oSharpe,50,1.1404361196510713,0.06126829375278926,0.5118072416817467,0.35294117647058826,False
U56,126,0.5,oSharpe,100,1.1372700823335793,0.05735818529232897,0.6018948048949382,0.297029702970297,False
U56,126,0.5,oSharpe,200,1.1364710640345146,0.058528381699274636,0.6035125356140938,0.2835820895522388,False
U56,126,0.5,oSharpe,300,1.1414557449096523,0.057755193963358285,0.5252848979925233,0.32558139534883723,False
U56,126,0.5,oCAGR,20,0.15924182495761147,0.010295221572945261,-0.1982363455699964,0.5714285714285714,False
U56,126,0.5,oCAGR,50,0.15750462227603218,0.009586383092040735,-0.03167872772859576,0.5490196078431373,False
U56,126,0.5,oCAGR,100,0.15725624748608355,0.009141445038084863,-0.006050425255056809,0.5445544554455446,False
U56,126,0.5,oCAGR,200,0.15713158592680718,0.00883939715566298,0.007845775919888436,0.5323383084577115,False
U56,126,0.5,oCAGR,300,0.15789581384745002,0.00883962462498933,-0.07860921936981614,0.5448504983388704,False
U56,126,1.0,MaxDD,20,-0.1978140961093558,0.013523006010276787,2.239737578004992,0.047619047619047616,True
U56,126,1.0,MaxDD,50,-0.20092514380055962,0.01793176599655638,1.8625623614775064,0.058823529411764705,False
U56,126,1.0,MaxDD,100,-0.20202331036202847,0.018366951790861626,1.87822124075269,0.04950495049504951,False
U56,126,1.0,MaxDD,200,-0.20144401378353627,0.01771782367935451,1.914337958025127,0.03980099502487562,False
U56,126,1.0,MaxDD,300,-0.20186543027685294,0.017425189485315396,1.9706711898450204,0.029900332225913623,False
U56,126,1.0,Calmar,20,0.6022165409016107,0.07350003521412929,1.221159942385922,0.14285714285714285,False
U56,126,1.0,Calmar,50,0.5920418668292273,0.07508075503081857,1.330966541276979,0.11764705882352941,False
U56,126,1.0,Calmar,100,0.5923445603319731,0.06877362778816394,1.448626203694797,0.09900990099009901,False
U56,126,1.0,Calmar,200,0.5960713373347469,0.06977296241979443,1.374465108093309,0.0945273631840796,False
U56,126,1.0,Calmar,300,0.5930529717224213,0.06730890352694872,1.4696253060642148,0.08305647840531562,False
U56,126,1.0,Sharpe,20,1.0705408408881114,0.07526921194578949,-0.17234669280892492,0.5714285714285714,False
U56,126,1.0,Sharpe,50,1.0628213247283673,0.061970792351162096,-0.08476386036313527,0.5686274509803921,False
U56,126,1.0,Sharpe,100,1.0685305602577584,0.05856912438555198,-0.18716549434264707,0.5841584158415841,False
U56,126,1.0,Sharpe,200,1.0709842472258368,0.06205878027604106,-0.21617901652662197,0.5771144278606966,False
U56,126,1.0,Sharpe,300,1.0686225057216265,0.06011857642949209,-0.1838710302076153,0.574750830564784,False
U56,126,1.0,CAGR,20,0.11835832549291432,0.009003352898760544,-0.27045191226986637,0.6190476190476191,False
U56,126,1.0,CAGR,50,0.117812192927712,0.007319723886443303,-0.2580481822007241,0.6078431372549019,False
U56,126,1.0,CAGR,100,0.11860079776866614,0.006957490472109585,-0.3848293137870761,0.6336633663366337,False
U56,126,1.0,CAGR,200,0.1190444614962545,0.0074360191016320945,-0.4197286167494347,0.6517412935323383,False
U56,126,1.0,CAGR,300,0.1187433271047152,0.007252546426698395,-0.3888255867939154,0.6445182724252492,False
U56,126,1.0,oMaxDD,20,-0.19781409610935577,0.013523006010276792,2.239737578005039,0.047619047619047616,True
U56,126,1.0,oMaxDD,50,-0.20092514380055967,0.017931765996556312,1.862562361477554,0.058823529411764705,False
U56,126,1.0,oMaxDD,100,-0.20202331036202842,0.018366951790861567,1.8782212407527292,0.04950495049504951,False
U56,126,1.0,oMaxDD,200,-0.20144401378353627,0.017717823679354473,1.9143379580251687,0.03980099502487562,False
U56,126,1.0,oMaxDD,300,-0.20186543027685294,0.017425189485315348,1.9706711898450642,0.029900332225913623,False
U56,126,1.0,oCalmar,20,0.6205350877495233,0.08050837445699154,1.3756362119566319,0.047619047619047616,False
U56,126,1.0,oCalmar,50,0.6038764482078577,0.08181846099059088,1.557214267634776,0.0784313725490196,False
U56,126,1.0,oCalmar,100,0.6026220391264117,0.07778745132463981,1.6540365020438503,0.06930693069306931,False
U56,126,1.0,oCalmar,200,0.6067008280456911,0.08171425606250032,1.5246359812337247,0.07960199004975124,False
U56,126,1.0,oCalmar,300,0.6038628205012068,0.0786598639900255,1.6199176562684656,0.0664451827242525,False
U56,126,1.0,oSharpe,20,1.064238720377394,0.08270670017545215,-0.09606045232024946,0.5238095238095238,False
U56,126,1.0,oSharpe,50,1.0470663300893621,0.08088755806987075,0.11407869738497861,0.45098039215686275,False
U56,126,1.0,oSharpe,100,1.0501029436798546,0.07786221762889615,0.07951139663497898,0.48514851485148514,False
U56,126,1.0,oSharpe,200,1.0526724514407193,0.08353922019727975,0.043350008527173294,0.4577114427860697,False
U56,126,1.0,oSharpe,300,1.049878155976279,0.08107568900810859,0.07913249274642664,0.43521594684385384,False
U56,126,1.0,oCAGR,20,0.1218978931243087,0.010243483286850435,0.05969584110185609,0.5238095238095238,False
U56,126,1.0,oCAGR,50,0.12016548626887932,0.009827589447279463,0.2385020475900698,0.39215686274509803,False
U56,126,1.0,oCAGR,100,0.12062633318690537,0.009690535444227367,0.19431880713530647,0.4158415841584158,False
U56,126,1.0,oCAGR,200,0.12110146498647052,0.010315833011258772,0.13648160908798157,0.40298507462686567,False
U56,126,1.0,oCAGR,300,0.12086322679974391,0.01013414850797081,0.16243690073136088,0.40863787375415284,False
U56,252,0.2,MaxDD,20,-0.20270895961506433,0.010389582724121214,0.6248367672358427,0.3333333333333333,False
U56,252,0.2,MaxDD,50,-0.20208998245408527,0.01025378177940354,0.572746353261267,0.3137254901960784,False
U56,252,0.2,MaxDD,100,-0.20214328576994617,0.010409244928454861,0.5693130940700007,0.2871287128712871,False
U56,252,0.2,MaxDD,200,-0.2028773932684423,0.010026764979148922,0.6642448436257822,0.25870646766169153,False
U56,252,0.2,MaxDD,300,-0.20303018985375923,0.010205915032612822,0.6675563630691874,0.2591362126245847,False
U56,252,0.2,Calmar,20,0.7664495226997536,0.03928078277716862,0.2547605544940671,0.38095238095238093,False
U56,252,0.2,Calmar,50,0.7650076824194164,0.03666197596449234,0.3122863397406147,0.37254901960784315,False
U56,252,0.2,Calmar,100,0.7674920417440733,0.040721355565342975,0.22014677145430023,0.44554455445544555,False
U56,252,0.2,Calmar,200,0.7645476383544616,0.04244824799440526,0.28055523865517723,0.4129353233830846,False
U56,252,0.2,Calmar,300,0.7638906129840489,0.04253487526565098,0.2954305999135008,0.3920265780730897,False
U56,252,0.2,Sharpe,20,1.1376455537368986,0.021508739037488508,-0.22556589520274578,0.7142857142857143,False
U56,252,0.2,Sharpe,50,1.1336002519582395,0.024002733613303334,-0.033593515222258126,0.5882352941176471,False
