universe,book,conv,f_star,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,base_OOS_CAGR,base_OOS_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,spy_OOS_MaxDD,beats_base,beats_spy,full_4a,full_4b
u56,v1,natural,0.75,0.6261902684019259,0.06699641868953865,1.0377067753754445,-0.10983788122656246,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,True,False
u56,v1,matched,1.0,0.7387328025862568,0.0623023674082106,0.9880377122578478,-0.10805001502668043,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,True,False
u56,top20,natural,0.0,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,False,True
u56,top20,matched,0.0,0.9928968404730495,0.14360571273280298,1.167991233806965,-0.18308348697878107,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,False,True
u56,ewall,natural,0.0,0.9680079228325479,0.11341323151490479,1.1132841948586054,-0.15874704847794496,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,False,False
u56,ewall,matched,0.0,0.9680079228325479,0.11341323151490479,1.1132841948586054,-0.15874704847794496,0.747063834691694,0.07730300522922962,-0.13827796154480798,0.8820107671822842,0.15450717694493266,-0.33717235283398284,True,True,False,False
broad,v1,natural,0.5,0.7283287282604111,0.06209063625765587,0.8365063135856977,-0.12051100801681602,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,False,True,False
broad,v1,matched,0.75,0.7893291692953817,0.06182621599166227,0.9153995819667825,-0.11269187770042066,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,False
broad,top20,natural,0.0,1.043837850225855,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,False
broad,top20,matched,0.0,1.043837850225855,0.12486792010130943,0.8919165372280256,-0.2005204833110832,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,False
broad,ewall,natural,0.0,1.0324870696635413,0.10588426010291863,1.0190519497098376,-0.17687931105226407,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,True
broad,ewall,matched,0.0,1.0324870696635413,0.10588426010291863,1.0190519497098376,-0.17687931105226407,0.5762505378038233,0.05941502665859644,-0.2119126361153264,0.8820239235972316,0.1545044425578177,-0.3371595330739301,True,True,True,True
