panel,n,volcap,IS_bought,bought_pp,n_elig_IS,Ebar_IS,width,OOS_bought,IS_Sharpe,IS_CAGR,sat,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,is_reb,pass4a,pass4b,fail4b
U56,50,0.6,15038.0,36.14903846153846,36.308918784255106,72872.0,50.0,19375.0,0.9544049639334444,0.06456505107606203,0.9879807692307693,0.07945558179769008,1.1203324749528907,-0.11938438690743236,1.093970485334839,1.1469977938455387,0.09188525938427827,1.2495416114250042,-0.11938438690743236,416,False,False,CAGR
U56,5,0.9,2065.0,4.9639423076923075,36.879920279023416,74018.0,5.0,2494.0,1.2041068059469946,0.20710497263459904,0.04326923076923077,0.19670673246156012,1.0300818511307073,-0.24579224560844515,1.2130449440361966,0.9022927670233967,0.18820356517878123,0.9255285569930494,-0.24579224560844504,416,False,False,DD
U56,10,0.9,4123.0,9.911057692307692,36.879920279023416,74018.0,10.0,4977.0,1.0358882004791656,0.13866952711234903,0.06971153846153846,0.14585047766642245,0.9858792337959783,-0.18887930802733444,1.0907138533531977,0.9115317144971868,0.15180326568710267,0.9581831747295512,-0.188879308027334,416,False,True,-
U56,15,0.9,6126.0,14.725961538461538,36.879920279023416,74018.0,15.0,7380.0,1.0957231060923653,0.13237595029929694,0.11778846153846154,0.1441161421377759,1.0865967930459486,-0.1882034600339897,1.1830306290758694,1.0169915493584658,0.15388421252150564,1.0858241319053514,-0.1882034600339899,416,False,True,-
U56,20,0.9,8013.0,19.26201923076923,36.879920279023416,74018.0,20.0,9707.0,1.0867290775007572,0.12010658161827426,0.19230769230769232,0.13379425305610426,1.1019796453812967,-0.19025686234597894,1.1885446859468038,1.0404926010845168,0.14520169954182816,1.1181974544662876,-0.19025686234597872,416,False,True,-
U56,30,0.9,11513.0,27.67548076923077,36.879920279023416,74018.0,30.0,14045.0,1.015696625004838,0.09868911082137655,0.25961538461538464,0.117348626443053,1.1166113245206362,-0.1806218113419369,1.1331085610576805,1.1092581411992697,0.1329663677913635,1.1936731203693487,-0.1806218113419371,416,False,True,-
U56,40,0.9,14348.0,34.49038461538461,36.879920279023416,74018.0,40.0,17857.0,1.0233818126698426,0.08652626112165196,0.5144230769230769,0.10197340665683852,1.1333151951689966,-0.15103342774011608,1.163038811153732,1.1123008052032746,0.11487037287687207,1.217845370568028,-0.15103342774011663,416,False,False,CAGR
U56,50,0.9,15267.0,36.69951923076923,36.879920279023416,74018.0,50.0,19819.0,1.037709683849681,0.07228215878758193,0.9759615384615384,0.0850793482227108,1.1449305800530933,-0.12850933737503611,1.1800111403599218,1.1203141119278757,0.09574191555290579,1.2272026873946131,-0.12850933737503611,416,False,False,CAGR
B136,5,0.4,2068.0,4.971153846153846,85.7164922770304,172033.0,5.0,2503.0,1.0281635322502711,0.16578119494389476,0.03125,0.1259815238244748,0.7827480172201033,-0.21256201700087674,1.091388642520108,0.5083902925561966,0.09416236571760606,0.598170512869449,-0.21256201700087696,416,False,False,H2+OOS+DD
B136,10,0.4,4118.0,9.899038461538462,85.7164922770304,172033.0,10.0,4987.0,1.1053773966501437,0.15309439625896903,0.06009615384615385,0.1206532277575263,0.8652027004375311,-0.19405670409148768,1.193999792948462,0.5701340575333012,0.09456978656429293,0.6828625459317356,-0.1940567040914879,416,False,False,H2+OOS
B136,15,0.4,6136.0,14.75,85.7164922770304,172033.0,15.0,7471.0,1.0733578828640962,0.13762480303472047,0.0625,0.11828901676274728,0.9097357071956532,-0.19187945406425388,1.158850411520447,0.6849158280371491,0.10257998316877481,0.7840563351963915,-0.19187945406425366,416,False,False,H2+OOS
B136,20,0.4,8140.0,19.567307692307693,85.7164922770304,172033.0,20.0,9931.0,1.0403763077604478,0.12637976796725559,0.08173076923076923,0.10984118933962761,0.8963450298212583,-0.1839236556103817,1.1269807393277558,0.6858701735715776,0.09637582754680984,0.7837608952534979,-0.1839236556103817,416,False,False,H2+OOS
B136,30,0.4,12059.0,28.98798076923077,85.7164922770304,172033.0,30.0,14777.0,1.0429273257742153,0.11836567037322832,0.12740384615384615,0.10587373742936901,0.9293568412470582,-0.17847305867645324,1.1438160341606025,0.7307549357568415,0.09566996690737795,0.8386523405667836,-0.17847305867645347,416,False,False,H2+OOS+CAGR
B136,40,0.4,15832.0,38.05769230769231,85.7164922770304,172033.0,40.0,19434.0,1.0587995915316692,0.1146111240795642,0.14182692307692307,0.10822607664408124,1.0051136511088206,-0.15885168684958262,1.1679297430276836,0.8497108200566822,0.10298439383691838,0.9606699429800094,-0.1588516868495825,416,False,True,-
B136,50,0.4,19460.0,46.77884615384615,85.7164922770304,172033.0,50.0,23982.0,1.050324812475186,0.1077815354714724,0.18269230769230768,0.10524359015326423,1.0313588416690633,-0.14420535211857244,1.1728205290078964,0.8955554456100018,0.10315353882197043,1.0154045395498783,-0.14420535211857277,416,False,False,CAGR
B136,5,0.6,2067.0,4.96875,90.36322869955157,181359.0,5.0,2507.0,0.9808729595969663,0.17313723418830929,0.03365384615384615,0.16620179825584946,0.8802203106986539,-0.23360448342667006,1.01598904098744,0.7743946833658332,0.16050924299153935,0.8138426077132946,-0.23360448342667006,416,False,False,H2+OOS+DD
B136,10,0.6,4142.0,9.95673076923077,90.36322869955157,181359.0,10.0,5000.0,1.0480018319788473,0.15896669702436528,0.03365384615384615,0.14159905088318614,0.8930046332577032,-0.21444792932259593,1.1101949280486807,0.7133062667831963,0.12746264356217973,0.7830912652526076,-0.21444792932259593,416,False,False,H2+OOS+DD
B136,15,0.6,6172.0,14.836538461538462,90.36322869955157,181359.0,15.0,7495.0,1.0086112923870665,0.14017202101461068,0.0625,0.13392600956899714,0.92300981599725,-0.21466881684614614,1.0952812005858241,0.7764875447276802,0.12879728717677663,0.8610111955627365,-0.21466881684614614,416,False,False,H2+OOS+DD
B136,20,0.6,8191.0,19.689903846153847,90.36322869955157,181359.0,20.0,9962.0,1.043837850225855,0.13816916732862916,0.07451923076923077,0.13086243556020039,0.9569274633118441,-0.20052048331108296,1.1245886597621042,0.8113021031479172,0.12486792010130943,0.8919165372280253,-0.2005204833110833,416,False,False,H2
B136,30,0.6,12196.0,29.317307692307693,90.36322869955157,181359.0,30.0,14871.0,1.0610268153566504,0.1306906215342667,0.10817307692307693,0.12226944391020855,0.9719626671357038,-0.20296607416739598,1.1462648734017518,0.8172456828430722,0.11536715176486134,0.9031992549593696,-0.20296607416739598,416,False,False,H2+DD
B136,40,0.6,16087.0,38.67067307692308,90.36322869955157,181359.0,40.0,19686.0,1.0341940086244956,0.12098821587469666,0.13701923076923078,0.11926530663091106,1.0034352502002495,-0.1911337290266013,1.1329668318578388,0.885993014037893,0.11784547596327943,0.979027841599838,-0.1911337290266013,416,False,True,-
B136,50,0.6,19814.0,47.62980769230769,90.36322869955157,181359.0,50.0,24329.0,0.9998039999307535,0.11032799489238165,0.1658653846153846,0.11427667248621964,1.0155721481402378,-0.18967428405863784,1.113153654517895,0.9273814613119347,0.1175458796389004,1.0282055789100488,-0.18967428405863807,416,False,True,-
B136,5,0.9,2067.0,4.96875,91.47732934728451,183595.0,5.0,2500.0,1.0602984906514104,0.19645566770285194,0.03365384615384615,0.19021501239354754,0.9159869943285153,-0.29559940673641927,1.1176378544817558,0.7785980638780841,0.18508945499809437,0.8340022580153444,-0.29559940673641927,416,False,False,H2+OOS+DD
B136,10,0.9,4143.0,9.959134615384615,91.47732934728451,183595.0,10.0,5023.0,1.1442477507999027,0.17959273830492029,0.03125,0.16331471182304158,0.9549742954865358,-0.2439246982995188,1.2176281598304706,0.7596592809141833,0.15005063969546817,0.8345131795618921,-0.24392469829951835,416,False,False,H2+OOS+DD
B136,15,0.9,6183.0,14.86298076923077,91.47732934728451,183595.0,15.0,7515.0,1.094836322086087,0.15728313514659442,0.055288461538461536,0.14867396732112326,0.9620653749683499,-0.24541437235949148,1.1845763899622044,0.7879877196763808,0.14161753537630872,0.873819201064359,-0.2454143723594916,416,False,False,H2+OOS+DD
B136,20,0.9,8202.0,19.716346153846153,91.47732934728451,183595.0,20.0,10010.0,1.0994606436814252,0.14959335959726738,0.08413461538461539,0.143537188723309,0.9945161930261567,-0.21025681998639278,1.1871682898645703,0.838359518987542,0.13856338955583292,0.921635275661986,-0.21025681998639256,416,False,False,DD
B136,30,0.9,12240.0,29.423076923076923,91.47732934728451,183595.0,30.0,14930.0,1.0914659887447,0.1378799366491057,0.09134615384615384,0.13281036979158656,1.0117890202087263,-0.20282950481991502,1.1849486603259494,0.8642300098737852,0.12864374147897317,0.9528782478281349,-0.20282950481991535,416,False,False,DD
B136,40,0.9,16170.0,38.87019230769231,91.47732934728451,183595.0,40.0,19779.0,1.0572582858922095,0.1268054451579288,0.12740384615384615,0.12861249586794976,1.041667048847005,-0.1945271908864471,1.159375345301622,0.9383720668561981,0.1301059408830405,1.0299972131983075,-0.19452719088644732,416,False,True,-
B136,50,0.9,19929.0,47.90625,91.47732934728451,183595.0,50.0,24463.0,1.0391945825483415,0.1177324386539722,0.16826923076923078,0.12187383879607072,1.0448981581430026,-0.19245184270066518,1.1538361298352957,0.9492123503120947,0.12530306979749017,1.049770721385822,-0.19245184270066518,416,False,True,-
SMALL,5,0.4,1560.0,5.0,103.52197070572569,155490.0,5.0,2504.0,0.6858853508491118,0.11887138101800976,0.0,0.08160281352826204,0.49148387443380115,-0.3240343794288315,0.6999148085451556,0.29859543228713037,0.05920854550881427,0.3816096139023633,-0.32403437942883073,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,10,0.4,3109.0,9.96474358974359,103.52197070572569,155490.0,10.0,4985.0,0.7076379189833831,0.1050316612778317,0.01282051282051282,0.058349542452061476,0.42689244610925237,-0.34889488722750683,0.754315506774031,0.12703523886910884,0.030509195513631848,0.26298800120404947,-0.3488948872275063,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,15,0.4,4644.0,14.884615384615385,103.52197070572569,155490.0,15.0,7455.0,0.5842219322142669,0.07687456022228112,0.019230769230769232,0.044344586368417094,0.3644537210269345,-0.32025512539925693,0.7072354827811774,0.05204059745534708,0.024746878112220205,0.23634322569097949,-0.3202551253992566,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,20,0.4,6167.0,19.766025641025642,103.52197070572569,155490.0,20.0,9884.0,0.5566600266123551,0.06940001110312544,0.02564102564102564,0.03984398225305075,0.3464103894053329,-0.3099980172969926,0.5971425598213593,0.11809378018447973,0.021999705733250163,0.2229464990755288,-0.3099980172969915,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,30,0.4,9155.0,29.34294871794872,103.52197070572569,155490.0,30.0,14616.0,0.5661981954374024,0.06563122285130119,0.05448717948717949,0.038451775961138024,0.3545382153256874,-0.3007514053851187,0.5380159821139936,0.1879519892932503,0.022013196392893786,0.23034145248500615,-0.30075140538511846,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,40,0.4,12041.0,38.592948717948715,103.52197070572569,155490.0,40.0,19194.0,0.5548667505499976,0.06146722355557821,0.09294871794871795,0.04396165135766794,0.41038117631269316,-0.26471574995561553,0.55913205919424,0.2735755250839494,0.033294747168006955,0.3243683181295611,-0.26471574995561375,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,50,0.4,14835.0,47.54807692307692,103.52197070572569,155490.0,50.0,23590.0,0.6337685636910865,0.06817936439597094,0.12179487179487179,0.04535515451740646,0.4366227001529132,-0.2523255801448735,0.6230071822775487,0.265177709554704,0.031503230624515544,0.31983118900698054,-0.2523255801448737,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,5,0.6,1560.0,5.0,134.37017310252995,201824.0,5.0,2510.0,0.12632006059843448,0.0034586889735355175,0.0,0.048954978436444696,0.31718868024465935,-0.40198651084075565,0.44271928855575565,0.21184858950910296,0.07807794858812822,0.41812453465509947,-0.40198651084075543,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,10,0.6,3120.0,10.0,134.37017310252995,201824.0,10.0,5010.0,0.3439084471127191,0.046811737337024706,0.0,0.07732086350812084,0.47782655809043534,-0.29144299644033245,0.5334970511331097,0.43344758747701284,0.09660578466054903,0.5518955496684372,-0.2914429964403321,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,15,0.6,4680.0,15.0,134.37017310252995,201824.0,15.0,7505.0,0.4427423680475786,0.06142645215249809,0.0,0.07515401530235666,0.4971959944772185,-0.2769559463686567,0.6151003620567278,0.4004495875778733,0.08372067846077069,0.5283485755026582,-0.2769559463686564,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,20,0.6,6237.0,19.990384615384617,134.37017310252995,201824.0,20.0,9996.0,0.42025439160371103,0.05475097510128624,0.003205128205128205,0.0655831265149307,0.462864671151153,-0.27432604586461007,0.6033916370675825,0.3477129033976654,0.07232854473169592,0.487330838507868,-0.2743260458646113,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,30,0.6,9335.0,29.919871794871796,134.37017310252995,201824.0,30.0,14964.0,0.33257177556206396,0.038417396118385794,0.01282051282051282,0.053543027511034014,0.413077889756848,-0.2470449883265533,0.47268752524581437,0.36601836994137266,0.06299444732900716,0.4584498513040312,-0.24704498832655442,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,40,0.6,12386.0,39.69871794871795,134.37017310252995,201824.0,40.0,19889.0,0.31886142155609504,0.035104943056763815,0.03205128205128205,0.051936721015521936,0.41665693149463656,-0.23978773587373692,0.4261012325502251,0.41164513677821923,0.06246844021200748,0.4718212630469191,-0.23978773587373714,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,50,0.6,15380.0,49.294871794871796,134.37017310252995,201824.0,50.0,24716.0,0.33273917791025576,0.036079047476423654,0.05448717948717949,0.049057854646403554,0.4085176892101511,-0.25875791026392725,0.41035182399755304,0.4098284193317883,0.057154632433915165,0.45156235924787375,-0.2587579102639255,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,5,0.9,1560.0,5.0,146.2237017310253,219628.0,5.0,2518.0,0.2216444851806779,0.024612202599710642,0.0,0.044598000831643114,0.2963544242611831,-0.4032399626595815,0.509295127744262,0.12678172814308655,0.05713545159046585,0.3358057246611522,-0.4032399626595826,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,10,0.9,3120.0,10.0,146.2237017310253,219628.0,10.0,5028.0,0.6380863996300133,0.10963745742906861,0.0,0.09346709305847734,0.5122885571213517,-0.31425157512031376,0.8400837715689804,0.2707042397920905,0.08359822496710279,0.4544534427866699,-0.31425157512031365,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,15,0.9,4680.0,15.0,146.2237017310253,219628.0,15.0,7532.0,0.7541128349140949,0.12278479775042439,0.0,0.1145565927118728,0.6417923427864523,-0.3037897389001314,0.9442804170228746,0.4251883074653039,0.10950501272165902,0.5906817195818591,-0.3037897389001314,312,False,False,H2+OOS+DD
SMALL,20,0.9,6240.0,20.0,146.2237017310253,219628.0,20.0,10032.0,0.5937968416591112,0.08720185735690622,0.0,0.08750260884865502,0.5430491600139902,-0.2997972396211265,0.7719938447798758,0.3779261450750052,0.08768839413056817,0.5210303039106604,-0.2997972396211256,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,30,0.9,9360.0,30.0,146.2237017310253,219628.0,30.0,15031.0,0.6654233314798732,0.0938904244142611,0.0,0.0873008690945094,0.5736684240351304,-0.28827239272963967,0.8064541341011731,0.40179832839769236,0.08325101195960993,0.5295088573379698,-0.2882723927296379,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,40,0.9,12475.0,39.98397435897436,146.2237017310253,219628.0,40.0,20024.0,0.571714888370863,0.0753702773541105,0.00641025641025641,0.07339631777647093,0.5147418442403375,-0.2800151013726715,0.6651725627566353,0.40602375039885985,0.07217901330845855,0.48793501790596716,-0.28001510137267116,312,False,False,H1+H2+OOS+DD+CAGR
SMALL,50,0.9,15539.0,49.80448717948718,146.2237017310253,219628.0,50.0,25007.0,0.5119317400627689,0.06385086610555879,0.03205128205128205,0.07222634478279999,0.5227594595649883,-0.2727763144556953,0.5806372235646059,0.48560837906517457,0.07743193355393463,0.5309917885065314,-0.27277631445569384,312,False,False,H1+H2+OOS+DD+CAGR
