universe,sleeve,book,conv,f,n_assets,corr,own_Sharpe,sleeve_blend_Sharpe,Sharpe,dSharpe,dCAGR_pp,conv_per_pp,raw_per_pp,dSharpe_raw,denom_pp,conv_defined
u56,SCASH,v1,natural,0.25,0,0.0,,,0.6648204188325302,,-1.5441424233703982,,0.0004144806178017512,0.000640017105612456,1.5441424233703982,True
u56,SCASH,v1,natural,0.5,0,0.0,,,0.6653138799283927,,-3.137079797383091,,0.0003613163434416161,0.0011334782014750244,3.137079797383091,True
u56,SCASH,v1,natural,0.75,0,0.0,,,0.6657015520375758,,-4.774617554123184,,0.00031859102711680366,0.001521150310658026,4.774617554123184,True
u56,SCASH,v1,matched,0.25,0,0.0,,,0.6641804017269177,,4.440892098500626e-14,,,0.0,-4.440892098500626e-14,False
u56,SCASH,v1,matched,0.5,0,0.0,,,0.6641804017269177,,-0.0,,,0.0,0.0,False
u56,SCASH,v1,matched,0.75,0,0.0,,,0.6641804017269177,,-0.0,,,0.0,0.0,False
u56,SCASH,top20,natural,0.25,0,0.0,,,1.0918569373241325,,-3.1778723294592526,,-8.778455465456193e-05,-0.0002789681071906358,3.1778723294592526,True
u56,SCASH,top20,natural,0.5,0,0.0,,,1.091444254450471,,-6.3510820564611326,,-0.00010890285697828042,-0.0006916509808521099,6.3510820564611326,True
u56,SCASH,top20,natural,0.75,0,0.0,,,1.0909202333149055,,-9.513532617053233,,-0.00012778346018790934,-0.0012156721164175988,9.513532617053233,True
u56,SCASH,top20,matched,0.25,0,0.0,,,1.092135905431323,,-0.0,,,0.0,0.0,False
u56,SCASH,top20,matched,0.5,0,0.0,,,1.092135905431323,,-0.0,,,0.0,0.0,False
u56,SCASH,top20,matched,0.75,0,0.0,,,1.092135905431323,,-0.0,,,0.0,0.0,False
u56,SCASH,ewall,natural,0.25,0,0.0,,,1.0490207078866158,,-2.602436705429967,,-4.86676163491808e-05,-0.00012665439115289168,2.602436705429967,True
u56,SCASH,ewall,natural,0.5,0,0.0,,,1.048856113216286,,-5.204595886569563,,-5.5959976111570774e-05,-0.00029124906148281227,5.204595886569563,True
u56,SCASH,ewall,natural,0.75,0,0.0,,,1.048653133004741,,-7.803161413627024,,-6.333705620449849e-05,-0.0004942292730276687,7.803161413627024,True
u56,SCASH,ewall,matched,0.25,0,0.0,,,1.0491473622777687,,2.220446049250313e-14,,,0.0,-2.220446049250313e-14,False
u56,SCASH,ewall,matched,0.5,0,0.0,,,1.0491473622777687,,-0.0,,,0.0,0.0,False
u56,SCASH,ewall,matched,0.75,0,0.0,,,1.0491473622777687,,-0.0,,,0.0,0.0,False
u56,S4,v1,natural,0.25,4,0.2123206348967732,0.6156972714049787,0.6156972714049787,0.7242624026715834,0.07220278352515042,-0.8590072222479872,0.08405375607459813,0.06994353410374535,0.06008200094466565,0.8590072222479872,True
u56,S4,v1,natural,0.5,4,0.2123206348967732,0.6156972714049787,0.6156972714049787,0.7959598322255304,0.15602099565958216,-1.782247478755572,0.0875417120906921,0.07394002913143446,0.13177943049861263,1.782247478755572,True
u56,S4,v1,natural,0.75,4,0.2123206348967732,0.6156972714049787,0.6156972714049787,0.8161695972807183,0.18835154329525483,-2.7689599098470907,0.06802248838108173,0.054890356127327886,0.15198919555380053,2.7689599098470907,True
u56,S4,v1,matched,0.25,4,0.2123206348967732,0.6156972714049787,0.48818944347564425,0.7206079950257651,0.10042533286166577,-0.4958792062334405,0.2025197499698938,0.11379302174708146,0.05642759329884739,0.4958792062334405,True
u56,S4,v1,matched,0.5,4,0.2123206348967732,0.6156972714049787,0.48818944347564425,0.7778823280931956,0.20169740549191462,-1.1687144299428187,0.17258057257133635,0.09728803157828804,0.11370192636627785,1.1687144299428187,True
u56,S4,v1,matched,0.75,4,0.2123206348967732,0.6156972714049787,0.48818944347564425,0.7797558388109878,0.24756865577252518,-2.1078953768500774,0.11744826545541275,0.054829778723069066,0.11557543708407003,2.1078953768500774,True
u56,S4,top20,natural,0.25,4,0.11982166171076832,0.6156972714049787,0.6156972714049787,1.1435586596473484,0.17053241272261133,-2.457894893335788,0.0693814911227426,0.020921461839336714,0.05142275421602527,2.457894893335788,True
u56,S4,top20,natural,0.5,4,0.11982166171076832,0.6156972714049787,0.6156972714049787,1.1923482704636108,0.3384316820454599,-4.953020467321045,0.06832834313493327,0.020232576403321396,0.1002123650322877,4.953020467321045,True
u56,S4,top20,natural,0.75,4,0.11982166171076832,0.6156972714049787,0.6156972714049787,1.1179851464708388,0.3831782165592741,-7.477360389472643,0.051245118143395864,0.0034570008255732565,0.02584924103951569,7.477360389472643,True
u56,S4,top20,matched,0.25,4,0.11982166171076832,0.6156972714049787,0.5048117381692514,1.141893659065849,0.19658879545004382,-1.8312647725421183,0.10735137725449931,0.027171250373288956,0.04975775363452595,1.8312647725421183,True
u56,S4,top20,matched,0.5,4,0.11982166171076832,0.6156972714049787,0.5048117381692514,1.1793425175639836,0.3808686957636963,-3.9415344818906295,0.09662954808935367,0.0221250410299164,0.08720661213266045,3.9415344818906295,True
u56,S4,top20,matched,0.75,4,0.11982166171076832,0.6156972714049787,0.5048117381692514,1.1028839502502206,0.4512411702654513,-6.479889676835393,0.06963716865096777,0.0016586771310814234,0.010748044818897462,6.479889676835393,True
u56,S4,ewall,natural,0.25,4,0.1069025829369223,0.6156972714049787,0.6156972714049787,1.1117718237908862,0.17098698423131498,-1.8804872165994135,0.09092695909973797,0.03330225324603094,0.06262446151311751,1.8804872165994135,True
u56,S4,ewall,natural,0.5,4,0.1069025829369223,0.6156972714049787,0.6156972714049787,1.1645218694100654,0.3320995525686917,-3.8082205089777332,0.08720596714023776,0.03029617293964615,0.11537450713229669,3.8082205089777332,True
u56,S4,ewall,natural,0.75,4,0.1069025829369223,0.6156972714049787,0.6156972714049787,1.0703470069008918,0.3462872127777157,-5.769926900085043,0.060015875205041466,0.003674161733801274,0.02119964462312307,5.769926900085043,True
u56,S4,ewall,matched,0.25,4,0.1069025829369223,0.6156972714049787,0.4908541921090771,1.1155876076028826,0.2060135378672867,-1.2570587078224227,0.16388537511041135,0.05285373301315968,0.06644024532511383,1.2570587078224227,True
u56,S4,ewall,matched,0.5,4,0.1069025829369223,0.6156972714049787,0.4908541921090771,1.1607098263619406,0.3907090491685177,-2.794580246182421,0.13980956521189605,0.03992100933103407,0.11156246408417192,2.794580246182421,True
u56,S4,ewall,matched,0.75,4,0.1069025829369223,0.6156972714049787,0.4908541921090771,1.0549841607597947,0.42455667610854475,-4.7468142704981675,0.08944033870193714,0.0012296243647665296,0.005836798482026007,4.7468142704981675,True
u56,S5f,v1,natural,0.25,5,0.5378457981175891,0.9319636661717315,0.9319636661717315,0.7335541803833494,0.002427962545228257,-0.572853420925612,0.004238366144877296,0.12110214606790352,0.06937377865643168,0.572853420925612,True
u56,S5f,v1,natural,0.5,5,0.5378457981175891,0.9319636661717315,0.9319636661717315,0.8257670783792859,0.02769504442996129,-1.1956455702567315,0.023163256000701408,0.1351459668919042,0.16158667665236814,1.1956455702567315,True
u56,S5f,v1,natural,0.75,5,0.5378457981175891,0.9319636661717315,0.9319636661717315,0.9262121817710388,0.0611943317105107,-1.8678495806209616,0.03276191634776437,0.14028526855840787,0.2620317800441211,1.8678495806209616,True
u56,S5f,v1,matched,0.25,5,0.5378457981175891,0.9319636661717315,0.8646877079775513,0.7327205320019785,0.01841330371240235,-0.2883485421904197,0.0638578006066095,0.2376988964619014,0.06854013027506078,0.2883485421904197,True
u56,S5f,v1,matched,0.5,5,0.5378457981175891,0.9319636661717315,0.8646877079775513,0.8157361197896761,0.051302064937441494,-0.6827186819616138,0.07514378365923488,0.22198853212468508,0.15155571806275836,0.6827186819616138,True
u56,S5f,v1,matched,0.75,5,0.5378457981175891,0.9319636661717315,0.8646877079775513,0.8984760709084517,0.0839151894935587,-1.2124151280072049,0.06921324846175957,0.19324706840852093,0.234295669181534,1.2124151280072049,True
u56,S5f,top20,natural,0.25,5,0.5153868951150761,0.9319636661717315,0.9319636661717315,1.1285982571268587,0.07650541151043355,-2.166580471598545,0.035311594705728325,0.01682944722040855,0.03646235169553558,2.166580471598545,True
u56,S5f,top20,natural,0.5,5,0.5153868951150761,0.9319636661717315,0.9319636661717315,1.165421609976953,0.1533718241754256,-4.35805952745143,0.03519268683902458,0.016816132061529453,0.07328570454562988,4.35805952745143,True
u56,S5f,top20,natural,0.75,5,0.5153868951150761,0.9319636661717315,0.9319636661717315,1.1590563174484467,0.18704959146181732,-6.569384153239866,0.02847292639593452,0.010186710117130241,0.06692041201712362,6.569384153239866,True
u56,S5f,top20,matched,0.25,5,0.5153868951150761,0.9319636661717315,0.9233048263195912,1.1293600698353115,0.0794319341819214,-1.7055046027662835,0.0465738609283639,0.02182589501289632,0.03722416440398835,1.7055046027662835,True
u56,S5f,top20,matched,0.5,5,0.5153868951150761,0.9319636661717315,0.9233048263195912,1.162155543609103,0.15443517773364568,-3.5828179155181994,0.04310438916383196,0.019543175184679327,0.07001963817777979,3.5828179155181994,True
u56,S5f,top20,matched,0.75,5,0.5153868951150761,0.9319636661717315,0.9233048263195912,1.1543036847182981,0.18879108862077398,-5.699901261523999,0.03312181737167433,0.010906816878851172,0.06216777928697503,5.699901261523999,True
u56,S5f,ewall,natural,0.25,5,0.5006444648756416,0.9319636661717315,0.9319636661717315,1.0968674244478034,0.07701598619654404,-1.5864537409133295,0.04854600182177739,0.03007970603830023,0.04772006217003466,1.5864537409133295,True
u56,S5f,ewall,natural,0.5,5,0.5006444648756416,0.9319636661717315,0.9319636661717315,1.1416794735487261,0.15112395932397593,-3.212081720226978,0.047048603518498565,0.028807520894710836,0.0925321112709574,3.212081720226978,True
u56,S5f,ewall,natural,0.75,5,0.5006444648756416,0.9319636661717315,0.9319636661717315,1.1347572731543591,0.17349768295611834,-4.862381286084427,0.035681628557729245,0.01760658118720473,0.08560991087659042,4.862381286084427,True
u56,S5f,ewall,matched,0.25,5,0.5006444648756416,0.9319636661717315,0.8701369833306961,1.0977014333739634,0.09330666583296288,-1.094119807812488,0.08528011755816226,0.04437728916842347,0.048554071096194695,1.094119807812488,True
u56,S5f,ewall,matched,0.5,5,0.5006444648756416,0.9319636661717315,0.8701369833306961,1.136487982456962,0.17684580965272967,-2.381771020573309,0.0742497108769766,0.036670452123550405,0.0873406201791933,2.381771020573309,True
u56,S5f,ewall,matched,0.75,5,0.5006444648756416,0.9319636661717315,0.8701369833306961,1.1162667567561175,0.20137717868865324,-3.9292583561491012,0.05125068408227919,0.017081949924038504,0.0671193944783488,3.9292583561491012,True
u56,S6f,v1,natural,0.25,6,0.6829873558741314,1.082899478927227,1.082899478927227,0.7486247860758299,-0.02023538495116517,-0.270553801848461,-0.07479246202756798,0.3121167907158447,0.08444438434891222,0.270553801848461,True
u56,S6f,v1,natural,0.5,6,0.6829873558741314,1.082899478927227,1.082899478927227,0.85865484590452,-0.01488509442255237,-0.5835988637132195,-0.025505694661302335,0.33323307543855507,0.1944744441776023,0.5835988637132195,True
u56,S6f,v1,natural,0.75,6,0.6829873558741314,1.082899478927227,1.082899478927227,0.9886131946369893,0.01039348500983961,-0.9385574949688946,0.011073892718936804,0.3456717299144511,0.32443279291007154,0.9385574949688946,True
u56,S6f,v1,matched,0.25,6,0.6829873558741314,1.082899478927227,1.0396596519220753,0.749906514516572,-0.008143699759135092,-0.02715719568897601,-0.29987263237348494,3.1566629254158696,0.08572611278965425,0.02715719568897601,False
u56,S6f,v1,matched,0.5,6,0.6829873558741314,1.082899478927227,1.0396596519220753,0.8556671000209057,0.003747073196409212,-0.11844039243340543,0.031636784710216574,1.616734750365284,0.191486698293988,0.11844039243340543,True
u56,S6f,v1,matched,0.75,6,0.6829873558741314,1.082899478927227,1.0396596519220753,0.9756982456217105,0.0299084062484245,-0.2827576259325504,0.10577400397172283,1.1017133237959174,0.31151784389479276,0.2827576259325504,True
u56,S6f,top20,natural,0.25,6,0.7332000454293479,1.082899478927227,1.082899478927227,1.123291911053385,0.03346511224808579,-1.8583906917375659,0.018007576338426687,0.016765046101759967,0.03115600562206189,1.8583906917375659,True
u56,S6f,top20,natural,0.5,6,0.7332000454293479,1.082899478927227,1.082899478927227,1.1551162546351976,0.06759856245592255,-3.7376262750020484,0.018085960843125092,0.016850360247384552,0.06298034920387452,3.7376262750020484,True
u56,S6f,top20,natural,0.75,6,0.7332000454293479,1.082899478927227,1.082899478927227,1.1674822677215042,0.08227368216825326,-5.634346095014164,0.014602170470333244,0.013372689753093999,0.0753463622901811,5.634346095014164,True
u56,S6f,top20,matched,0.25,6,0.7332000454293479,1.082899478927227,1.0977025986208646,1.1265335766237083,0.03300599789499992,-1.4849570906079634,0.022226903459874905,0.023164084275527665,0.03439767119238524,1.4849570906079634,True
u56,S6f,top20,matched,0.5,6,0.7332000454293479,1.082899478927227,1.0977025986208646,1.1591628496637212,0.06424359763762744,-3.0864459114277265,0.020814749223293426,0.021716545876999605,0.06702694423239808,3.0864459114277265,True
