panel,N,gross,names,turns_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,dd_margin,cagr_margin,J_FULL,J_IS,J_OOS,dd_margin_OOS,cagr_margin_OOS,pass4a,a_h1,a_h2,a_dd,pass4b,b_h1,b_h2,b_oos,b_dd,b_cagr
U56,5,0.55,5.0,2.224082687027102,0.1319405447604438,0.9885260639161781,-0.19538463420880892,1.1929365101090204,0.8351883895511261,0.13724352136368312,1.114968172579486,0.12759716921247954,0.9057835897936276,-0.19538463420880925,0.6918972041965121,2.600230646875011,0.6918972041965121,-4.880787034823883,0.6918972041964705,0.6918972041964705,2.0648495982875326,False,False,False,False,True,True,True,True,True,True
U56,5,0.6,5.0,2.415855261476268,0.14380319695922195,0.9888994106407425,-0.2115487269720805,1.1935267193122843,0.8353575727931678,0.14986861944217322,1.1155395893058435,0.13883812751121538,0.9059985045269632,-0.21154872697208005,-0.9245120721306455,3.7864958667528246,-0.9245120721306455,-6.434246928426187,-0.9245120721306094,-0.9245120721306094,3.1889454281611163,False,False,False,False,False,True,True,True,False,True
U56,5,0.65,5.0,2.6073596464564415,0.155626993815293,0.9892622935102982,-0.22746008443402255,1.1941043367880786,0.8355185391031708,0.16250567631299218,1.1160984288507454,0.14999951470573958,0.9062046934819314,-0.22746008443402244,-2.515647818324851,4.968875552359929,-2.515647818324851,-7.971526935839821,-2.5156478183248483,-2.5156478183248483,4.305084147613536,False,False,False,False,False,True,True,True,False,True
U56,5,0.7,5.0,2.7990017922257198,0.16740778305617643,0.9896142335267712,-0.24312161352463657,1.194670032650659,0.8356697972958983,0.17515170168956895,1.1166453432460601,0.16107635763727202,0.9064008368846448,-0.24312161352463646,-4.081800727386254,6.146954476448273,-4.081800727386254,-9.492493122788545,-4.08180072738625,-4.08180072738625,5.412768440766779,False,False,False,False,False,True,True,True,False,True
U56,5,0.75,5.0,2.991294111355242,0.17914124589637015,0.9899545827565649,-0.25853638015083524,1.1952219888119215,0.8358116438373666,0.18780308707215587,1.1171784263510323,0.17206389273505573,0.9065871728820886,-0.25853638015083535,-5.623277390006121,7.320300760467645,-5.623277390006121,-10.997094933357095,-5.62327739000614,-5.62327739000614,6.511521950545152,False,False,False,False,False,True,True,True,False,True
U56,5,0.8,5.0,3.1844105019376676,0.19082340096830364,0.9902842955127608,-0.27370724290416804,1.195763066245311,0.8359436520729301,0.20045720620335694,1.1177011857206476,0.1829571789696769,0.9067629547495053,-0.2737072429041679,-7.1403636653394,8.488516267660993,-7.1403636653394,-12.485165705085185,-7.140363665339397,-7.140363665339397,7.600850574007268,False,False,False,False,False,True,True,True,False,True
U56,5,0.85,5.0,3.378651933945592,0.20245008335778203,0.9906036603945862,-0.288636848838407,1.1962901578285587,0.8360688393089885,0.21310994693031726,1.1182099482534533,0.19375215673631274,0.9069312514441434,-0.28863684883840734,-8.633324258763297,9.651184506608832,-8.633324258763297,-13.956756092164177,-8.63332425876334,-8.63332425876334,8.680348350670853,False,False,False,False,False,True,True,True,False,True
U56,10,0.55,9.97144142118282,2.162074944376739,0.12500098890214084,1.1058890748783305,-0.1557903007824114,1.2324297282255607,1.001750923576853,0.1192929798944331,1.1235589351198103,0.12971787244926047,1.0955974160026387,-0.15579030078241107,4.651330546836263,1.9062750610447141,1.9062750610447141,-0.6167078265403608,2.2769199219656255,4.651330546836288,2.2769199219656255,False,False,False,False,True,True,True,True,True,True
U56,10,0.6,9.97144142118282,2.350016767702538,0.13643189095659425,1.1060776870199511,-0.16899789974431578,1.232747333433029,1.0018234560410826,0.13024129506117066,1.1238141266822874,0.14154931706851226,1.095732181787958,-0.16899789974431556,3.3305706506458255,3.049365266490055,3.049365266490055,-1.8404875069284317,3.3305706506458392,3.3305706506458392,3.460064383890804,False,False,False,False,True,True,True,True,True,True
U56,10,0.65,9.97144142118282,2.5377212545181895,0.14786310424131188,1.106255315602634,-0.18205198759042152,1.2330538813097403,1.001885310956329,0.14119792634385875,1.1240586252276084,0.15337465495768665,1.095855808411895,-0.1820519875904213,2.025161866035252,4.192486594961818,2.025161866035252,-3.0575670866815536,2.025161866035266,2.025161866035266,4.642598172808244,False,True,False,False,True,True,True,True,True,True
