L,pstar,scope,n_win,slope,t_all,r2,n_disj,t_disj,cross_fit,cross_strict,cross_decile,fit_at_IS22,fit_at_OOS34
4,0.9,POOLED,328,0.005090255249087206,7.066346994062,0.1328247994382724,7,0.04387589954179628,77.51110351354426,,,0.6179433394824669,0.6769903003718785
4,0.95,POOLED,328,0.005090255249087206,7.066346994062,0.1328247994382724,7,0.04387589954179628,87.33379364464642,,,0.6179433394824669,0.6769903003718785
4,0.8,universe.json(56),164,0.007816157309585103,10.239564081352578,0.3929143494098323,4,1.0645530662007385,44.37791636534218,,,0.6258723011587052,0.7165397259498925
4,0.9,universe.json(56),164,0.007816157309585103,10.239564081352578,0.3929143494098323,4,1.0645530662007385,57.171927033137734,,,0.6258723011587052,0.7165397259498925
4,0.95,universe.json(56),164,0.007816157309585103,10.239564081352578,0.3929143494098323,4,1.0645530662007385,63.5689323670355,,,0.6258723011587052,0.7165397259498925
4,0.8,universe_broad.json,164,0.002364123479437273,1.9989991381256074,0.024072854846524105,4,-0.30014985558109897,102.46282318923633,,,0.6100123628244603,0.6374361951859326
4,0.9,universe_broad.json,164,0.002364123479437273,1.9989991381256074,0.024072854846524105,4,-0.30014985558109897,144.76179820885028,,,0.6100123628244603,0.6374361951859326
4,0.95,universe_broad.json,164,0.002364123479437273,1.9989991381256074,0.024072854846524105,4,-0.30014985558109897,165.9112857186572,,,0.6100123628244603,0.6374361951859326
5,0.8,POOLED,304,0.005671961032509955,8.78092884054042,0.20338631782679994,6,0.1764390285529116,53.45004422099731,,,0.6221837708110394,0.6879785187881549
5,0.9,POOLED,304,0.005671961032509955,8.78092884054042,0.20338631782679994,6,0.1764390285529116,71.08063079005701,,,0.6221837708110394,0.6879785187881549
5,0.95,POOLED,304,0.005671961032509955,8.78092884054042,0.20338631782679994,6,0.1764390285529116,79.89592407458684,,,0.6221837708110394,0.6879785187881549
5,0.8,universe.json(56),152,0.008407736777566963,12.970207028870348,0.5286372811874793,3,5.537992652039874,43.96210071688669,,,0.6161892117677588,0.7137189583875356
5,0.9,universe.json(56),152,0.008407736777566963,12.970207028870348,0.5286372811874793,3,5.537992652039874,55.8559078906334,,,0.6161892117677588,0.7137189583875356
5,0.95,universe.json(56),152,0.008407736777566963,12.970207028870348,0.5286372811874793,3,5.537992652039874,61.80281147750674,,,0.6161892117677588,0.7137189583875356
5,0.8,universe_broad.json,152,0.0029360575906562823,2.725951805806452,0.047200500933026746,3,0.5479745787561631,80.62194756172808,,,0.6281761916413994,0.6622344596930123
5,0.9,universe_broad.json,152,0.0029360575906562823,2.725951805806452,0.047200500933026746,3,0.5479745787561631,114.68122498129922,,,0.6281761916413994,0.6622344596930123
5,0.95,universe_broad.json,152,0.0029360575906562823,2.725951805806452,0.047200500933026746,3,0.5479745787561631,131.71086369108477,,,0.6281761916413994,0.6622344596930123
6,0.8,POOLED,280,0.006771538253333237,12.690542526644453,0.3668145255566335,4,0.47397238407714254,48.2639044476863,,,0.6228301201759366,0.7013799639146022
6,0.9,POOLED,280,0.006771538253333237,12.690542526644453,0.3668145255566335,4,0.47397238407714254,63.031597733739254,,,0.6228301201759366,0.7013799639146022
6,0.95,POOLED,280,0.006771538253333237,12.690542526644453,0.3668145255566335,4,0.47397238407714254,70.41544437676572,,,0.6228301201759366,0.7013799639146022
6,0.8,universe.json(56),140,0.009080590757114627,15.16153617827576,0.6248697026555345,2,,43.756211453080894,,,0.6033488064450337,0.7086836592275634
6,0.9,universe.json(56),140,0.009080590757114627,15.16153617827576,0.6248697026555345,2,,54.768710823967105,,,0.6033488064450337,0.7086836592275634
6,0.95,universe.json(56),140,0.009080590757114627,15.16153617827576,0.6248697026555345,2,,60.27496050941021,,,0.6033488064450337,0.7086836592275634
6,0.8,universe_broad.json,140,0.004462509836079382,5.382470052889671,0.17350909241072754,2,,57.43683719044944,,,0.6423090164616837,0.6940741305602045
6,0.9,universe_broad.json,140,0.004462509836079382,5.382470052889671,0.17350909241072754,2,,79.84575138297406,,,0.6423090164616837,0.6940741305602045
6,0.95,universe_broad.json,140,0.004462509836079382,5.382470052889671,0.17350909241072754,2,,91.05020847923636,,,0.6423090164616837,0.6940741305602045
