panel,T_trade,cost,family,chooser,pick_full,pick_short,pick_moved,verdict_moved,d_oos_Sharpe
B136,M,10,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.08411314123899483
B136,M,10,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.0341896962989352
B136,M,10,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.035423660564691595
B136,M,10,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.02,True,False,0.03452579258688049
B136,M,10,ASYMH,C_ISLEGS,t=0.12 hup=0.2,t=0.1 hup=0.03,True,False,-0.025684298271831052
B136,M,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.035423660564691595
B136,M,10,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,10,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,M,10,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,M,10,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,10,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.052813269020050235
B136,M,10,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.02,True,False,0.007100241393031226
B136,M,10,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.1 h=0.03,True,False,-0.08956861021890883
B136,M,10,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.16 h=0.05,True,False,-0.0514787917368813
B136,M,10,FRACG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.15,True,True,-0.09853399259816942
B136,M,10,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.05026245091269055
B136,M,10,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.12 f=0.15,True,True,-0.11366042284795563
B136,M,10,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,M,10,SDMULT,C_ISCALMAR,t=0.16 k=3,t=0.12 k=2,True,False,-0.008817337635938172
B136,M,10,SDMULT,C_ISDD,t=0.08 k=3,t=0.08 k=2,True,False,-0.0033323491093848467
B136,M,10,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,M,10,SDMULT,C_ISSHARPE,t=0.16 k=3,t=0.12 k=2,True,False,-0.008817337635938172
B136,M,25,ASYMG,C_ISCALMAR,t=0.16 f=0.5,t=0.2 f=0.15,True,False,-0.0007252900746841373
B136,M,25,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,-0.01243627483676013
B136,M,25,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.06779411387789991
B136,M,25,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.028212035580515105
B136,M,25,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.034526691366709494
B136,M,25,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.02,True,False,0.07294967057333412
B136,M,25,ASYMH,C_ISLEGS,t=0.12 hup=0.2,t=0.2 hup=0.05,True,False,0.04577550674633546
B136,M,25,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.034526691366709494
B136,M,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,25,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,M,25,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,M,25,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,25,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.16 h=0.05,True,False,-0.04177281069229344
B136,M,25,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.02,True,False,0.03571188346466592
B136,M,25,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.2 h=0.05,True,False,-0.015507274876021215
B136,M,25,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.015595955140153217
B136,M,25,FRACG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.15,True,True,-0.08880984330256125
B136,M,25,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.01115759953694484
B136,M,25,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.1 f=0.15,True,True,-0.09565835206075923
B136,M,25,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,M,25,SDMULT,C_ISCALMAR,t=0.16 k=3,t=0.12 k=2,True,False,0.0034199533867425025
B136,M,25,SDMULT,C_ISDD,t=0.08 k=3,t=0.08 k=2,True,False,0.0014034371585838201
B136,M,25,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,M,25,SDMULT,C_ISSHARPE,t=0.16 k=3,t=0.2 k=1,True,False,-0.035074326996727745
B136,M,50,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.013766179236401443
B136,M,50,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.05448079215741308
B136,M,50,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.04056198399039923
B136,M,50,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.2 f=0.15,True,False,0.010233013420692938
B136,M,50,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.033003536865521266
B136,M,50,ASYMH,C_ISDD,t=0.08 hup=0.25,t=0.08 hup=0.03,True,False,0.12190535635745325
B136,M,50,ASYMH,C_ISLEGS,t=0.12 hup=0.2,t=0.2 hup=0.05,True,False,0.02849611957374809
B136,M,50,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.033003536865521266
B136,M,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,50,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
B136,M,50,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,M,50,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,M,50,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.2 h=0.03,True,False,0.005333062068400896
B136,M,50,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.05,True,False,0.02710207791454522
B136,M,50,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.2 h=0.05,True,False,-0.007663065822647752
B136,M,50,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.05,True,False,-0.01012335139403997
B136,M,50,FRACG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.15,True,True,-0.07256025644025899
B136,M,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.05399747752992834
B136,M,50,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.16 f=0.15,True,True,-0.07256025644025899
B136,M,50,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,M,50,SDMULT,C_ISCALMAR,t=0.16 k=3,t=0.16 k=2,True,False,0.023209438767585855
B136,M,50,SDMULT,C_ISDD,t=0.08 k=3,t=0.08 k=2,True,False,0.009281190817398866
B136,M,50,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,M,50,SDMULT,C_ISSHARPE,t=0.16 k=3,t=0.2 k=1,True,False,-0.035350594126693835
B136,W,0,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.025583221147443158
B136,W,0,ASYMG,C_ISDD,t=0.08 f=0.3,t=0.08 f=0.15,True,False,-0.006392277172291738
B136,W,0,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.12623126691321596
B136,W,0,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.06908795303167614
B136,W,0,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.1 hup=0.03,True,False,-0.08492164663694801
B136,W,0,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.02,True,False,0.008858085883412858
B136,W,0,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.1 hup=0.01,True,False,-0.02756250323367948
B136,W,0,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,0.04243293335849918
B136,W,0,CAL,C_ISCALMAR,t=0.08 R=M,t=0.08 R=M,False,False,0.0
B136,W,0,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,W,0,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,W,0,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,0,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.08 h=0.02,True,False,-0.11994955062702073
B136,W,0,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.02,True,False,0.005977737126321436
B136,W,0,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.12 h=0.03,True,False,-0.12323008094364107
B136,W,0,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.2 h=0.01,True,False,-0.016942759282942532
B136,W,0,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.15,True,False,-0.048584390278444634
B136,W,0,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.07100269641732249
B136,W,0,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.12 f=0.15,True,False,-0.10426250210960841
B136,W,0,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,W,0,SDMULT,C_ISCALMAR,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,0,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
B136,W,0,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,0,SDMULT,C_ISSHARPE,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,10,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.023183755764145664
B136,W,10,ASYMG,C_ISDD,t=0.08 f=0.3,t=0.08 f=0.15,True,False,0.005667140321490516
B136,W,10,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.11596623936774453
B136,W,10,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.16 f=0.15,True,False,-0.06598523886426766
B136,W,10,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.2 hup=0.05,True,False,0.022006233226358418
B136,W,10,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.02,True,False,0.030554355573579883
B136,W,10,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.1 hup=0.03,True,False,-0.004189394566877169
B136,W,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.043329071463082514
B136,W,10,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,10,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,W,10,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,W,10,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,10,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.2 h=0.03,True,False,-0.011705033953204547
B136,W,10,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.02,True,False,0.02462916629482237
B136,W,10,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.1 h=0.05,True,False,-0.10875611128282126
B136,W,10,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.2 h=0.03,True,False,-0.011705033953204547
B136,W,10,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.15,True,False,-0.04258722630351319
B136,W,10,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.04664744806667209
B136,W,10,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.1 f=0.15,True,False,-0.10316342937048484
B136,W,10,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,W,10,SDMULT,C_ISCALMAR,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,10,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
B136,W,10,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,10,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
B136,W,25,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.019588476689340606
B136,W,25,ASYMG,C_ISDD,t=0.08 f=0.3,t=0.08 f=0.15,True,False,0.023751900307793505
B136,W,25,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.10055524364239132
B136,W,25,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.2 f=0.15,True,False,-0.022571603880013003
B136,W,25,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.2 hup=0.05,True,False,0.025413124725572667
B136,W,25,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,0.03176568543955072
B136,W,25,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.2 hup=0.05,True,False,0.06469876966866006
B136,W,25,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.04207433137822014
B136,W,25,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,25,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,W,25,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,W,25,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,25,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.2 h=0.03,True,False,-0.006119727729954505
B136,W,25,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.02,True,False,0.05259182276418395
B136,W,25,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.1 h=0.05,True,False,-0.07306352657095982
B136,W,25,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.2 h=0.05,True,False,-0.011709240748567273
B136,W,25,FRACG,C_ISCALMAR,t=0.2 f=0.3,t=0.16 f=0.15,True,False,-0.033581330251699404
B136,W,25,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.010136637547854432
B136,W,25,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.1 f=0.15,True,False,-0.0782582451573588
B136,W,25,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,W,25,SDMULT,C_ISCALMAR,t=0.2 k=2,t=0.2 k=2,False,False,0.0
B136,W,25,SDMULT,C_ISDD,t=0.08 k=2,t=0.08 k=2,False,False,0.0
B136,W,25,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,25,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
B136,W,50,ASYMG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.15,True,False,-0.013606959794379092
B136,W,50,ASYMG,C_ISDD,t=0.08 f=0.3,t=0.08 f=0.15,True,False,0.05386525773083051
B136,W,50,ASYMG,C_ISLEGS,t=0.16 f=0.3,t=0.12 f=0.15,True,False,-0.07484146021940208
B136,W,50,ASYMG,C_ISSHARPE,t=0.16 f=0.3,t=0.2 f=0.15,True,False,-0.025727152890218985
B136,W,50,ASYMH,C_ISCALMAR,t=0.2 hup=0.2,t=0.2 hup=0.05,True,False,0.031079891254713887
B136,W,50,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,0.07237121300725469
B136,W,50,ASYMH,C_ISLEGS,t=0.12 hup=0.25,t=0.2 hup=0.05,True,False,0.04720303634446266
B136,W,50,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.05,True,False,0.039941356943206996
B136,W,50,CAL,C_ISCALMAR,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,50,CAL,C_ISDD,t=0.08 R=W,t=0.08 R=W,False,False,0.0
B136,W,50,CAL,C_ISLEGS,t=0.1 R=M,t=0.1 R=M,False,False,0.0
B136,W,50,CAL,C_ISSHARPE,t=0.2 R=M,t=0.2 R=M,False,False,0.0
B136,W,50,FIXH,C_ISCALMAR,t=0.16 h=0.25,t=0.2 h=0.03,True,False,0.0031809146681389677
B136,W,50,FIXH,C_ISDD,t=0.08 h=0.12,t=0.08 h=0.05,True,False,0.04639596505996657
B136,W,50,FIXH,C_ISLEGS,t=0.16 h=0.25,t=0.2 h=0.05,True,False,-0.004271202541555219
B136,W,50,FIXH,C_ISSHARPE,t=0.16 h=0.25,t=0.2 h=0.05,True,False,-0.004271202541555219
B136,W,50,FRACG,C_ISCALMAR,t=0.16 f=0.5,t=0.16 f=0.15,True,False,-0.06218336462951446
B136,W,50,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.05062509674332949
B136,W,50,FRACG,C_ISLEGS,t=0.16 f=0.5,t=0.16 f=0.15,True,False,-0.06218336462951446
B136,W,50,FRACG,C_ISSHARPE,t=0.16 f=0.15,t=0.16 f=0.15,False,False,0.0
B136,W,50,SDMULT,C_ISCALMAR,t=0.2 k=2,t=0.2 k=2,False,False,0.0
B136,W,50,SDMULT,C_ISDD,t=0.08 k=3,t=0.08 k=2,True,False,-0.02990871167232889
B136,W,50,SDMULT,C_ISLEGS,t=0.12 k=2,t=0.12 k=2,False,False,0.0
B136,W,50,SDMULT,C_ISSHARPE,t=0.2 k=2,t=0.2 k=2,False,False,0.0
SMALL665,M,0,ASYMG,C_ISCALMAR,t=0.16 f=0.2,t=0.2 f=0.15,True,False,-0.06788604846212154
SMALL665,M,0,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.1,True,False,0.03690324992843419
SMALL665,M,0,ASYMG,C_ISLEGS,t=0.16 f=0.2,t=0.2 f=0.02,True,False,-0.07986582631351824
SMALL665,M,0,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.07703170247703217
SMALL665,M,0,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.03,True,False,-0.06986933920951915
SMALL665,M,0,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.03783667429460097
SMALL665,M,0,ASYMH,C_ISLEGS,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,-0.07317267975290648
SMALL665,M,0,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,-0.07317267975290648
SMALL665,M,0,CAL,C_ISCALMAR,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,M,0,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,M,0,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,0,CAL,C_ISSHARPE,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,M,0,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.03309800917923589
SMALL665,M,0,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,M,0,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.03309800917923589
SMALL665,M,0,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.03309800917923589
SMALL665,M,0,FRACG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.06316893467651774
SMALL665,M,0,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,-0.001641113604818556
SMALL665,M,0,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.06316893467651774
SMALL665,M,0,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.06316893467651774
SMALL665,M,0,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=0.5,True,False,-0.3431223916491447
SMALL665,M,0,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=0.5,True,False,-0.389171972927285
SMALL665,M,0,SDMULT,C_ISLEGS,t=0.2 k=3,t=0.2 k=0.5,True,False,-0.01775976772983845
SMALL665,M,0,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.5,True,False,-0.01775976772983845
SMALL665,M,10,ASYMG,C_ISCALMAR,t=0.16 f=0.2,t=0.2 f=0.15,True,False,-0.07372561911292635
SMALL665,M,10,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.1,True,False,0.060601890352583565
SMALL665,M,10,ASYMG,C_ISLEGS,t=0.16 f=0.2,t=0.2 f=0.02,True,False,-0.08036884672422301
SMALL665,M,10,ASYMG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.15,True,False,0.08270409455097505
SMALL665,M,10,ASYMH,C_ISCALMAR,t=0.16 hup=0.2,t=0.2 hup=0.03,True,False,-0.07124575987911702
SMALL665,M,10,ASYMH,C_ISDD,t=0.08 hup=0.2,t=0.08 hup=0.05,True,False,-0.024272112811560886
SMALL665,M,10,ASYMH,C_ISLEGS,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,-0.0737999020560916
SMALL665,M,10,ASYMH,C_ISSHARPE,t=0.16 hup=0.2,t=0.2 hup=0.02,True,False,-0.0737999020560916
SMALL665,M,10,CAL,C_ISCALMAR,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,M,10,CAL,C_ISDD,t=0.08 R=M,t=0.08 R=M,False,False,0.0
SMALL665,M,10,CAL,C_ISLEGS,t=0.2 R=M,t=0.2 R=M,False,False,0.0
SMALL665,M,10,CAL,C_ISSHARPE,t=0.12 R=M,t=0.12 R=M,False,False,0.0
SMALL665,M,10,FIXH,C_ISCALMAR,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.027630575655019363
SMALL665,M,10,FIXH,C_ISDD,t=0.08 h=0.05,t=0.08 h=0.05,False,False,0.0
SMALL665,M,10,FIXH,C_ISLEGS,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.027630575655019363
SMALL665,M,10,FIXH,C_ISSHARPE,t=0.2 h=0.16,t=0.2 h=0.03,True,False,-0.027630575655019363
SMALL665,M,10,FRACG,C_ISCALMAR,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.07168985152858875
SMALL665,M,10,FRACG,C_ISDD,t=0.08 f=0.5,t=0.08 f=0.1,True,False,0.019011538373050696
SMALL665,M,10,FRACG,C_ISLEGS,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.07168985152858875
SMALL665,M,10,FRACG,C_ISSHARPE,t=0.2 f=0.5,t=0.2 f=0.05,True,False,0.07168985152858875
SMALL665,M,10,SDMULT,C_ISCALMAR,t=0.12 k=8,t=0.2 k=1,True,False,-0.3308341748689332
SMALL665,M,10,SDMULT,C_ISDD,t=0.08 k=8,t=0.08 k=0.5,True,False,-0.3554553732418064
SMALL665,M,10,SDMULT,C_ISLEGS,t=0.2 k=3,t=0.2 k=0.5,True,False,-0.012543878644280304
SMALL665,M,10,SDMULT,C_ISSHARPE,t=0.2 k=3,t=0.2 k=0.5,True,False,-0.012543878644280304
SMALL665,M,25,ASYMG,C_ISCALMAR,t=0.16 f=0.2,t=0.2 f=0.15,True,False,-0.08248963158644568
SMALL665,M,25,ASYMG,C_ISDD,t=0.1 f=0.5,t=0.08 f=0.15,True,False,0.09268351157935206
SMALL665,M,25,ASYMG,C_ISLEGS,t=0.16 f=0.2,t=0.2 f=0.05,True,False,-0.08960486321968392
