panel,basis,depth,turn,pass4a,pass4b,fail4b,marg,full_CAGR,full_Sharpe,full_MaxDD,h1_CAGR,h1_Sharpe,h1_MaxDD,h2_CAGR,h2_Sharpe,h2_MaxDD,oos_CAGR,oos_Sharpe,oos_MaxDD,is_CAGR,is_Sharpe,is_MaxDD
U56,NONE,1.0,2.360530439328819,False,True,-,3.063487203250502,0.13657311032419872,1.1705665614654293,-0.1638148264272492,0.1296785030989036,1.2590639867986266,-0.1166312265547278,0.1435066679239423,1.114896465229123,-0.16381482642724876,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.11899052949465183,1.1481948196913223,-0.1166312265547278
U56,SPY200,0.0,3.4473472234178333,False,False,CAGR,-0.3166969014340895,0.1027712692773528,1.0836052475308595,-0.13279392806841706,0.09884403333345992,1.1369575273896755,-0.13070553274466434,0.10671076572969018,1.0455597918680335,-0.1327939280684174,0.11742828662773719,1.1547237701935444,-0.13279392806841728,0.08521077315093484,0.9904237832771932,-0.13070553274466434
U56,SPY200,0.25,3.162588955901688,False,True,-,0.5613273474320266,0.11155151176601397,1.152098545803473,-0.13651189984283796,0.1067566711189325,1.2076520049254107,-0.1211820406687103,0.11636495529362012,1.113419223545664,-0.1365118998428385,0.12630963925897443,1.215577873489796,-0.1365118998428383,0.09386960511072107,1.0702675388659824,-0.1211820406687103
U56,SPY200,0.5,2.874611934569037,False,True,-,1.4192303255140413,0.12013054154683411,1.185605518312568,-0.14538013889305046,0.11454866374260253,1.249552925845532,-0.11264892349444189,0.1257378457774847,1.1424400138181603,-0.14538013889305046,0.13492570832811412,1.2371468492125184,-0.14538013889305068,0.10240292820633745,1.1213871880805462,-0.11264892349444189
U56,SPY200,0.75,2.584156406913219,False,True,-,2.2562816406662343,0.12850105469835604,1.1889843044983632,-0.15443919202241485,0.12221543310412941,1.2649897979110747,-0.10697005445689245,0.13481903253988614,1.1394318906298337,-0.1544391920224144,0.14326757197924755,1.2266193741987208,-0.1544391920224154,0.11080538354010727,1.14568999429265,-0.10697005445689245
U56,SPY200,1.0,2.360530439328819,False,True,-,3.063487203250502,0.13657311032419872,1.1705665614654293,-0.1638148264272492,0.1296785030989036,1.2590639867986266,-0.1166312265547278,0.1435066679239423,1.114896465229123,-0.16381482642724876,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.11899052949465183,1.1481948196913223,-0.1166312265547278
U56,OWN200,0.0,0.0,False,False,"H1,H2,OOS,CAGR",,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0
U56,OWN200,0.25,3.2313219578694445,False,False,"H1,H2,OOS,CAGR",-20.14535062876781,0.06457510919723997,0.7431218632225938,-0.1470807910414117,0.07171550707861529,0.8958548520488188,-0.11044109306769778,0.05748546341493466,0.6221612237560286,-0.1470807910414117,0.07203546835670349,0.7695734777564445,-0.14708079104141158,0.055575107226126796,0.7118040627808202,-0.11044109306769778
U56,OWN200,0.5,2.9908964376896088,False,True,-,0.3219087614075286,0.10915732590576899,1.0599094512567069,-0.14708079104141158,0.09401756220933977,1.035291818305721,-0.10104088198305272,0.12449965484436487,1.0913798421054595,-0.14708079104141192,0.1337878612617982,1.1852385795973648,-0.1470807910414117,0.07993243694789953,0.8870345349868449,-0.10104088198305272
U56,OWN200,0.75,2.5480901642719576,False,True,-,2.26789086068223,0.128617146898516,1.164365229061309,-0.15122886496617904,0.12248651398160426,1.2434818082126071,-0.10697005445689323,0.13477848402424675,1.1129398157864432,-0.15122886496617893,0.14323033779201144,1.199163917610028,-0.15122886496617893,0.1111025900766176,1.1251371858663404,-0.10697005445689323
U56,OWN200,1.0,2.360530439328819,False,True,-,3.063487203250502,0.13657311032419872,1.1705665614654293,-0.1638148264272492,0.1296785030989036,1.2590639867986266,-0.1166312265547278,0.1435066679239423,1.114896465229123,-0.16381482642724876,0.1512423946998156,1.1946624691617433,-0.16381482642724887,0.11899052949465183,1.1481948196913223,-0.1166312265547278
