panel,book,cost,family,level,CAGR,Sharpe,MaxDD,H1,H2,IS_CAGR,IS_MaxDD,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,paid_pp,bought_pp,xrate,IS_paid,IS_bought,IS_xrate,OOS_paid,OOS_bought,OOS_xrate,gross,turn_yr,fail4a,fail4b
u56,EWALL0,10,none,,0.13302241347407873,1.128380320819475,-0.2245669050549508,1.1945040285745303,1.0763148070726318,0.1263475213529941,-0.12483256139855103,1.1139785079366693,0.1385606274124287,1.1403609047423904,-0.2245669050549507,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.7502302461672524,0.8394534940096922,DD,DD
u56,EWALL0,10,200d,75.0,0.10611491364584902,1.0412170726048762,-0.22456398707572922,1.1688212422974418,0.9277058139817372,0.11175712867642695,-0.1235799977877019,1.1069343346420881,0.10148026639459307,0.988512043078942,-0.224563987075729,2.690749982822971,0.00029179792215838773,9221.278763467115,1.4590392676567143,0.12525636108491334,11.648424519275375,3.708036101783563,0.00029179792216948996,12707.547998336195,0.7501823050437907,13.79984491583156,DD,DD|CAGR
u56,EWALL0,10,200d,100.0,0.10918676969397056,1.0467417865509343,-0.2056176318462466,1.224734791373972,0.8953580945811047,0.11722861620265701,-0.117450226836192,1.153711736352651,0.10259387645814755,0.9647926337076206,-0.20561763184624693,2.383564378010816,1.894927320870421,1.2578658567843877,0.9118905150337087,0.7382334562359039,1.2352332549153833,3.5966750954281146,1.8949273208703765,1.8980543769753093,0.7501958680138171,11.556621888030916,DD,DD
u56,EWALL0,10,200d,150.0,0.11596859623301836,1.0996355162266833,-0.18918298384851395,1.289702310342951,0.9477506145564562,0.1218994774702804,-0.11697096544664687,1.2178077677833468,0.11109777675863253,1.0147723135766997,-0.1891829838485135,1.7053817241060365,3.5383921206436852,0.48196515986922406,0.44480438827136926,0.7861595951904166,0.5657940079757376,2.7462850653796167,3.5383921206437186,0.7761392665773859,0.7502174132872719,8.873862909983261,DD,
u56,EWALL0,10,200d,200.0,0.11616152764881815,1.0966487188945884,-0.18623026847371615,1.1735569504420338,1.0415753441992581,0.10560689475905871,-0.10805199024789292,1.0734450041733044,0.12494754750836923,1.1169417076963277,-0.1862302684737166,1.6860885825260574,3.833663658123465,0.43981129616137965,2.0740626593935385,1.678057115065812,1.2359905040015253,1.3613079904059466,3.8336636581234096,0.3550932246028884,0.7502405986873925,7.603863725083241,DD,
u56,EWALL0,10,200d,250.0,0.11556934146385212,1.0884092548166315,-0.18255565577313915,1.1817109997069488,1.0214427500996914,0.10589198148573953,-0.11404405738212231,1.0789160700688363,0.12361929734267973,1.0991828016507317,-0.18255565577313948,1.7453072010226611,4.201124928181166,0.4154380626282099,2.045553986725457,1.0788504016428724,1.8960497058818249,1.494133006974896,4.201124928181121,0.3556506965437425,0.7502455413865536,6.595047753982151,DD,
u56,EWALL0,10,200d,300.0,0.11091255503417674,1.0485988525872565,-0.18389941638598561,1.1140354914810835,1.00490176771048,0.09838492802406584,-0.12231589076814164,1.0114558485977037,0.12135847819853085,1.0793322537711385,-0.1838994163859854,2.2109858439901986,4.0667488668965195,0.5436740542273711,2.7962593328928254,0.251667063040939,11.110946736951249,1.7202149213897844,4.06674886689653,0.42299511912141674,0.7431395565355775,6.0118671941585715,DD,
u56,EWALL0,10,band,0.01,0.11996746745259146,1.1304966176131324,-0.18194848555506205,1.2117951054433944,1.0708208647035917,0.11035707395861971,-0.10136863941461527,1.1136918411243601,0.12796102781236307,1.145873481218391,-0.18194848555506193,1.3054946021487268,4.2618419499888756,0.3063216837856069,1.5990447394374385,2.3463921983935765,0.6814908183432427,1.0599599600065623,4.2618419499888756,0.24870935441642295,0.7502487248026107,6.368531247587545,DD,
u56,EWALL0,10,band,0.02,0.12093094483509748,1.1431078391516414,-0.17706661601215212,1.2066731496447118,1.0975276802512313,0.10947072532761082,-0.09691931322684688,1.1075870673285786,0.13047755474156064,1.1721795279984466,-0.17706661601215212,1.209146863898125,4.750028904279868,0.25455568550512614,1.6876796025383278,2.7913248171704153,0.6046159845521454,0.8083072670868052,4.750028904279857,0.17016891546881044,0.7502463958363701,5.2776050369312095,DD,
u56,EWALL0,10,band,0.03,0.1232387925125149,1.1681011593718078,-0.1763506973949016,1.2166150864253824,1.1364935286304916,0.10917986152706827,-0.09892583466600724,1.1147228548745218,0.13497498821390908,1.2105529978249203,-0.1763506973949014,0.9783620961563821,4.821620766004919,0.20291145729551638,1.716765982592583,2.5906726732543794,0.6626718999726033,0.3585639198519619,4.82162076600493,0.0743658485918333,0.7502493777015536,4.320391346566974,DD,
u56,EWALL0,10,band,0.05,0.1282162081999776,1.162066316447729,-0.184086828024848,1.2037856839580745,1.1365041255457666,0.11263202992582233,-0.10445128190131614,1.1026658431281642,0.14124126262295977,1.2089619688980795,-0.1840868280248481,0.48062052741011385,4.048007703010281,0.11873014150953881,1.3715491427171767,2.0381279497234894,0.6729455542294355,-0.26806352105310793,4.048007703010259,-0.06622109954330503,0.7502642926298103,3.5052636348308353,DD,
