chooser,pick_G,pick_w,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_OOS_Sharpe,spy_OOS_Sharpe,pass4b_OOS,pass4a
C_SHARPE,1.0,0.75,0.10697978454138246,1.169380722706928,-0.14712500028816144,1.276620821629499,0.8736611364726746,True,False
C_CALMAR,1.0,0.75,0.10697978454138246,1.169380722706928,-0.14712500028816144,1.276620821629499,0.8736611364726746,True,False
C_CONVEX,1.0,0.5,0.08721865545688035,1.0014000860296546,-0.13510874862890487,1.276620821629499,0.8736611364726746,False,False
ANCHOR(U56 corner G=0.75),0.75,1.0,0.09455179369762767,1.276620821629499,-0.12054956914840886,1.276620821629499,0.8736611364726746,False,False
