panel,ladder,cand_set,policy,n_days,Sharpe,CAGR,MaxDD
U56,CADENCE,A_RULE8,S_SIGN,2439,1.1355840548805167,0.16807793547229077,-0.2307735785481958
B136,N,A19,S_NONE,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,N,A19,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,N,A19,S_SIGN,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,N,A_REAL9,S_NONE,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,N,A_REAL9,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,N,A_REAL9,S_SIGN,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,N,A_RULE8,S_NONE,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,N,A_RULE8,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,N,A_RULE8,S_SIGN,2436,0.8062231263531779,0.12050145484739927,-0.20203288162979272
B136,H,A19,S_NONE,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,H,A19,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,H,A19,S_SIGN,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,H,A_REAL9,S_NONE,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,H,A_REAL9,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,H,A_REAL9,S_SIGN,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,H,A_RULE8,S_NONE,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,H,A_RULE8,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,H,A_RULE8,S_SIGN,2436,0.8545829212740896,0.1367652887184656,-0.28694818362899377
B136,GROSS,A19,S_NONE,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A19,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A19,S_SIGN,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_REAL9,S_NONE,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_REAL9,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_REAL9,S_SIGN,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_RULE8,S_NONE,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_RULE8,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,GROSS,A_RULE8,S_SIGN,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,CADENCE,A19,S_NONE,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
B136,CADENCE,A19,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,CADENCE,A19,S_SIGN,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
B136,CADENCE,A_REAL9,S_NONE,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
B136,CADENCE,A_REAL9,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,CADENCE,A_REAL9,S_SIGN,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
B136,CADENCE,A_RULE8,S_NONE,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
B136,CADENCE,A_RULE8,S_ALL,2436,1.024015074035567,0.1628665539757932,-0.20740302267849475
B136,CADENCE,A_RULE8,S_SIGN,2436,1.012978910561015,0.1570470698930102,-0.20740302267849475
SMALL,N,A19,S_NONE,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,N,A19,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,N,A19,S_SIGN,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,N,A_REAL9,S_NONE,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,N,A_REAL9,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,N,A_REAL9,S_SIGN,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,N,A_RULE8,S_NONE,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,N,A_RULE8,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,N,A_RULE8,S_SIGN,2436,0.3520182604261946,0.04987558309465712,-0.36312592694285317
SMALL,H,A19,S_NONE,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,H,A19,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,H,A19,S_SIGN,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,H,A_REAL9,S_NONE,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,H,A_REAL9,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,H,A_REAL9,S_SIGN,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,H,A_RULE8,S_NONE,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,H,A_RULE8,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,H,A_RULE8,S_SIGN,2436,0.667742920666616,0.11159184725299287,-0.37411836270629706
SMALL,GROSS,A19,S_NONE,2436,0.4734076437733866,0.059957757304158976,-0.3581405418032817
SMALL,GROSS,A19,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,GROSS,A19,S_SIGN,2436,0.4734076437733866,0.059957757304158976,-0.3581405418032817
SMALL,GROSS,A_REAL9,S_NONE,2436,0.4734076437733866,0.059957757304158976,-0.3581405418032817
SMALL,GROSS,A_REAL9,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,GROSS,A_REAL9,S_SIGN,2436,0.4405001641626916,0.06395716867425016,-0.3581405418032817
SMALL,GROSS,A_RULE8,S_NONE,2436,0.4734076437733866,0.059957757304158976,-0.3581405418032817
SMALL,GROSS,A_RULE8,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,GROSS,A_RULE8,S_SIGN,2436,0.4734076437733866,0.059957757304158976,-0.3581405418032817
SMALL,CADENCE,A19,S_NONE,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
SMALL,CADENCE,A19,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,CADENCE,A19,S_SIGN,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
SMALL,CADENCE,A_REAL9,S_NONE,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
SMALL,CADENCE,A_REAL9,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,CADENCE,A_REAL9,S_SIGN,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
SMALL,CADENCE,A_RULE8,S_NONE,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
SMALL,CADENCE,A_RULE8,S_ALL,2436,0.4534302580652866,0.07086077006544778,-0.3581405418032817
SMALL,CADENCE,A_RULE8,S_SIGN,2436,0.39689111508811087,0.059456876549004,-0.3581405418032816
