family,side,q,w,depth,cadence,base,gross,fail4b,fail4a,cagr_ratio,dd_ratio,sharpe_legs_ok
CORR,LO,0.07,252,1.0,W,TOP20,1.0,DD,"H1,H2,DD",1.2181715778147495,0.7542254486168926,True
CORR,LO,0.07,252,1.0,W,RULESv2,0.75,CAGR,H2,0.5179413061578716,0.3528332003113172,True
CORR,LO,0.07,252,1.0,W,RULESv2,1.0,CAGR,"H2,DD",0.6921739139801905,0.46578387692369233,True
CORR,HI,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6837518137129639,0.41011423782444006,True
CORR,HI,0.07,252,0.25,D,EWALL,1.0,-,"H1,H2,DD",0.9127632072301246,0.5377141800304276,True
CORR,HI,0.07,252,0.25,D,TOP20,0.75,-,DD,0.9688293780423104,0.5180125820548741,True
CORR,HI,0.07,252,0.25,D,TOP20,1.0,DD,DD,1.303751538101987,0.6711435235374431,True
CORR,HI,0.07,252,0.25,D,RULESv2,0.75,CAGR,-,0.5673285036548318,0.31531165209277356,True
CORR,HI,0.07,252,0.25,D,RULESv2,1.0,-,DD,0.7594941404400576,0.4167380034881674,True
CORR,HI,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6796241746605606,0.4252904701015193,True
CORR,HI,0.07,252,0.25,W,EWALL,1.0,-,"H1,H2,DD",0.9068544256301387,0.5570069835937781,True
CORR,HI,0.07,252,0.25,W,TOP20,0.75,-,DD,0.9675320314380286,0.5206165896791076,True
CORR,HI,0.07,252,0.25,W,TOP20,1.0,DD,DD,1.3016335253095108,0.6744493324384602,True
CORR,HI,0.07,252,0.25,W,RULESv2,0.75,CAGR,-,0.5692420980288508,0.3181085363422011,True
CORR,HI,0.07,252,0.25,W,RULESv2,1.0,-,DD,0.7620020598447942,0.42040275394496046,True
CORR,HI,0.07,252,0.5,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6788061399987011,0.37403273490286365,True
CORR,HI,0.07,252,0.5,D,EWALL,1.0,-,"H1,H2,DD",0.9068231098726963,0.49094970507481706,True
CORR,HI,0.07,252,0.5,D,TOP20,0.75,-,DD,0.9584138406172251,0.45346726628250267,True
CORR,HI,0.07,252,0.5,D,TOP20,1.0,-,DD,1.2898061529930551,0.588275372595551,True
CORR,HI,0.07,252,0.5,D,RULESv2,0.75,CAGR,-,0.563060696232732,0.2777789643320553,True
CORR,HI,0.07,252,0.5,D,RULESv2,1.0,-,DD,0.7539658189735728,0.3676536688595862,True
CORR,HI,0.07,252,0.5,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6706578452246761,0.4001470292287873,True
CORR,HI,0.07,252,0.5,W,EWALL,1.0,-,"H1,H2,DD",0.8952029724768049,0.5243909328694624,True
CORR,HI,0.07,252,0.5,W,TOP20,0.75,-,DD,0.9560173109810338,0.4588131590190649,True
CORR,HI,0.07,252,0.5,W,TOP20,1.0,-,DD,1.285946094775643,0.5951263084882912,True
CORR,HI,0.07,252,0.5,W,RULESv2,0.75,CAGR,-,0.5669374501273005,0.28345124056999776,True
CORR,HI,0.07,252,0.5,W,RULESv2,1.0,-,DD,0.7590727696222149,0.37512262030600774,True
CORR,HI,0.07,252,1.0,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6666014859325843,0.3740327349028653,True
CORR,HI,0.07,252,1.0,D,EWALL,1.0,-,"H1,H2,DD",0.8906517211013262,0.490949705074818,True
CORR,HI,0.07,252,1.0,D,TOP20,0.75,-,DD,0.9342276358330776,0.35330863421720016,True
CORR,HI,0.07,252,1.0,D,TOP20,1.0,-,DD,1.2555255419028517,0.46605297234938164,True
CORR,HI,0.07,252,1.0,D,RULESv2,0.75,CAGR,H1,0.5536775201674069,0.2500011158509077,True
CORR,HI,0.07,252,1.0,D,RULESv2,1.0,-,H1,0.7413486635572417,0.3306446290232014,True
CORR,HI,0.07,252,1.0,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6507339223735159,0.4550545626606578,True
CORR,HI,0.07,252,1.0,W,EWALL,1.0,-,"H1,H2,DD",0.868204291540185,0.5947323848750683,True
CORR,HI,0.07,252,1.0,W,TOP20,0.75,-,DD,0.9302208410396702,0.3841549599458083,True
CORR,HI,0.07,252,1.0,W,TOP20,1.0,-,DD,1.249293582626202,0.5044113608961348,True
CORR,HI,0.07,252,1.0,W,RULESv2,0.75,CAGR,-,0.5616279292857663,0.24791225456611668,True
CORR,HI,0.07,252,1.0,W,RULESv2,1.0,-,-,0.7519237603382628,0.3280645286263953,True
PORTVOL,LO,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6669385250027345,0.4699154416944186,True
PORTVOL,LO,0.07,252,0.25,D,EWALL,1.0,DD,"H1,H2,DD",0.8890595337853843,0.618115858549609,True
PORTVOL,LO,0.07,252,0.25,D,TOP20,0.75,-,"H1,DD",0.9533848126929423,0.5827128903668713,True
PORTVOL,LO,0.07,252,0.25,D,TOP20,1.0,DD,"H1,DD",1.2819257063048277,0.7542254486168922,True
PORTVOL,LO,0.07,252,0.25,D,RULESv2,0.75,CAGR,H2,0.5519141221958264,0.3528332003113172,True
PORTVOL,LO,0.07,252,0.25,D,RULESv2,1.0,-,"H2,DD",0.738404894528276,0.465783876923692,True
PORTVOL,LO,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6693188868915297,0.4699154416944186,True
PORTVOL,LO,0.07,252,0.25,W,EWALL,1.0,DD,"H1,H2,DD",0.8922881123891907,0.6181158585496084,True
PORTVOL,LO,0.07,252,0.25,W,TOP20,0.75,-,"H1,DD",0.9519757400215955,0.5827128903668717,True
PORTVOL,LO,0.07,252,0.25,W,TOP20,1.0,DD,"H1,DD",1.2800115546165753,0.7542254486168929,True
PORTVOL,LO,0.07,252,0.25,W,RULESv2,0.75,CAGR,H2,0.5543547873750744,0.35283320031131754,True
PORTVOL,LO,0.07,252,0.25,W,RULESv2,1.0,-,"H2,DD",0.7417223792339267,0.46578387692369166,True
PORTVOL,LO,0.07,252,0.5,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6456149078386333,0.46991544169441896,True
PORTVOL,LO,0.07,252,0.5,D,EWALL,1.0,DD,"H1,H2,DD",0.8602309149615156,0.618115858549609,True
PORTVOL,LO,0.07,252,0.5,D,TOP20,0.75,-,"H1,H2,DD",0.9280801434886432,0.5827128903668713,True
PORTVOL,LO,0.07,252,0.5,D,TOP20,1.0,DD,"H1,H2,DD",1.2472495847730727,0.7542254486168922,True
PORTVOL,LO,0.07,252,0.5,D,RULESv2,0.75,CAGR,H2,0.5322833773005707,0.3528332003113172,True
PORTVOL,LO,0.07,252,0.5,D,RULESv2,1.0,-,"H2,DD",0.7118841664066511,0.46578387692369133,True
PORTVOL,LO,0.07,252,0.5,W,EWALL,0.75,CAGR,"H1,H2,DD",0.650353046269421,0.46991544169441896,True
PORTVOL,LO,0.07,252,0.5,W,EWALL,1.0,DD,"H1,H2,DD",0.8666466353811928,0.618115858549609,True
PORTVOL,LO,0.07,252,0.5,W,TOP20,0.75,-,"H1,H2,DD",0.9252575891364683,0.582712890366872,True
PORTVOL,LO,0.07,252,0.5,W,TOP20,1.0,DD,"H1,DD",1.2434110314666786,0.7542254486168926,True
PORTVOL,LO,0.07,252,0.5,W,RULESv2,0.75,CAGR,H2,0.5371458646313155,0.35283320031131654,True
PORTVOL,LO,0.07,252,0.5,W,RULESv2,1.0,-,"H2,DD",0.718484695727627,0.46578387692369166,True
PORTVOL,LO,0.07,252,1.0,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6019546543351608,0.46991544169441796,True
PORTVOL,LO,0.07,252,1.0,D,EWALL,1.0,DD,"H1,H2,DD",0.800712838657784,0.6181158585496084,True
PORTVOL,LO,0.07,252,1.0,D,TOP20,0.75,-,"H1,H2,DD",0.8757758892759684,0.582712890366872,True
PORTVOL,LO,0.07,252,1.0,D,TOP20,1.0,DD,"H1,H2,DD",1.1747739541495712,0.7542254486168926,True
PORTVOL,LO,0.07,252,1.0,D,RULESv2,0.75,CAGR,"H1,H2",0.4923328616639128,0.3528332003113172,True
PORTVOL,LO,0.07,252,1.0,D,RULESv2,1.0,CAGR,"H1,H2,DD",0.6575825930229495,0.46578387692369166,True
PORTVOL,LO,0.07,252,1.0,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6113392778601822,0.4699154416944196,True
PORTVOL,LO,0.07,252,1.0,W,EWALL,1.0,DD,"H1,H2,DD",0.8133753936623335,0.6181158585496084,True
PORTVOL,LO,0.07,252,1.0,W,TOP20,0.75,-,"H1,H2,DD",0.8701133626361641,0.5827128903668717,True
PORTVOL,LO,0.07,252,1.0,W,TOP20,1.0,DD,"H1,H2,DD",1.1670565347784292,0.7542254486168926,True
PORTVOL,LO,0.07,252,1.0,W,RULESv2,0.75,CAGR,"H1,H2",0.5019815414330614,0.3528332003113172,True
PORTVOL,LO,0.07,252,1.0,W,RULESv2,1.0,CAGR,"H1,H2,DD",0.6706436798236145,0.465783876923692,True
PORTVOL,HI,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6676058920250091,0.47318382141695164,True
PORTVOL,HI,0.07,252,0.25,D,EWALL,1.0,DD,"H1,H2,DD",0.8904026283307328,0.6193293971014373,True
PORTVOL,HI,0.07,252,0.25,D,TOP20,0.75,-,"H1,DD",0.9493020161296163,0.4917989883920847,True
PORTVOL,HI,0.07,252,0.25,D,TOP20,1.0,DD,"H1,DD",1.276445627673799,0.6378765588410532,True
PORTVOL,HI,0.07,252,0.25,D,RULESv2,0.75,CAGR,H1,0.5617344255388804,0.2985271005540516,True
PORTVOL,HI,0.07,252,0.25,D,RULESv2,1.0,-,"H1,DD",0.7518546289833233,0.39475473978939174,True
PORTVOL,HI,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6701314000162207,0.4646452654889994,True
PORTVOL,HI,0.07,252,0.25,W,EWALL,1.0,DD,"H1,H2,DD",0.8937826987367222,0.609231972139323,True
PORTVOL,HI,0.07,252,0.25,W,TOP20,0.75,-,DD,0.9508225148530333,0.5206165896791083,True
PORTVOL,HI,0.07,252,0.25,W,TOP20,1.0,DD,DD,1.2785528095771017,0.6744493324384612,True
PORTVOL,HI,0.07,252,0.25,W,RULESv2,0.75,CAGR,-,0.5591584813498044,0.3181085363422037,True
PORTVOL,HI,0.07,252,0.25,W,RULESv2,1.0,-,DD,0.748248119099965,0.4204027539449608,True
PORTVOL,HI,0.07,252,0.5,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6465962256920208,0.5307467670701905,True
PORTVOL,HI,0.07,252,0.5,D,EWALL,1.0,DD,"H1,H2,DD",0.8622472801896457,0.6913741485167412,True
PORTVOL,HI,0.07,252,0.5,D,TOP20,0.75,-,"H1,DD",0.9193800799591628,0.41758687465098077,True
PORTVOL,HI,0.07,252,0.5,D,TOP20,1.0,-,"H1,DD",1.2352275733896496,0.54730563364986,True
PORTVOL,HI,0.07,252,0.5,D,RULESv2,0.75,CAGR,H1,0.5518631246586756,0.26597896421061124,True
PORTVOL,HI,0.07,252,0.5,D,RULESv2,1.0,-,H1,0.7386679256820674,0.35131396794285286,True
PORTVOL,HI,0.07,252,0.5,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6516925565292861,0.5167447271319344,True
PORTVOL,HI,0.07,252,0.5,W,EWALL,1.0,DD,"H1,H2,DD",0.8690933406911162,0.6739485163260861,True
PORTVOL,HI,0.07,252,0.5,W,TOP20,0.75,-,DD,0.9225462110131516,0.4588131590190649,True
PORTVOL,HI,0.07,252,0.5,W,TOP20,1.0,-,DD,1.2396802945368015,0.5951263084882906,True
PORTVOL,HI,0.07,252,0.5,W,RULESv2,0.75,CAGR,-,0.5467536532813086,0.2834512405699981,True
PORTVOL,HI,0.07,252,0.5,W,RULESv2,1.0,-,DD,0.7315334416118224,0.37512262030600874,True
PORTVOL,HI,0.07,252,1.0,D,EWALL,0.75,"DD,CAGR","H1,H2,DD",0.6025270659997289,0.6464200258633331,True
PORTVOL,HI,0.07,252,1.0,D,EWALL,1.0,DD,"H1,H2,DD",0.8021256350747662,0.8340993562279418,True
PORTVOL,HI,0.07,252,1.0,D,TOP20,0.75,-,"H1,DD",0.8562819573519314,0.5452063026668781,True
PORTVOL,HI,0.07,252,1.0,D,TOP20,1.0,DD,"H1,DD",1.1465981591458523,0.70728200993192,True
PORTVOL,HI,0.07,252,1.0,D,RULESv2,0.75,CAGR,H1,0.5312483062726998,0.33104449117861356,True
PORTVOL,HI,0.07,252,1.0,D,RULESv2,1.0,-,"H1,DD",0.7106862750267933,0.4349771717603555,True
PORTVOL,HI,0.07,252,1.0,W,EWALL,0.75,"DD,CAGR","H1,H2,DD",0.6128967591807701,0.6195054919693472,True
PORTVOL,HI,0.07,252,1.0,W,EWALL,1.0,DD,"H1,H2,DD",0.8161510831050183,0.8010399551054133,True
PORTVOL,HI,0.07,252,1.0,W,TOP20,0.75,-,"H1,H2,DD",0.8631036686190307,0.49756079882216014,True
PORTVOL,HI,0.07,252,1.0,W,TOP20,1.0,DD,"H1,H2,DD",1.1564290035531175,0.6476606929074818,True
PORTVOL,HI,0.07,252,1.0,W,RULESv2,0.75,CAGR,"H1,H2",0.5211987401096385,0.31398069697541914,True
PORTVOL,HI,0.07,252,1.0,W,RULESv2,1.0,CAGR,"H1,H2,DD",0.6967307295978339,0.41311137678987575,True
NAMEVOL,LO,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6562247184095309,0.46991544169441896,True
NAMEVOL,LO,0.07,252,0.25,D,EWALL,1.0,DD,"H1,H2,DD",0.8744584462617445,0.618115858549609,True
NAMEVOL,LO,0.07,252,0.25,D,TOP20,0.75,-,"H1,DD",0.936288027151633,0.5827128903668717,True
NAMEVOL,LO,0.07,252,0.25,D,TOP20,1.0,DD,"H1,DD",1.2586135314613645,0.7542254486168932,True
NAMEVOL,LO,0.07,252,0.25,D,RULESv2,0.75,CAGR,H1,0.5418002108825256,0.3528332003113169,True
NAMEVOL,LO,0.07,252,0.25,D,RULESv2,1.0,-,"H1,DD",0.7246268677570806,0.46578387692369133,True
NAMEVOL,LO,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6483168097211656,0.4699154416944196,True
NAMEVOL,LO,0.07,252,0.25,W,EWALL,1.0,DD,"H1,H2,DD",0.8636261541800371,0.6181158585496094,True
NAMEVOL,LO,0.07,252,0.25,W,TOP20,0.75,-,"H1,DD",0.9288292674558748,0.582712890366871,True
NAMEVOL,LO,0.07,252,0.25,W,TOP20,1.0,DD,"H1,DD",1.2482843682512323,0.7542254486168926,True
NAMEVOL,LO,0.07,252,0.25,W,RULESv2,0.75,CAGR,"H1,H2",0.5372697709360108,0.3528332003113169,True
NAMEVOL,LO,0.07,252,0.25,W,RULESv2,1.0,-,"H1,H2,DD",0.718446526471918,0.46578387692369133,True
NAMEVOL,LO,0.07,252,0.5,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6241809279752375,0.4699154416944196,True
NAMEVOL,LO,0.07,252,0.5,D,EWALL,1.0,DD,"H1,H2,DD",0.831014042184427,0.6181158585496078,True
NAMEVOL,LO,0.07,252,0.5,D,TOP20,0.75,-,"H1,DD",0.89392536052747,0.5827128903668717,True
NAMEVOL,LO,0.07,252,0.5,D,TOP20,1.0,DD,"H1,DD",1.2006836682380773,0.7542254486168939,True
NAMEVOL,LO,0.07,252,0.5,D,RULESv2,0.75,CAGR,H1,0.5120838025869037,0.35283320031131754,True
NAMEVOL,LO,0.07,252,0.5,D,RULESv2,1.0,CAGR,"H1,DD",0.6843779220270685,0.465783876923692,True
NAMEVOL,LO,0.07,252,0.5,W,EWALL,0.75,"H1,CAGR","H1,H2,DD",0.6084230874327375,0.4699154416944183,False
NAMEVOL,LO,0.07,252,0.5,W,EWALL,1.0,"H1,DD","H1,H2,DD",0.8094538413540261,0.6181158585496087,False
NAMEVOL,LO,0.07,252,0.5,W,TOP20,0.75,-,"H1,H2,DD",0.8790521891479227,0.582712890366872,True
NAMEVOL,LO,0.07,252,0.5,W,TOP20,1.0,DD,"H1,DD",1.1801025958589513,0.7542254486168932,True
NAMEVOL,LO,0.07,252,0.5,W,RULESv2,0.75,CAGR,"H1,H2",0.5030525972093514,0.3528332003113169,True
NAMEVOL,LO,0.07,252,0.5,W,RULESv2,1.0,CAGR,"H1,H2,DD",0.6720705423596655,0.46578387692369166,True
NAMEVOL,LO,0.07,252,1.0,D,EWALL,0.75,"H1,CAGR","H1,H2,DD",0.55907028259129,0.4699154416944183,False
NAMEVOL,LO,0.07,252,1.0,D,EWALL,1.0,"H1,DD","H1,H2,DD",0.7422423707926966,0.6181158585496087,False
NAMEVOL,LO,0.07,252,1.0,D,TOP20,0.75,-,"H1,H2,DD",0.8076404386541916,0.5827128903668717,True
NAMEVOL,LO,0.07,252,1.0,D,TOP20,1.0,DD,"H1,H2,DD",1.0819224333865651,0.7542254486168926,True
NAMEVOL,LO,0.07,252,1.0,D,RULESv2,0.75,"H1,CAGR","H1,H2",0.45205139936036143,0.3528332003113169,False
NAMEVOL,LO,0.07,252,1.0,D,RULESv2,1.0,"H1,CAGR","H1,H2,DD",0.6027807520047147,0.465783876923692,False
NAMEVOL,LO,0.07,252,1.0,W,EWALL,0.75,"H1,CAGR","H1,H2,DD",0.5277913198273914,0.4699154416944186,False
NAMEVOL,LO,0.07,252,1.0,W,EWALL,1.0,"H1,DD,CAGR","H1,H2,DD",0.6995512546487537,0.6181158585496084,False
NAMEVOL,LO,0.07,252,1.0,W,TOP20,0.75,H1,"H1,H2,DD",0.7780796486852136,0.582712890366871,False
NAMEVOL,LO,0.07,252,1.0,W,TOP20,1.0,"H1,DD","H1,H2,DD",1.0410897273587942,0.7542254486168932,False
NAMEVOL,LO,0.07,252,1.0,W,RULESv2,0.75,"H1,CAGR","H1,H2",0.4341094833916441,0.3528332003113179,False
NAMEVOL,LO,0.07,252,1.0,W,RULESv2,1.0,"H1,CAGR","H1,H2,DD",0.578383577898024,0.465783876923692,False
NAMEVOL,HI,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6666478400925249,0.4528663555913656,True
NAMEVOL,HI,0.07,252,0.25,D,EWALL,1.0,-,"H1,H2,DD",0.8891911696032154,0.5938122612505792,True
NAMEVOL,HI,0.07,252,0.25,D,TOP20,0.75,-,"H1,DD",0.9434376077900285,0.4764860290688148,True
NAMEVOL,HI,0.07,252,0.25,D,TOP20,1.0,DD,"H1,DD",1.2682446106969452,0.618648028093159,True
NAMEVOL,HI,0.07,252,0.25,D,RULESv2,0.75,CAGR,H1,0.5575397349992599,0.28714452564382564,True
NAMEVOL,HI,0.07,252,0.25,D,RULESv2,1.0,-,"H1,DD",0.7461643511229238,0.3799457459217892,True
NAMEVOL,HI,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6601922230039049,0.4557193185954542,True
NAMEVOL,HI,0.07,252,0.25,W,EWALL,1.0,-,"H1,H2,DD",0.8801263388081864,0.5980817288972624,True
NAMEVOL,HI,0.07,252,0.25,W,TOP20,0.75,-,"H1,DD",0.9335874736792764,0.5206165896791076,True
NAMEVOL,HI,0.07,252,0.25,W,TOP20,1.0,DD,"H1,DD",1.2544842014022553,0.6744493324384615,True
NAMEVOL,HI,0.07,252,0.25,W,RULESv2,0.75,CAGR,"H1,H2",0.550065996425569,0.31810853634220204,True
NAMEVOL,HI,0.07,252,0.25,W,RULESv2,1.0,-,"H1,H2,DD",0.7358135399735074,0.4204027539449608,True
NAMEVOL,HI,0.07,252,0.5,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6446465120547255,0.48837449251495313,True
NAMEVOL,HI,0.07,252,0.5,D,EWALL,1.0,DD,"H1,H2,DD",0.859760218519523,0.6385005549557369,True
NAMEVOL,HI,0.07,252,0.5,D,TOP20,0.75,-,"H1,DD",0.9076520793637681,0.3815198970738037,True
NAMEVOL,HI,0.07,252,0.5,D,TOP20,1.0,-,"H1,DD",1.218824582008225,0.501641492438458,True
NAMEVOL,HI,0.07,252,0.5,D,RULESv2,0.75,CAGR,H1,0.5434744875805102,0.24961242732305902,True
NAMEVOL,HI,0.07,252,0.5,D,RULESv2,1.0,-,H1,0.72728746094805,0.33016281704482453,True
NAMEVOL,HI,0.07,252,0.5,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6318940028303494,0.49913640144517135,True
NAMEVOL,HI,0.07,252,0.5,W,EWALL,1.0,DD,"H1,H2,DD",0.8419256702404884,0.6520490057666404,True
NAMEVOL,HI,0.07,252,0.5,W,TOP20,0.75,-,"H1,H2,DD",0.8882455154909235,0.45881315901906455,True
NAMEVOL,HI,0.07,252,0.5,W,TOP20,1.0,-,"H1,H2,DD",1.1918592842524665,0.595126308488291,True
NAMEVOL,HI,0.07,252,0.5,W,RULESv2,0.75,CAGR,"H1,H2",0.5286133356088586,0.2834512405699981,True
NAMEVOL,HI,0.07,252,0.5,W,RULESv2,1.0,-,"H1,H2,DD",0.7067452009464044,0.3751226203060084,True
NAMEVOL,HI,0.07,252,1.0,D,EWALL,0.75,"H1,CAGR","H1,H2,DD",0.5984967373203134,0.5647290873803695,False
NAMEVOL,HI,0.07,252,1.0,D,EWALL,1.0,"H1,DD","H1,H2,DD",0.7969034737898166,0.7333923971712301,False
NAMEVOL,HI,0.07,252,1.0,D,TOP20,0.75,-,"H1,DD",0.8328423320130857,0.47583479508870874,True
NAMEVOL,HI,0.07,252,1.0,D,TOP20,1.0,DD,"H1,DD",1.1138216720220706,0.6205792472156854,True
NAMEVOL,HI,0.07,252,1.0,D,RULESv2,0.75,CAGR,H1,0.5144764911322639,0.2988734508233959,True
NAMEVOL,HI,0.07,252,1.0,D,RULESv2,1.0,CAGR,"H1,DD",0.6879317882637275,0.3936397102201267,True
NAMEVOL,HI,0.07,252,1.0,W,EWALL,0.75,CAGR,"H1,H2,DD",0.5736258373808302,0.5852694276626504,True
NAMEVOL,HI,0.07,252,1.0,W,EWALL,1.0,DD,"H1,H2,DD",0.7624131359017506,0.7588590795899459,True
NAMEVOL,HI,0.07,252,1.0,W,TOP20,0.75,-,"H1,H2,DD",0.7951981785136346,0.4878636113753897,True
NAMEVOL,HI,0.07,252,1.0,W,TOP20,1.0,DD,"H1,H2,DD",1.0620982875663358,0.6359031413148104,True
NAMEVOL,HI,0.07,252,1.0,W,RULESv2,0.75,CAGR,"H1,H2",0.4850995605541294,0.30189585975729594,True
NAMEVOL,HI,0.07,252,1.0,W,RULESv2,1.0,CAGR,"H1,H2,DD",0.6474849012159646,0.39757787055640226,True
VTCONT,LO,0.07,252,0.25,D,EWALL,0.75,CAGR,"H1,H2,DD",0.6765089941769319,0.46991544169441896,True
VTCONT,LO,0.07,252,0.25,D,EWALL,1.0,DD,"H1,H2,DD",0.9018046012663193,0.6181158585496087,True
VTCONT,LO,0.07,252,0.25,D,TOP20,0.75,-,"H1,DD",0.9660954330167526,0.5827128903668717,True
VTCONT,LO,0.07,252,0.25,D,TOP20,1.0,DD,"H1,DD",1.2990978589803657,0.7542254486168926,True
VTCONT,LO,0.07,252,0.25,D,RULESv2,0.75,CAGR,"H1,H2",0.5599222600273519,0.3528332003113169,True
VTCONT,LO,0.07,252,0.25,D,RULESv2,1.0,-,"H1,H2,DD",0.7490790838776974,0.46578387692369166,True
VTCONT,LO,0.07,252,0.25,W,EWALL,0.75,CAGR,"H1,H2,DD",0.6778000243147768,0.4699154416944186,True
VTCONT,LO,0.07,252,0.25,W,EWALL,1.0,DD,"H1,H2,DD",0.9035644303827369,0.6181158585496084,True
VTCONT,LO,0.07,252,0.25,W,TOP20,0.75,-,"H1,DD",0.9641206520912275,0.58271289036687,True
VTCONT,LO,0.07,252,0.25,W,TOP20,1.0,DD,"H1,DD",1.296370230858764,0.7542254486168932,True
