panel,channel,level,cheat,fit_gross,pick,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,SPY_OOS_Sharpe,SPY_OOS_CAGR,SPY_OOS_MaxDD,BASE_OOS_Sharpe,beat_SPY,beat_BASE,pass4a,pass4b
U56,ROUND,10,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,ROUND,3,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,ROUND,2,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,ROUND,1,False,1.0,0.0,0.12125240388322789,1.2559877611633503,-0.15838545056930564,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,ROUND,0,False,1.0,0.0,0.12125240388322789,1.2559877611633503,-0.15838545056930564,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,WINDOW,IS,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,WINDOW,IS_H2,False,1.0,0.2,0.11859174526095573,1.1267202347765788,-0.1585779160839198,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,WINDOW,TRAIL5Y,False,1.0,0.2,0.11859174526095573,1.1267202347765788,-0.1585779160839198,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,WINDOW,TRAIL3Y,False,1.0,0.2,0.11859174526095573,1.1267202347765788,-0.1585779160839198,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,WINDOW,FULL,True,1.0,0.03,0.12705574482766546,1.278130070073234,-0.15910992176170913,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,BOOK,0.0,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,BOOK,0.01,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,BOOK,0.02,False,1.0,0.08,0.12042835785062223,1.1655167247797427,-0.1905060306730495,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,BOOK,0.05,False,1.0,0.05,0.12185193288355967,1.210905959512902,-0.1657920805743508,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
U56,BOOK,-0.01,False,1.0,0.12,0.11998789454627934,1.17011667027358,-0.16038911982936088,0.8757783801289708,0.15315660628921846,-0.33717235283398284,1.2788365375971416,True,False,False,True
B136,ROUND,10,False,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,ROUND,3,False,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,ROUND,2,False,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,ROUND,1,False,1.0,0.0,0.10507800891804742,1.1243694898998273,-0.16630421485919222,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,True,False,False
B136,ROUND,0,False,1.0,0.0,0.10507800891804742,1.1243694898998273,-0.16630421485919222,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,True,False,False
B136,WINDOW,IS,False,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,WINDOW,IS_H2,False,1.0,0.12,0.11227156786983361,1.0893395648154438,-0.1949984298648706,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,WINDOW,TRAIL5Y,False,1.0,0.2,0.11014235231618286,1.011203119551782,-0.20754984489117756,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,False
B136,WINDOW,TRAIL3Y,False,1.0,0.12,0.11227156786983361,1.0893395648154438,-0.1949984298648706,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,WINDOW,FULL,True,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
B136,BOOK,0.0,False,1.0,0.08,0.11169350834243241,1.1080599277003365,-0.19498872764407738,0.8820239235972316,0.1545044425578177,-0.3371595330739301,1.1185082795688426,True,False,False,True
