panel,sleeve,gross,CAGR,Sharpe,MaxDD,H1,H2,vol,sbar,sbar_oos,turn,drag_bp,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_Sharpe,IS_CAGR,IS_vol,IS_sbar,keep4a,keep4b,keep4a_oos,keep4b_oos,fail_legs,fail_legs_oos,FD_resid_daily,FD_CAGR,FD_dCAGR,FD_dSharpe,FD_dMaxDD,script
SMALL,CASH,0.4,0.05212061866104678,0.5556804354272311,-0.22684067486435533,0.8105126292345206,0.3576545864376001,0.10056604174390404,0.5998419138366032,0.5998240187639523,2.29904952317338,22.9904952317338,0.04483398119600057,0.4718845307032983,-0.22684067486435522,0.7098368634336757,0.06407117541109475,0.0936981760726192,0.5998709963082015,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",1.0408340855860843e-17,0.05212061866104678,0.0,0.0,-1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,CASH,0.5,0.06399257677878101,0.5563244560394944,-0.27772433313851363,0.811534464569837,0.3580356071389505,0.12577457399951847,0.4998476942402463,0.49983007134426477,2.8545050711144313,28.545050711144313,0.0546239625075744,0.47232976784681513,-0.2777243331385125,0.7108415721303581,0.07939599516291773,0.11718616803137541,0.49987633437945456,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",1.3877787807814457e-17,0.06399257677878101,0.0,0.0,-2.220446049250313e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,CASH,0.6,0.07535352669440898,0.5569518940285322,-0.3263346826561878,0.8125393414921002,0.358407645038224,0.15101541633165513,0.39986571415207367,0.39984978884489675,3.407055866031751,34.07055866031751,0.06379973021262897,0.4727580973987608,-0.3263346826561887,0.7118347281875332,0.09439865323106256,0.14070246094984956,0.39989159542691977,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",2.7755575615628914e-17,0.07535352669440898,0.0,-1.1102230246251565e-16,-6.661338147750939e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,CASH,0.75,0.09138456911453119,0.5578596139158466,-0.3950647656574412,0.8140068896551492,0.35895140917356544,0.18894374326906355,0.24990915630329077,0.24989790431105682,4.236600309539986,42.36600309539986,0.07636193469931962,0.47336940487674484,-0.3950647656574424,0.7132955293633225,0.1162474080712812,0.17603345675054116,0.24992744266350583,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",2.0816681711721685e-17,0.09138456911453119,0.0,1.1102230246251565e-16,2.220446049250313e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,CASH,0.9,0.10613215511962015,0.5587257332787093,-0.45889351031150694,0.815424276784849,0.359478828698488,0.22696218806122823,0.09996320488813139,0.09995839270536931,5.075861985398838,50.75861985398838,0.08741539635334483,0.4739428157885446,-0.4588935103115057,0.7147193237597302,0.1372396760028629,0.21143721434906013,0.09997102548608226,False,False,False,False,"H1,H2,DD","H1,H2,DD,CAGR",1.1102230246251565e-16,0.10613215511962037,2.220446049250313e-16,-1.1102230246251565e-16,1.3322676295501878e-15,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.4,0.06000699256743447,0.6315161284511013,-0.19664310091634063,0.8507282908349073,0.46521079518183495,0.10026907841776296,0.5998490768642845,0.5998339983557671,2.6137854128267497,26.1378541282675,0.055299093863088844,0.5673569504540346,-0.19664310091634074,0.7516488584528331,0.06770295581460073,0.09292391980192385,0.5998735819503636,False,False,False,False,"H1,H2,CAGR","H2,CAGR",1.0408340855860843e-17,0.06000699256743469,2.220446049250313e-16,3.3306690738754696e-16,1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.5,0.07058121839979803,0.6067130544290914,-0.25336129877090685,0.8380022299110871,0.42959003287834907,0.1254347218337483,0.4998552398563589,0.499840490321595,3.1823034053651846,31.823034053651845,0.06335991947012731,0.5358894344589136,-0.2533612987709062,0.7383345350220847,0.08242178950192502,0.11650741949463465,0.49987921030533256,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",1.3877787807814457e-17,0.07058121839979825,2.220446049250313e-16,0.0,-1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.6,0.08063463065212417,0.5903316023896553,-0.30822600340895745,0.8299126404749034,0.4058851295917482,0.15069393248983143,0.39987303918980066,0.39985981419257616,3.721733983330769,37.21733983330769,0.07079605146919254,0.5149392753313663,-0.30822600340895756,0.729877572343226,0.09681716190307177,0.14014151566928515,0.39989453201152153,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",2.7755575615628914e-17,0.08063463065212373,-4.440892098500626e-16,-1.1102230246251565e-16,-9.992007221626409e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.75,0.09469111484785686,0.5743448768793418,-0.3849598278804439,0.8224694781827672,0.3824673521234678,0.18871151877113368,0.2499149748623804,0.249905764330743,4.482437098155668,44.824370981556676,0.08073652223224026,0.4942576034326231,-0.3849598278804448,0.7220880471938875,0.11775504437662687,0.17567153442686068,0.24992994350933564,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",2.0816681711721685e-17,0.09469111484785686,0.0,1.1102230246251565e-16,1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,SHY,0.9,0.10745528957730133,0.5641433837875988,-0.45529882627758267,0.8181662389303503,0.36723265504791186,0.2268608360311281,0.09996604416311948,0.09996217907945634,5.193890001181706,51.93890001181706,0.08916340411887935,0.48082622066972314,-0.45529882627758234,0.7175709860307684,0.13784025061318483,0.21128935594129308,0.09997232556739497,False,False,False,False,"H1,H2,DD","H1,H2,DD,CAGR",1.1102230246251565e-16,0.10745528957730088,-4.440892098500626e-16,-1.1102230246251565e-16,-5.551115123125783e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.4,0.06571222987675918,0.6795790577098791,-0.19961870546836125,1.0770921511342206,0.41057173973562117,0.10121471103311201,0.5998353251823625,0.599786802210344,2.641537634247236,26.41537634247236,0.05060243812996834,0.5084483636018207,-0.19961870546836047,1.0356885586799587,0.0907331009629746,0.08758174883208714,0.5999141830882859,False,False,False,False,"H2,CAGR","H2,CAGR",1.3877787807814457e-17,0.06571222987675895,-2.220446049250313e-16,0.0,1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.5,0.07557594275827273,0.6489971049763902,-0.2385284854790768,1.002839062133575,0.3990504731572107,0.1241904355423283,0.4998424210042496,0.4997919904453277,3.2101310443939908,32.10131044393991,0.05952775962380952,0.5037335163753048,-0.23852848547907723,0.9402824008041321,0.10217706412254635,0.10992895537991605,0.4999243790563989,False,False,False,False,"H2,DD,CAGR","H2,DD,CAGR",1.3877787807814457e-17,0.07557594275827295,2.220446049250313e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.6,0.08482467293889151,0.6225478871960125,-0.2861112955436881,0.9442620633526487,0.3880431082063738,0.14860188484958506,0.3998621818915005,0.39981388541732266,3.747227292283203,37.47227292283203,0.06780019184047226,0.496621926125101,-0.2861112955436882,0.8680671768581023,0.11307321441810747,0.1337753545014183,0.39994067170073366,False,False,False,False,"H2,DD,CAGR","H2,DD,CAGR",2.7755575615628914e-17,0.08482467293889151,0.0,-1.1102230246251565e-16,0.0,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.75,0.09749389820946197,0.5921370019243675,-0.36929088234429075,0.8811013694890468,0.3746827551354827,0.1867188091428212,0.24990819577169884,0.24987061395696836,4.500835820612081,45.00835820612081,0.07893432444606852,0.4865442297422935,-0.36929088234429186,0.7920994997890267,0.12833976117586965,0.17102277910971161,0.2499692724759313,False,False,False,False,"H1,H2,DD,CAGR","H1,H2,DD,CAGR",2.0816681711721685e-17,0.09749389820946197,0.0,0.0,3.3306690738754696e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,IEF,0.9,0.10865076781227345,0.570368773331089,-0.4497935877904592,0.8378857888400432,0.3648520755960263,0.22588137569721253,0.0999636112170062,0.09994565290681076,5.201923985284862,52.01923985284863,0.08847289381061785,0.47853610332000573,-0.4497935877904584,0.740953799355163,0.14224416595994582,0.2092547119436429,0.09999279646014009,False,False,False,False,"H1,H2,DD","H1,H2,DD,CAGR",1.1102230246251565e-16,0.10865076781227323,-2.220446049250313e-16,0.0,-2.220446049250313e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,TLT,0.4,0.06897472457679288,0.6107865685395404,-0.337127214488127,1.130005121654894,0.2711394297905295,0.12128679054753985,0.5997680141565214,0.5996665054451639,2.721604275083762,27.216042750837623,0.040410060803377945,0.3668168157505155,-0.3371272144881273,1.1362707197231936,0.11707953701989826,0.10205027020586872,0.5999329827080684,False,False,False,False,"H2,DD,CAGR","H2,DD,CAGR",1.3877787807814457e-17,0.06897472457679288,0.0,0.0,2.220446049250313e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,TLT,0.5,0.07892658797076546,0.6358095487607981,-0.31803472371283315,1.1282186887405294,0.3115281976594799,0.13356571578454984,0.4997766189270678,0.49966960847863945,3.290186417418443,32.90186417418443,0.05142001047599121,0.4186374013892177,-0.31803472371283237,1.1042052903616038,0.12517274964528236,0.11258320929903616,0.4999505287170902,False,False,False,False,"H2,DD,CAGR","H2,DD,CAGR",1.3877787807814457e-17,0.07892658797076546,0.0,2.220446049250313e-16,0.0,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,TLT,0.6,0.08802074570308527,0.6327983815350062,-0.29967357529583727,1.0688412122122863,0.33557996457183875,0.1515430732747208,0.39980315743258255,0.39969919100996465,3.8204075030565003,38.204075030565,0.06163594268292405,0.4484466561565227,-0.29967357529583827,1.0186021258384592,0.13230647375269955,0.13038730070034124,0.39997212017400074,False,False,False,False,"H2,DD,CAGR","H2,DD,CAGR",3.469446951953614e-17,0.08802074570308527,0.0,0.0,2.220446049250313e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,TLT,0.75,0.09998574456351728,0.6069402944413945,-0.35674107527807064,0.9586319794588606,0.3526740865136052,0.18553293359472456,0.24986695110614868,0.24978425525242898,4.553098011907676,45.53098011907676,0.07539902722916203,0.4682545689717048,-0.35674107527807053,0.8810672202859003,0.14114805543223619,0.16550927328076606,0.25000134563273296,False,False,False,False,"H2,DD","H2,DD,CAGR",2.0816681711721685e-17,0.09998574456351728,0.0,0.0,1.1102230246251565e-16,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
SMALL,TLT,0.9,0.10984993461723103,0.5771407233631894,-0.4454271818952087,0.865584335205441,0.3585858834778842,0.2245971794244127,0.099946158766226,0.09990574403145316,5.224403252401361,52.244032524013605,0.08719277840798312,0.47385926085209296,-0.44542718189520913,0.77187095513159,0.14768318101696254,0.2062021894477162,0.10001183943705194,False,False,False,False,"H1,H2,DD","H1,H2,DD,CAGR",1.1102230246251565e-16,0.1098499346172308,-2.220446049250313e-16,-1.1102230246251565e-16,0.0,2026-09-19_is-the-SLEEVE-CREDIT-a-CLOSED-FORM-CORRECTION_C.py
