panel,con,pool,pick_ranker,pick_cad,isSharpe,oCAGR,oSharpe,oMaxDD,base_oCAGR,base_oSharpe,base_oMaxDD,spy_oCAGR,spy_oSharpe,spy_oMaxDD,oos4a,oos4b_fail,oos4b
B136,DEGROSS,ALL-ARMS,R3,M,1.142955210677767,0.08169919418186788,1.1575143101276701,-0.1194517991664592,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True,CAGR,False
B136,DEGROSS,NON-DEGEN,R3,M,1.142955210677767,0.08169919418186788,1.1575143101276701,-0.1194517991664592,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,True,CAGR,False
B136,RESPREAD,ALL-ARMS,R3,Q,1.259403267577383,0.11475203089131059,0.9714587379162504,-0.2501534055727149,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,DD,False
B136,RESPREAD,NON-DEGEN,R3,Q,1.259403267577383,0.11475203089131059,0.9714587379162504,-0.2501534055727149,0.07983508528458505,1.12060446918127,-0.12178128651163989,0.1545044425578177,0.8820239235972316,-0.3371595330739301,False,DD,False
SMALL439,DEGROSS,ALL-ARMS,INVVOL,M,0.776332283118715,0.02310788230828309,0.3899362932048521,-0.13670336343599632,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,"H1,H2,OOS,CAGR",False
SMALL439,DEGROSS,NON-DEGEN,INVVOL,M,0.776332283118715,0.02310788230828309,0.3899362932048521,-0.13670336343599632,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,"H1,H2,OOS,CAGR",False
SMALL439,RESPREAD,ALL-ARMS,INVVOL,Q,0.8196545802724922,0.0518139933658579,0.4348057656556508,-0.32538936135427765,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,"H1,H2,OOS,DD,CAGR",False
SMALL439,RESPREAD,NON-DEGEN,INVVOL,Q,0.8196545802724922,0.0518139933658579,0.4348057656556508,-0.32538936135427765,0.03837588361212907,0.5664863714962136,-0.1470362580000889,0.15450723909089636,0.8820106885412021,-0.33717256775620263,False,"H1,H2,OOS,DD,CAGR",False
U56,DEGROSS,ALL-ARMS,R6,M,1.1539998313456532,0.09561674817264842,1.2568880747882358,-0.12887274316633934,0.09477776188225273,1.2834365112057167,-0.1189656784685903,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,CAGR,False
U56,DEGROSS,NON-DEGEN,R6,M,1.1539998313456532,0.09561674817264842,1.2568880747882358,-0.12887274316633934,0.09477776188225273,1.2834365112057167,-0.1189656784685903,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,CAGR,False
U56,RESPREAD,ALL-ARMS,GATE,Q,1.2144015263227401,0.12339616262036412,1.045627191015553,-0.22139435961486298,0.09477776188225273,1.2834365112057167,-0.1189656784685903,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,DD,False
U56,RESPREAD,NON-DEGEN,GATE,Q,1.2144015263227401,0.12339616262036412,1.045627191015553,-0.22139435961486298,0.09477776188225273,1.2834365112057167,-0.1189656784685903,0.15237187725667578,0.872122672456382,-0.33717256775620263,False,DD,False
