panel,cell,size,window,d_mean_bp,se_bp,t,sharpe_cell,sharpe_anchor,d_sharpe,dd_cell,dd_anchor,d_dd_pp
U56,K=20 RESPREAD,RESPREAD,FULL,0.0,0.0,,1.1536628182453896,1.1536628182453896,0.0,-0.19127562163086143,-0.19127562163086143,0.0
U56,K=20 RESPREAD,RESPREAD,OOS,0.0,0.0,,1.1856777042016955,1.1856777042016955,0.0,-0.19127562163086176,-0.19127562163086176,0.0
U56,K=1 FIXED,FIXED,FULL,0.20089597338790574,0.23664247618297238,0.8489429988577901,1.152445577777319,1.1481623765033835,0.004283201273935555,-0.22952529572332914,-0.19104399631639823,-3.8481299406930902
U56,K=1 FIXED,FIXED,OOS,0.30595660690476534,0.3548854720678229,0.8621277312988831,1.1479731326284133,1.1730934108649913,-0.02512027823657803,-0.22952529572332914,-0.19104399631639823,-3.8481299406930902
U56,K=2 FIXED,FIXED,FULL,-0.022553545719204645,0.14463085143140988,-0.15593869147552172,1.1339869276475534,1.1481623765033835,-0.014175448855830108,-0.20385704291063345,-0.19104399631639823,-1.2813046594235211
U56,K=2 FIXED,FIXED,OOS,-0.02321740912711443,0.2229904621373228,-0.1041183954891156,1.1327977402849942,1.1730934108649913,-0.040295670579997056,-0.2038570429106331,-0.19104399631639823,-1.2813046594234878
U56,K=3 FIXED,FIXED,FULL,-0.10280873039880277,0.13120299452898468,-0.7835852433695086,1.129242071942376,1.1481623765033835,-0.018920304561007573,-0.1981596769655234,-0.19104399631639823,-0.7115680649125156
U56,K=3 FIXED,FIXED,OOS,-0.14536331819747694,0.15455533201501104,-0.9405260646935085,1.128909478482212,1.1730934108649913,-0.04418393238277929,-0.1981596769655235,-0.19104399631639823,-0.7115680649125267
U56,K=4 FIXED,FIXED,FULL,-0.17566906237822683,0.1300469347537381,-1.3508127870209363,1.1057195747178228,1.1481623765033835,-0.0424428017855607,-0.21268607615863255,-0.19104399631639823,-2.164207984223432
U56,K=4 FIXED,FIXED,OOS,-0.09408943869556279,0.1772587556972141,-0.5308027709293095,1.131372688544679,1.1730934108649913,-0.04172072232031221,-0.2126860761586329,-0.19104399631639823,-2.164207984223465
U56,K=6 FIXED,FIXED,FULL,-0.10879335743330387,0.12239360754267048,-0.8888810422176247,1.126386527044354,1.1481623765033835,-0.02177584945902944,-0.19973009842467215,-0.19104399631639823,-0.8686102108273919
U56,K=6 FIXED,FIXED,OOS,0.05910323493819928,0.16428840092859506,0.35975293815104703,1.1709172014814797,1.1730934108649913,-0.002176209383511596,-0.19973009842467215,-0.19104399631639823,-0.8686102108273919
U56,K=20 FIXED,FIXED,FULL,0.0,0.0,,1.1481623765033835,1.1481623765033835,0.0,-0.19104399631639823,-0.19104399631639823,0.0
U56,K=20 FIXED,FIXED,OOS,0.0,0.0,,1.1730934108649913,1.1730934108649913,0.0,-0.19104399631639823,-0.19104399631639823,0.0
B136,K=1 RESPREAD,RESPREAD,FULL,0.9221555888054744,0.4962672136775441,1.8581835821309296,1.1243425060396586,1.0653720113403453,0.05897049469931326,-0.2748643593348573,-0.20740187631179063,-6.746248302306668
B136,K=1 RESPREAD,RESPREAD,OOS,1.0354030019906573,0.7320992526271579,1.4142932099371577,1.0670310498679338,1.0179537645049168,0.04907728536301703,-0.2748643593348573,-0.20740187631179052,-6.746248302306679
B136,K=2 RESPREAD,RESPREAD,FULL,0.512962280487208,0.3689462639506875,1.3903441520030388,1.0809198174810983,1.0653720113403453,0.015547806140753018,-0.23930618780734758,-0.20740187631179063,-3.1904311495556947
B136,K=2 RESPREAD,RESPREAD,OOS,0.6802290030621393,0.5181050609081491,1.3129171173696215,1.0410011603231941,1.0179537645049168,0.023047395818277305,-0.23930618780734758,-0.20740187631179052,-3.190431149555706
B136,K=3 RESPREAD,RESPREAD,FULL,0.3685303188679174,0.3033031610643091,1.2150559775728096,1.078066289577601,1.0653720113403453,0.012694278237255663,-0.2361557218172593,-0.20740187631179063,-2.8753845505468667
B136,K=3 RESPREAD,RESPREAD,OOS,0.8017884639023252,0.3799054292087982,2.1104948817713725,1.0768680707637592,1.0179537645049168,0.05891430625884242,-0.23615572181725886,-0.20740187631179052,-2.8753845505468334
B136,K=4 RESPREAD,RESPREAD,FULL,0.28908147241600596,0.2758686845888793,1.0478952072679701,1.0760185922401138,1.0653720113403453,0.010646580899768443,-0.22952911452289815,-0.20740187631179063,-2.2127238211107514
B136,K=4 RESPREAD,RESPREAD,OOS,0.5532467871060405,0.3316466361927641,1.6681815122782522,1.052589479112182,1.0179537645049168,0.03463571460726511,-0.22952911452289804,-0.20740187631179052,-2.2127238211107514
B136,K=6 RESPREAD,RESPREAD,FULL,0.17817162476066786,0.2561198613842868,0.6956571965863123,1.065247747969302,1.0653720113403453,-0.0001242633710432095,-0.21701949201634996,-0.20740187631179063,-0.9617615704559324
B136,K=6 RESPREAD,RESPREAD,OOS,0.227557833287481,0.3301577394890711,0.689239736253445,1.0227592702523864,1.0179537645049168,0.0048055057474696294,-0.21701949201634962,-0.20740187631179052,-0.9617615704559102
B136,K=20 RESPREAD,RESPREAD,FULL,0.0,0.0,,1.0653720113403453,1.0653720113403453,0.0,-0.20740187631179063,-0.20740187631179063,0.0
B136,K=20 RESPREAD,RESPREAD,OOS,0.0,0.0,,1.0179537645049168,1.0179537645049168,0.0,-0.20740187631179052,-0.20740187631179052,0.0
B136,K=1 FIXED,FIXED,FULL,0.9907288310672415,0.520159737881715,1.9046626620927254,1.1373623002002253,1.063996488564392,0.07336581163583333,-0.2748643593348572,-0.18779405305211816,-8.707030628273904
B136,K=1 FIXED,FIXED,OOS,1.1321051679550393,0.7927038670447746,1.4281564844329115,1.0685457315819862,1.012927245815146,0.05561848576684025,-0.274864359334857,-0.18779405305211805,-8.707030628273893
B136,K=2 FIXED,FIXED,FULL,0.6161174278939909,0.3839902242276603,1.6045133157575047,1.097825377309864,1.063996488564392,0.033828888745472074,-0.2393061878073478,-0.18779405305211816,-5.151213475522964
B136,K=2 FIXED,FIXED,OOS,0.7604187944272814,0.5613173116276853,1.3547039770112377,1.040313471511806,1.012927245815146,0.02738622569666016,-0.23930618780734758,-0.18779405305211805,-5.151213475522953
B136,K=3 FIXED,FIXED,FULL,0.4482607847933688,0.30440697268794337,1.4725706866540613,1.0916157507196302,1.063996488564392,0.027619262155238244,-0.2361557218172593,-0.18779405305211816,-4.836166876514114
B136,K=3 FIXED,FIXED,OOS,0.823260458746483,0.3973523137964332,2.071865269591071,1.068920436641063,1.012927245815146,0.05599319082591703,-0.23615572181725886,-0.18779405305211805,-4.836166876514081
B136,K=4 FIXED,FIXED,FULL,0.3290279108207319,0.2739047423111694,1.2012494126404714,1.0819120382382825,1.063996488564392,0.01791554967389053,-0.228923771355927,-0.18779405305211816,-4.112971830380885
B136,K=4 FIXED,FIXED,OOS,0.5082480912267077,0.33145327627861765,1.533392871939746,1.0360391485169558,1.012927245815146,0.02311190270180985,-0.22892377135592723,-0.18779405305211805,-4.112971830380918
B136,K=6 FIXED,FIXED,FULL,0.16512862709997342,0.25199266823401534,0.6552913950124343,1.061448336114141,1.063996488564392,-0.0025481524502510844,-0.21682054476055024,-0.18779405305211816,-2.902649170843208
B136,K=6 FIXED,FIXED,OOS,0.13046551794768277,0.31451350725921967,0.4148168995494177,0.9993790466866287,1.012927245815146,-0.013548199128517235,-0.21682054476055046,-0.18779405305211805,-2.902649170843241
B136,K=20 FIXED,FIXED,FULL,0.0,0.0,,1.063996488564392,1.063996488564392,0.0,-0.18779405305211816,-0.18779405305211816,0.0
B136,K=20 FIXED,FIXED,OOS,0.0,0.0,,1.012927245815146,1.012927245815146,0.0,-0.18779405305211805,-0.18779405305211805,0.0
SMALL,K=1 RESPREAD,RESPREAD,FULL,1.8877435583326876,1.0052130563400987,1.877953679994779,0.6882233507725956,0.5091735910765688,0.17904975969602677,-0.39451588321696107,-0.3651051671527553,-2.9410716064205755
SMALL,K=1 RESPREAD,RESPREAD,OOS,2.184252367986412,1.2962987816307332,1.684991453311898,0.6409951375390501,0.43984693026555094,0.2011482072734992,-0.39451588321696107,-0.365105167152756,-2.941071606420509
SMALL,K=2 RESPREAD,RESPREAD,FULL,2.1959458772867806,0.8817916887840064,2.4903227204545293,0.7431630648558963,0.5091735910765688,0.23398947377932755,-0.39701692290028945,-0.3651051671527553,-3.191175574753413
SMALL,K=2 RESPREAD,RESPREAD,OOS,2.75295245800892,1.2418987547726754,2.2167285758433963,0.7136908628295697,0.43984693026555094,0.2738439325640188,-0.3970169229002892,-0.365105167152756,-3.1911755747533244
SMALL,K=3 RESPREAD,RESPREAD,FULL,1.2804150914439285,0.8794953382319836,1.4558520503563996,0.6382723288753317,0.5091735910765688,0.1290987377987629,-0.4020503066521841,-0.3651051671527553,-3.694513949942879
SMALL,K=3 RESPREAD,RESPREAD,OOS,1.9149330324761853,1.2409933481536883,1.5430647032275906,0.632378279675756,0.43984693026555094,0.19253134941020505,-0.402050306652184,-0.365105167152756,-3.6945139499428015
SMALL,K=4 RESPREAD,RESPREAD,FULL,0.7824252158905686,0.7970345515802726,0.9816703859817141,0.586542459445977,0.5091735910765688,0.07736886836940826,-0.3888191276479632,-0.3651051671527553,-2.371396049520791
SMALL,K=4 RESPREAD,RESPREAD,OOS,1.1365778037644436,1.0972206283044335,1.035869882906622,0.5475596772024686,0.43984693026555094,0.10771274693691762,-0.3888191276479632,-0.365105167152756,-2.3713960495207242
SMALL,K=6 RESPREAD,RESPREAD,FULL,0.5438252958726634,0.7946651249035533,0.6843452403157446,0.5600284873663159,0.5091735910765688,0.050854896289747153,-0.3619599549285839,-0.3651051671527553,0.3145212224171412
SMALL,K=6 RESPREAD,RESPREAD,OOS,0.9314654440533907,1.0880195667682016,0.8561109308173277,0.5320833321361084,0.43984693026555094,0.09223640187055743,-0.361959954928583,-0.365105167152756,0.31452122241729663
SMALL,K=20 RESPREAD,RESPREAD,FULL,0.0,0.0,,0.5091735910765688,0.5091735910765688,0.0,-0.3651051671527553,-0.3651051671527553,0.0
SMALL,K=20 RESPREAD,RESPREAD,OOS,0.0,0.0,,0.43984693026555094,0.43984693026555094,0.0,-0.365105167152756,-0.365105167152756,0.0
SMALL,K=1 FIXED,FIXED,FULL,1.538000209250401,0.9762199375540048,1.5754648620514557,0.6573383313826324,0.5091735910765688,0.14816474030606364,-0.3945158832169613,-0.3651051671527553,-2.9410716064205977
SMALL,K=1 FIXED,FIXED,OOS,2.1132009948132393,1.2806472248272125,1.6501039114017968,0.6357806198561033,0.43984693026555094,0.1959336895905524,-0.39451588321696107,-0.365105167152756,-2.941071606420509
SMALL,K=2 FIXED,FIXED,FULL,1.9369457210622414,0.8851932404190044,2.188161446132815,0.7215221500859335,0.5091735910765688,0.21234855900936467,-0.3970169229002891,-0.3651051671527553,-3.19117557475338
SMALL,K=2 FIXED,FIXED,OOS,2.466353467906416,1.2499185381882383,1.973211367423516,0.6865256889565262,0.43984693026555094,0.24667875869097527,-0.3970169229002892,-0.365105167152756,-3.1911755747533244
SMALL,K=3 FIXED,FIXED,FULL,1.1312992481175133,0.8954157880167062,1.263434555496587,0.6277459634820578,0.5091735910765688,0.11857237240548901,-0.4020503066521839,-0.3651051671527553,-3.694513949942857
SMALL,K=3 FIXED,FIXED,OOS,1.6339075499620024,1.2733672934541216,1.2831392469095726,0.6039599232225361,0.43984693026555094,0.16411299295698517,-0.402050306652184,-0.365105167152756,-3.6945139499428015
SMALL,K=4 FIXED,FIXED,FULL,0.7544060986926584,0.8294308657233959,0.9095466902292045,0.5890555902389951,0.5091735910765688,0.07988199916242633,-0.38881912764796234,-0.3651051671527553,-2.371396049520702
SMALL,K=4 FIXED,FIXED,OOS,0.9352579975731313,1.16989831897318,0.7994352863024947,0.5263264261383971,0.43984693026555094,0.08647949587284615,-0.3888191276479632,-0.365105167152756,-2.3713960495207242
SMALL,K=6 FIXED,FIXED,FULL,0.47722165667526484,0.8069599776979485,0.5913820633789756,0.5547869063499423,0.5091735910765688,0.045613315273373534,-0.361959954928583,-0.3651051671527553,0.31452122241723
SMALL,K=6 FIXED,FIXED,OOS,0.7056674005262323,1.1398902739426835,0.6190660773737903,0.5071319659660664,0.43984693026555094,0.06728503570051542,-0.361959954928583,-0.365105167152756,0.31452122241729663
SMALL,K=20 FIXED,FIXED,FULL,0.0,0.0,,0.5091735910765688,0.5091735910765688,0.0,-0.3651051671527553,-0.3651051671527553,0.0
SMALL,K=20 FIXED,FIXED,OOS,0.0,0.0,,0.43984693026555094,0.43984693026555094,0.0,-0.365105167152756,-0.365105167152756,0.0
