panel,arm,d,g_low,CAGR,Sharpe,MaxDD,H1,H2,keep4a,keep4b,fail4b
U56,THROTTLE d=0.12 g_low=0.00,0.12,0.0,0.05817971857619186,0.8000769822796251,-0.15910990262743974,1.2353972967586033,0.15396145819372786,False,False,H2+CAGRFLOOR
U56,THROTTLE d=0.12 g_low=0.25,0.12,0.25,0.1095996019528529,1.1551076478824747,-0.15910990262743974,1.2353972967586033,1.084713176137831,False,True,-
U56,THROTTLE d=0.12 g_low=0.50,0.12,0.5,0.11394363219334336,1.1905420606233428,-0.15910990262743974,1.2353972967586033,1.1533336711918392,False,True,-
U56,THROTTLE d=0.12 g_low=0.75,0.12,0.75,0.11499879065961371,1.199136105033728,-0.15910990262743974,1.2353972967586033,1.1698802627586684,False,True,-
U56,THROTTLE d=0.15 g_low=0.00,0.15,0.0,0.11544485987825248,1.2016651077116542,-0.15910990262743974,1.2353972967586033,1.174935198833666,False,True,-
U56,THROTTLE d=0.15 g_low=0.25,0.15,0.25,0.11544485987825248,1.2016651077116542,-0.15910990262743974,1.2353972967586033,1.174935198833666,False,True,-
U56,THROTTLE d=0.15 g_low=0.50,0.15,0.5,0.11544485987825248,1.2016651077116542,-0.15910990262743974,1.2353972967586033,1.174935198833666,False,True,-
U56,THROTTLE d=0.15 g_low=0.75,0.15,0.75,0.11544485987825248,1.2016651077116542,-0.15910990262743974,1.2353972967586033,1.174935198833666,False,True,-
B136,SPY,,,0.15163389387763448,0.8860757549112315,-0.3371595330739303,0.9595622658772724,0.8259431438686403,False,False,H1+H2+DDCAP
B136,RULES v2 (live),,,0.07977883927766838,1.0992531359665725,-0.12240985403190008,1.2348466062129893,0.9658157974796912,False,False,CAGRFLOOR
B136,RULES v1,,,0.06411794932166859,0.6375122821596922,-0.2119236647684153,0.7933056859001063,0.5038042148365551,False,False,H1+H2+DDCAP+CAGRFLOOR
B136,"BAND g=1.00 (parent, no throttle)",,,0.10652976854836904,1.0991593874420875,-0.16157983013208954,1.2358770851587095,0.9647512348188001,False,True,-
B136,THROTTLE d=0.04 g_low=0.00,0.04,0.0,-0.001954856373103886,-0.13975265429018946,-0.053978655903724526,-0.1976477485356186,,False,False,H1+H2+CAGRFLOOR
B136,THROTTLE d=0.04 g_low=0.25,0.04,0.25,0.05680458172025471,0.8743091620881034,-0.08798900945433752,0.932602603670099,0.812047161578994,False,False,H1+H2+CAGRFLOOR
B136,THROTTLE d=0.04 g_low=0.50,0.04,0.5,0.07572314090325927,0.970677423236221,-0.13207092963536837,1.0629419585966167,0.8714856465801228,False,False,CAGRFLOOR
B136,THROTTLE d=0.04 g_low=0.75,0.04,0.75,0.09405557651855867,1.0658076108555818,-0.14674131458997897,1.1804918336033363,0.9467820455015473,False,False,CAGRFLOOR
B136,THROTTLE d=0.06 g_low=0.00,0.06,0.0,0.008114570227756746,0.2849888804107843,-0.06703092307108127,0.4031001171121481,,False,False,H1+H2+CAGRFLOOR
B136,THROTTLE d=0.06 g_low=0.25,0.06,0.25,0.06651521630336044,0.8968098171659271,-0.10020237707491886,1.0376225486723374,0.7339038371613409,False,False,H2+CAGRFLOOR
B136,THROTTLE d=0.06 g_low=0.50,0.06,0.5,0.0862358294207417,1.0286475179957875,-0.13207092963536848,1.1707467222766255,0.871637915056888,False,False,CAGRFLOOR
B136,THROTTLE d=0.06 g_low=0.75,0.06,0.75,0.09713450676153257,1.0588262962664399,-0.14674131458997908,1.2191302170231915,0.8936022418316264,False,False,CAGRFLOOR
B136,THROTTLE d=0.08 g_low=0.00,0.08,0.0,0.010253259520752733,0.3039294826969852,-0.09016159143499258,0.4299000162921339,,False,False,H1+H2+CAGRFLOOR
B136,THROTTLE d=0.08 g_low=0.25,0.08,0.25,0.060561486825920996,0.7658758891011898,-0.1405492203150276,1.045555777158999,0.4368138784355995,False,False,H2+CAGRFLOOR
B136,THROTTLE d=0.08 g_low=0.50,0.08,0.5,0.0943157368842078,1.0347851983751686,-0.13207092963536837,1.1848459121367203,0.8777901091946829,False,False,CAGRFLOOR
B136,THROTTLE d=0.08 g_low=0.75,0.08,0.75,0.10329920334227571,1.0940827241590299,-0.14674131458997886,1.2180374566225014,0.9676911274167028,False,False,CAGRFLOOR
B136,THROTTLE d=0.10 g_low=0.00,0.1,0.0,0.008757108195531549,0.25366016387653484,-0.10488916100861134,0.3587754538750351,,False,False,H1+H2+CAGRFLOOR
B136,THROTTLE d=0.10 g_low=0.25,0.1,0.25,0.06909706157920104,0.8364124955403266,-0.17218524021341863,1.0823950306611518,0.5910770104919856,False,False,H2+CAGRFLOOR
B136,THROTTLE d=0.10 g_low=0.50,0.1,0.5,0.09768998717430333,1.0369196373094725,-0.16863561077029043,1.2175097494881784,0.8520044468075539,False,False,CAGRFLOOR
B136,THROTTLE d=0.10 g_low=0.75,0.1,0.75,0.10392116444583466,1.0828351710354114,-0.16508641684495773,1.2325225365351677,0.9332407471103012,False,False,CAGRFLOOR
B136,THROTTLE d=0.12 g_low=0.00,0.12,0.0,0.06176220782967112,0.7951602203883126,-0.16157983013208954,1.2358770851587095,0.13899150324189385,False,False,H2+CAGRFLOOR
B136,THROTTLE d=0.12 g_low=0.25,0.12,0.25,0.10294077411821378,1.0758075976628698,-0.16157983013208954,1.2358770851587095,0.9150568013216748,False,False,CAGRFLOOR
B136,THROTTLE d=0.12 g_low=0.50,0.12,0.5,0.10440395451339612,1.083897211733611,-0.16157983013208954,1.2358770851587095,0.9330389258862488,False,False,CAGRFLOOR
B136,THROTTLE d=0.12 g_low=0.75,0.12,0.75,0.10583638259103734,1.0946237259783524,-0.16157983013208954,1.2358770851587095,0.9551925274302523,False,False,CAGRFLOOR
B136,THROTTLE d=0.15 g_low=0.00,0.15,0.0,0.10652976854836904,1.0991593874420875,-0.16157983013208954,1.2358770851587095,0.9647512348188001,False,True,-
B136,THROTTLE d=0.15 g_low=0.25,0.15,0.25,0.10652976854836904,1.0991593874420875,-0.16157983013208954,1.2358770851587095,0.9647512348188001,False,True,-
B136,THROTTLE d=0.15 g_low=0.50,0.15,0.5,0.10652976854836904,1.0991593874420875,-0.16157983013208954,1.2358770851587095,0.9647512348188001,False,True,-
B136,THROTTLE d=0.15 g_low=0.75,0.15,0.75,0.10652976854836904,1.0991593874420875,-0.16157983013208954,1.2358770851587095,0.9647512348188001,False,True,-
