frac_ladder,tape,panel,ladder,rung,stat,R_SPREAD_ratio,R_SD_ratio,R_MATCHED_ratio
F_1140,T_OWN,U56,N,30,MAXDD,1.0089234344495688,1.2933428438931676,0.8248721073441356
F_1140,T_OWN,U56,N,30,ULCER,4.993796216240938,6.419520735645636,4.5094974710530495
F_1140,T_OWN,U56,N,30,CALMAR,1.3909880818958786,1.5443511059281918,1.074255474784842
F_1140,T_OWN,U56,N,40,CAGR,2.0415438441880878,1.9470695947527203,1.3163542661340433
F_1140,T_OWN,U56,N,40,VOL,11.865485789832286,14.759301236560805,10.24723287005826
F_1140,T_OWN,U56,N,40,SHARPE,5.125031831067007,6.143494751985978,4.162088769669701
F_1140,T_OWN,U56,N,40,MAXDD,1.7987621517330954,1.9734319885614442,1.4989758809302591
F_1140,T_OWN,U56,N,40,ULCER,7.596389843277958,9.345139868363852,6.195099713336478
F_1140,T_OWN,U56,N,40,CALMAR,2.409391327274025,2.3731067474260854,1.9574352342645687
F_1140,T_OWN,U56,H,21,CAGR,8.888908373460447,9.588563594139512,7.512200432302176
F_1140,T_OWN,U56,H,21,VOL,5.971572536689042,6.011000797259906,5.184530387396223
F_1140,T_OWN,U56,H,21,SHARPE,8.090795674694077,5.54243549688707,6.960541807634564
F_1140,T_OWN,U56,H,21,MAXDD,1.7613115052927604,1.948834490646166,1.483186169718987
F_1140,T_OWN,U56,H,21,ULCER,76.79435298415365,19.21586360520166,66.64108820944115
F_1140,T_OWN,U56,H,21,CALMAR,2.1365818526296176,2.066881108786484,1.7471148288856022
F_1140,T_OWN,U56,H,63,CAGR,2.538525347554901,2.7065751447103414,2.0595448795487403
F_1140,T_OWN,U56,H,63,VOL,20.399884847280035,14.835887434868832,17.501235618045325
F_1140,T_OWN,U56,H,63,SHARPE,3.6960732726485954,4.37902033996731,3.032704582934869
F_1140,T_OWN,U56,H,63,MAXDD,1.4938190336217836,1.7477136973499379,1.2577624677699397
F_1140,T_OWN,U56,H,63,ULCER,7.594427647694951,5.814362083383621,6.55573089866273
F_1140,T_OWN,U56,H,63,CALMAR,1.3347199386563562,1.5917463233573226,1.0810524442720688
F_1140,T_OWN,U56,H,126,CAGR,2.3492967094483164,2.485344945294527,1.7070799875094664
F_1140,T_OWN,U56,H,126,VOL,11.086882890128575,10.170988288510951,9.739209736799095
F_1140,T_OWN,U56,H,126,SHARPE,43.0496854591986,10.708300972304652,33.761597140844856
F_1140,T_OWN,U56,H,126,MAXDD,1.5413862643657321,1.7866616424708428,1.3025354063012804
F_1140,T_OWN,U56,H,126,ULCER,11.692174283131385,14.617588640483914,10.332008586555428
F_1140,T_OWN,U56,H,126,CALMAR,1.3052113451874034,1.5110591697350249,1.046829530915175
F_1140,T_OWN,U56,H,252,CAGR,38.12800758417378,44.772779522109715,33.52278741210222
F_1140,T_OWN,U56,H,252,VOL,14.83511988833468,12.662669026696298,13.449893570066665
F_1140,T_OWN,U56,H,252,SHARPE,4.533524139528643,5.496462279119326,3.886499107855963
F_1140,T_OWN,U56,H,252,MAXDD,1.0498100918366937,1.315258178090449,0.8984549548414831
F_1140,T_OWN,U56,H,252,ULCER,11.714861222795573,9.807767784085998,11.055486227385748
F_1140,T_OWN,U56,H,252,CALMAR,1.004411989222303,1.1781856741861734,0.7659601516704384
F_1140,T_OWN,U56,GROSS,0.3,CAGR,2.464787176073458,2.6113666746480737,1.9668940846703418
F_1140,T_OWN,U56,GROSS,0.3,VOL,13.305020034420044,11.742331725787063,11.828031444391693
F_1140,T_OWN,U56,GROSS,0.3,SHARPE,43.38460525325741,10.804571344653098,34.78624286314549
F_1140,T_OWN,U56,GROSS,0.3,MAXDD,1.5977350451550412,1.831063110706055,1.327822682556734
F_1140,T_OWN,U56,GROSS,0.3,ULCER,7.8760798250682935,9.887890921099718,6.790189282217509
F_1140,T_OWN,U56,GROSS,0.3,CALMAR,1.1987392571508502,1.4218093346751228,0.9268596779356049
F_1140,T_OWN,U56,GROSS,0.35,CAGR,2.4525220529321414,2.5978799584582095,1.9405512954381523
F_1140,T_OWN,U56,GROSS,0.35,VOL,13.031460450361466,11.555242511468597,11.665537318781206
F_1140,T_OWN,U56,GROSS,0.35,SHARPE,43.385235035835,10.796178473498111,34.34887017700523
F_1140,T_OWN,U56,GROSS,0.35,MAXDD,1.591746855834792,1.826435878115231,1.3079371946771412
F_1140,T_OWN,U56,GROSS,0.35,ULCER,8.22734643820429,10.348066789012812,7.135949572728307
F_1140,T_OWN,U56,GROSS,0.35,CALMAR,1.209738490182115,1.4307386583559774,0.9614436683411525
F_1140,T_OWN,U56,GROSS,0.4,CAGR,2.4401256237619844,2.584273071865733,1.9340170420138332
F_1140,T_OWN,U56,GROSS,0.4,VOL,12.765339838642987,11.371455103433972,11.113141251055845
F_1140,T_OWN,U56,GROSS,0.4,SHARPE,43.37024093266723,10.786966480020002,33.88283391438788
F_1140,T_OWN,U56,GROSS,0.4,MAXDD,1.5857985164002137,1.8218177687998454,1.3047565954845495
F_1140,T_OWN,U56,GROSS,0.4,ULCER,8.607081969230876,10.841859284823805,7.615847500156807
F_1140,T_OWN,U56,GROSS,0.4,CALMAR,1.2209722105842253,1.4399293485319957,0.9338467525462232
F_1140,T_OWN,U56,GROSS,0.45,CAGR,2.4275712120314936,2.5705220995728895,1.805947516057129
F_1140,T_OWN,U56,GROSS,0.45,VOL,12.506372706125354,11.190905398553822,10.84952213328333
F_1140,T_OWN,U56,GROSS,0.45,SHARPE,43.348560163940725,10.777316930797868,34.497913024569755
F_1140,T_OWN,U56,GROSS,0.45,MAXDD,1.5798922135007827,1.8172109890478079,1.303770143754206
F_1140,T_OWN,U56,GROSS,0.45,ULCER,8.98453395978409,11.32904665741318,7.728668650699224
F_1140,T_OWN,U56,GROSS,0.45,CALMAR,1.232443253136734,1.449385138449353,0.9733864901200711
F_1140,T_OWN,U56,GROSS,0.5,CAGR,2.4148653156532465,2.5566342153205923,1.887373248645868
F_1140,T_OWN,U56,GROSS,0.5,VOL,12.254294661079863,11.013535838059086,10.751125976515345
F_1140,T_OWN,U56,GROSS,0.5,SHARPE,43.32810067167267,10.76750418628554,35.059284539729155
F_1140,T_OWN,U56,GROSS,0.5,MAXDD,1.5740368665656859,1.8126230610092169,1.3087658658697938
F_1140,T_OWN,U56,GROSS,0.5,ULCER,9.357909809938722,11.806651775081034,8.205725829007045
F_1140,T_OWN,U56,GROSS,0.5,CALMAR,1.2441468706815089,1.459103430825729,0.9621373350283381
F_1140,T_OWN,U56,GROSS,0.55,CAGR,2.4019554273131196,2.542560369710477,1.901339869393663
F_1140,T_OWN,U56,GROSS,0.55,VOL,12.00870273664296,10.839180555338794,10.433412462645137
F_1140,T_OWN,U56,GROSS,0.55,SHARPE,43.32172012144752,10.758091293779842,33.865171484688865
F_1140,T_OWN,U56,GROSS,0.55,MAXDD,1.5682173546133913,1.8080426651128056,1.3086030095167975
F_1140,T_OWN,U56,GROSS,0.55,ULCER,9.75841883837842,12.311903924351999,8.536129314415426
F_1140,T_OWN,U56,GROSS,0.55,CALMAR,1.2560873651277586,1.4690902122398275,1.011765003278166
F_1140,T_OWN,U56,GROSS,0.6,CAGR,2.388962583721894,2.528412798708836,1.8739956679192373
F_1140,T_OWN,U56,GROSS,0.6,VOL,11.769440180674014,10.667841708366655,10.376057201997716
F_1140,T_OWN,U56,GROSS,0.6,SHARPE,43.278724955453505,10.746997493685097,35.656720385213404
F_1140,T_OWN,U56,GROSS,0.6,MAXDD,1.5624158967440538,1.8034561585735427,1.3194845568941092
F_1140,T_OWN,U56,GROSS,0.6,ULCER,10.188441679986736,12.845116894746349,8.875583554163768
F_1140,T_OWN,U56,GROSS,0.6,CALMAR,1.268304191809924,1.4793737502123572,0.991535580428147
F_1140,T_OWN,U56,GROSS,0.65,CAGR,2.3758621263614477,2.514167179631081,1.8239459545216903
F_1140,T_OWN,U56,GROSS,0.65,VOL,11.536295127690062,10.499475612088862,10.151069822984592
F_1140,T_OWN,U56,GROSS,0.65,SHARPE,43.214026066987024,10.73480109696885,34.232426131096275
F_1140,T_OWN,U56,GROSS,0.65,MAXDD,1.55558852542348,1.798032693893182,1.2707563806600572
F_1140,T_OWN,U56,GROSS,0.65,ULCER,10.651882988578063,13.407637879039658,9.197523833230937
F_1140,T_OWN,U56,GROSS,0.65,CALMAR,1.2804533785681806,1.489724251482324,1.0576895890655855
F_1140,T_OWN,U56,GROSS,0.7,CAGR,2.3626325365641234,2.4998049922819177,1.7495803495060436
F_1140,T_OWN,U56,GROSS,0.7,VOL,11.308827227707448,10.333865169419065,10.123164199818785
F_1140,T_OWN,U56,GROSS,0.7,SHARPE,43.14178648945005,10.722079176410285,34.363643143755034
F_1140,T_OWN,U56,GROSS,0.7,MAXDD,1.548466204125556,1.7923452144212473,1.2909696329838336
F_1140,T_OWN,U56,GROSS,0.7,ULCER,11.151532702247206,13.998431977878703,9.69920814526414
F_1140,T_OWN,U56,GROSS,0.7,CALMAR,1.2927127393982123,1.500256085957795,1.0113068702812669
F_1140,T_OWN,U56,GROSS,0.75,CAGR,2.3492967094483164,2.485344945294527,1.870888799898464
F_1140,T_OWN,U56,GROSS,0.75,VOL,11.086882890128575,10.170988288510951,9.683033601965747
F_1140,T_OWN,U56,GROSS,0.75,SHARPE,43.0496854591986,10.708300972304652,34.59970095195739
F_1140,T_OWN,U56,GROSS,0.75,MAXDD,1.5413862643657321,1.7866616424708428,1.2305362811653786
F_1140,T_OWN,U56,GROSS,0.75,ULCER,11.692174283131385,14.617588640483914,10.255688884264307
F_1140,T_OWN,U56,GROSS,0.75,CALMAR,1.3052113451874034,1.5110591697350249,1.0681238037405247
F_1140,T_OWN,U56,CADENCE,D,CAGR,3.902079188895526,4.01350958206606,3.1875300315298243
F_1140,T_OWN,U56,CADENCE,D,VOL,6.878891549035843,6.552674621415812,5.893755703858937
F_1140,T_OWN,U56,CADENCE,D,SHARPE,3.271894968388622,4.09676912037491,2.755829303039587
F_1140,T_OWN,U56,CADENCE,D,MAXDD,1.3921413850946864,1.6602220296577468,1.17743061813222
F_1140,T_OWN,U56,CADENCE,D,ULCER,4.31048831309811,5.218875820910334,3.780380491072874
F_1140,T_OWN,U56,CADENCE,D,CALMAR,1.094874820416098,1.3728763846249115,0.8773583787919489
F_1140,T_OWN,U56,CADENCE,W,CAGR,2.3492967094483164,2.485344945294527,1.799057050822142
F_1140,T_OWN,U56,CADENCE,W,VOL,11.086882890128575,10.170988288510951,9.815040096351211
F_1140,T_OWN,U56,CADENCE,W,SHARPE,43.0496854591986,10.708300972304652,35.23189024216995
F_1140,T_OWN,U56,CADENCE,W,MAXDD,1.5413862643657321,1.7866616424708428,1.2807770683057083
F_1140,T_OWN,U56,CADENCE,W,ULCER,11.692174283131385,14.617588640483914,10.420891445154913
F_1140,T_OWN,U56,CADENCE,W,CALMAR,1.3052113451874034,1.5110591697350249,1.0704611065914773
F_1140,T_OWN,U56,CADENCE,M,CAGR,6.2169605543182564,5.894810026726384,4.996474774440848
F_1140,T_OWN,U56,CADENCE,M,VOL,20.492458285544078,14.42043893253413,17.30795097838888
F_1140,T_OWN,U56,CADENCE,M,SHARPE,24.995246987540444,10.278054874958436,21.446746541647443
F_1140,T_OWN,U56,CADENCE,M,MAXDD,2.32640749969838,2.232578902876089,1.9055536575408927
F_1140,T_OWN,U56,CADENCE,M,ULCER,2.413707062898704,2.869184251468016,1.9595638458125917
F_1140,T_OWN,U56,CADENCE,M,CALMAR,2.915586392595014,2.2854955854972148,2.444398531962383
F_1140,T_OWN,U56,CADENCE,Q,CAGR,4.125559544611937,4.143863822107743,3.2868377695935096
F_1140,T_OWN,U56,CADENCE,Q,VOL,9.274369070058341,8.37063203994248,8.025090225300097
F_1140,T_OWN,U56,CADENCE,Q,SHARPE,5.187758865902933,6.101899812518152,4.239379543199494
F_1140,T_OWN,U56,CADENCE,Q,MAXDD,1.220122628211866,1.5009602813624379,1.027142026672271
F_1140,T_OWN,U56,CADENCE,Q,ULCER,3.3205518720780707,3.5372610210081277,2.7488491523169345
F_1140,T_OWN,U56,CADENCE,Q,CALMAR,4.789862498202741,2.5840218667422072,3.235934690976471
F_1140,T_OWN,B136,N,5,CAGR,26.62374743355883,25.327459412854722,20.024174920501437
F_1140,T_OWN,B136,N,5,VOL,4.417029059935354,4.775246389066059,3.556834352098723
F_1140,T_OWN,B136,N,5,SHARPE,5.608937492633271,4.960808179358988,4.513023965953355
F_1140,T_OWN,B136,N,5,MAXDD,2.0035827967600044,2.2385417633008755,1.5134138701629016
F_1140,T_OWN,B136,N,5,ULCER,38.36417982287971,34.83367295480819,33.48174988976703
F_1140,T_OWN,B136,N,5,CALMAR,27.682510226363057,15.428623304121649,21.692116979803036
F_1140,T_OWN,B136,N,8,CAGR,6.041593091805516,6.041527105836484,4.597050621550374
F_1140,T_OWN,B136,N,8,VOL,3.7476372064968806,4.117507356924265,3.012328566847576
F_1140,T_OWN,B136,N,8,SHARPE,3.5598007902882536,3.4072834239452705,2.8526538896723794
F_1140,T_OWN,B136,N,8,MAXDD,1.212138818661413,1.4932914445558292,0.994595238613709
F_1140,T_OWN,B136,N,8,ULCER,6.245244456793224,7.810457994921937,5.3207506217009675
F_1140,T_OWN,B136,N,8,CALMAR,7.594846519075824,4.97929129311754,6.0667968763051885
F_1140,T_OWN,B136,N,10,CAGR,10.520998853287304,10.296473820437619,7.9579000039652
F_1140,T_OWN,B136,N,10,VOL,3.4785551219632938,3.833911747157166,2.8271488595455705
F_1140,T_OWN,B136,N,10,SHARPE,3.9444621728753724,3.6857333252966615,3.064825037139115
F_1140,T_OWN,B136,N,10,MAXDD,1.868261834276384,2.0308858191257575,1.3104587372293017
F_1140,T_OWN,B136,N,10,ULCER,24.032682573199615,18.970037890426106,19.040325285685373
F_1140,T_OWN,B136,N,10,CALMAR,492.13378403974673,27.91991789781031,365.46695355903967
F_1140,T_OWN,B136,N,12,CAGR,12.231223980451748,11.546274722405188,9.170480465348337
F_1140,T_OWN,B136,N,12,VOL,3.762545926092225,4.127441803711702,3.0371338746449723
F_1140,T_OWN,B136,N,12,SHARPE,6.2632712673421675,5.334244749681323,4.847311648852464
F_1140,T_OWN,B136,N,12,MAXDD,1.1788406692680005,1.3698887694939832,0.9517025297008027
F_1140,T_OWN,B136,N,12,ULCER,4.372367773075372,4.73342910349355,3.6217758963080757
F_1140,T_OWN,B136,N,12,CALMAR,3.340085458287534,3.685246859400803,2.5011332753905093
F_1140,T_OWN,B136,N,15,CAGR,2.631315180432827,2.5250078364341317,1.8603044334775682
F_1140,T_OWN,B136,N,15,VOL,3.5008716573653147,3.900089909982318,2.882068801845789
F_1140,T_OWN,B136,N,15,SHARPE,38.51860486943319,16.02471084907031,30.086064479807035
F_1140,T_OWN,B136,N,15,MAXDD,1.5550748214764498,1.7994652690899076,1.253433138343524
F_1140,T_OWN,B136,N,15,ULCER,2.9194709837938504,3.066958812039869,2.307853598789194
F_1140,T_OWN,B136,N,15,CALMAR,2.1420101240447487,2.3574003660751295,1.6456147027924417
F_1140,T_OWN,B136,N,20,CAGR,69.61063170510822,77.95272211751933,53.87104808265375
F_1140,T_OWN,B136,N,20,VOL,3.253789804298562,3.782699572098274,2.722960609846367
F_1140,T_OWN,B136,N,20,SHARPE,5.363563021663744,4.928347531945283,4.464712344812552
F_1140,T_OWN,B136,N,20,MAXDD,1.9158870357165627,2.044718248918689,1.5829988598375433
F_1140,T_OWN,B136,N,20,ULCER,10.136593224047244,12.453753624043049,8.782037070215399
F_1140,T_OWN,B136,N,20,CALMAR,5.166835980827421,4.360691211868,4.076452035000541
F_1140,T_OWN,B136,N,25,CAGR,12.609406512860016,11.562401434770615,9.401013969230364
F_1140,T_OWN,B136,N,25,VOL,19.74165190037203,24.80504102264132,17.24898661820058
F_1140,T_OWN,B136,N,25,SHARPE,10.57480036094991,8.113419114583277,8.645177705531918
F_1140,T_OWN,B136,N,25,MAXDD,1.8920862629810735,2.0449125114180187,1.5909907997437884
F_1140,T_OWN,B136,N,25,ULCER,13.673737433520428,10.212714537613092,11.958250119399128
F_1140,T_OWN,B136,N,25,CALMAR,3.438559757458389,3.2594481481869386,2.6511181875481116
F_1140,T_OWN,B136,N,30,CAGR,23.54586598712526,25.902502768829855,17.905709452703043
F_1140,T_OWN,B136,N,30,VOL,5.037388690960643,5.253326421626814,4.515911157061222
F_1140,T_OWN,B136,N,30,SHARPE,8.369402126304593,6.504482017723095,7.00833579757012
F_1140,T_OWN,B136,N,30,MAXDD,1.5365929134222553,1.7827968072021034,1.2734435439514151
F_1140,T_OWN,B136,N,30,ULCER,8.270444474168814,10.126463747817565,6.9282167867181945
F_1140,T_OWN,B136,N,30,CALMAR,2.631547983825847,2.621188617805174,2.152471404589903
F_1140,T_OWN,B136,N,40,CAGR,12.892398794766311,11.744103630692464,9.54451266417122
F_1140,T_OWN,B136,N,40,VOL,34.9578003827248,35.85689197615595,30.224312347986537
F_1140,T_OWN,B136,N,40,SHARPE,17.95832000610099,18.32982922381407,14.406732441814663
F_1140,T_OWN,B136,N,40,MAXDD,1.449582371352141,1.7103352022997795,1.2253923422542872
F_1140,T_OWN,B136,N,40,ULCER,30.964625556398335,19.18948244281058,26.27167702623496
F_1140,T_OWN,B136,N,40,CALMAR,2.395472783803758,2.533456052160868,1.9386116995895253
F_1140,T_OWN,B136,H,21,CAGR,78.13655358045126,84.19029379294822,62.50717296588137
F_1140,T_OWN,B136,H,21,VOL,146.36223348868418,46.258059217946105,129.70156121877534
F_1140,T_OWN,B136,H,21,SHARPE,92.07964930144378,25.64893088288029,75.57621470358363
F_1140,T_OWN,B136,H,21,MAXDD,1.319788075839465,1.5947668420172743,1.1225506692601601
F_1140,T_OWN,B136,H,21,ULCER,5.252526889122063,4.730511485377072,4.461638760617155
F_1140,T_OWN,B136,H,21,CALMAR,2.504334497601558,2.6923648798411306,2.06391206362967
F_1140,T_OWN,B136,H,63,CAGR,6.80412629619177,7.009355013612403,5.454979255990471
F_1140,T_OWN,B136,H,63,VOL,7.8283118998033245,9.275781854292267,6.678466506088925
F_1140,T_OWN,B136,H,63,SHARPE,7.036387095215644,8.439103482803404,5.644525701163466
F_1140,T_OWN,B136,H,63,MAXDD,1.1653361442052734,1.4447119103786328,0.9422032101888136
F_1140,T_OWN,B136,H,63,ULCER,21.001069256656553,9.334968758839926,18.01694740651495
F_1140,T_OWN,B136,H,63,CALMAR,1.7618692607198414,2.072840910455227,1.4398919231084784
F_1140,T_OWN,B136,H,126,CAGR,69.61063170510822,77.95272211751933,54.505686547819444
F_1140,T_OWN,B136,H,126,VOL,3.253789804298562,3.782699572098274,2.7432098479126132
F_1140,T_OWN,B136,H,126,SHARPE,5.363563021663744,4.928347531945283,4.520204752184428
F_1140,T_OWN,B136,H,126,MAXDD,1.9158870357165627,2.044718248918689,1.5838744218445968
F_1140,T_OWN,B136,H,126,ULCER,10.136593224047244,12.453753624043049,8.907079342091366
F_1140,T_OWN,B136,H,126,CALMAR,5.166835980827421,4.360691211868,4.199081656966781
F_1140,T_OWN,B136,H,252,CAGR,3.062160476519611,3.0806780054277163,2.1630663963707484
F_1140,T_OWN,B136,H,252,VOL,6.186933867003576,7.6132119615326275,5.54382142943686
F_1140,T_OWN,B136,H,252,SHARPE,3.8360759023629956,4.501937330546643,3.1838661207351513
F_1140,T_OWN,B136,H,252,MAXDD,1.1144361426044664,1.3606241383000088,0.9027030753833029
F_1140,T_OWN,B136,H,252,ULCER,2.8859258827535164,3.11575093934741,2.3528554072617194
F_1140,T_OWN,B136,H,252,CALMAR,1.2210384987662612,1.4811705166587124,1.0114796527153658
F_1140,T_OWN,B136,GROSS,0.3,CAGR,122.83279499385823,72.8501906806262,92.3158799835697
F_1140,T_OWN,B136,GROSS,0.3,VOL,3.1579252464267342,3.6679411391209595,2.680103830598525
F_1140,T_OWN,B136,GROSS,0.3,SHARPE,5.227748829095477,4.831683997742262,4.171530894563801
F_1140,T_OWN,B136,GROSS,0.3,MAXDD,2.013315200033039,2.0976786396377625,1.6609594338733453
F_1140,T_OWN,B136,GROSS,0.3,ULCER,7.737253313610443,9.284839175373179,6.641302202214736
F_1140,T_OWN,B136,GROSS,0.3,CALMAR,4.795472318535251,4.046914250042127,3.893147066838135
F_1140,T_OWN,B136,GROSS,0.35,CAGR,179.74330027116562,88.695575194828,136.83469061983928
F_1140,T_OWN,B136,GROSS,0.35,VOL,3.148073662321445,3.6592016408628485,2.754831045313499
F_1140,T_OWN,B136,GROSS,0.35,SHARPE,5.2424627907585535,4.842272830413077,4.313911801366988
F_1140,T_OWN,B136,GROSS,0.35,MAXDD,2.0020520556167183,2.0918416461796023,1.6595764967084388
F_1140,T_OWN,B136,GROSS,0.35,ULCER,7.949564619694007,9.562572517047792,6.807533707655308
F_1140,T_OWN,B136,GROSS,0.35,CALMAR,4.829565143941572,4.0785860892931165,3.7736874388283628
F_1140,T_OWN,B136,GROSS,0.4,CAGR,332.7061601376623,110.94107697079342,249.75006045741685
F_1140,T_OWN,B136,GROSS,0.4,VOL,3.1381181011579145,3.650379128216716,2.644163001109334
F_1140,T_OWN,B136,GROSS,0.4,SHARPE,5.257287981731183,4.852914666078707,4.195524387173826
F_1140,T_OWN,B136,GROSS,0.4,MAXDD,1.9909079859218217,2.085993883912927,1.6371464018994704
F_1140,T_OWN,B136,GROSS,0.4,ULCER,8.17940414696617,9.864117757582411,7.083883296811004
F_1140,T_OWN,B136,GROSS,0.4,CALMAR,4.8653249517368735,4.111012820866737,3.8884097287884902
F_1140,T_OWN,B136,GROSS,0.45,CAGR,2130.816651768154,140.72549307898166,1678.1178679321845
F_1140,T_OWN,B136,GROSS,0.45,VOL,3.128059247414854,3.6414748080377253,2.723873623722835
F_1140,T_OWN,B136,GROSS,0.45,SHARPE,5.272238257109813,4.863618812583133,4.335137165882914
F_1140,T_OWN,B136,GROSS,0.45,MAXDD,1.9798761490184564,2.0801335644916437,1.6102142511661757
F_1140,T_OWN,B136,GROSS,0.45,ULCER,8.421756931945454,10.183000034368188,7.217358237149823
F_1140,T_OWN,B136,GROSS,0.45,CALMAR,4.902766581442008,4.144207590487452,4.005100289041082
F_1140,T_OWN,B136,GROSS,0.5,CAGR,487.9852227219733,170.30785398746474,376.44745336963626
F_1140,T_OWN,B136,GROSS,0.5,VOL,3.143820300875081,3.659437378814166,2.6168220046653223
F_1140,T_OWN,B136,GROSS,0.5,SHARPE,5.28725653318427,4.874341987763838,4.345538371369954
F_1140,T_OWN,B136,GROSS,0.5,MAXDD,1.9689512139361505,2.074259555789892,1.6743837094890104
F_1140,T_OWN,B136,GROSS,0.5,ULCER,8.665293693922584,10.503423140079748,7.524257379308608
F_1140,T_OWN,B136,GROSS,0.5,CALMAR,4.941980473455102,4.178192477786096,3.985737873675733
F_1140,T_OWN,B136,GROSS,0.55,CAGR,219.78677596279508,174.3759701578988,165.09612836392873
F_1140,T_OWN,B136,GROSS,0.55,VOL,3.1646079345414546,3.682688616249678,2.668429658349673
F_1140,T_OWN,B136,GROSS,0.55,SHARPE,5.302347098886636,4.885085864034205,4.274480500309563
F_1140,T_OWN,B136,GROSS,0.55,MAXDD,1.9581344327389714,2.068374206832216,1.620854879774009
F_1140,T_OWN,B136,GROSS,0.55,ULCER,8.92440664347836,10.845258923117354,7.663783743655291
