panel,cadence,family,cell,a,b,cost,CAGR,Sharpe,MaxDD,H1,H2,is_CAGR,is_Sharpe,is_MaxDD,is_legs,is_minmarg,is_calmar,is_cagrslack,oos_CAGR,oos_Sharpe,oos_MaxDD,L1_H1,L2_H2,L3_OOS,L4_DD,L5_CAGR,bind,n_fail,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos
U56,W,BAND,0.0|0.25,0.0,0.25,0,0.04083894096576324,1.1610163781115677,-0.06431523818094231,1.2443221301886214,1.1008810886397913,0.03753109244935393,1.1448303505398232,-0.03438642752036447,3,-0.06718048005269954,1.0914507599583327,-0.06718048005269954,0.043566565979618055,1.1761821193315785,-0.06431523818094254,0.28727467093962555,0.27448127571035363,0.3011060376673972,0.13798830216416952,-0.0651324869346257,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.25,0.0,0.25,10,0.03814824506900649,1.0867172436295762,-0.06494740122699705,1.167198435719807,1.0283662487242278,0.034873067676288505,1.065976353489318,-0.03683459061561345,3,-0.06983850482576497,0.9467478012774901,-0.06983850482576497,0.04084887239548607,1.104990094049407,-0.06494740122699749,0.21015097647081127,0.20196643579479012,0.2299140123852258,0.13735613911811478,-0.06782318283138244,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.25,0.0,0.25,25,0.034124745415591295,0.9750222035279116,-0.0658951280779364,1.05118669309702,0.919400345072336,0.03089831105413965,0.947404256503403,-0.040495834554559074,2,-0.07381326144791382,0.7629997355039341,-0.07381326144791382,0.03678509573308553,0.9979831094551194,-0.0658951280779363,0.09413923384802414,0.09300053214289838,0.1229070277909381,0.13640841226717543,-0.07184668248479764,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.25,0.0,0.25,50,0.027452230538029365,0.7885547345897741,-0.0674732927367635,0.8573640055915698,0.7375880641303885,0.024306335469880702,0.7494245643538127,-0.046568683125695065,1,-0.24869459250180437,0.5219459481874261,-0.08040523703217277,0.03004603455389665,0.8193598429161779,-0.0674732927367635,-0.09968345365742604,-0.08881174879904918,-0.055716238748003355,0.13483024760834833,-0.07851919736235957,L1_H1|L2_H2|L3_OOS|L5_CAGR,4,False,False,False,False,False
U56,W,BAND,0.0|0.5,0.0,0.5,0,0.0820301127652947,1.1603893304048505,-0.1258967636955457,1.2441102979395526,1.1000245746041346,0.07532983474557309,1.1445412709985607,-0.06840100599987986,3,-0.029381737756480383,1.1012971760343027,-0.029381737756480383,0.08757037123769673,1.175337032398621,-0.12589676369554537,0.2870628386905568,0.27362476167469696,0.3002609507344397,0.07640677664956613,-0.023941315135094232,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.5,0.0,0.5,10,0.0765012770531639,1.0869206176154904,-0.12708670809959277,1.1677539650090554,1.028393410022052,0.06988174716862017,1.0664970345111144,-0.07309301163350013,3,-0.034829825333433304,0.9560660534692188,-0.034829825333433304,0.08197455055960168,1.1049885135159454,-0.12708670809959288,0.21070650576005956,0.20199359709261433,0.22991243185176413,0.07521683224551906,-0.02947015084722504,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.5,0.0,0.5,25,0.06825894463890259,0.9764771429638375,-0.1288696633148675,1.0528991260421101,0.9207588125695761,0.06175936988649644,0.9491450365095236,-0.08008916056370785,2,-0.04724311915184687,0.77113269076368,-0.04295220261555703,0.07363271538689986,0.999252938766005,-0.1288696633148675,0.0958516667931143,0.0943589996401385,0.12417685710182369,0.07343387703024434,-0.03771248326148635,L5_CAGR,1,False,False,False,False,False
U56,W,BAND,0.0|0.5,0.0,0.5,50,0.05465644550379123,0.7921017011440444,-0.13183602869111843,0.861010238746477,0.7411713052596294,0.048353717148068576,0.7532027895360346,-0.09163861797648021,1,-0.24523692118269735,0.5276565515258965,-0.056357855353984895,0.05986694942571402,0.8227559712815313,-0.13183602869111788,-0.09603722050251884,-0.08522850766980827,-0.05232011038264994,0.0704675116539934,-0.05131498239659771,L1_H1|L2_H2|L3_OOS|L5_CAGR,4,False,False,False,False,False
U56,W,BAND,0.0|0.75,0.0,0.75,0,0.12348232194083564,1.1597341398836185,-0.1847955803084208,1.2438838348764296,1.0991439105570944,0.11332285711826828,1.1442407653879876,-0.10200671183683774,4,0.008611284616214812,1.1109353009979481,0.008611284616214812,0.13190488642855658,1.1744560537213027,-0.18479558030842058,0.2868363756274338,0.2727440976276567,0.2993799720571214,0.017507960036691028,0.0175108940404467,none,0,True,True,True,False,False
U56,W,BAND,0.0|0.75,0.0,0.75,10,0.11496760472603174,1.087057706004209,-0.18647352830848118,1.1682446854112576,1.0283672017687937,0.10495154096322046,1.0669569529372223,-0.10874599931135975,4,0.00023996846116698667,0.9651071453463307,0.00023996846116698667,0.1232708299984091,1.1049203542868344,-0.1864735283084813,0.21119722616226178,0.20196738883935605,0.22984427262265317,0.015830012036630647,0.008996176825642799,none,0,True,True,True,False,False
