char,hbucket,k,seed,n_pairs,feasible,achieved_B,achieved_S,residual,name_B,name_S,name_residual,max_pair_d,hist_B_yrs,hist_S_yrs,hist_residual_yrs,max_hist_gap_days,prem_B,premIS_B,premOOS_B,prem_S,premIS_S,premOOS_S
cvol,0.0,12,0,12,True,0.2881562822739541,0.28973873970070674,0.0015824574267526148,0.2881562822739541,0.28973873970070674,0.0015824574267526148,0.015789139301846777,16.665297741273097,16.665297741273097,0.0,0.0,-0.157389024872132,-0.20754987635682132,-0.13314397355425536,-0.2466411254466616,-0.15709352835501778,-0.26281778246195686
cvol,0.0,12,1,12,True,0.31182068518119804,0.31418648457881054,0.0023657993976125002,0.31182068518119804,0.31418648457881054,0.0023657993976125002,0.0075604107416984145,16.665297741273097,16.665297741273097,0.0,0.0,-0.10263219022455662,-0.18343481826486494,-0.05663653066001064,-0.21604437304189764,-0.12757560887986488,-0.25698826718821427
cvol,0.0,12,2,12,True,0.3099325455955679,0.3109668050544831,0.001034259458915221,0.3099325455955679,0.3109668050544831,0.001034259458915221,0.01314484835868368,16.665297741273097,16.665297741273097,0.0,0.0,-0.020864945170608717,-0.10422518286145721,0.022458114311247983,-0.2530795707980055,-0.4018399485908597,-0.18020935152984605
cvol,0.0,12,3,12,True,0.3008323168841158,0.30241875691908354,0.0015864400349677177,0.3008323168841158,0.30241875691908354,0.0015864400349677177,0.010070359687274627,16.665297741273097,16.665297741273097,0.0,0.0,-0.23049019122771766,-0.08911172446698003,-0.3085207658908771,-0.1804328173806581,-0.12068611749623644,-0.2036998895514938
cvol,0.0,12,4,12,True,0.32032177775018034,0.31992131892420167,0.0004004588259786668,0.32032177775018034,0.31992131892420167,0.0004004588259786668,0.0055684819300698685,16.665297741273097,16.665297741273097,0.0,0.0,-0.04488699727453024,-0.002274468394887171,-0.06962622578159189,-0.17410229510810424,0.051497405688376054,-0.27624330074091086
cvol,0.0,12,5,12,True,0.30882434601353714,0.3097763008559561,0.000951954842418945,0.30882434601353714,0.3097763008559561,0.000951954842418945,0.01704175193162899,16.665297741273097,16.665297741273097,0.0,0.0,-0.11284791543278826,-0.023722190613466698,-0.157728684378736,-0.14166929127448877,-0.09577047855074992,-0.1883777700270325
cvol,0.0,12,6,12,True,0.3197137135418774,0.32045456362477903,0.0007408500829016451,0.3197137135418774,0.32045456362477903,0.0007408500829016451,0.00545381798686595,16.665297741273097,16.665297741273097,0.0,0.0,0.07258745077734681,0.16553593946766954,0.03485254726836776,-0.4445960386987566,-0.24956937119404418,-0.5611079018322823
cvol,0.0,12,7,12,True,0.3124564268627115,0.31159982931046665,0.0008565975522448754,0.3124564268627115,0.31159982931046665,0.0008565975522448754,0.0070308960905896,16.665297741273097,16.665297741273097,0.0,0.0,-0.041316572460525336,-0.014869589498969696,-0.054466953905113545,-0.23662621590158314,-0.23841904432437214,-0.21868248677815005
cvol,0.0,12,8,12,True,0.32427365558204124,0.3259108301607005,0.0016371745786592506,0.32427365558204124,0.3259108301607005,0.0016371745786592506,0.019434300180181496,16.665297741273097,16.665297741273097,0.0,0.0,-0.12216099283016814,0.2793735130796507,-0.32023150177911264,-0.24131136596684163,-0.2715653376306659,-0.2325897886303656
cvol,0.0,12,9,12,True,0.30014983691187164,0.3013002233471754,0.0011503864353037407,0.30014983691187164,0.3013002233471754,0.0011503864353037407,0.009215234183479915,16.665297741273097,16.665297741273097,0.0,0.0,-0.09928560632146101,-0.20870047170790298,-0.04046481368937447,-0.12301511442876738,-0.0709213708022959,-0.1562036737606428
cvol,0.0,12,10,12,True,0.30143522953896595,0.30361453854612686,0.002179309007160901,0.30143522953896595,0.30361453854612686,0.002179309007160901,0.01850836425959121,16.665297741273097,16.665297741273097,0.0,0.0,-0.12902077199820922,-0.077943867454155,-0.1600611238909659,-0.33863289769113836,-0.20442757584915042,-0.4080678963369395
cvol,0.0,12,11,12,True,0.3364973194588652,0.33714012901402574,0.0006428095551605506,0.3364973194588652,0.33714012901402574,0.0006428095551605506,0.010070359687274627,16.665297741273097,16.665297741273097,0.0,0.0,-0.27447379247274456,-0.002279968002471174,-0.4158925682695564,-0.23460785112388494,-0.28410737494158894,-0.2205920208254278
cvol,0.0,24,0,24,True,0.32009016455034284,0.3224546549141096,0.002364490363766736,0.32009016455034284,0.3224546549141096,0.002364490363766736,0.014058061554281909,16.6652977412731,16.6652977412731,0.0,0.0,-0.08944572208963088,-0.12659326791846523,-0.07026362329162184,-0.26710144763926197,-0.1685379944780113,-0.31690307323768785
cvol,0.0,24,1,24,True,0.3217205898757503,0.3225658317809558,0.0008452419052055182,0.3217205898757503,0.3225658317809558,0.0008452419052055182,0.01738559675935275,16.6652977412731,16.6652977412731,0.0,0.0,-0.12544006612285755,-0.17432736965274379,-0.09931175202392976,-0.2641923330339027,-0.2052597638716871,-0.29421024982147065
cvol,0.0,24,2,24,True,0.31301792231937164,0.3156975907440645,0.0026796684246928604,0.31301792231937164,0.3156975907440645,0.0026796684246928604,0.01909461254823558,16.6652977412731,16.6652977412731,0.0,0.0,-0.047211373599270745,-0.0904714228341476,-0.023242365425790428,-0.2603422284956363,-0.12161303113161032,-0.33407616816442837
cvol,0.0,24,3,24,True,0.33329884613764177,0.33376446419407646,0.00046561805643469123,0.33329884613764177,0.33376446419407646,0.00046561805643469123,0.01657279559935315,16.6652977412731,16.6652977412731,0.0,0.0,-0.0836016833622256,-0.11125185637697728,-0.0697452735022584,-0.23545471763503625,-0.13012167228484547,-0.2924777440619275
cvol,0.0,24,4,24,True,0.32472188646414907,0.32769593007801073,0.0029740436138616655,0.32472188646414907,0.32769593007801073,0.0029740436138616655,0.01871104903301546,16.6652977412731,16.6652977412731,0.0,0.0,-0.01763516575616621,-0.04220057060795603,-0.006988561662232051,-0.19921772812806035,-0.12879505022190105,-0.22161308354421258
cvol,0.0,24,5,24,True,0.3241452772459312,0.3263409800493368,0.0021957028034056414,0.3241452772459312,0.3263409800493368,0.0021957028034056414,0.016820673295680433,16.6652977412731,16.6652977412731,0.0,0.0,-0.0641726731665676,-0.1306113662785863,-0.028373978174762837,-0.2405456956934696,-0.18168399027309415,-0.2723690422828716
cvol,0.0,24,6,24,True,0.32497591194037984,0.32477676200558664,0.00019914993479319687,0.32497591194037984,0.32477676200558664,0.00019914993479319687,0.0120944895020898,16.6652977412731,16.6652977412731,0.0,0.0,-0.03409822476796944,-0.05739237114176312,-0.02199423510164278,-0.25196876745868546,-0.13831183326335242,-0.3054957170180093
cvol,0.0,24,7,24,True,0.3165205397488608,0.3166827331356829,0.00016219338682210704,0.3165205397488608,0.3166827331356829,0.00016219338682210704,0.007557090039478631,16.6652977412731,16.6652977412731,0.0,0.0,0.020589610763553385,-0.11123392033408257,0.0926395929754563,-0.2634865431311027,-0.0736468866801482,-0.3551988410861295
cvol,0.0,24,8,24,True,0.3180739125392716,0.3203846223946904,0.0023107098554188132,0.3180739125392716,0.3203846223946904,0.0023107098554188132,0.019434300180181496,16.6652977412731,16.6652977412731,0.0,0.0,-0.0815442816920018,-0.026325745162592746,-0.11249185738030282,-0.26573928378983674,-0.1248657787850011,-0.3213437588484042
cvol,0.0,24,9,24,True,0.32151010004124786,0.32224936941833543,0.0007392693770875702,0.32151010004124786,0.32224936941833543,0.0007392693770875702,0.019434300180181496,16.6652977412731,16.6652977412731,0.0,0.0,-0.048876150654141526,0.07380988690698154,-0.11230058171222401,-0.28039572681424446,-0.24025436947682519,-0.30088365251895377
cvol,0.0,24,10,24,True,0.31647525750793604,0.3167486950578735,0.00027343754993747194,0.31647525750793604,0.3167486950578735,0.00027343754993747194,0.01607229692038098,16.6652977412731,16.6652977412731,0.0,0.0,-0.014157628522164825,-0.0017942732612642083,-0.02039086921424214,-0.35105288312832905,-0.20465026733820266,-0.420036719334119
cvol,0.0,24,11,24,True,0.3085028980621561,0.30968615029048235,0.0011832522283262703,0.3085028980621561,0.30968615029048235,0.0011832522283262703,0.016110501171755,16.6652977412731,16.6652977412731,0.0,0.0,-0.052384211372707844,-0.014932805713486633,-0.07190313559489685,-0.35714994310784953,-0.3129216382030006,-0.37311633686265216
