panel,n_max,gross,wcap,cost_bps,CAGR,Sharpe,MaxDD,Calmar,H1,H2,IS_Sharpe,IS_Calmar,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_OOS_Sharpe,base_OOS_CAGR,base_MaxDD,spy_CAGR,spy_Sharpe,spy_MaxDD,spy_OOS_Sharpe,spy_OOS_CAGR,pass4a,pass4b,L_H1,L_H2,L_OOS,L_DD,L_CAGR,m_DD,m_CAGR,m_H1,m_H2,m_OOS
U56,10,0.75,0.02,0.0,0.060891246131508536,1.4191801778199065,-0.07252277439963095,0.8396155088603229,1.3917531295563557,1.4647087335984095,1.376257347787064,1.6678828678679667,0.06948508770159223,1.4640040386402289,-0.07252277439963184,1.2301785415522146,1.3084634507178121,0.09708168179295829,-0.1202982109803481,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,True,False,True,True,True,True,False,0.12978076594548074,-0.04572453595893616,0.4351343395464109,0.6293975438824837,0.5808633839241801
U56,10,0.75,0.02,10.0,0.057392917851476266,1.3412007377788167,-0.07519905642012292,0.7632132713319284,1.2990314351730743,1.3964409556196196,1.2832947594404078,1.4469351981902374,0.0660245956648664,1.3946521560814047,-0.07519905642012348,1.2051536091601132,1.2839355379722956,0.0951245058604564,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,True,False,True,True,True,True,False,0.12710448392498877,-0.04922286423896843,0.3424126451631295,0.5611297659036938,0.511511501365356
U56,10,0.75,0.02,25.0,0.05216649271959528,1.22389497709571,-0.07919944662146228,0.6586724395806406,1.1595048144623668,1.293761865937859,1.1434181993838213,1.1668846258056655,0.06085429842663781,1.2903361661999535,-0.07919944662146206,1.167577587507485,1.2471042446353333,0.09219507341635946,-0.1209263949626459,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.12310409372364942,-0.05444928937084942,0.202886024452422,0.45845067622193314,0.40719551148390476
U56,10,0.75,0.02,50.0,0.04351167091112895,1.0277465273400077,-0.08582951164502883,0.5069546601999,0.9262045597096377,1.1220667353757492,0.9095665273839879,0.7240370120231517,0.05229136674775514,1.1158928830473882,-0.08582951164502883,1.104859632753247,1.1856242391281901,0.08732952292477725,-0.12155438589978063,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,False,True,True,True,False,0.11647402870008286,-0.06310411117931575,-0.0304142303003071,0.2867555456598234,0.23275222833133946
U56,10,0.75,INF,0.0,0.19542938634092444,1.2178784497522643,-0.20928164279714245,0.9338104562298134,1.218873407608222,1.2329273574357213,1.1953012770096567,1.2410581539255827,0.21792440627707466,1.2433250089803543,-0.20928164279714256,1.2301785415522146,1.3084634507178121,0.09708168179295829,-0.1202982109803481,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,True,True,True,False,True,-0.00697810245203076,0.08881360425047974,0.2622546175982772,0.3976161677197956,0.3601843542643055
U56,10,0.75,INF,10.0,0.18137617120047977,1.142564949305321,-0.21012220521318037,0.8631937353620661,1.131288347470305,1.1662367466875687,1.1076878238054855,1.0815173637137256,0.20391073560005002,1.175573797003417,-0.21012220521318048,1.2051536091601132,1.2839355379722956,0.0951245058604564,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,True,True,True,False,True,-0.007818664868068675,0.07476038911003507,0.17466955746036028,0.33092555697164294,0.2924331422873683
U56,10,0.75,INF,25.0,0.16059754956171624,1.0292981086243163,-0.2113819699399404,0.7597504631418969,0.9995594865521077,1.0659405460580467,0.975931382543872,0.8536600925241218,0.18318408896655858,1.0736762154046575,-0.2113819699399403,1.167577587507485,1.2471042446353333,0.09219507341635946,-0.1209263949626459,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,True,True,True,False,True,-0.009078429594828713,0.053981767471271536,0.042940696542162926,0.2306293563421209,0.19053556068860877
U56,10,0.75,INF,50.0,0.12675486112686496,0.8399677302997144,-0.21347870242715294,0.5937588138100968,0.7794429164411173,0.8982549551578509,0.7558076178912719,0.5250347742255722,0.14940912804564443,0.903301898872661,-0.21347870242715294,1.104859632753247,1.1856242391281901,0.08732952292477725,-0.12155438589978063,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,False,True,True,False,True,-0.011175162082041251,0.02013907903642026,-0.17717587356882747,0.06294376544192515,0.020161244156612246
U56,10,1.0,0.02,0.0,0.060891246131508536,1.4191801778199065,-0.07252277439963095,0.8396155088603229,1.3917531295563557,1.4647087335984095,1.376257347787064,1.6678828678679667,0.06948508770159223,1.4640040386402289,-0.07252277439963184,1.2301785415522146,1.3084634507178121,0.09708168179295829,-0.1202982109803481,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,True,False,True,True,True,True,False,0.12978076594548074,-0.04572453595893616,0.4351343395464109,0.6293975438824837,0.5808633839241801
U56,10,1.0,0.02,10.0,0.057392917851476266,1.3412007377788167,-0.07519905642012292,0.7632132713319284,1.2990314351730743,1.3964409556196196,1.2832947594404078,1.4469351981902374,0.0660245956648664,1.3946521560814047,-0.07519905642012348,1.2051536091601132,1.2839355379722956,0.0951245058604564,-0.12054950773958328,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,True,False,True,True,True,True,False,0.12710448392498877,-0.04922286423896843,0.3424126451631295,0.5611297659036938,0.511511501365356
U56,10,1.0,0.02,25.0,0.05216649271959528,1.22389497709571,-0.07919944662146228,0.6586724395806406,1.1595048144623668,1.293761865937859,1.1434181993838213,1.1668846258056655,0.06085429842663781,1.2903361661999535,-0.07919944662146206,1.167577587507485,1.2471042446353333,0.09219507341635946,-0.1209263949626459,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,True,True,True,True,False,0.12310409372364942,-0.05444928937084942,0.202886024452422,0.45845067622193314,0.40719551148390476
U56,10,1.0,0.02,50.0,0.04351167091112895,1.0277465273400077,-0.08582951164502883,0.5069546601999,0.9262045597096377,1.1220667353757492,0.9095665273839879,0.7240370120231517,0.05229136674775514,1.1158928830473882,-0.08582951164502883,1.104859632753247,1.1856242391281901,0.08732952292477725,-0.12155438589978063,0.15230826012920673,0.8896695908092724,-0.33717256724185285,0.8831406547160487,0.15454794790057602,False,False,False,True,True,True,False,0.11647402870008286,-0.06310411117931575,-0.0304142303003071,0.2867555456598234,0.23275222833133946
