panel,family,kind,q,w,depth,cadence,gross,excess,meanleg,volleg,IS_excess,OOS_excess
U56,CORR-HI,VOLBLOCK,0.07,252,0.25,D,1.0,0.034655716084007304,0.019119403541711856,0.01553631254229535,0.02310512631749504,0.0457484164509977
U56,CORR-HI,BLOCK,0.07,252,0.25,W,0.75,0.02398431821550979,0.0022253409476226836,0.021758977267887104,0.012538846046791018,0.03466829566035312
U56,CORR-HI,YEARBLOCK,0.07,252,0.25,W,0.75,0.010799570564921646,-0.004960969717854967,0.015760540282776684,0.012139753488134574,0.010464358715590594
U56,CORR-HI,VOLBLOCK,0.07,252,0.25,W,0.75,0.020160745884696053,0.007285089377288258,0.012875656507407823,0.020452179080688894,0.02171163935634666
U56,CORR-HI,BLOCK,0.07,252,0.25,W,1.0,0.02816245703886644,0.006546431557117769,0.02161602548174876,0.014515403229742074,0.04070978573742454
U56,CORR-HI,YEARBLOCK,0.07,252,0.25,W,1.0,0.0166947645414935,-0.001246565245985124,0.017941329787478744,0.02028848008901103,0.01464842648245852
U56,CORR-HI,VOLBLOCK,0.07,252,0.25,W,1.0,0.01622685590077346,0.003630475526214088,0.012596380374559457,0.019313513463844256,0.015161663803415059
U56,CORR-HI,BLOCK,0.07,252,0.5,D,0.75,0.0957527387326624,0.050855905252772705,0.04489683347988981,0.02129263976937614,0.15953264268971262
U56,CORR-HI,YEARBLOCK,0.07,252,0.5,D,0.75,0.04619530307150279,0.008598741131809227,0.03759656193969368,0.0027782756557958475,0.08469093856393217
U56,CORR-HI,VOLBLOCK,0.07,252,0.5,D,0.75,0.0740586002377625,0.04988977719979116,0.024168823037971444,0.06045116115951647,0.08950597999407683
U56,CORR-HI,BLOCK,0.07,252,0.5,D,1.0,0.09234227544306353,0.046516728330107344,0.04582554711295622,0.044423924297529026,0.13530235743969124
U56,CORR-HI,YEARBLOCK,0.07,252,0.5,D,1.0,0.08351441171406776,0.042670997176111655,0.040843414537956105,0.04307994791081132,0.11964177201011827
U56,CORR-HI,VOLBLOCK,0.07,252,0.5,D,1.0,0.04988147176628468,0.02619323038970623,0.023688241376578472,0.02936949460084476,0.07046900939305586
U56,CORR-HI,BLOCK,0.07,252,0.5,W,0.75,0.05542557106212972,0.01827816502966599,0.037147406032463685,0.032607574386591766,0.07688786292780761
U56,CORR-HI,YEARBLOCK,0.07,252,0.5,W,0.75,0.007696728195997493,-0.018989654093636697,0.026686382289634086,0.033536095389838635,-0.011900392976658458
U56,CORR-HI,VOLBLOCK,0.07,252,0.5,W,0.75,0.04751851062394556,0.027380806712984963,0.02013770391096054,0.043816320992383605,0.05361339198541779
U56,CORR-HI,BLOCK,0.07,252,0.5,W,1.0,0.06599209546156767,0.024784096821873013,0.04120799863969472,0.05746403695706402,0.07621342085756422
U56,CORR-HI,YEARBLOCK,0.07,252,0.5,W,1.0,0.023866419785500238,-0.007307095857403197,0.031173515642903514,0.020924584878966,0.027867751580280452
U56,CORR-HI,VOLBLOCK,0.07,252,0.5,W,1.0,0.02049211842906109,0.0022834196394451787,0.018208698789616007,0.03924734350663096,0.00851889797597678
U56,CORR-HI,BLOCK,0.07,252,1.0,D,0.75,0.14798260083860265,0.0912594759163821,0.05672312492222052,0.051962272616803876,0.23236351818768158
U56,CORR-HI,YEARBLOCK,0.07,252,1.0,D,0.75,0.09619887749549397,0.04772336883527494,0.04847550866021894,0.04799678483882357,0.1386815210345525
U56,CORR-HI,VOLBLOCK,0.07,252,1.0,D,0.75,0.09032553243090803,0.06577291503844174,0.02455261739246621,0.05947992301812684,0.12242632191552852
U56,CORR-HI,BLOCK,0.07,252,1.0,D,1.0,0.14692050231911608,0.09295596917954481,0.05396453313957119,0.09791112859969332,0.19452721203680431
U56,CORR-HI,YEARBLOCK,0.07,252,1.0,D,1.0,0.12605743002353434,0.07648524798050504,0.049572182043029225,0.10320464243320338,0.14876358087069672
U56,CORR-HI,VOLBLOCK,0.07,252,1.0,D,1.0,0.08758212517158188,0.054119466560305654,0.03346265861127614,0.11117591172546329,0.07587539364686471
U56,CORR-HI,BLOCK,0.07,252,1.0,W,0.75,0.06803323198203445,0.019142607328050683,0.04889062465398382,0.08467214519664354,0.058074558345169544
U56,CORR-HI,YEARBLOCK,0.07,252,1.0,W,0.75,0.02816293396497129,-0.012559303346415465,0.04072223731138682,0.06714808363098632,-0.0021949505103020296
U56,CORR-HI,VOLBLOCK,0.07,252,1.0,W,0.75,-0.005673712958828658,-0.020592183616922256,0.014918470658093647,0.007315297500546003,-0.01676741123385971
U56,CORR-HI,BLOCK,0.07,252,1.0,W,1.0,0.056239320868922416,0.007985818638242744,0.048253502230679715,0.06815616193294252,0.050659112672850296
U56,CORR-HI,YEARBLOCK,0.07,252,1.0,W,1.0,0.07126889625071113,0.02228319735612713,0.048985698894584005,0.07710010292400932,0.0697142030309353
U56,CORR-HI,VOLBLOCK,0.07,252,1.0,W,1.0,0.08192349983154244,0.05228236770933771,0.02964113212220476,0.07700949222822043,0.08942275863610186
U56,PORTVOL-LO,BLOCK,0.07,252,0.25,D,0.75,0.012123710728703307,0.017984719005191604,-0.005861008276488348,0.025109225642180377,0.0017096418977625484
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.25,D,0.75,0.02926492161027272,0.0326015375999098,-0.003336615989637138,0.04475095008177534,0.017217736035124998
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.25,D,0.75,0.0337789091194068,0.029787787934725585,0.003991121184681183,0.0385947192664734,0.029906444600795744
U56,PORTVOL-LO,BLOCK,0.07,252,0.25,D,1.0,0.015413952689612365,0.022443963651799233,-0.007030010962186908,0.04125844826636151,-0.005250551727245556
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.25,D,1.0,0.028820832536662268,0.03285168992075415,-0.004030857384091933,0.03664828876842837,0.022721236330273075
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.25,D,1.0,0.042234119677065404,0.038490584503184544,0.0037435351738808248,0.053283038702301375,0.03346088290810365
U56,PORTVOL-LO,BLOCK,0.07,252,0.25,W,0.75,-0.0003785886160832419,0.006447294506425857,-0.0068258831225092,0.01248647906991195,-0.010788148377410777
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.25,W,0.75,0.02041932865354289,0.022080109457235136,-0.001660780803692348,0.03287326419104353,0.010696760243448521
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.25,W,0.75,0.039872125723656136,0.034255083057298505,0.005617042666357534,0.040901600684439855,0.03892037847101126
U56,PORTVOL-LO,BLOCK,0.07,252,0.25,W,1.0,0.014227319216285372,0.01957910905324831,-0.005351789836962865,0.03454592197386883,-0.0022176699550304326
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.25,W,1.0,0.021388613409794876,0.022759073210560993,-0.0013704598007660638,0.033431062390253896,0.011937884291212208
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.25,W,1.0,0.03209463037721412,0.02806786518369676,0.004026765193517391,0.032982711873427016,0.031207309516414084
U56,PORTVOL-LO,BLOCK,0.07,252,0.5,D,0.75,0.028879709217279594,0.042385082723609725,-0.013505373506330109,0.06678808930689961,-0.0014389542443693283
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.5,D,0.75,0.03163894942969375,0.03951541015658334,-0.007876460726889547,0.046541008542043606,0.019937578939427957
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.5,D,0.75,0.06209662744069232,0.05538762285783938,0.006709004582852956,0.09326309841623806,0.03743155907978246
U56,PORTVOL-LO,BLOCK,0.07,252,0.5,D,1.0,0.019962299558161145,0.032321493631152054,-0.012359194072990916,0.07739323457368293,-0.026047305492335526
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.5,D,1.0,0.049247811169660635,0.05582487505688942,-0.006577063887228805,0.05425086283869225,0.04537280868231739
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.5,D,1.0,0.05150653376809765,0.04600730350507461,0.005499230263023038,0.0720736688773213,0.03540474254789725
U56,PORTVOL-LO,BLOCK,0.07,252,0.5,W,0.75,0.03150811737000497,0.03778361882705527,-0.006275501457050277,0.06002402258792215,0.009352421556451218
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.5,W,0.75,0.03383623149689476,0.03561522046318895,-0.001778988966294175,0.039944601275386696,0.02904297506792931
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.5,W,0.75,0.07448223094528632,0.06641456442626967,0.008067666519016655,0.08528999407129652,0.06595277412638144
U56,PORTVOL-LO,BLOCK,0.07,252,0.5,W,1.0,0.009755998445621994,0.02329339420301841,-0.013537395757396476,0.033938994064566894,-0.010532519488002734
U56,PORTVOL-LO,YEARBLOCK,0.07,252,0.5,W,1.0,0.05627675663560903,0.058800568274723776,-0.0025238116391148027,0.08863206027659169,0.031242084287132765
U56,PORTVOL-LO,VOLBLOCK,0.07,252,0.5,W,1.0,0.07312723832096378,0.06544201488135983,0.007685223439603944,0.09265799305573949,0.05768236267928557
U56,PORTVOL-LO,BLOCK,0.07,252,1.0,D,0.75,0.09650041553408786,0.10652024844454386,-0.010019832910456055,0.1905159701281019,0.023154464052585887
U56,PORTVOL-LO,YEARBLOCK,0.07,252,1.0,D,0.75,0.10455948552025576,0.11245184409082938,-0.007892358570573634,0.09215484383125645,0.11296142141322921
U56,PORTVOL-LO,VOLBLOCK,0.07,252,1.0,D,0.75,0.09334237417901643,0.08540255461236038,0.007939819566656015,0.1901293441356701,0.018355783861402485
U56,PORTVOL-LO,BLOCK,0.07,252,1.0,D,1.0,0.11897339230745123,0.12878942955893694,-0.009816037251485705,0.2106368701271764,0.046568748605177915
U56,PORTVOL-LO,YEARBLOCK,0.07,252,1.0,D,1.0,0.11041882941993335,0.11614908237777563,-0.005730252957842276,0.1808787779326963,0.05577944944773307
U56,PORTVOL-LO,VOLBLOCK,0.07,252,1.0,D,1.0,0.1646617619578787,0.15607625197796754,0.008585509979911175,0.18510460255854982,0.1492012629567551
U56,PORTVOL-LO,BLOCK,0.07,252,1.0,W,0.75,0.018696843967132004,0.033674015795531545,-0.014977171828399544,0.10798633830981186,-0.053121311048466915
U56,PORTVOL-LO,YEARBLOCK,0.07,252,1.0,W,0.75,0.10311645920382675,0.10505392227991928,-0.0019374630760925435,0.1253895637863288,0.08580065683786255
U56,PORTVOL-LO,VOLBLOCK,0.07,252,1.0,W,0.75,0.10042384698995961,0.09098057908883375,0.00944326790112588,0.09895777506397255,0.10160265986623532
U56,PORTVOL-LO,BLOCK,0.07,252,1.0,W,1.0,0.015544072194160607,0.03265335448742239,-0.017109282293261828,0.050197606822284004,-0.014024270247694526
U56,PORTVOL-LO,YEARBLOCK,0.07,252,1.0,W,1.0,0.11441858203827579,0.11713590846952626,-0.00271732643125052,0.11333614777526706,0.11486774585185508
U56,PORTVOL-LO,VOLBLOCK,0.07,252,1.0,W,1.0,0.1016467688206378,0.09363306309018192,0.008013705730455878,0.10489217769380417,0.09883823495028046
U56,PORTVOL-HI,BLOCK,0.07,252,0.25,D,0.75,0.022206491945615147,-0.0021662977294028872,0.024372789675017995,0.001416600720548855,0.04037624625813556
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.25,D,0.75,0.003202242550519796,-0.01601142778553022,0.019213670336049923,-0.012201649585008389,0.016156877189436036
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.25,D,0.75,0.0016524979352340319,-0.008280263955537848,0.009932761890771807,-0.01786633782949215,0.018553825593398597
U56,PORTVOL-HI,BLOCK,0.07,252,0.25,D,1.0,0.020345846965553215,-0.004045540481788531,0.024391387447341793,-0.0037493395397296347,0.0413106665186231
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.25,D,1.0,0.011876315579193242,-0.007482989689330623,0.01935930526852391,-0.00614960864579508,0.02712037491201962
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.25,D,1.0,-0.0005848980646299573,-0.011714628283821426,0.011129730219191539,-0.01869967184975071,0.01547984012280701
U56,PORTVOL-HI,BLOCK,0.07,252,0.25,W,0.75,0.015501762555567743,-0.007480238683357306,0.02298200123892516,0.006968569543020375,0.023863158647763606
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.25,W,0.75,-0.009513299860268143,-0.023910232259937162,0.0143969323996691,0.00722324205555126,-0.022290046064489366
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.25,W,0.75,-0.0009162658986368033,-0.009010943623426857,0.008094677724790129,0.0119600215306512,-0.01037418836769346
U56,PORTVOL-HI,BLOCK,0.07,252,0.25,W,1.0,-0.00165730503117143,-0.01807803197837002,0.016420726947198518,0.0033767537005671257,-0.004422872132768818
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.25,W,1.0,-0.0008800242955443016,-0.01656675707714821,0.015686732781603825,-0.0026338602484577422,0.00129583695444615
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.25,W,1.0,0.005156153307209399,-0.006137949312340679,0.011294102619550005,0.009454255150691048,0.003272306768411748
U56,PORTVOL-HI,BLOCK,0.07,252,0.5,D,0.75,0.03569165421328472,-0.0029806659508597984,0.03867232016414463,-0.015534136651194463,0.07935146230366061
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.5,D,0.75,0.008838400997803808,-0.025026033096503288,0.03386443409430716,-0.03927540698738826,0.04989613684788998
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.5,D,0.75,0.03612905151888125,0.014813156761658734,0.021315894757222613,0.021859541285175775,0.05103158224536823
U56,PORTVOL-HI,BLOCK,0.07,252,0.5,D,1.0,0.03250489808422398,-0.007314774951843015,0.039819673036066934,-0.02075981078337702,0.0785694155515402
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.5,D,1.0,-0.011494932948718017,-0.0437629752154053,0.0322680422666872,-0.030791596657417975,0.005141084585479993
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.5,D,1.0,0.00437072867572329,-0.015382004302199978,0.01975273297792319,-0.011143172615187259,0.020198056072137115
U56,PORTVOL-HI,BLOCK,0.07,252,0.5,W,0.75,0.021010014078457186,-0.011960822733474912,0.032970836811932115,0.037472282057375204,0.009558219849948535
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.5,W,0.75,-0.009314839351557302,-0.03322144637642835,0.02390660702487106,0.008997508653114727,-0.023276476343431794
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.5,W,0.75,0.029324933131102328,0.00794306108822568,0.02138187204287669,0.03961270850693595,0.023962529387339514
U56,PORTVOL-HI,BLOCK,0.07,252,0.5,W,1.0,0.03082529061115231,-0.005553382648523255,0.03637867325967545,0.024040481251294023,0.03932188207326286
U56,PORTVOL-HI,YEARBLOCK,0.07,252,0.5,W,1.0,0.009573525353245783,-0.018220608757145533,0.027794134110391222,0.02561176637351916,-0.0018480732650810294
U56,PORTVOL-HI,VOLBLOCK,0.07,252,0.5,W,1.0,0.0012433112946174773,-0.008268896508288739,0.009512207802906118,0.016949286525133656,-0.008848669489203298
U56,PORTVOL-HI,BLOCK,0.07,252,1.0,D,0.75,0.04219980021080375,-0.0113240365396194,0.0535238367504232,-0.005811736198097073,0.08744459390128617
U56,PORTVOL-HI,YEARBLOCK,0.07,252,1.0,D,0.75,-0.013909403258424291,-0.05840604229969463,0.044496639041270374,-0.05335098622426353,0.021155120290453643
U56,PORTVOL-HI,VOLBLOCK,0.07,252,1.0,D,0.75,0.012354485029805396,-0.010707058810992102,0.023061543840797526,-0.02790920905827121,0.051345179527327
U56,PORTVOL-HI,BLOCK,0.07,252,1.0,D,1.0,0.04846788513748714,-0.009579668727821062,0.05804755386530821,-0.02832996460113918,0.11636915448937837
U56,PORTVOL-HI,YEARBLOCK,0.07,252,1.0,D,1.0,0.015007294768930857,-0.03784713565946493,0.052854430428395806,-0.0313215519465422,0.05740176534359901
U56,PORTVOL-HI,VOLBLOCK,0.07,252,1.0,D,1.0,0.026541775365709987,-0.004845997479346964,0.031387772845056935,-0.014330115778227159,0.0652286275068253
U56,PORTVOL-HI,BLOCK,0.07,252,1.0,W,0.75,0.05697628333409266,0.006133196922304974,0.05084308641178761,0.0540257589187821,0.06262035827049516
U56,PORTVOL-HI,YEARBLOCK,0.07,252,1.0,W,0.75,-0.05120120912764953,-0.08462912705606612,0.03342791792841651,-0.01653966890266818,-0.08067790651715763
U56,PORTVOL-HI,VOLBLOCK,0.07,252,1.0,W,0.75,-0.037618754616804195,-0.056824526335545945,0.01920577171874168,-0.07222921744025898,-0.008990660697350416
U56,PORTVOL-HI,BLOCK,0.07,252,1.0,W,1.0,-0.023356210315734937,-0.06091585242645026,0.03755964211071521,-0.0022725742519056234,-0.03784284749919679
U56,PORTVOL-HI,YEARBLOCK,0.07,252,1.0,W,1.0,-0.011604562854208111,-0.0515859595002542,0.03998139664604599,0.019697295281086224,-0.03598232197307051
U56,PORTVOL-HI,VOLBLOCK,0.07,252,1.0,W,1.0,-0.0013509500111611671,-0.027315423199639505,0.025964473188478283,0.06240166035604763,-0.05008259267754746
U56,NAMEVOL-LO,BLOCK,0.07,252,0.25,D,0.75,0.0023274919915346583,0.006452172598667741,-0.004124680607133127,-0.02002845412264521,0.018717360965980867
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.25,D,0.75,0.008489943118374744,0.012372377826983487,-0.003882434708608784,-0.015593896794358708,0.026810973782363835
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.25,D,0.75,0.01952329602098226,0.01663071884227017,0.002892577178712023,-0.004920684143533393,0.0375187385459167
U56,NAMEVOL-LO,BLOCK,0.07,252,0.25,D,1.0,-0.003944558684755883,0.003104818133387464,-0.007049376818143441,-0.022609633829946307,0.00975517284423615
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.25,D,1.0,0.023540989089222662,0.024615169025790192,-0.0010741799365675967,-0.015013244851918562,0.053254221300949436
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.25,D,1.0,0.030935455114860476,0.025604493432291008,0.005330961682569387,-0.0035736872535796606,0.05712940690042443
U56,NAMEVOL-LO,BLOCK,0.07,252,0.25,W,0.75,-0.030345232579014246,-0.02233731985254269,-0.00800791272647158,-0.03304573774145979,-0.029624922271573585
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.25,W,0.75,0.004896190315223437,0.004760847404134538,0.00013534291108885892,-0.020132267686148887,0.024148466215758124
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.25,W,0.75,0.003793703993343156,-0.0012917502433971845,0.005085454236740302,-0.016085841723867733,0.018442675965894197
U56,NAMEVOL-LO,BLOCK,0.07,252,0.25,W,1.0,-0.038509949686842536,-0.030966141788129398,-0.0075438078987130315,-0.04302120751539257,-0.03640904561630078
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.25,W,1.0,-0.008007321948668322,-0.005788165901939907,-0.0022191560467283667,-0.03681341608932441,0.014244354409126414
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.25,W,1.0,0.001988030745591063,-0.0008558455562247214,0.0028438763018158665,-0.02835994420034573,0.02474435852677297
U56,NAMEVOL-LO,BLOCK,0.07,252,0.5,D,0.75,-0.017282413832099476,-0.005542454160798653,-0.011739959671300764,-0.07749020617763092,0.027174565260322747
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.5,D,0.75,0.027029787754938684,0.029971790326476327,-0.0029420025715376106,-0.03094081843401956,0.07095086861862107
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.5,D,0.75,0.04737850348398061,0.03888115047549819,0.008497353008482466,-0.01668998083606621,0.09525025715464668
U56,NAMEVOL-LO,BLOCK,0.07,252,0.5,D,1.0,-0.01871459535239034,-0.01184978299115027,-0.006864812361240117,-0.08773229375425942,0.03272152397015214
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.5,D,1.0,0.004002647227300515,0.010562624185750654,-0.006559976958450155,-0.09987879618037801,0.08266786764152922
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.5,D,1.0,0.05646048547022385,0.05045108248063994,0.006009402989583888,-0.007779886544096226,0.10484650890456138
U56,NAMEVOL-LO,BLOCK,0.07,252,0.5,W,0.75,-0.03233889465800512,-0.02469867730686425,-0.007640217351140889,-0.08246379096022022,0.0050566629524581574
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.5,W,0.75,-0.003914812734943684,-0.0009148025048990006,-0.0030000102300447077,-0.059854524276134434,0.03844895799846797
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.5,W,0.75,0.019981077563011495,0.011167703097816797,0.008813374465194663,-0.04480803561973908,0.06915232790558547
U56,NAMEVOL-LO,BLOCK,0.07,252,0.5,W,1.0,-0.032018386861481965,-0.018987255905932046,-0.01303113095554991,-0.052777532379934655,-0.01914601755022107
U56,NAMEVOL-LO,YEARBLOCK,0.07,252,0.5,W,1.0,-0.008751972511613314,-0.005113097981019313,-0.0036388745305939696,-0.07151707179873576,0.03884012023007037
U56,NAMEVOL-LO,VOLBLOCK,0.07,252,0.5,W,1.0,0.025394461533903002,0.018853940852633207,0.006540520681269804,-0.02703705454553762,0.06407834715512555
