uni,seed,conv,draw,arm,dCAGR_full,dMaxDD_full,rate_full,dCAGR_IS,dMaxDD_IS,rate_IS,dCAGR_OOS,dMaxDD_OOS,rate_OOS
universe.json(56),20260905,PRICED,0,g200-dg,4.9196097908559056,10.936016682401306,0.4498539032747405,5.415114406284127,3.6334973027046247,1.4903312030129596,4.506886570909274,10.936016682401206,0.4121140906964768
universe.json(56),20260905,PRICED,0,g200-rw,1.9135588334672882,3.250097237787286,0.5887697177854492,1.972402623439229,1.543415751673216,1.2779464128838574,1.8647275927039741,3.250097237787275,0.5737451701517443
universe.json(56),20260905,PRICED,0,band3-dg,4.485344043432082,11.27623869139265,0.39776951926849724,4.962707096244379,3.8921591395929878,1.2750524627221025,4.08780888579563,11.276238691392615,0.3625152852534009
universe.json(56),20260905,PRICED,0,band3-rw,1.1950211023750823,4.459575365737944,0.2679674642469771,1.6952890113066,1.9067193270081995,0.8891130368760927,0.7784629769435503,4.459575365737933,0.1745598881284377
universe.json(56),20260905,PRICED,0,abs12-dg,4.578524573354015,8.106972377134646,0.5647638058157863,4.889359113736669,2.7646280513824117,1.7685413816487237,4.3200240530349765,8.106972377134692,0.532877608565608
universe.json(56),20260905,PRICED,0,abs12-rw,1.588019068185531,1.7484770123799676,0.9082298805999018,1.064544812040391,-0.5545223313600744,,2.020247220143867,1.748477012379801,1.155432531191341
universe.json(56),20260905,PRICED,0,vol60-dg,1.4681137514521492,5.881033944549074,0.2496353133300468,1.8529494685808334,0.0731404115985268,,1.1479673650554023,5.88103394454903,0.1951982212446541
universe.json(56),20260905,PRICED,0,vol60-rw,0.8635346447768644,4.127661828672191,0.2092067326781591,1.2867610545724162,-0.05117657619252425,,0.5113593305147601,4.12766182867218,0.12388595571533495
universe.json(56),20260905,PRICED,0,v1gate-dg,5.702686308685423,12.325696683879372,0.4626664483918298,6.460624405203053,3.461479040850246,1.866434645120984,5.069916178430156,12.325696683879395,0.41132897461780216
universe.json(56),20260905,PRICED,0,v1gate-rw,2.8853594935143168,4.612541650774437,0.6255465450441776,3.2433750267061967,1.208363720845973,2.6841049352553523,2.587552591279918,4.612541650774482,0.5609819460048556
universe.json(56),20260905,PRICED,0,stop15,1.0279301923134865,-0.03143089056315551,,1.0136921643631114,-0.3907500819192111,,1.0397301747277155,-0.031430890563177716,
universe.json(56),20260905,PRICED,0,stop25,0.35410693166824103,-1.1168301865625452,,0.2547813890462214,-0.2605789498110189,,0.43640091256220703,-1.1168301865625785,
universe.json(56),20260905,PRICED,0,ddctl-8/.5/recover,3.79972060989886,7.0506713770457585,0.5389161409889661,4.249276861048856,1.069359161719896,3.9736666717425067,3.4254535531525576,7.0506713770457585,0.48583367029478935
universe.json(56),20260905,PRICED,0,ddctl-8/.5/high,4.941872927733737,7.05067137704577,0.7009081353334015,5.199503877272393,1.0693591617199183,4.8622614958567345,4.727703357532342,7.050671377045736,0.6705323656019367
universe.json(56),20260905,PRICED,0,ebud-0.10,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),20260905,PRICED,0,ebud-0.20,0.0,0.0,,0.0,0.0,,0.0,0.0,
universe.json(56),20260905,SCORED,0,g200-dg,4.886068203373317,10.93601668240125,0.446786827898334,5.341557490620374,3.6065715026079026,1.4810624125316545,4.506886570909274,10.936016682401206,0.4121140906964768
universe.json(56),20260905,SCORED,0,g200-rw,1.9373348403660895,3.250097237787275,0.5960851933418035,2.0248338930121346,1.4855896546224434,1.3629833020927558,1.8647275927039741,3.250097237787275,0.5737451701517443
