panel,con,family,level,tag,adm_rate,n_held,CAGR,Sharpe,MaxDD,H1,H2,oCAGR,oSharpe,oMaxDD,isSharpe,isCAGR,dCAGR0_pp,dSharpe0,dCAGR_pp,dSharpe,dMaxDD_pp,pass4a,fail4b,pass4b
U56,RESPREAD,ABS,0.4,abs,0.8703260715797712,34.45968468468468,0.09256608591764715,1.0091595658290737,-0.1492720942260467,1.0603518890672932,0.9639025880711779,0.09946087070005838,1.0664180449264966,-0.14927209422604681,0.9379098001704758,0.08426578618942471,-2.185770748403093,-0.0585490928508936,-2.337206238843903,-0.08566687250320748,3.695818509519211,False,CAGR,False
U56,DEGROSS,ABS,0.4,abs,0.8703260715797712,34.45968468468468,0.0637551088663475,1.0976496924082704,-0.08856532262169736,1.0661692657596358,1.1288181577708631,0.07228600023244391,1.2584786644055725,-0.08856532262169714,0.9109335374691152,0.05350443171028263,-1.8011102069691365,-0.06245835699060054,-1.8301502812715809,-0.07698094304084413,3.2055636048084257,False,CAGR,False
U56,RESPREAD,ABS,0.6,abs,0.9588118766765243,36.670495495495494,0.10439244976841477,1.0529025422451461,-0.15844268133508588,1.0774752404790053,1.0337654188549497,0.11357162642465046,1.115203593058238,-0.15844268133508554,0.9741626227606697,0.09336632720552207,-1.0965669525590194,-0.03139368638775264,-1.15456985376714,-0.04192389608713509,2.7787597986152934,False,CAGR,False
U56,DEGROSS,ABS,0.6,abs,0.9588118766765243,36.670495495495494,0.07318192571224658,1.1165298200136033,-0.10915179683438259,1.08117133561535,1.150620436104153,0.08282775689639754,1.2530427123478538,-0.1091517968343827,0.950642363067967,0.06160384361117077,-0.8728823077866599,-0.052835215443999495,-0.8874685966816731,-0.058100815435511155,1.1469161835399033,False,CAGR,False
U56,RESPREAD,ABS,0.8,abs,0.9851747792655514,37.31689189189189,0.10766147279208504,1.0597258152771813,-0.16054770402650242,1.1578285033328168,0.9777848039682973,0.11169254296672526,1.0666206907183435,-0.16054770402650276,1.0518966694221743,0.10279437433281169,-0.8043578358877035,-0.02973863731093518,-0.827667551400113,-0.03510062305509987,2.5682575294736387,False,-,True
U56,DEGROSS,ABS,0.8,abs,0.9851747792655514,37.31689189189189,0.0780270580183906,1.1452657516296054,-0.1150088008005199,1.1582542418119142,1.1344602475894083,0.08615912596949848,1.242732900970255,-0.11500880080051978,1.024013621451589,0.06825049870091271,-0.3964186794040092,-0.02726493701648791,-0.4029553660672702,-0.02936488381950908,0.5612157869261725,False,CAGR,False
U56,RESPREAD,ABS,1.0,abs,0.9939649397388944,37.50743243243243,0.11113787593811408,1.0715969240309737,-0.17113920577193897,1.1664141372805104,0.9972441553440112,0.1172837843867729,1.0828427812397121,-0.1711392057719383,1.059274980597218,0.10373276955389987,-0.47125631059057316,-0.020805736236281236,-0.48002723679720916,-0.023229514301307486,1.5091073549299838,False,-,True
U56,DEGROSS,ABS,1.0,abs,0.9939649397388944,37.50743243243243,0.08022015811053707,1.160557842561811,-0.11766198694085794,1.1783763702315515,1.146304158118493,0.08876061312480665,1.2527695595630726,-0.11766198694085739,1.044255828602126,0.06995671271727799,-0.18066531905829297,-0.013170477270372238,-0.18364535685262418,-0.014072792887303454,0.2958971728923676,False,CAGR,False
U56,RESPREAD,ABS,inf,abs,1.0,37.62454954954955,0.11593814830608618,1.0948264383322812,-0.1862302793212388,1.1778125096860346,1.0347012245698084,0.12453289705364101,1.1137698130440732,-0.1862302793212387,1.0734466686157502,0.10560713890543738,0.0,0.0,0.0,0.0,0.0,False,-,True
U56,DEGROSS,ABS,inf,abs,1.0,37.62454954954955,0.08205661167906331,1.1746306354491145,-0.12062095866978162,1.1936199283444808,1.1602304516942739,0.0908857707610049,1.2630056507186207,-0.1206209586697814,1.0622431373824477,0.07144916672477786,0.0,0.0,0.0,0.0,0.0,False,CAGR,False
U56,RESPREAD,QTL,0.4,qtl,0.40248477534759974,16.333333333333332,0.05007093227753212,0.7706889719552437,-0.22627900293721948,1.0496436370333981,0.5334497648350894,0.04321389428488742,0.6511358977282955,-0.22627900293722136,0.9289888952748806,0.05844388994893501,-6.020187721435377,-0.1933786874639517,-6.586721602855405,-0.32413746637703755,-4.004872361598066,False,"H2,OOS,DD,CAGR",False
U56,DEGROSS,QTL,0.4,qtl,0.40248477534759974,16.333333333333332,0.017853949039206007,0.9230673470622919,-0.04178324150912571,1.0905642732825107,0.7599133394175455,0.01688218867287894,0.8864268084669688,-0.04178324150912649,0.9661202928465616,0.019033217752769005,-6.443928434364854,-0.13580301505204062,-6.42026626398573,-0.2515632883868226,7.88377171606559,False,"H2,CAGR",False
U56,RESPREAD,QTL,0.6,qtl,0.5991305503672449,23.91373873873874,0.06267143830309263,0.8097944730159851,-0.1703904016795279,0.9403168815587438,0.695951240700074,0.06235801604629865,0.7913893125375228,-0.17039040167952846,0.8334379911744727,0.06305151065252268,-4.932005008948703,-0.20938845897135927,-5.3266710002993545,-0.28503196531629615,1.5839877641710909,False,"H1,H2,OOS,CAGR",False
U56,DEGROSS,QTL,0.6,qtl,0.5991305503672449,23.91373873873874,0.030493319016131393,0.9072217019655973,-0.060848798058521725,0.9700531640305697,0.8451200693328247,0.03167806207006629,0.9606315000155566,-0.06084879805852228,0.8456624951565369,0.029058930023445173,-5.116394571456118,-0.2033202955004847,-5.156329266293191,-0.26740893348351724,5.97721606112599,False,CAGR,False
U56,RESPREAD,QTL,0.8,qtl,0.7960363037816396,31.127027027027026,0.08506323208435562,0.9460958706870422,-0.14793252739766627,0.994361180940518,0.9064982964891853,0.09323544251893767,1.007163059262129,-0.14793252739766583,0.8685634156212516,0.07523828400323085,-2.8612390228034634,-0.11182686241588935,-3.0874916221730553,-0.14873056764523906,3.8297751923572543,False,CAGR,False
U56,DEGROSS,QTL,0.8,qtl,0.7960363037816396,31.127027027027026,0.05161614363858025,1.0382845313280837,-0.08213564189190214,1.0193075233504334,1.0567032155597507,0.0584941369166978,1.1829094490142964,-0.08213564189190192,0.867482363358037,0.04333814863687979,-2.9826959485172333,-0.10488610908429319,-3.044046804048306,-0.13634610412103076,3.8485316777879475,False,CAGR,False
