panel,dial,rung,bps,gross,turnover_yr,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,base_Sharpe,base_MaxDD,spy_Sharpe,spy_MaxDD,keep4a,keep4b
U56,n,5,10,0.7413898856192634,15.37918779541463,0.23058619103176348,1.1349612496836474,-0.2845418670231764,1.290019920185564,1.0433176056947902,1.2907086557045937,0.23368476844577502,1.0536245839794174,-0.28454186702317663,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
U56,n,10,10,0.741602257163498,13.006759446763901,0.1610833829687408,1.0488064991148334,-0.23275338724093475,1.146019706459412,0.9880293292578285,1.09880375970298,0.17109900246061982,1.0256179857076944,-0.2327533872409353,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
U56,n,15,10,0.7342539057589743,10.604966104800575,0.1585965615794913,1.157392107857278,-0.1969250000983066,1.229551704990099,1.1145575659051947,1.1491227460879803,0.17438697931969638,1.1719590865703824,-0.19692500009830693,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,True
U56,n,20,10,0.7225510862239958,9.178953099534613,0.1425341766899597,1.1461420726225011,-0.1938880679677374,1.221479943760182,1.098188749525648,1.1234021536857601,0.15716974017269636,1.1693851855849262,-0.1938880679677376,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,True
U56,n,30,10,0.6947858090163331,6.698835697951379,0.12355277854346092,1.1533970844028067,-0.1831110018975035,1.1646049248815977,1.152500328639304,1.0538030878573597,0.14061577687807092,1.2294177670579796,-0.18311100189750307,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,True
U56,n,40,10,0.6569758028380056,4.878713700416414,0.10655489129625417,1.1638617648981642,-0.15386273005879714,1.1827221828804748,1.154011085687656,1.0488332609425026,0.1210304622439986,1.2516879694460186,-0.15386273005879747,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,True
U56,gross,0.5,10,0.35527363328864436,1.1957579077547758,0.057318688266432716,1.2021756620970416,-0.0811756817275272,1.2301991849376148,1.1804279092305687,1.1036528463822055,0.06287235086848741,1.2793935223452508,-0.08117568172752743,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
U56,gross,0.625,10,0.444031348338904,1.486029620449716,0.07179335124129294,1.2021744198837663,-0.10096409715368626,1.2305474393124765,1.1801413362968842,1.1039704420070224,0.07880743175290039,1.2791327196738052,-0.10096409715368604,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
U56,gross,0.75,10,0.5327659902770177,1.7749433117431328,0.08631725018912006,1.202140097248246,-0.12054946142590728,1.2308642154162701,1.1798211368254472,1.1042576843073322,0.09481988847882739,1.2788365375971418,-0.12054946142590728,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
U56,gross,0.875,10,0.6214781625400563,2.0637140139985606,0.10088556963993311,1.20207061539638,-0.13993154588252865,1.2311471086187793,1.1794655545168695,1.1045115856864252,0.11090457194091896,1.2785035973612133,-0.13993154588252854,1.202140097248246,-0.12054946142590728,0.8855285842005364,-0.33717235283398295,False,False
