panel,book,sleeve,cost,fin,dS_total,dS_zero_fee,trad_inc,fin_inc,resid
broad,EWall,S4,25.0,100.0,0.023555484171739582,0.18239954528130764,-0.13493311727209356,-0.023937503743354238,2.6559905879741663e-05
broad,EWall,S4,25.0,200.0,-0.0003554779372143546,0.18239954528130764,-0.13493311727209356,-0.04787502670623178,5.312075980334896e-05
broad,EWall,S4,25.0,300.0,-0.024266458304321503,0.18239954528130764,-0.13493311727209356,-0.07181256887526533,7.968256172974364e-05
broad,EWall,S4,25.0,400.0,-0.04817745691625719,0.18239954528130764,-0.13493311727209356,-0.09575013023708911,0.00010624531161784745
broad,EWall,S4,25.0,500.0,-0.07208847375969518,0.18239954528130764,-0.13493311727209356,-0.11968771077833562,0.0001328090094263601
broad,EWall,S4,25.0,600.0,-0.09599950882131036,0.18239954528130764,-0.13493311727209356,-0.14362531048563776,0.00015937365511331514
broad,EWall,S4,50.0,0.0,-0.0880994351752169,0.18239954528130764,-0.27049898045652454,0.0,0.0
broad,EWall,S4,50.0,100.0,-0.11195801814722617,0.18239954528130764,-0.27049898045652454,-0.023937503743354238,7.892077134497022e-05
broad,EWall,S4,50.0,200.0,-0.13581661839261716,0.18239954528130764,-0.27049898045652454,-0.04787502670623178,0.00015784348883152166
broad,EWall,S4,50.0,300.0,-0.15967523589814847,0.18239954528130764,-0.27049898045652454,-0.07181256887526533,0.00023676815233375503
broad,EWall,S4,50.0,400.0,-0.1835338706505797,0.18239954528130764,-0.27049898045652454,-0.09575013023708911,0.00031569476172632616
broad,EWall,S4,50.0,500.0,-0.20739252263666952,0.18239954528130764,-0.27049898045652454,-0.11968771077833562,0.00039462331688300267
broad,EWall,S4,50.0,600.0,-0.231251191843176,0.18239954528130764,-0.27049898045652454,-0.14362531048563776,0.00047355381767866245
broad,TOP20,S3,0.0,0.0,0.1268557497602394,0.1268557497602394,0.0,0.0,0.0
broad,TOP20,S3,0.0,100.0,0.1073580809743655,0.1268557497602394,0.0,-0.01949766878587389,0.0
broad,TOP20,S3,0.0,200.0,0.0878603823710995,0.1268557497602394,0.0,-0.03899536738913989,0.0
broad,TOP20,S3,0.0,300.0,0.06836265396077357,0.1268557497602394,0.0,-0.05849309579946582,0.0
broad,TOP20,S3,0.0,400.0,0.04886489575371944,0.1268557497602394,0.0,-0.07799085400651995,0.0
broad,TOP20,S3,0.0,500.0,0.029367107760269295,0.1268557497602394,0.0,-0.0974886419999701,0.0
broad,TOP20,S3,0.0,600.0,0.009869289990755092,0.1268557497602394,0.0,-0.1169864597694843,0.0
broad,TOP20,S3,10.0,0.0,0.09159726778261068,0.1268557497602394,-0.03525848197762871,0.0,0.0
broad,TOP20,S3,10.0,100.0,0.0721000521093087,0.1268557497602394,-0.03525848197762871,-0.01949766878587389,4.531125719076101e-07
broad,TOP20,S3,10.0,200.0,0.052602807165867516,0.1268557497602394,-0.03525848197762871,-0.03899536738913989,9.067723967248753e-07
broad,TOP20,S3,10.0,300.0,0.03310553296262131,0.1268557497602394,-0.03525848197762871,-0.05849309579946582,1.360979476450197e-06
broad,TOP20,S3,10.0,400.0,0.013608229509904257,0.1268557497602394,-0.03525848197762871,-0.07799085400651995,1.8157338135260659e-06
broad,TOP20,S3,10.0,500.0,-0.005889103181948352,0.1268557497602394,-0.03525848197762871,-0.0974886419999701,2.2710354110611064e-06
broad,TOP20,S3,10.0,600.0,-0.02538646510260234,0.1268557497602394,-0.03525848197762871,-0.1169864597694843,2.7268842712757646e-06
broad,TOP20,S3,25.0,0.0,0.03834532244083777,0.1268557497602394,-0.08851042731940162,0.0,0.0
broad,TOP20,S3,25.0,100.0,0.018862946222255816,0.1268557497602394,-0.08851042731940162,-0.01949766878587389,1.5292567291935732e-05
broad,TOP20,S3,25.0,200.0,-0.0006194583838222689,0.1268557497602394,-0.08851042731940162,-0.03899536738913989,3.0586564479850864e-05
broad,TOP20,S3,25.0,300.0,-0.020101891367079072,0.1268557497602394,-0.08851042731940162,-0.05849309579946582,4.588199154897943e-05
broad,TOP20,S3,25.0,400.0,-0.03958435271719973,0.1268557497602394,-0.08851042731940162,-0.07799085400651995,6.117884848244604e-05
broad,TOP20,S3,25.0,500.0,-0.05906684242386706,0.1268557497602394,-0.08851042731940162,-0.0974886419999701,7.647713526526267e-05
broad,TOP20,S3,25.0,600.0,-0.07854936047676386,0.1268557497602394,-0.08851042731940162,-0.1169864597694843,9.177685188266338e-05
broad,TOP20,S3,50.0,0.0,-0.05051595595422531,0.1268557497602394,-0.1773717057144647,0.0,0.0
broad,TOP20,S3,50.0,100.0,-0.0699362079329564,0.1268557497602394,-0.1773717057144647,-0.01949766878587389,7.741680714279386e-05
broad,TOP20,S3,50.0,200.0,-0.08935648668177021,0.1268557497602394,-0.1773717057144647,-0.03899536738913989,0.00015483666159499254
broad,TOP20,S3,50.0,300.0,-0.10877679219044034,0.1268557497602394,-0.1773717057144647,-0.05849309579946582,0.00023225956325079178
broad,TOP20,S3,50.0,400.0,-0.12819712444873999,0.1268557497602394,-0.1773717057144647,-0.07799085400651995,0.0003096855120052755
broad,TOP20,S3,50.0,500.0,-0.14761748344644232,0.1268557497602394,-0.1773717057144647,-0.0974886419999701,0.00038711450775308354
broad,TOP20,S3,50.0,600.0,-0.16703786917332059,0.1268557497602394,-0.1773717057144647,-0.1169864597694843,0.00046454655038902226
broad,TOP20,S4,0.0,0.0,0.12025529849097483,0.12025529849097483,0.0,0.0,0.0
broad,TOP20,S4,0.0,100.0,0.10141221925958388,0.12025529849097483,0.0,-0.018843079231390947,0.0
broad,TOP20,S4,0.0,200.0,0.08256911356912555,0.12025529849097483,0.0,-0.037686184921849275,0.0
broad,TOP20,S4,0.0,300.0,0.06372598142966934,0.12025529849097483,0.0,-0.056529317061305484,0.0
broad,TOP20,S4,0.0,400.0,0.0448828228512852,0.12025529849097483,0.0,-0.07537247563968963,0.0
broad,TOP20,S4,0.0,500.0,0.026039637844043062,0.12025529849097483,0.0,-0.09421566064693176,0.0
broad,TOP20,S4,0.0,600.0,0.007196426418013768,0.12025529849097483,0.0,-0.11305887207296106,0.0
broad,TOP20,S4,10.0,0.0,0.08709053335587513,0.12025529849097483,-0.033164765135099694,0.0,0.0
broad,TOP20,S4,10.0,100.0,0.06824942659091415,0.12025529849097483,-0.033164765135099694,-0.018843079231390947,1.972466429966957e-06
broad,TOP20,S4,10.0,200.0,0.04940829387436296,0.12025529849097483,-0.033164765135099694,-0.037686184921849275,3.94544033710531e-06
broad,TOP20,S4,10.0,300.0,0.030567135216292396,0.12025529849097483,-0.033164765135099694,-0.056529317061305484,5.918921722747328e-06
broad,TOP20,S4,10.0,400.0,0.011725950626771509,0.12025529849097483,-0.033164765135099694,-0.07537247563968963,7.892910586004831e-06
broad,TOP20,S4,10.0,500.0,-0.00711525988413042,0.12025529849097483,-0.033164765135099694,-0.09421566064693176,9.867406926211686e-06
broad,TOP20,S4,10.0,600.0,-0.025956496306343002,0.12025529849097483,-0.033164765135099694,-0.11305887207296106,1.1842410742923803e-05
broad,TOP20,S4,25.0,0.0,0.037077773832055794,0.12025529849097483,-0.08317752465891903,0.0,0.0
broad,TOP20,S4,25.0,100.0,0.018251862638555272,0.12025529849097483,-0.08317752465891903,-0.018843079231390947,1.716803789042487e-05
broad,TOP20,S4,25.0,200.0,-0.0005740736968783411,0.12025529849097483,-0.08317752465891903,-0.037686184921849275,3.4337392915140263e-05
broad,TOP20,S4,25.0,300.0,-0.019400035164195417,0.12025529849097483,-0.08317752465891903,-0.056529317061305484,5.150806505427319e-05
broad,TOP20,S4,25.0,400.0,-0.038226021753345996,0.12025529849097483,-0.08317752465891903,-0.07537247563968963,6.868005428783963e-05
broad,TOP20,S4,25.0,500.0,-0.05705203345428034,0.12025529849097483,-0.08317752465891903,-0.09421566064693176,8.585336059563353e-05
broad,TOP20,S4,25.0,600.0,-0.07587807025694882,0.12025529849097483,-0.08317752465891903,-0.11305887207296106,0.00010302798395644963
broad,TOP20,S4,50.0,0.0,-0.04627294906362389,0.12025529849097483,-0.16652824755459872,0.0,0.0
broad,TOP20,S4,50.0,100.0,-0.06504122771000564,0.12025529849097483,-0.16652824755459872,-0.018843079231390947,7.480058500919373e-05
broad,TOP20,S4,50.0,200.0,-0.08380953003473335,0.12025529849097483,-0.16652824755459872,-0.037686184921849275,0.00014960395073981836
broad,TOP20,S4,50.0,300.0,-0.10257785602784153,0.12025529849097483,-0.16652824755459872,-0.056529317061305484,0.00022441009708784598
broad,TOP20,S4,50.0,400.0,-0.12134620567936616,0.12025529849097483,-0.16652824755459872,-0.07537247563968963,0.00029921902394736133
broad,TOP20,S4,50.0,500.0,-0.14011457897934154,0.12025529849097483,-0.16652824755459872,-0.09421566064693176,0.00037403073121411445
broad,TOP20,S4,50.0,600.0,-0.1588829759178027,0.12025529849097483,-0.16652824755459872,-0.11305887207296106,0.0004488452187822456
u56,EWall,S3,0.0,0.0,0.19391574830386493,0.19391574830386493,0.0,0.0,0.0
u56,EWall,S3,0.0,100.0,0.16747264263456452,0.19391574830386493,0.0,-0.026443105669300415,0.0
u56,EWall,S3,0.0,200.0,0.14102950984886498,0.19391574830386493,0.0,-0.052886238454999956,0.0
u56,EWall,S3,0.0,300.0,0.11458634996136219,0.19391574830386493,0.0,-0.07932939834250274,0.0
u56,EWall,S3,0.0,400.0,0.0881431629866507,0.19391574830386493,0.0,-0.10577258531721423,0.0
u56,EWall,S3,0.0,500.0,0.06169994893932618,0.19391574830386493,0.0,-0.13221579936453876,0.0
u56,EWall,S3,0.0,600.0,0.035256707833984935,0.19391574830386493,0.0,-0.15865904046988,0.0
u56,EWall,S3,10.0,0.0,0.13561314959306925,0.19391574830386493,-0.05830259871079568,0.0,0.0
u56,EWall,S3,10.0,100.0,0.10917836903128375,0.19391574830386493,-0.05830259871079568,-0.026443105669300415,8.325107514917107e-06
u56,EWall,S3,10.0,200.0,0.08274356185090737,0.19391574830386493,-0.05830259871079568,-0.052886238454999956,1.665071283807329e-05
u56,EWall,S3,10.0,300.0,0.05630872806652398,0.19391574830386493,-0.05830259871079568,-0.07932939834250274,2.4976815957478138e-05
u56,EWall,S3,10.0,400.0,0.029873867692716605,0.19391574830386493,-0.05830259871079568,-0.10577258531721423,3.330341686158533e-05
u56,EWall,S3,10.0,500.0,0.003438980744069564,0.19391574830386493,-0.05830259871079568,-0.13221579936453876,4.16305155390706e-05
u56,EWall,S3,10.0,600.0,-0.02299593276483325,0.19391574830386493,-0.05830259871079568,-0.15865904046988,4.995811197749944e-05
u56,EWall,S3,25.0,0.0,0.04771370469372771,0.19391574830386493,-0.14620204361013722,0.0,0.0
u56,EWall,S3,25.0,100.0,0.021303521802842562,0.19391574830386493,-0.14620204361013722,-0.026443105669300415,3.292277841526747e-05
u56,EWall,S3,25.0,200.0,-0.005106686926074078,0.19391574830386493,-0.14620204361013722,-0.052886238454999956,6.584683519816892e-05
u56,EWall,S3,25.0,300.0,-0.03151692147847518,0.19391574830386493,-0.14620204361013722,-0.07932939834250274,9.877217029985452e-05
u56,EWall,S3,25.0,400.0,-0.057927181839815045,0.19391574830386493,-0.14620204361013722,-0.10577258531721423,0.00013169878367147447
u56,EWall,S3,25.0,500.0,-0.08433746799554709,0.19391574830386493,-0.14620204361013722,-0.13221579936453876,0.0001646266752639569
u56,EWall,S3,25.0,600.0,-0.11074777993112606,0.19391574830386493,-0.14620204361013722,-0.15865904046988,0.00019755584502623158
u56,EWall,S3,50.0,0.0,-0.09946058234008337,0.19391574830386493,-0.2933763306439483,0.0,0.0
u56,EWall,S3,50.0,100.0,-0.12579781926504952,0.19391574830386493,-0.2933763306439483,-0.026443105669300415,0.00010586874433426985
u56,EWall,S3,50.0,200.0,-0.15213508064708703,0.19391574830386493,-0.2933763306439483,-0.052886238454999956,0.0002117401479962977
u56,EWall,S3,50.0,300.0,-0.1784723664717648,0.19391574830386493,-0.2933763306439483,-0.07932939834250274,0.00031761421082132646
u56,EWall,S3,50.0,400.0,-0.2048096767246521,0.19391574830386493,-0.2933763306439483,-0.10577258531721423,0.0004234909326454872
u56,EWall,S3,50.0,500.0,-0.23114701139131777,0.19391574830386493,-0.2933763306439483,-0.13221579936453876,0.0005293703133043559
u56,EWall,S3,50.0,600.0,-0.25748437045732997,0.19391574830386493,-0.2933763306439483,-0.15865904046988,0.0006352523526333975
u56,EWall,S4,0.0,0.0,0.1531762665768197,0.1531762665768197,0.0,0.0,0.0
u56,EWall,S4,0.0,100.0,0.12863959345043297,0.1531762665768197,0.0,-0.024536673126386743,0.0
u56,EWall,S4,0.0,200.0,0.10410289856932442,0.1531762665768197,0.0,-0.04907336800749529,0.0
u56,EWall,S4,0.0,300.0,0.07956618194722309,0.1531762665768197,0.0,-0.07361008462959662,0.0
u56,EWall,S4,0.0,400.0,0.05502944359785622,0.1531762665768197,0.0,-0.09814682297896349,0.0
u56,EWall,S4,0.0,500.0,0.030492683534951492,0.1531762665768197,0.0,-0.12268358304186822,0.0
u56,EWall,S4,0.0,600.0,0.005955901772237038,0.1531762665768197,0.0,-0.14722036480458267,0.0
u56,EWall,S4,10.0,0.0,0.0989903688771534,0.1531762665768197,-0.05418589769966631,0.0,0.0
u56,EWall,S4,10.0,100.0,0.07446030270541626,0.1531762665768197,-0.05418589769966631,-0.024536673126386743,6.606954649601704e-06
u56,EWall,S4,10.0,200.0,0.049930215182909965,0.1531762665768197,-0.05418589769966631,-0.04907336800749529,1.3214313251852516e-05
u56,EWall,S4,10.0,300.0,0.025400106323352656,0.1531762665768197,-0.05418589769966631,-0.07361008462959662,1.982207579587225e-05
u56,EWall,S4,10.0,400.0,0.0008699761404622475,0.1531762665768197,-0.05418589769966631,-0.09814682297896349,2.6430242272335036e-05
u56,EWall,S4,10.0,500.0,-0.02366017535204268,0.1531762665768197,-0.05418589769966631,-0.12268358304186822,3.303881267213704e-05
u56,EWall,S4,10.0,600.0,-0.04819034814044465,0.1531762665768197,-0.05418589769966631,-0.14722036480458267,3.9647786984620126e-05
u56,EWall,S4,25.0,0.0,0.0174106245856267,0.1531762665768197,-0.135765641991193,0.0,0.0
u56,EWall,S4,25.0,100.0,-0.007101251163075917,0.1531762665768197,-0.135765641991193,-0.024536673126386743,2.4797377684127042e-05
u56,EWall,S4,25.0,200.0,-0.03161314763680512,0.1531762665768197,-0.135765641991193,-0.04907336800749529,4.9595785063472064e-05
u56,EWall,S4,25.0,300.0,-0.05612506482187074,0.1531762665768197,-0.135765641991193,-0.07361008462959662,7.439522209917726e-05
u56,EWall,S4,25.0,400.0,-0.08063700270458352,0.1531762665768197,-0.135765641991193,-0.09814682297896349,9.9195688753273e-05
u56,EWall,S4,25.0,500.0,-0.10514896127125328,0.1531762665768197,-0.135765641991193,-0.12268358304186822,0.00012399718498823376
u56,EWall,S4,25.0,600.0,-0.12966094050819033,0.1531762665768197,-0.135765641991193,-0.14722036480458267,0.0001487997107656458
u56,EWall,S4,50.0,0.0,-0.11900594496360173,0.1531762665768197,-0.27218221154042144,0.0,0.0
u56,EWall,S4,50.0,100.0,-0.1434656089201949,0.1531762665768197,-0.27218221154042144,-0.024536673126386743,7.700916979358485e-05
u56,EWall,S4,50.0,200.0,-0.16792529251202404,0.1531762665768197,-0.27218221154042144,-0.04907336800749529,0.0001540204590729788
u56,EWall,S4,50.0,300.0,-0.19238499572548218,0.1531762665768197,-0.27218221154042144,-0.07361008462959662,0.0002310338677161683
u56,EWall,S4,50.0,400.0,-0.2168447185469643,0.1531762665768197,-0.27218221154042144,-0.09814682297896349,0.0003080493956009178
u56,EWall,S4,50.0,500.0,-0.2413044609628635,0.1531762665768197,-0.27218221154042144,-0.12268358304186822,0.0003850670426064351
u56,EWall,S4,50.0,600.0,-0.26576422295957447,0.1531762665768197,-0.27218221154042144,-0.14722036480458267,0.00046208680860992946
u56,TOP20,S3,0.0,0.0,0.09104886327297601,0.09104886327297601,0.0,0.0,0.0
u56,TOP20,S3,0.0,100.0,0.0691528403941788,0.09104886327297601,0.0,-0.021896022878797217,0.0
u56,TOP20,S3,0.0,200.0,0.04725679520892667,0.09104886327297601,0.0,-0.04379206806404934,0.0
u56,TOP20,S3,0.0,300.0,0.025360727729288435,0.09104886327297601,0.0,-0.06568813554368758,0.0
u56,TOP20,S3,0.0,400.0,0.0034646379673335392,0.09104886327297601,0.0,-0.08758422530564247,0.0
u56,TOP20,S3,0.0,500.0,-0.018431474064868114,0.09104886327297601,0.0,-0.10948033733784412,0.0
u56,TOP20,S3,0.0,600.0,-0.0403276083552484,0.09104886327297601,0.0,-0.1313764716282244,0.0
u56,TOP20,S3,10.0,0.0,0.05164806338992167,0.09104886327297601,-0.03940079988305434,0.0,0.0
u56,TOP20,S3,10.0,100.0,0.02975133778683836,0.09104886327297601,-0.03940079988305434,-0.021896022878797217,-7.027242860946359e-07
u56,TOP20,S3,10.0,200.0,0.007854590515544713,0.09104886327297601,-0.03940079988305434,-0.04379206806404934,-1.4048103276209645e-06
u56,TOP20,S3,10.0,300.0,-0.014042178411886264,0.09104886327297601,-0.03940079988305434,-0.06568813554368758,-2.1062581203601383e-06
u56,TOP20,S3,10.0,400.0,-0.035938968983381114,0.09104886327297601,-0.03940079988305434,-0.08758422530564247,-2.8070676603153544e-06
u56,TOP20,S3,10.0,500.0,-0.05783578118686683,0.09104886327297601,-0.03940079988305434,-0.10948033733784412,-3.5072389443779883e-06
u56,TOP20,S3,10.0,600.0,-0.07973261501026974,0.09104886327297601,-0.03940079988305434,-0.1313764716282244,-4.206771966996925e-06
u56,TOP20,S3,25.0,0.0,-0.007895007600715376,0.09104886327297601,-0.09894387087369139,0.0,0.0
u56,TOP20,S3,25.0,100.0,-0.02977770822060588,0.09104886327297601,-0.09894387087369139,-0.021896022878797217,1.3322258906711681e-05
u56,TOP20,S3,25.0,200.0,-0.051660429508374905,0.09104886327297601,-0.09894387087369139,-0.04379206806404934,2.664615638980905e-05
u56,TOP20,S3,25.0,300.0,-0.07354317145196965,0.09104886327297601,-0.09894387087369139,-0.06568813554368758,3.9971692433304895e-05
u56,TOP20,S3,25.0,400.0,-0.09542593403933552,0.09104886327297601,-0.09894387087369139,-0.08758422530564247,5.329886702232223e-05
u56,TOP20,S3,25.0,500.0,-0.11730871725841863,0.09104886327297601,-0.09894387087369139,-0.10948033733784412,6.662768014087384e-05
u56,TOP20,S3,25.0,600.0,-0.1391915210971646,0.09104886327297601,-0.09894387087369139,-0.1313764716282244,7.995813177519295e-05
u56,TOP20,S3,50.0,0.0,-0.10745734231517445,0.09104886327297601,-0.19850620558815046,0.0,0.0
u56,TOP20,S3,50.0,100.0,-0.12927679601341502,0.09104886327297601,-0.19850620558815046,-0.021896022878797217,7.656918055665152e-05
u56,TOP20,S3,50.0,200.0,-0.151096268616847,0.09104886327297601,-0.19850620558815046,-0.04379206806404934,0.0001531417623767961
u56,TOP20,S3,50.0,300.0,-0.17291576011351406,0.09104886327297601,-0.19850620558815046,-0.06568813554368758,0.00022971774534796818
u56,TOP20,S3,50.0,400.0,-0.19473527049146,0.09104886327297601,-0.19850620558815046,-0.08758422530564247,0.000306297129356925
u56,TOP20,S3,50.0,500.0,-0.21655479973872882,0.09104886327297601,-0.19850620558815046,-0.10948033733784412,0.00038287991428975765
u56,TOP20,S3,50.0,600.0,-0.23837434784336375,0.09104886327297601,-0.19850620558815046,-0.1313764716282244,0.0004594661000351108
u56,TOP20,S4,0.0,0.0,0.07953577609000595,0.07953577609000595,0.0,0.0,0.0
u56,TOP20,S4,0.0,100.0,0.058606681363505775,0.07953577609000595,0.0,-0.020929094726500175,0.0
u56,TOP20,S4,0.0,200.0,0.03767756911815612,0.07953577609000595,0.0,-0.04185820697184983,0.0
u56,TOP20,S4,0.0,300.0,0.016748439365581236,0.07953577609000595,0.0,-0.06278733672442471,0.0
u56,TOP20,S4,0.0,400.0,-0.004180707882597501,0.07953577609000595,0.0,-0.08371648397260345,0.0
u56,TOP20,S4,0.0,500.0,-0.0251098726147565,0.07953577609000595,0.0,-0.10464564870476245,0.0
u56,TOP20,S4,0.0,600.0,-0.04603905481927173,0.07953577609000595,0.0,-0.12557483090927768,0.0
u56,TOP20,S4,10.0,0.0,0.04333592063554925,0.07953577609000595,-0.0361998554544567,0.0,0.0
u56,TOP20,S4,10.0,100.0,0.022407820098942155,0.07953577609000595,-0.0361998554544567,-0.020929094726500175,9.94189893077646e-07
u56,TOP20,S4,10.0,200.0,0.001479702617025902,0.07953577609000595,-0.0361998554544567,-0.04185820697184983,1.988953326481635e-06
u56,TOP20,S4,10.0,300.0,-0.01944843179857636,0.07953577609000595,-0.0361998554544567,-0.06278733672442471,2.984290299101744e-06
u56,TOP20,S4,10.0,400.0,-0.040376583136240374,0.07953577609000595,-0.0361998554544567,-0.08371648397260345,3.980200813824553e-06
u56,TOP20,S4,10.0,500.0,-0.0613047513843441,0.07953577609000595,-0.0361998554544567,-0.10464564870476245,4.976684869095749e-06
u56,TOP20,S4,10.0,600.0,-0.08223293653126285,0.07953577609000595,-0.0361998554544567,-0.12557483090927768,5.973742465581466e-06
u56,TOP20,S4,25.0,0.0,-0.011267360324368036,0.07953577609000595,-0.09080313641437399,0.0,0.0
u56,TOP20,S4,25.0,100.0,-0.03218173287357673,0.07953577609000595,-0.09080313641437399,-0.020929094726500175,1.4722177291481842e-05
u56,TOP20,S4,25.0,200.0,-0.05309612147990572,0.07953577609000595,-0.09080313641437399,-0.04185820697184983,2.9445816312145823e-05
u56,TOP20,S4,25.0,300.0,-0.0740105261317523,0.07953577609000595,-0.09080313641437399,-0.06278733672442471,4.417091704045362e-05
u56,TOP20,S4,25.0,400.0,-0.0949249468175124,0.07953577609000595,-0.09080313641437399,-0.08371648397260345,5.8897479459085744e-05
u56,TOP20,S4,25.0,500.0,-0.11583938352558343,0.07953577609000595,-0.09080313641437399,-0.10464564870476245,7.362550354705899e-05
u56,TOP20,S4,25.0,600.0,-0.13675383624436077,0.07953577609000595,-0.09080313641437399,-0.12557483090927768,8.835498928494445e-05
u56,TOP20,S4,50.0,0.0,-0.10242188659548068,0.07953577609000595,-0.18195766268548663,0.0,0.0
u56,TOP20,S4,50.0,100.0,-0.1232810180117343,0.07953577609000595,-0.18195766268548663,-0.020929094726500175,6.996331024655689e-05
u56,TOP20,S4,50.0,200.0,-0.14414016394473905,0.07953577609000595,-0.18195766268548663,-0.04185820697184983,0.00013992962259146147
u56,TOP20,S4,50.0,300.0,-0.16499932438297815,0.07953577609000595,-0.18195766268548663,-0.06278733672442471,0.00020989893692724415
