panel,cadence,gross,mech,phase,canonical,cost,turn_yr,drag_bp,CAGR,Sharpe,MaxDD,H1,H2,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,IS_CAGR,IS_Sharpe,IS_MaxDD,L_H1,L_H2,L_OOS,L_DD,L_CAGR,A_H1,A_H2,A_DD,pass4b,pass4a,nfail
U56,D,0.5,CAND20,0,0,0.0,18.11028227221411,0.0,0.09391160053456016,1.183171790676523,-0.12254309164280719,1.171910177535859,1.1987672979260644,0.10549157658986075,1.262674504700916,-0.12254309164280663,0.07999089145876748,1.079298201506482,-0.08201579172133777,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,0,0,2.0,18.11028227221411,36.22056454442822,0.08995754557946545,1.1369656283608327,-0.1231956658322031,1.1225375358442677,1.1550646541914098,0.10152006033122496,1.2187286245162738,-0.1231956658322031,0.07605816836533008,1.029888098853265,-0.08310056601477134,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,0,0,5.0,18.11028227221411,90.55141136107055,0.08405307079312707,1.0676538955020798,-0.12417370055738053,1.0484650915920717,1.0895153908934787,0.09558934364563298,1.152813172874916,-0.12417370055738064,0.07018574942873324,0.9557602468574358,-0.08472539922830669,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,0,0,7.5,18.11028227221411,135.82711704160582,0.07915695676637213,1.0098934670898447,-0.12498797239575732,0.9867275336610694,1.0348967915287226,0.09067131648894367,1.0978882031614592,-0.12498797239575732,0.06531640074092859,0.8939772475731621,-0.08609970217466589,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,0,0,10.0,18.11028227221411,181.1028227221411,0.07428281199464681,0.9521340276570747,-0.1258015565238514,0.9249821934753719,0.9802848828166398,0.08577521865393667,1.0429688300021465,-0.1258015565238516,0.06046906765292448,0.8321871442042681,-0.0887375880257597,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,CAND20,0,0,15.0,18.11028227221411,271.65423408321163,0.06460003890737087,0.8366240394219768,-0.12742666375398082,0.801474852739645,0.8710864913542147,0.07604842285842484,0.9331522616915758,-0.1274266637539806,0.050840053082405134,0.7085923598644954,-0.09456884133573562,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,CAND20,0,0,25.0,18.11028227221411,452.75705680535276,0.045493843577810944,0.6056810244562383,-0.13514080999735212,0.5544403395654376,0.6528287820719049,0.05685373795805493,0.713645453989748,-0.13514080999735156,0.031841888623463044,0.4613916255271982,-0.11254948796728592,False,False,False,True,False,False,False,False,False,False,4
U56,D,0.5,CAND20,0,0,50.0,18.11028227221411,905.5141136107055,-0.0007942901307974592,0.029321451864124642,-0.2184799141867969,-0.06263864723393574,0.10849005692335764,0.010342075188856326,0.16611311476386426,-0.18797061330486042,-0.014173515289967575,-0.15604799163381283,-0.18844014242280005,False,False,False,False,False,False,False,False,False,False,5
U56,D,0.5,CAND20,-1,1,0.0,18.11028227221411,0.0,0.09391160053456016,1.183171790676523,-0.12254309164280719,1.171910177535859,1.1987672979260644,0.10549157658986075,1.262674504700916,-0.12254309164280663,0.07999089145876748,1.079298201506482,-0.08201579172133777,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,-1,1,2.0,18.11028227221411,36.22056454442822,0.08995754557946545,1.1369656283608327,-0.1231956658322031,1.1225375358442677,1.1550646541914098,0.10152006033122496,1.2187286245162738,-0.1231956658322031,0.07605816836533008,1.029888098853265,-0.08310056601477134,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,-1,1,5.0,18.11028227221411,90.55141136107055,0.08405307079312707,1.0676538955020798,-0.12417370055738053,1.0484650915920717,1.0895153908934787,0.09558934364563298,1.152813172874916,-0.12417370055738064,0.07018574942873324,0.9557602468574358,-0.08472539922830669,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,-1,1,7.5,18.11028227221411,135.82711704160582,0.07915695676637213,1.0098934670898447,-0.12498797239575732,0.9867275336610694,1.0348967915287226,0.09067131648894367,1.0978882031614592,-0.12498797239575732,0.06531640074092859,0.8939772475731621,-0.08609970217466589,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,CAND20,-1,1,10.0,18.11028227221411,181.1028227221411,0.07428281199464681,0.9521340276570747,-0.1258015565238514,0.9249821934753719,0.9802848828166398,0.08577521865393667,1.0429688300021465,-0.1258015565238516,0.06046906765292448,0.8321871442042681,-0.0887375880257597,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,CAND20,-1,1,15.0,18.11028227221411,271.65423408321163,0.06460003890737087,0.8366240394219768,-0.12742666375398082,0.801474852739645,0.8710864913542147,0.07604842285842484,0.9331522616915758,-0.1274266637539806,0.050840053082405134,0.7085923598644954,-0.09456884133573562,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,CAND20,-1,1,25.0,18.11028227221411,452.75705680535276,0.045493843577810944,0.6056810244562383,-0.13514080999735212,0.5544403395654376,0.6528287820719049,0.05685373795805493,0.713645453989748,-0.13514080999735156,0.031841888623463044,0.4613916255271982,-0.11254948796728592,False,False,False,True,False,False,False,False,False,False,4
U56,D,0.5,CAND20,-1,1,50.0,18.11028227221411,905.5141136107055,-0.0007942901307974592,0.029321451864124642,-0.2184799141867969,-0.06263864723393574,0.10849005692335764,0.010342075188856326,0.16611311476386426,-0.18797061330486042,-0.014173515289967575,-0.15604799163381283,-0.18844014242280005,False,False,False,False,False,False,False,False,False,False,5
U56,D,0.5,R3_55,0,0,0.0,18.827713367820472,0.0,0.09415183528537407,1.1890142326488478,-0.12082472909716113,1.1903042466544398,1.194086072027736,0.10453818678492466,1.2536118821612976,-0.12082472909716124,0.08165104651186583,1.1052514899779844,-0.08220740313356623,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,0,0,2.0,18.827713367820472,37.655426735640944,0.09004088026732693,1.1409033951754468,-0.12146635059560806,1.1399689372117865,1.147638164900877,0.10033306263532316,1.207068725707755,-0.12146635059560806,0.07765274371556408,1.0548509961655332,-0.0846010741090385,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,0,0,5.0,18.827713367820472,94.13856683910237,0.08390320803312479,1.0687262054716993,-0.12242798746740624,1.0644482713816834,1.0779601771345908,0.09405518428681137,1.13724547461238,-0.12242798746740635,0.07168281222915907,0.9792354702074697,-0.08818000024161277,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,0,0,7.5,18.827713367820472,141.20785025865354,0.07881472257853361,1.0085702186660876,-0.12322862297712467,1.0015000209860465,1.0198911360461431,0.08885081457132649,1.079053197756514,-0.12322862297712545,0.06673298340611389,0.9162108596370627,-0.09115185726949115,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,0,0,10.0,18.827713367820472,188.27713367820473,0.07374997500277991,0.9484083031099619,-0.12402859669614297,0.9385405232878147,0.9618199296258393,0.08367104426329797,1.020856778316185,-0.12402859669614319,0.061805874492835144,0.8531774628423762,-0.09411412758479465,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,R3_55,0,0,15.0,18.827713367820472,282.4157005173071,0.06369125383651486,0.8280728474270909,-0.12562656073878276,0.8125945761426,0.8456767103175057,0.07338484027486136,0.9044572298499937,-0.1256265607387823,0.05201940231976376,0.7270911578128797,-0.10001003041011114,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,R3_55,0,0,25.0,18.827713367820472,470.6928341955118,0.04385385814182863,0.5873985614576671,-0.13596568971737855,0.5606424414535088,0.6134268366307406,0.0531025776984424,0.6716712998611132,-0.13596568971737866,0.03271456824687724,0.474888448918539,-0.11230476009375945,False,False,False,True,False,False,False,False,False,False,4
U56,D,0.5,R3_55,0,0,50.0,18.827713367820472,941.3856683910236,-0.004145895576023295,-0.013733207479074147,-0.2297869332190975,-0.06895537905445238,0.033543988281319624,0.004047592048715742,0.0903150690614074,-0.18589763975629792,-0.014021108094657064,-0.15515547210483469,-0.18316044066243842,False,False,False,False,False,False,False,False,False,False,5
U56,D,0.5,R3_55,-1,1,0.0,18.827713367820472,0.0,0.09415183528537407,1.1890142326488478,-0.12082472909716113,1.1903042466544398,1.194086072027736,0.10453818678492466,1.2536118821612976,-0.12082472909716124,0.08165104651186583,1.1052514899779844,-0.08220740313356623,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,-1,1,2.0,18.827713367820472,37.655426735640944,0.09004088026732693,1.1409033951754468,-0.12146635059560806,1.1399689372117865,1.147638164900877,0.10033306263532316,1.207068725707755,-0.12146635059560806,0.07765274371556408,1.0548509961655332,-0.0846010741090385,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,-1,1,5.0,18.827713367820472,94.13856683910237,0.08390320803312479,1.0687262054716993,-0.12242798746740624,1.0644482713816834,1.0779601771345908,0.09405518428681137,1.13724547461238,-0.12242798746740635,0.07168281222915907,0.9792354702074697,-0.08818000024161277,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,-1,1,7.5,18.827713367820472,141.20785025865354,0.07881472257853361,1.0085702186660876,-0.12322862297712467,1.0015000209860465,1.0198911360461431,0.08885081457132649,1.079053197756514,-0.12322862297712545,0.06673298340611389,0.9162108596370627,-0.09115185726949115,True,True,True,True,False,False,False,False,False,False,1
U56,D,0.5,R3_55,-1,1,10.0,18.827713367820472,188.27713367820473,0.07374997500277991,0.9484083031099619,-0.12402859669614297,0.9385405232878147,0.9618199296258393,0.08367104426329797,1.020856778316185,-0.12402859669614319,0.061805874492835144,0.8531774628423762,-0.09411412758479465,False,True,True,True,False,False,False,False,False,False,2
U56,D,0.5,R3_55,-1,1,15.0,18.827713367820472,282.4157005173071,0.06369125383651486,0.8280728474270909,-0.12562656073878276,0.8125945761426,0.8456767103175057,0.07338484027486136,0.9044572298499937,-0.1256265607387823,0.05201940231976376,0.7270911578128797,-0.10001003041011114,False,True,True,True,False,False,False,False,False,False,2
