panel,driver,rung,k,sd_basis,range_S,sd1,rho_S,rho_r,d2k,d3k,null_sd_R,R,R_corr,sqrt1mrho,amplification,z_corr,R_lo,R_hi,mean_S,sd_cross
U56,D_N,2.0,8,S_IID,0.46016209237784067,0.2490518023124706,0.46953062791850064,0.45560841340451663,2.847200612090556,0.821813312253368,0.28863906138666917,0.6489378144948906,0.8909901950892666,0.7283332836562526,1.3729978053178802,-0.37766823515511905,0.5959501707729796,1.4656788178201157,0.3630395667294315,0.16404528561584242
U56,D_N,2.0,4,S_IID,0.46016209237784067,0.23611039642239703,0.43955576815654834,0.44125282339583055,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.9466554929164491,1.2645201592480821,0.7486282333998977,1.335776498113752,0.6177135158738759,0.6091367650325047,1.9870570598047699,0.3844840485594892,0.2197334215564859
U56,D_N,2.0,8,S_BLOCK,0.46016209237784067,0.21007535450540538,0.3575944931317178,0.45560841340451663,2.847200612090556,0.821813312253368,0.28863906138666917,0.7693388530471795,0.9598713697406663,0.8015020317306015,1.24765747360715,-0.1390270258867569,0.6959557466455231,1.6797996535844044,0.3630395667294315,0.16404528561584242
U56,D_N,2.0,4,S_BLOCK,0.46016209237784067,0.21371500398735455,0.39201046753169305,0.44125282339583055,2.0587507460079286,0.8816078346864555,0.42822465827685013,1.0458563953758147,1.3412940724404996,0.7797368353927541,1.2824839799908891,0.7969977110002168,0.5622935699955661,2.102304125409295,0.3844840485594892,0.2197334215564859
U56,D_N,3.0,8,S_IID,0.4006029124586216,0.2303116296503751,0.5487610438249143,0.5661044682861037,2.847200612090556,0.821813312253368,0.28863906138666917,0.6109141236807328,0.9094459069469883,0.6717432219048329,1.4886640719117994,-0.3137277838209943,0.5177808240061169,1.29814133544938,0.3310068124578782,0.1279432409783924
U56,D_N,3.0,4,S_IID,0.18981246357736337,0.23310335604600782,0.5508166479166491,0.5835231089421294,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.3955236256741902,0.5901475442713026,0.6702114234205135,1.492066480896978,-0.9570968131025399,0.2879647428394417,1.2704745542610607,0.369850241236176,0.08405866121550437
U56,D_N,3.0,8,S_BLOCK,0.4006029124586216,0.2084534030126041,0.4511667933463229,0.5661044682861037,2.847200612090556,0.821813312253368,0.28863906138666917,0.6749740007498604,0.9111016949467313,0.7408327791436318,1.3498322808501446,-0.3079912490921593,0.6053716177800077,1.4479984395200627,0.3310068124578782,0.1279432409783924
U56,D_N,3.0,4,S_BLOCK,0.18981246357736337,0.19870821317534554,0.504649715247058,0.5835231089421294,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.46398627951417765,0.6592481652430456,0.7038112564835419,1.4208354736983155,-0.7957314651802606,0.2821285851785692,1.5167194163821878,0.369850241236176,0.08405866121550437
U56,D_N,5.0,8,S_IID,0.5084020718156586,0.23286090650509794,0.7076062080619786,0.7169955865200072,2.847200612090556,0.821813312253368,0.28863906138666917,0.7668186369725033,1.4181056449617484,0.5407344930166943,1.8493364357452349,1.4485414515731192,0.5010145515470257,1.2402141308005286,0.37667411557256214,0.14885486183091898
U56,D_N,5.0,4,S_IID,0.2307995377540675,0.24434648328829228,0.7271433457722275,0.7131103643642568,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.4588017568342591,0.8783301634586184,0.522356826535054,1.9144001747489225,-0.28412618047492555,0.3315119227775514,1.1719102716164347,0.31124468716144976,0.10734784518341338
U56,D_N,5.0,8,S_BLOCK,0.5084020718156586,0.20645350015240432,0.6711621290814527,0.7169955865200072,2.847200612090556,0.821813312253368,0.28863906138666917,0.8649021828092327,1.5082595342501466,0.5734438690216744,1.7438498413210919,1.7608827156254763,0.6566426137581275,1.370452274410882,0.37667411557256214,0.14885486183091898
U56,D_N,5.0,4,S_BLOCK,0.2307995377540675,0.2010199669228758,0.6144198365022498,0.7131103643642568,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.5576888581021046,0.8981205349402588,0.6209510153770184,1.6104329894570464,-0.23791125310181332,0.3053491760637222,1.5069730786516387,0.31124468716144976,0.10734784518341338
U56,D_N,10.0,8,S_IID,0.19221385175384098,0.24197014624037672,0.8661227442651757,0.8591384923383404,2.847200612090556,0.821813312253368,0.28863906138666917,0.27900040022062533,0.7625203271632828,0.36589241005358986,2.733043847106685,-0.8227565309276788,0.28429904943056294,0.6953551515012966,0.5219381372784384,0.06847248456139741
U56,D_N,10.0,4,S_IID,0.18498270119686555,0.23284761650312785,0.8576832539554275,0.8606518155878137,2.0587507460079286,0.8816078346864555,0.42822465827685013,0.3858829150592478,1.0228867380820597,0.3772489178838986,2.6507696976555892,0.05344563336019577,0.2034693938904714,0.8524447064769409,0.5168251457615424,0.07735807350440602
U56,D_N,10.0,8,S_BLOCK,0.19221385175384098,0.21049503183273016,0.8389374357262976,0.8591384923383404,2.847200612090556,0.821813312253368,0.28863906138666917,0.3207190547668364,0.7991484448934628,0.401326007472357,2.4917398358960803,-0.6958571516329547,0.3047713708308811,0.7589739334541838,0.5219381372784384,0.06847248456139741
