panel,ladder,stat,k,var_between,var_err_unpaired,var_err_paired,reliability_unpaired,reliability_paired
U56,N,S_FULL,9,0.0032857984894595583,0.04662910579005047,0.005398788252074026,0.0,0.0
U56,N,S_OOS,9,0.007730630050011252,0.0809462735112878,0.010658287888648038,0.0,0.0
U56,N,CAGR,9,2.6274420073186913,10.302266301438884,1.8988810540631915,0.0,0.2772890709770593
U56,N,DD,9,3.7111103693829124,22.46642186227669,7.207036542343804,0.0,0.0
U56,H,S_FULL,4,0.0007798929988758462,0.042764727272889456,0.002710562281430424,0.0,0.0
U56,H,S_OOS,4,0.0017063879713012306,0.08256311606063096,0.005445160888723648,0.0,0.0
U56,H,CAGR,4,0.46358924695046894,7.419993259133838,0.5899405357130357,0.0,0.0
U56,H,DD,4,8.23304328650307,20.07649134028929,4.939962948630795,0.0,0.39998336256422007
U56,GROSS,S_FULL,10,3.6495289174513997e-07,0.04301755886206776,2.231596090265088e-07,0.0,0.38852489163903003
U56,GROSS,S_OOS,10,5.08968116750156e-07,0.07734140728177721,4.2289964924975254e-07,0.0,0.1691038488814674
U56,GROSS,CAGR,10,10.006413573442556,3.855422570783797,0.3550981067290197,0.614704854792705,0.9645129492077495
U56,GROSS,DD,10,14.025073362739528,10.902038084080342,0.6566419005696079,0.2226751474224846,0.9531808580542536
U56,CADENCE,S_FULL,4,0.0008807496311229356,0.04198142868110982,0.0023497728334703686,0.0,0.0
U56,CADENCE,S_OOS,4,0.0019894898973659377,0.08235758807282438,0.003608733974943898,0.0,0.0
U56,CADENCE,CAGR,4,0.16345814514014587,7.740189087531846,0.48910928076254123,0.0,0.0
U56,CADENCE,DD,4,4.3552929489325045,18.593303359341192,3.571329013298372,0.0,0.18000257269175987
B136,N,S_FULL,9,0.001937990900030467,0.04707011042162173,0.003924412924092708,0.0,0.0
B136,N,S_OOS,9,0.014202611215492737,0.07137045759775142,0.0074377329333430425,0.0,0.47631229071245107
B136,N,CAGR,9,1.382346520466351,14.282451487347336,1.7858425300865102,0.0,0.0
B136,N,DD,9,8.164015384814991,29.39773534087485,8.1144267323088,0.0,0.006074051819944607
B136,H,S_FULL,4,9.667020665793863e-05,0.04145706892581006,0.0037227427855699544,0.0,0.0
B136,H,S_OOS,4,0.0005868605189192852,0.07598639401757828,0.007099247466224599,0.0,0.0
B136,H,CAGR,4,0.14953368412040244,9.836798230000811,1.2130426047040885,0.0,0.0
B136,H,DD,4,11.357523923337505,30.105083000151765,5.139191114898541,0.0,0.5475077887057317
B136,GROSS,S_FULL,10,1.8062595396838021e-06,0.0402952039462052,4.088014737805708e-07,0.0,0.7736751198821992
B136,GROSS,S_OOS,10,2.333271784691534e-06,0.06633789614405716,9.146941024487359e-07,0.0,0.6079779010529366
B136,GROSS,CAGR,10,10.547633748031195,4.948171865525277,0.4557398638991716,0.5308737501006902,0.9567922175924776
B136,GROSS,DD,10,16.483300005096368,13.655047967403737,0.8010265646429423,0.17158287702208785,0.951403750195939
B136,CADENCE,S_FULL,4,0.001305138571955699,0.0436337326753876,0.003624992758442133,0.0,0.0
B136,CADENCE,S_OOS,4,0.002439161602693498,0.07163962280799793,0.007332429016953589,0.0,0.0
B136,CADENCE,CAGR,4,0.7224495372836107,10.70754510717287,1.19094610010482,0.0,0.0
B136,CADENCE,DD,4,14.782474073632068,29.295441172998856,5.463825745504091,0.0,0.6303848923875283
SMALL663,N,S_FULL,9,0.007335660762593002,0.05229593748838541,0.005053926550772885,0.0,0.31104685530926485
SMALL663,N,S_OOS,9,0.008535461504101761,0.08096795376841495,0.0075137516859740345,0.0,0.11970176628841205
SMALL663,N,CAGR,9,2.4796582751332794,22.555794474302143,2.6833134202875204,0.0,0.0
SMALL663,N,DD,9,25.04472876044582,122.49642493399061,18.810630468048082,0.0,0.24891857891643487
SMALL663,H,S_FULL,4,0.016101992807531353,0.057046144234395316,0.008492278923928039,0.0,0.47259453997793605
SMALL663,H,S_OOS,4,0.011950680109834981,0.09760951019884366,0.013460631160923943,0.0,0.0
SMALL663,H,CAGR,4,6.5541806431660845,20.303068194795642,3.2343345116715017,0.0,0.5065234408752711
SMALL663,H,DD,4,1.1392478941936395,100.92371966421538,19.998142919240113,0.0,0.0
SMALL663,GROSS,S_FULL,10,5.116193526535335e-07,0.0505699960876681,9.115406886506763e-07,0.0,0.0
SMALL663,GROSS,S_OOS,10,4.7464501628091737e-07,0.07658768761632465,1.771073138246019e-06,0.0,0.0
SMALL663,GROSS,CAGR,10,2.1998963748288674,9.31584492107991,0.7941284143855888,0.0,0.6390155356988736
SMALL663,GROSS,DD,10,45.9515128888944,59.72044612404342,2.518928871614515,0.0,0.9451828957687421
SMALL663,CADENCE,S_FULL,4,0.0028373381529586367,0.05074754780111583,0.009052773015529729,0.0,0.0
SMALL663,CADENCE,S_OOS,4,0.008543764372550824,0.07814970082023298,0.014017370494271772,0.0,0.0
SMALL663,CADENCE,CAGR,4,1.158130674169843,18.06946581218395,3.3749744070882044,0.0,0.0
SMALL663,CADENCE,DD,4,3.3295219580273403,103.02154631192155,23.614042366799122,0.0,0.0
