panel,book,gross,cadence,turn_x_yr,S0,S5,S10,S25,CAGR0,MaxDD0,H1_0,H2_0,OOS_S0,CAGR10,MaxDD10,H1_10,H2_10,OOS_S10,OOS_CAGR10,OOS_MaxDD10,p4b_0,p4b_5,p4b_10,p4b_25,fail_0,fail_5,fail_10,fail_25,p4a_10,cstar_bps,cstar_binds,cstar_pred_cagr,m_CAGR0,m_DD0,m_H1_0,m_H2_0,m_OOS0
U56,TOP10,1.0,W,22.240717555252562,1.0694614139322611,0.9875863458623979,0.9055556437463851,0.6588742951005464,0.14534335144990607,-0.17174691030763978,1.1534121430891826,1.003686099274188,1.0578109367636552,0.12016685071669575,-0.17910730149949106,0.9801679036677531,0.8468484813593112,0.8973223426548712,0.12460822696261764,-0.17910730149949083,True,True,True,False,,,,H1,False,10.5,H2,17.421666566144136,0.03874703654393985,0.03055650139274979,0.19679211048549117,0.16967016163174609,0.175800169581371
U56,TOP10,1.0,M,10.44686319527785,1.1353497490391615,1.0983747720006451,1.0612436969433074,0.9490512862748371,0.1606656290446602,-0.1745468677381632,1.1824688589800323,1.0987604144384746,1.1460077032145115,0.1486217073221745,-0.17585631194850992,1.1042705984750476,1.0279365840243817,1.072316085752294,0.15637244951365958,-0.1758563119485098,True,True,True,True,,,,,False,28.5,H1,51.75650635794119,0.05406931413869398,0.027756543962226377,0.22584882637634085,0.26474447679603264,0.2639969360322273
U56,TOP20,0.75,D,27.486543480718044,1.1207516360219385,0.9868753424040171,0.8529608059067934,0.4511713805214782,0.11600153724373063,-0.15281727696952574,1.1099105732570047,1.1354527887267083,1.2101139754561614,0.08575415601287073,-0.16559290517267677,0.8348898484930733,0.8726583562454012,0.9452838712493509,0.09996184930781093,-0.16559290517267644,True,False,False,False,,CAGR,H1,H1,False,3.0,CAGR,3.42175521064052,0.009405222337764418,0.04948613473086383,0.15329054065331327,0.3014368510842663,0.3281032082738772
U56,TOP20,0.75,W,11.785408534865352,1.0820412588925152,1.025827326014475,0.9695397311789559,0.8003477816150194,0.11376889770344278,-0.17293395244675813,1.1533357711790966,1.0265829330195881,1.1043497824913941,0.10072570569482009,-0.17382001834748317,1.0378958385500259,0.9160210215356245,0.9926291653120919,0.10783615429796778,-0.1738200183474834,True,True,False,False,,,CAGR,H1,False,5.0,CAGR,6.085985713823636,0.007172582797476568,0.029369459253631436,0.19671573857540514,0.19256699537714617,0.22233901530910993
U56,TOP20,0.75,M,5.274836162341815,1.130070498907913,1.1059110601645785,1.0816853209292818,1.0086494954311704,0.12363617028895302,-0.18134290957567878,1.2230339960531666,1.057374813720799,1.126072478032584,0.11773072198448675,-0.1819486686536539,1.1735149491413113,1.009670685509771,1.0780099046986693,0.12266560206313204,-0.18194866865365433,True,True,True,True,,,,,False,28.5,CAGR,32.30404672023366,0.0170398553829868,0.02096050212471079,0.2664139634494752,0.22335887607835703,0.2440617108502997
U56,TOP20,1.0,D,36.60937790593756,1.1207516360219387,0.9870201952231815,0.8532503120410629,0.4518928902705414,0.15485454216814443,-0.199518905184919,1.1099105732570043,1.1354527887267085,1.2101139754561614,0.11335774091475792,-0.21609055454293724,0.8351993840845108,0.8729317217127729,0.9455468607564165,0.13259416406447833,-0.21609055454293657,True,False,False,False,,DD,H1,H1,False,1.5,DD,13.181930429457354,0.04825822726217821,0.002784506515470575,0.15329054065331282,0.30143685108426654,0.3281032082738772
U56,TOP20,1.0,W,15.690723622201885,1.0814565839107533,1.0253738170897073,0.9692176211842151,0.8004204866640077,0.1516997931738846,-0.22683524881759698,1.153405783050963,1.0255125226945117,1.1033342618691715,0.13378042000856172,-0.22794402893557986,1.0382176010944972,0.9152175505231841,0.9918747410163562,0.14326298998353537,-0.22794402893557986,False,False,False,False,DD,DD,DD,H1,False,-1.0,,28.745314335980254,0.045103478267918384,-0.02453183711720741,0.19678575044727153,0.19149658505206968,0.22132349468688728
U56,TOP20,1.0,M,7.01194672191604,1.1308861971968864,1.1068524530163835,1.0827530380542305,1.0100993885691418,0.1655935173960874,-0.23566062508488383,1.2252508408448926,1.0570296200951466,1.1256233108232472,0.15745974470056212,-0.2364134444965097,1.175976241457175,1.0095841108308772,1.0778139408553713,0.16377373409416718,-0.23641344449650958,False,False,False,False,DD,DD,DD,DD,False,-1.0,,84.13812145167012,0.05899720249012119,-0.033357213384494266,0.2686308082412011,0.2230136824527046,0.24361254364096296
U56,TOP40,0.75,D,19.549259272145967,1.176532079067141,1.0776523423193707,0.9787282395209614,0.6818487207996107,0.11787751421798887,-0.15537207516377605,1.1663467343353948,1.1886239601932902,1.2649443353278165,0.09624258174314027,-0.16868679574131273,0.9717184058219502,0.9874877785442794,1.0685016637003628,0.10828876499760365,-0.16868679574131318,True,True,False,False,,,CAGR,H1,False,5.0,CAGR,5.770653074357781,0.01128119931202265,0.04693133653661352,0.20972670173170338,0.3546080225508482,0.38293356814553225
U56,TOP40,0.75,W,8.31407273637595,1.1291481966632972,1.0876940411407163,1.046186914559957,0.9214165566629461,0.11440037970493444,-0.16392071926761365,1.1450701377956212,1.1185388214731309,1.1962016463699354,0.10517522417330483,-0.16497384221449107,1.0625448165021776,1.034921157917425,1.1142725804077696,0.11569946366620387,-0.1649738422144914,True,True,False,False,,,CAGR,H1,False,8.0,CAGR,9.38657267794119,0.007804064798968224,0.03838269243277592,0.18845010519192973,0.2845228838306889,0.3141908791876512
U56,TOP40,0.75,M,3.6697378138340238,1.1750134761795021,1.1576059007072104,1.1401491427891655,1.0875043120931156,0.12453421761249084,-0.17926042389851748,1.1755785797641818,1.1788206252224585,1.2544111967399318,0.12041925069915016,-0.18000454774379804,1.142194098191574,1.1424994871666279,1.218715950542587,0.1335678653917105,-0.18000454774379848,True,True,True,True,,,,,False,43.5,CAGR,48.88061114040101,0.017937902706524622,0.023042987801872084,0.21895854716049035,0.3448046875800165,0.3724004295576476
U56,TOP40,1.0,D,25.940537142527727,1.1765320790671407,1.078127434069272,0.9796787100627788,0.6842248215263219,0.15763855088030665,-0.20281833052521725,1.1663467343353948,1.18862396019329,1.2649443353278167,0.12800615047670205,-0.2204236589213765,0.9726978158002296,0.9884145639215057,1.0693804762818324,0.1444418947431081,-0.22042365892137672,False,False,False,False,DD,DD,DD,H1,False,-1.0,,19.676630323379154,0.05104223597434043,-0.0005149188248276815,0.20972670173170338,0.354608022550848,0.3829335681455325
U56,TOP40,1.0,W,11.02772533347881,1.1284109809493588,1.0872113851311225,1.045959487343022,0.9219576354140823,0.15279323029091896,-0.21546305516913522,1.1445506207128422,1.117661020674117,1.195298584636541,0.14015303542232682,-0.21677898046475774,1.0625162561114485,1.03456791963722,1.11386763238174,0.15453417497960698,-0.21677898046475808,False,False,False,False,DD,DD,DD,H1,False,-1.0,,41.891608639094976,0.04619691538495274,-0.013159643468745652,0.18793058810915075,0.2836450830316751,0.3132878174542567
U56,TOP40,1.0,M,4.86196135820953,1.176235881959687,1.1589805967605382,1.1416768642837467,1.0894950231750806,0.16714803523425292,-0.23323837709094986,1.178113265719028,1.178901963738365,1.2543306880524483,0.16149477760307063,-0.2341613272015889,1.1450044649047808,1.1429127287538416,1.21895593002845,0.17933986760327003,-0.234161327201589,False,False,False,False,DD,DD,DD,DD,False,-1.0,,124.54175561482772,0.06055172032828671,-0.030934965390560287,0.22149323311533664,0.3448860260959231,0.3723199208701641
U56,EWALL,0.75,D,18.791214416731883,1.160000171626421,1.063777674646588,0.9675087674910084,0.6785889954509128,0.11462891543339304,-0.15327003901938197,1.157696449717752,1.1645050006207944,1.2465398428840215,0.09388507944918678,-0.16874315342155644,0.9697501036043478,0.9675113564813549,1.0540966821125397,0.10481078729461935,-0.168743153421557,True,False,False,False,,CAGR,CAGR,H1,False,3.5,CAGR,4.274657480505634,0.008032600527426825,0.0490333726810076,0.20107641711406055,0.33048906297835245,0.3645290757017373
U56,EWALL,0.75,W,8.208759352934159,1.1321362346444486,1.0906092364214441,1.0490288480160836,0.9240392019815247,0.11314831389325475,-0.15769540293383966,1.1502926877747832,1.1189906484817445,1.194763825348269,0.1040491811310249,-0.15874704847794507,1.06846717048947,1.0344959688835331,1.111874408264675,0.11329149227062874,-0.1587470484779454,True,True,False,False,,,CAGR,H1,False,7.0,CAGR,7.981716487944759,0.006551998987288532,0.04460800876654991,0.19367265517109178,0.2849747108393025,0.31275305816598487
U56,EWALL,0.75,M,3.643388654995578,1.1784459335400623,1.160816324405304,1.1431353342602222,1.089805953068765,0.1225171572990531,-0.1694414627219123,1.174884814941153,1.1854393877728402,1.2602172754748688,0.11843873003545102,-0.17012382586042107,1.1412982396782192,1.148463196152947,1.2240244323860883,0.13091615574016702,-0.17012382586042163,True,True,True,True,,,,,False,39.0,CAGR,43.69789748139349,0.015920842393086887,0.03286194897847727,0.2182647823374616,0.3514234501303982,0.3782065082925846
U56,EWALL,1.0,D,24.882921933764806,1.160000171626421,1.064438503292515,0.9688307131663441,0.6818933497538362,0.15321670884046057,-0.2001554082678394,1.157696449717752,1.1645050006207944,1.2465398428840213,0.12488531556299431,-0.22049424505306514,0.9709920907905116,0.968908272517632,1.0554250459841406,0.13981183537191,-0.2204942450530647,True,False,False,False,,DD,DD,H1,False,1.0,DD,18.735900091875042,0.04662039393449435,0.002148003432550172,0.20107641711406055,0.33048906297835245,0.3645290757017371
U56,EWALL,1.0,W,10.859235274164671,1.1315494241489454,1.0903845152645968,1.0491670917398797,0.9252700334256518,0.1511604877060726,-0.2074856686557256,1.1499414150730054,1.1182492143824923,1.1939831466426434,0.13872886468108003,-0.2088028554473247,1.0687546822471745,1.0345559481991757,1.1118572132650844,0.15137545851363554,-0.2088028554473247,False,False,False,False,DD,DD,DD,H1,False,-1.0,,41.0380396731338,0.04456417280010638,-0.005182256955336029,0.19332138246931396,0.2842332767400503,0.31197237946035916
U56,EWALL,1.0,M,4.814635910842602,1.1795810289202873,1.1621508785209782,1.1446702285362422,1.0919465274144062,0.16444566361467428,-0.22096960844799463,1.1776019980386774,1.1852005058285393,1.25978487982517,0.15885975516831863,-0.2218179767405718,1.1443885484378462,1.148647981522273,1.2240072853893607,0.17578442724034904,-0.2218179767405719,False,False,False,False,DD,DD,DD,DD,False,-1.0,,120.15311184472084,0.05784934870870806,-0.018666196747605057,0.22098196543498594,0.35118456818609733,0.37777411264288585
B136,TOP5,0.75,D,65.65243153080331,0.8675105539146606,0.5537669172371832,0.24023413537439997,-0.6964997003452883,0.08907565496267789,-0.16862472066202094,1.0746522226103505,0.6991041952579545,0.7869957901320673,0.019870965896777948,-0.25143869421124065,0.4231406107472251,0.08824746109056393,0.17031139982578686,0.0128291641821916,-0.25143869421124143,False,False,False,False,H2,H1,H1,H1,False,-1.0,,-2.6690072447837596,-0.017522681539338378,0.0336709991823371,0.11801382467467547,-0.13492849657788064,-0.09502813346516426
B136,TOP5,0.75,W,29.462620661015748,0.9101770448487513,0.7717673672387609,0.6330985159399426,0.21715551950734016,0.09544044591261791,-0.1835308075093599,1.03627176005032,0.8040438308634045,0.8540768588814265,0.06364186513817849,-0.21191263611532718,0.7562149489638128,0.5285002013100579,0.572945092881958,0.05903351501632215,-0.21191263611532496,False,False,False,False,H2,H1,H1,H1,False,-1.0,,-3.7871344568347287,-0.011157890589398353,0.018764912334998135,0.07963336211464489,-0.029988860972430698,-0.027947064715805103
B136,TOP5,0.75,M,13.092890478589698,0.8910600074465798,0.8333411743662138,0.7753503660601041,0.6002544726710356,0.09866520498215348,-0.2030486317746122,1.241347942260002,0.6035759042433229,0.6926761499030194,0.08438571613324308,-0.22121918130611085,1.1197646429677943,0.49201278614868804,0.5767249469723598,0.06339449345148007,-0.22121918130611085,False,False,False,False,H2,H2,H2,H1,False,-1.0,,-6.059113938847601,-0.007933131519862788,-0.0007529119302541465,0.28470954432432694,-0.2304567875925123,-0.18934777369421218
B136,TOP5,1.0,D,87.56987320029474,0.8675105539146606,0.5536468423472725,0.2399949772214562,-0.6970824767589805,0.11775047913338077,-0.22149447022131052,1.0746522226103505,0.6991041952579546,0.7869957901320674,0.024029161729107518,-0.32338719530449755,0.42296510154894895,0.08795525208006465,0.17001772572780982,0.014278695367169414,-0.3233871953044968,False,False,False,False,H2,H1,H1,H1,False,-1.0,,1.2735136210437006,0.011152142631364506,-0.019198750376952484,0.11801382467467547,-0.13492849657788053,-0.09502813346516414
B136,TOP5,1.0,W,39.288547129117255,0.910065348937322,0.7716750991856192,0.6330248077854743,0.21713306983867545,0.12638848424422178,-0.23897602667728113,1.0371751546853627,0.8030057121686434,0.8531982950984641,0.08300091100141782,-0.27498234030029667,0.7572059560468629,0.5274605035980766,0.5720626007388583,0.07637365751663316,-0.2749823403002972,False,False,False,False,H2,H1,H1,H1,False,-1.0,,5.037128931535057,0.019790147742205513,-0.03668030683292309,0.08053675674968763,-0.031026979667191812,-0.028825628498767464
B136,TOP5,1.0,M,17.43637535200764,0.895199320315031,0.8375737475430614,0.7796759791116533,0.6048557416954635,0.13120286584074115,-0.2635242758684576,1.2429094976320723,0.6094255704954569,0.6981511693865035,0.11167009252455351,-0.2858682599828998,1.1216733714347076,0.49793265020681443,0.5822845810199857,0.08291285268881543,-0.28586825998290144,False,False,False,False,H2,H2,H2,H1,False,-1.0,,14.111034456419805,0.02460452933872488,-0.06122855602409957,0.2862710996963972,-0.2246071213403783,-0.18387275421072813
B136,TOP10,0.75,D,52.972430294836556,1.003850342319855,0.7418506536244757,0.47978516725291204,-0.30585319270228106,0.1011336396115945,-0.16192656737742872,1.2194927430670772,0.8209384313909498,0.9007645393873257,0.04433495969867973,-0.2250381121548397,0.6583405216124019,0.3266591538524516,0.39283070147633914,0.03648922776214558,-0.22503811215483993,False,False,False,False,H2,H1,H1,H1,False,-1.0,,-1.0316115118762894,-0.005464696890421769,0.04036915246692932,0.26285434513140216,-0.013094260444885375,0.018740615790094117
B136,TOP10,0.75,W,23.901091824285448,0.9115502018856143,0.7952257918138816,0.6786881662011534,0.3286943291851524,0.0922618250185614,-0.17632849556291486,1.1193980265325487,0.7333359192365773,0.7967699188858518,0.06647310059776368,-0.17982976615910462,0.8779332230801266,0.507094857153248,0.5642829373761498,0.05588697195743886,-0.1798297661591044,False,False,False,False,H2,H2,H1,H1,False,-1.0,,-5.998266350697758,-0.01433651148345487,0.025967224281443185,0.16275962859687365,-0.10069677259925791,-0.08525400471137978
B136,TOP10,0.75,M,11.380137184868996,0.9649441965362925,0.912757300050076,0.8603379923635721,0.7020509920541484,0.10376264867896046,-0.1594344648508842,1.0711501719637326,0.8767000996815554,0.9211294220069829,0.09128225842517868,-0.16041837215747812,0.9634302113225128,0.7743202891026768,0.8140670457947385,0.08909205392622432,-0.16041837215747834,False,False,False,False,CAGR,H2,H2,H1,False,-1.0,,-2.491787029444717,-0.0028356878230558075,0.042861254993473846,0.11451177402805757,0.04266740784572021,0.039105498409751305
B136,TOP10,1.0,D,70.64557741932245,1.0038503423198553,0.7417918482150696,0.4796678907172898,-0.30614114870558884,0.13446904121535086,-0.2120090508775827,1.219492743067077,0.8209384313909501,0.9007645393873257,0.05711121080982684,-0.2910541401967127,0.6582792477849587,0.3264936060033231,0.39266955959734945,0.0463164493353585,-0.29105414019671194,False,False,False,False,H2,H1,H1,H1,False,-1.0,,3.945145008569441,0.027870704713334596,-0.009713331033224665,0.26285434513140193,-0.013094260444885042,0.018740615790094117
B136,TOP10,1.0,W,31.866975061028384,0.9109515809285227,0.7947022588567536,0.678239170852476,0.32846474329591935,0.12219987007159872,-0.2301612580921688,1.119658252029066,0.7320119861336697,0.7955994556681335,0.08701651890176532,-0.23455532872799556,0.8783587976254722,0.5059019033937111,0.5632500295887715,0.07236007714550197,-0.23455532872799556,False,False,False,False,H2,H2,H1,H1,False,-1.0,,4.895831355095356,0.015601533569582451,-0.027865538247810767,0.16301985409339104,-0.10202070570216548,-0.08642446792909808
B136,TOP10,1.0,M,15.150446096606998,0.9680405994850754,0.9159637447850175,0.8636547813767917,0.7056984836390877,0.13828173866528082,-0.2083348193154304,1.0728564029672059,0.8807063531467788,0.9250710111080258,0.12118295246652555,-0.20958359562718065,0.965497523116182,0.7784440201138862,0.8181345180743629,0.11798382873102087,-0.2095835956271812,False,False,False,False,DD,H2,H2,H1,False,-1.0,,20.91252096554449,0.031683402163264554,-0.006039099471072368,0.11621800503153079,0.04667366131094364,0.043047087510794224
B136,TOP20,0.75,D,38.98350673193012,1.0281483715812607,0.8390750395307828,0.6499850019869097,0.08288477606053772,0.10590502129017887,-0.18284012505136082,1.2466626495686959,0.8375312401789722,0.9123384920886172,0.06363330001187317,-0.18816417314696,0.849681785078068,0.4748722690482926,0.5384940700091924,0.05289821497610414,-0.1881641731469601,False,False,False,False,CAGR,H2,H1,H1,False,-1.0,,-0.17784834407150008,-0.0006933152118373948,0.019455594792997216,0.2900242516330208,0.003498548343137009,0.030314568491385585
B136,TOP20,0.75,W,18.14353772733494,1.0073651191760378,0.9210337006806538,0.8345876318410279,0.5749143358208957,0.10549641436848489,-0.17772348203081445,1.2253483381254677,0.8188743692746846,0.9082564127629291,0.08562483081901573,-0.18086909680048768,1.0453499818920553,0.6518870776277933,0.7353784146937387,0.07661636631505586,-0.18086909680048735,False,False,False,False,H2,H2,H2,H1,False,-1.0,,-0.6073358735717912,-0.0011019221335313717,0.02457223781354359,0.26870994018979266,-0.015158322561150572,0.026232489165697537
B136,TOP20,0.75,M,8.843056518862419,1.0787989044409196,1.038686661100063,0.9984221372268277,0.8768801132029732,0.11880270870745879,-0.1850085730460811,1.1986516380092398,0.9767076137239936,1.0488610481820737,0.10896006289545523,-0.18566561918236835,1.1137959097382992,0.8999788081945287,0.9687153152851837,0.10861499751248638,-0.18566561918236824,True,True,True,False,,,,H2,False,12.0,CAGR,13.801079049320059,0.012204372205442529,0.017287146798276948,0.24201324007356473,0.14267492188815845,0.16683712458484212
B136,TOP20,1.0,D,51.968247464004605,1.0281483715812607,0.8391101062803819,0.6500552661491922,0.08306187917803465,0.14092133162328135,-0.23775709855867766,1.2466626495686957,0.8375312401789722,0.9123384920886175,0.08316227576999413,-0.24439562150118876,0.8497927748961744,0.4749072648780585,0.5385277393694525,0.06844433301876318,-0.24439562150118865,False,False,False,False,DD,H2,H1,H1,False,-1.0,,6.604608928757631,0.03432299512126509,-0.03546137871431962,0.2900242516330206,0.003498548343137009,0.030314568491385918
B136,TOP20,1.0,W,24.1799942928615,1.006954012386786,0.9207673618084398,0.8344662148659453,0.5752271873918863,0.14035567787411907,-0.23218026122257185,1.2260289347203186,0.8178253116617067,0.907227676057319,0.11312145312055244,-0.23612692131160273,1.0462257125098304,0.6511894618482659,0.7347092285463674,0.10058741128543613,-0.2361269213116024,False,False,False,False,H2,H2,H2,H1,False,-1.0,,13.960855806350938,0.0337573413721028,-0.029884541378213808,0.26939053678464353,-0.016207380174128483,0.025203752460087436
B136,TOP20,1.0,M,11.767714998285852,1.0819454147430447,1.0419719192546608,1.0018468923068165,0.8807262165294814,0.15911750082066378,-0.24086145678819026,1.2016747966897159,0.9799912176122546,1.051975734356958,0.14557040367239837,-0.24167973926931174,1.117106859538885,0.9035315860039063,0.9721111773496817,0.1448941823078218,-0.2416797392693123,False,False,False,False,DD,DD,DD,H2,False,-1.0,,44.6298744712102,0.05251916431864752,-0.038565736943832224,0.24503639875404082,0.14595852577641943,0.16995181075972643
B136,TOP40,0.75,D,28.49772925953218,1.0694708071715398,0.9348793540274131,0.8002918905207816,0.3966563881690835,0.1136553812511123,-0.1902892582702086,1.2032194596964456,0.9465782168926666,1.0471642641958254,0.08237451792224948,-0.19549269360496768,0.9198820091802622,0.690312568039338,0.7840213195281149,0.0811123378177383,-0.19549269360496802,True,False,False,False,,H2,H1,H1,False,2.0,CAGR,2.476353356025912,0.007057044749096034,0.012006461574149446,0.24658106176077055,0.11254552505683146,0.16514034059859384
B136,TOP40,0.75,W,12.809237367541195,1.0510146480850853,0.9914042013906116,0.9317349615424502,0.7524937334617456,0.11311123364543296,-0.18446871037844903,1.221958987558055,0.8956660852516151,0.9836857654051471,0.09894767341854904,-0.1875655935725128,1.1006419991132215,0.7781788875784097,0.8625292452818266,0.09188557490311533,-0.18756559357251323,True,False,False,False,,CAGR,H2,H1,False,4.5,CAGR,5.0845315427759035,0.006512897143416699,0.01782700946590901,0.2653205896223799,0.06163339341577989,0.10166184180791549
B136,TOP40,0.75,M,6.146365601228558,1.0702933243810289,1.0432291941424479,1.0160912923597218,0.934286986291849,0.12118183116320846,-0.226387279519509,1.2298186819072032,0.9355173094306473,1.0250125986429524,0.11431817246456388,-0.22692435820029033,1.1727744037700434,0.8835366823876052,0.9711811700840275,0.11227811226352946,-0.22692435820029033,False,False,False,False,DD,DD,DD,H2,False,-1.0,,23.727021149339375,0.0145834946611922,-0.024091559675150948,0.27318028397152816,0.10148461759481209,0.14298867504572077
B136,TOP40,1.0,D,37.955376856186646,1.06947080717154,0.9350264855602878,0.8005862454635331,0.39739236207458845,0.15144093046674145,-0.24727190469369986,1.2032194596964458,0.946578216892667,1.0471642641958252,0.10856972065092951,-0.25373263355941356,0.920215325798772,0.6905711455416152,0.784262885236544,0.10678931520302215,-0.2537326335594138,False,False,False,False,DD,H2,H1,H1,False,-1.0,,11.81455637619784,0.04484259396472519,-0.04497618484934182,0.24658106176077077,0.1125455250568318,0.16514034059859362
B136,TOP40,1.0,W,17.053900734764273,1.0506820627341196,0.9912403890298506,0.9317403016154067,0.7530078544485979,0.15075672491501724,-0.241737974125955,1.22288685656953,0.8944826594740459,0.9825064518232177,0.13130430217987343,-0.24425017620933254,1.1018386475065396,0.7773866107463906,0.8617396885870006,0.12147398587793723,-0.24425017620933231,False,False,False,False,DD,DD,H2,H1,False,-1.0,,25.893424090937955,0.044158388413000974,-0.03944225428159695,0.2662484586338548,0.060449967638210755,0.10048252822598613
B136,TOP40,1.0,M,8.171338764890308,1.0715994151847406,1.0447152939980513,1.017758311956112,0.9365012424313401,0.16227503237040208,-0.2943076995832532,1.23312318191601,0.9358887894383684,1.0248294281290267,0.15282785786109776,-0.2949613073169156,1.1763500830704297,0.8843249205031551,0.9714230672030378,0.14973377805207266,-0.2949613073169156,False,False,False,False,DD,DD,DD,H2,False,-1.0,,68.13656546416996,0.05567669586838582,-0.09201197973889516,0.27648478398033494,0.10185609760253322,0.14280550453179508
