k,A_r0.05,A_r0.10,A_r0.25,A_r0.50,A0_r0.05,A0_r0.10,A0_r0.25,A0_r0.50,span,span_0bps,sd_draw,SNR,rho_pooled,rho_blocked,overlap,mono_steps,Ebar,breadth
40,0.39351758273067955,0.3624842958181054,0.2841791553673959,0.19873063201404095,0.4780061865237626,0.4555597624928294,0.37095755145079673,0.26667262180221224,0.1947869507166386,0.21133356472155035,0.1998459649728724,0.9746854320680404,-0.3693241032685681,-0.675,0.09464285714285717,3,13.089457831325301,0.32723644578313255
60,0.3624456658178412,0.2640571471179105,0.3058493551800267,0.23040804072168886,0.45682858023430495,0.3645704348707817,0.39443413115170417,0.30265462115264097,0.13203762509615236,0.15417395908166398,0.13784664968955554,0.95785879013755,-0.13925335041273879,-0.225,0.13988095238095236,2,19.27078313253012,0.321179718875502
80,0.41630911161683565,0.36389839719729367,0.3100314259535851,0.2353862844807267,0.5170222392471985,0.4677858756227971,0.4027796911627642,0.3107696199704173,0.18092282713610894,0.20625261927678118,0.26056693200614534,0.6943430071619447,-0.3723513500166711,-0.5249999999999999,0.1767857142857143,3,26.24503012048193,0.32806287650602406
100,0.43454779102938357,0.4200998633005997,0.3061997444436362,0.22482001533291243,0.5357297646958807,0.5226179462269298,0.3984121303614916,0.2997769284309647,0.20972777569647114,0.23595283626491603,0.17724746341588565,1.1832483898761084,-0.4631687524597616,-0.7,0.2292857142857143,3,33.13207831325302,0.3313207831325301
200,0.4538918594668344,0.4408299475482438,0.34902443744802636,0.2309718933902729,0.568083867510879,0.5522631595296483,0.44539279571389656,0.31019863381012236,0.2229199660765615,0.25788523370075667,0.05726790905139478,3.892580849712937,-0.8324928557283298,-0.9249999999999999,0.4476785714285715,3,64.85451807228915,0.32427259036144584
400,0.5234420850537974,0.4400396070895377,0.34667224555406484,0.22657253981526107,0.6453659735534207,0.5568245065302556,0.4448076262080283,0.30704933665647605,0.29686954523853637,0.3383166368969447,0.03849357528121204,7.712184255938226,-0.9414737386600383,-1.0,0.9116964285714285,3,128.6421686746988,0.321605421686747
