panel,family,mode,theta,gross,leg,d_CAGR,d_MaxDD,d_Sharpe,buys_CAGR,pays_DD,row_CAGR,row_MaxDD,alt_CAGR,alt_MaxDD
U56,TREND,AGG,0.0,0.5,FULL,0.030462212348428608,-0.07337907969430879,-0.08226503363370319,True,True,0.0572599018279345,-0.08117568893512128,0.08772211417636311,-0.15455476862943007
U56,TREND,AGG,0.0,0.5,OOS,0.028248456486361206,-0.07337907969430935,-0.14952002726535607,True,True,0.06275738806571152,-0.08117568893512095,0.09100584455207272,-0.1545547686294303
U56,TREND,AGG,0.0,0.75,FULL,0.04584253004350258,-0.10470932071279315,-0.08150890643641162,True,True,0.0862272835611193,-0.12054947951644912,0.1320698136046219,-0.22525880022924227
U56,TREND,AGG,0.0,0.75,OOS,0.042373159846956776,-0.10470932071279315,-0.14908134868131784,True,True,0.09464348447629667,-0.1205494795164489,0.13701664432325344,-0.22525880022924205
U56,TREND,AGG,0.0,1.0,FULL,0.06117737425637926,-0.13267992218873925,-0.08088820512892747,True,True,0.11537075945472508,-0.1591099544054907,0.17654813371110434,-0.29178987659422995
U56,TREND,AGG,0.0,1.0,OOS,0.05633241855567106,-0.13267992218873936,-0.1487948220214812,True,True,0.12681530813545194,-0.15910995440549058,0.183147726691123,-0.29178987659422995
U56,TREND,AGG,0.1,0.5,FULL,0.02864030152023278,-0.07337907969430879,-0.09997795184185354,True,True,0.0572599018279345,-0.08117568893512128,0.08590020334816728,-0.15455476862943007
U56,TREND,AGG,0.1,0.5,OOS,0.024918373289253948,-0.07337907969430935,-0.1811603175470311,True,True,0.06275738806571152,-0.08117568893512095,0.08767576135496546,-0.1545547686294303
U56,TREND,AGG,0.1,0.75,FULL,0.043009591069886666,-0.10470932071279315,-0.09931373808652122,True,True,0.0862272835611193,-0.12054947951644912,0.12923687463100597,-0.22525880022924227
U56,TREND,AGG,0.1,0.75,OOS,0.03718991722814957,-0.10470932071279315,-0.1808741593508718,True,True,0.09464348447629667,-0.1205494795164489,0.13183340170444624,-0.22525880022924205
U56,TREND,AGG,0.1,1.0,FULL,0.05726750134176384,-0.13267992218873925,-0.09877894773459084,True,True,0.11537075945472508,-0.1591099544054907,0.17263826079648892,-0.29178987659422995
U56,TREND,AGG,0.1,1.0,OOS,0.04917237568730237,-0.13267992218873936,-0.18072750853430875,True,True,0.12681530813545194,-0.15910995440549058,0.17598768382275431,-0.29178987659422995
U56,TREND,AGG,0.2,0.5,FULL,0.02387475866354949,-0.07337907969430901,-0.0975616499733527,True,True,0.0572599018279345,-0.08117568893512128,0.08113466049148399,-0.1545547686294303
U56,TREND,AGG,0.2,0.5,OOS,0.019090547773934707,-0.07337907969430901,-0.20181553023432763,True,True,0.06275738806571152,-0.08117568893512095,0.08184793583964622,-0.15455476862942996
U56,TREND,AGG,0.2,0.75,FULL,0.03583945013524259,-0.10470932071279326,-0.09712992398061826,True,True,0.0862272835611193,-0.12054947951644912,0.1220667336963619,-0.22525880022924238
U56,TREND,AGG,0.2,0.75,OOS,0.028336834333797967,-0.10470932071279337,-0.20158357247627534,True,True,0.09464348447629667,-0.1205494795164489,0.12298031881009464,-0.22525880022924227
U56,TREND,AGG,0.2,1.0,FULL,0.047705470544044726,-0.13267992218873925,-0.09682636805152289,True,True,0.11537075945472508,-0.1591099544054907,0.1630762299987698,-0.29178987659422995
U56,TREND,AGG,0.2,1.0,OOS,0.037247600677588144,-0.13267992218873925,-0.20148912736310232,True,True,0.12681530813545194,-0.15910995440549058,0.1640629088130401,-0.29178987659422984
U56,TREND,AGG,0.3,0.5,FULL,0.020355828057357472,-0.040687162099993235,-0.0598104644950177,True,True,0.0572599018279345,-0.08117568893512128,0.07761572988529197,-0.12186285103511452
U56,TREND,AGG,0.3,0.5,OOS,0.016560560008287428,-0.04068716209999301,-0.13026707546736715,True,True,0.06275738806571152,-0.08117568893512095,0.07931794807399895,-0.12186285103511396
U56,TREND,AGG,0.3,0.75,FULL,0.03068039787964083,-0.05931648880814311,-0.05953364889560708,True,True,0.0862272835611193,-0.12054947951644912,0.11690768144076014,-0.17986596832459223
U56,TREND,AGG,0.3,0.75,OOS,0.024875697351611326,-0.05931648880814322,-0.1298811415944121,True,True,0.09464348447629667,-0.1205494795164489,0.119519181827908,-0.17986596832459212
U56,TREND,AGG,0.3,1.0,FULL,0.04101990238223663,-0.07681919526348435,-0.059375028636660776,True,True,0.11537075945472508,-0.1591099544054907,0.1563906618369617,-0.23592914966897505
U56,TREND,AGG,0.3,1.0,OOS,0.03312986149247599,-0.07681919526348435,-0.1296330363708602,True,True,0.12681530813545194,-0.15910995440549058,0.15994516962792793,-0.23592914966897494
U56,TREND,AGG,0.4,0.5,FULL,0.010194152073719653,-0.04068716209999279,-0.126094220080049,True,True,0.0572599018279345,-0.08117568893512128,0.06745405390165415,-0.12186285103511407
U56,TREND,AGG,0.4,0.5,OOS,0.014930502032814319,-0.040687162099993235,-0.0750664714091529,True,True,0.06275738806571152,-0.08117568893512095,0.07768789009852584,-0.12186285103511418
U56,TREND,AGG,0.4,0.75,FULL,0.01512444616557751,-0.05931648880814322,-0.12636189367889505,True,True,0.0862272835611193,-0.12054947951644912,0.10135172972669682,-0.17986596832459234
U56,TREND,AGG,0.4,0.75,OOS,0.02249647759515927,-0.05931648880814322,-0.07582149041273789,True,True,0.09464348447629667,-0.1205494795164489,0.11713996207145594,-0.17986596832459212
U56,TREND,AGG,0.4,1.0,FULL,0.01987943578490703,-0.07681919526348435,-0.12673507656481497,True,True,0.11537075945472508,-0.1591099544054907,0.1352501952396321,-0.23592914966897505
U56,TREND,AGG,0.4,1.0,OOS,0.03006179031799605,-0.07681919526348413,-0.07671810263007073,True,True,0.12681530813545194,-0.15910995440549058,0.156877098453448,-0.2359291496689747
U56,TREND,AGG,0.5,0.5,FULL,0.004941466306555675,-0.0406871620999929,-0.14809405833909461,True,True,0.0572599018279345,-0.08117568893512128,0.062201368134490176,-0.12186285103511418
U56,TREND,AGG,0.5,0.5,OOS,0.012075863622092786,-0.040687162099993124,-0.05891669005971867,True,True,0.06275738806571152,-0.08117568893512095,0.0748332516878043,-0.12186285103511407
U56,TREND,AGG,0.5,0.75,FULL,0.007124825053313577,-0.05931648880814311,-0.14886010771695513,True,True,0.0862272835611193,-0.12054947951644912,0.09335210861443288,-0.17986596832459223
U56,TREND,AGG,0.5,0.75,OOS,0.01817825799944006,-0.05931648880814322,-0.06034397350560794,True,True,0.09464348447629667,-0.1205494795164489,0.11282174247573673,-0.17986596832459212
U56,TREND,AGG,0.5,1.0,FULL,0.00906451618602988,-0.07681919526348391,-0.1497385081636211,True,True,0.11537075945472508,-0.1591099544054907,0.12443527564075496,-0.2359291496689746
U56,TREND,AGG,0.5,1.0,OOS,0.02426674420395125,-0.07681919526348435,-0.061931910680483426,True,True,0.12681530813545194,-0.15910995440549058,0.1510820523394032,-0.23592914966897494
U56,TREND,AGG,0.6,0.5,FULL,0.001760464272483997,-0.0406871620999929,-0.13482457149189986,True,True,0.0572599018279345,-0.08117568893512128,0.0590203661004185,-0.12186285103511418
U56,TREND,AGG,0.6,0.5,OOS,-0.000711628349951976,-0.040687162099993124,-0.20432279772296824,False,True,0.06275738806571152,-0.08117568893512095,0.06204575971575954,-0.12186285103511407
U56,TREND,AGG,0.6,0.75,FULL,0.0024163237489704947,-0.05931648880814333,-0.13549469192298047,True,True,0.0862272835611193,-0.12054947951644912,0.0886436073100898,-0.17986596832459245
U56,TREND,AGG,0.6,0.75,OOS,-0.0014434502532825189,-0.05931648880814322,-0.20543426906179652,False,True,0.09464348447629667,-0.1205494795164489,0.09320003422301415,-0.17986596832459212
U56,TREND,AGG,0.6,1.0,FULL,0.002889571043953598,-0.07681919526348413,-0.13627546204220575,True,True,0.11537075945472508,-0.1591099544054907,0.11826033049867868,-0.23592914966897482
U56,TREND,AGG,0.6,1.0,OOS,-0.0024672466677715388,-0.07681919526348391,-0.20667186430814777,False,True,0.12681530813545194,-0.15910995440549058,0.1243480614676804,-0.2359291496689745
U56,TREND,AGG,0.7,0.5,FULL,-0.0035800051922243448,0.010177034231113158,-0.07801998161979706,False,False,0.0572599018279345,-0.08117568893512128,0.053679896635710156,-0.07099865470400812
U56,TREND,AGG,0.7,0.5,OOS,8.934334472265881e-05,0.0226210052240029,0.009193732074982197,True,False,0.06275738806571152,-0.08117568893512095,0.06284673141043418,-0.05855468371111805
U56,TREND,AGG,0.7,0.75,FULL,-0.005591487293106212,0.015031884838646037,-0.07861356080406723,False,False,0.0862272835611193,-0.12054947951644912,0.0806357962680131,-0.10551759467780308
U56,TREND,AGG,0.7,0.75,OOS,4.1171703710984886e-05,0.03348296497691727,0.008239334395766518,True,False,0.09464348447629667,-0.1205494795164489,0.09468465618000765,-0.08706651453953163
U56,TREND,AGG,0.7,1.0,FULL,-0.007762616961563884,0.019321523548108566,-0.07926554129135699,False,False,0.11537075945472508,-0.1591099544054907,0.1076081424931612,-0.13978843085738213
U56,TREND,AGG,0.7,1.0,OOS,-8.260088121159193e-05,0.04404028109359315,0.007223138601298418,False,False,0.12681530813545194,-0.15910995440549058,0.12673270725424035,-0.11506967331189744
U56,TREND,AGG,0.8,0.5,FULL,-0.035342625466648014,-0.005688328841852219,-0.6229369382878676,False,True,0.0572599018279345,-0.08117568893512128,0.021917276361286486,-0.0868640177769735
U56,TREND,AGG,0.8,0.5,OOS,-0.03189743734887451,-0.005210433202739506,-0.48801644704483005,False,True,0.06275738806571152,-0.08117568893512095,0.030859950716837004,-0.08638612213786045
U56,TREND,AGG,0.8,0.75,FULL,-0.053763671559794224,-0.007943255898474222,-0.6231527274758897,False,True,0.0862272835611193,-0.12054947951644912,0.03246361200132508,-0.12849273541492334
U56,TREND,AGG,0.8,0.75,OOS,-0.04868206011479659,-0.007943255898474666,-0.4889174648736625,False,True,0.09464348447629667,-0.1205494795164489,0.04596142436150008,-0.12849273541492356
U56,TREND,AGG,0.8,1.0,FULL,-0.07266310142754451,-0.010724106571016745,-0.6233752897799529,False,True,0.11537075945472508,-0.1591099544054907,0.04270765802718057,-0.16983406097650744
U56,TREND,AGG,0.8,1.0,OOS,-0.06600756891946213,-0.0107241065710173,-0.4898281096125793,False,True,0.12681530813545194,-0.15910995440549058,0.06080773921598981,-0.16983406097650788
U56,TREND,AGG,0.9,0.5,FULL,-0.05978492526201473,-0.006053960696627114,-1.3349496327636807,False,True,0.0572599018279345,-0.08117568893512128,-0.0025250234340802313,-0.0872296496317484
U56,TREND,AGG,0.9,0.5,OOS,-0.06169960927511453,0.0420209298127463,-1.2056638587595663,False,False,0.06275738806571152,-0.08117568893512095,0.001057778790596986,-0.03915475912237465
U56,TREND,AGG,0.9,0.75,FULL,-0.09013544294314668,-0.008215637545886167,-1.3350692106073299,False,True,0.0862272835611193,-0.12054947951644912,-0.003908159382027376,-0.1287651170623353
U56,TREND,AGG,0.9,0.75,OOS,-0.09317377204644783,0.06217552882689514,-1.2056696465003758,False,False,0.09464348447629667,-0.1205494795164489,0.001469712429848835,-0.058373950689553755
U56,TREND,AGG,0.9,1.0,FULL,-0.12074399838106775,-0.009841173020656901,-1.3350872685279735,False,True,0.11537075945472508,-0.1591099544054907,-0.005373238926342672,-0.1689511274261476
U56,TREND,AGG,0.9,1.0,OOS,-0.12501263539364849,0.08175313465168599,-1.2055493505888326,False,False,0.12681530813545194,-0.15910995440549058,0.0018026727418034572,-0.0773568197538046
U56,TREND,HYB,0.0,0.5,FULL,0.0,0.0,0.0,False,False,0.0572599018279345,-0.08117568893512128,0.0572599018279345,-0.08117568893512128
U56,TREND,HYB,0.0,0.5,OOS,0.0,0.0,0.0,False,False,0.06275738806571152,-0.08117568893512095,0.06275738806571152,-0.08117568893512095
U56,TREND,HYB,0.0,0.75,FULL,0.0,0.0,0.0,False,False,0.0862272835611193,-0.12054947951644912,0.0862272835611193,-0.12054947951644912
U56,TREND,HYB,0.0,0.75,OOS,0.0,0.0,0.0,False,False,0.09464348447629667,-0.1205494795164489,0.09464348447629667,-0.1205494795164489
U56,TREND,HYB,0.0,1.0,FULL,0.0,0.0,0.0,False,False,0.11537075945472508,-0.1591099544054907,0.11537075945472508,-0.1591099544054907
U56,TREND,HYB,0.0,1.0,OOS,0.0,0.0,0.0,False,False,0.12681530813545194,-0.15910995440549058,0.12681530813545194,-0.15910995440549058
U56,TREND,HYB,0.1,0.5,FULL,-0.00020303040450175835,0.0,-0.004034621842798458,False,False,0.0572599018279345,-0.08117568893512128,0.05705687142343274,-0.08117568893512128
U56,TREND,HYB,0.1,0.5,OOS,-0.0003721325241521356,0.0,-0.007165774124771929,False,False,0.06275738806571152,-0.08117568893512095,0.06238525554155938,-0.08117568893512095
U56,TREND,HYB,0.1,0.75,FULL,-0.0003127593279714791,0.0,-0.004032336586737406,False,False,0.0862272835611193,-0.12054947951644912,0.08591452423314783,-0.12054947951644912
U56,TREND,HYB,0.1,0.75,OOS,-0.0005746842385883077,0.0,-0.007160056840592288,False,False,0.09464348447629667,-0.1205494795164489,0.09406880023770836,-0.1205494795164489
U56,TREND,HYB,0.1,1.0,FULL,-0.00042802258230922874,0.0,-0.0040299173835545155,False,False,0.11537075945472508,-0.1591099544054907,0.11494273687241585,-0.1591099544054907
U56,TREND,HYB,0.1,1.0,OOS,-0.0007884062413949788,0.0,-0.007154008416071056,False,False,0.12681530813545194,-0.15910995440549058,0.12602690189405696,-0.15910995440549058
U56,TREND,HYB,0.2,0.5,FULL,1.1782383393166285e-05,2.220446049250313e-16,0.002212293263313736,True,False,0.0572599018279345,-0.08117568893512128,0.05727168421132767,-0.08117568893512106
U56,TREND,HYB,0.2,0.5,OOS,0.00035317642492738166,-2.220446049250313e-16,0.010042149777711451,True,True,0.06275738806571152,-0.08117568893512095,0.0631105644906389,-0.08117568893512117
U56,TREND,HYB,0.2,0.75,FULL,2.148798526468987e-05,0.0,0.0022139768715718766,True,False,0.0862272835611193,-0.12054947951644912,0.086248771546384,-0.12054947951644912
U56,TREND,HYB,0.2,0.75,OOS,0.0005515256945545222,-1.1102230246251565e-16,0.01004421770822117,True,True,0.09464348447629667,-0.1205494795164489,0.09519501017085119,-0.12054947951644901
U56,TREND,HYB,0.2,1.0,FULL,3.3996172221995025e-05,3.3306690738754696e-16,0.0022153985130322074,True,False,0.11537075945472508,-0.1591099544054907,0.11540475562694708,-0.15910995440549036
U56,TREND,HYB,0.2,1.0,OOS,0.0007650634380200749,-1.1102230246251565e-16,0.010045446947896108,True,True,0.12681530813545194,-0.15910995440549058,0.12758037157347202,-0.1591099544054907
U56,TREND,HYB,0.3,0.5,FULL,0.0001326204985345747,1.1102230246251565e-16,0.009889072279961386,True,False,0.0572599018279345,-0.08117568893512128,0.057392522326469075,-0.08117568893512117
U56,TREND,HYB,0.3,0.5,OOS,-0.00022471531160372926,-2.220446049250313e-16,0.0065209890232447165,False,True,0.06275738806571152,-0.08117568893512095,0.06253267275410779,-0.08117568893512117
U56,TREND,HYB,0.3,0.75,FULL,0.00021548977709562323,1.1102230246251565e-16,0.009883250035724211,True,False,0.0862272835611193,-0.12054947951644912,0.08644277333821493,-0.12054947951644901
U56,TREND,HYB,0.3,0.75,OOS,-0.0003309154608146514,-3.3306690738754696e-16,0.006501854568905285,False,True,0.09464348447629667,-0.1205494795164489,0.09431256901548202,-0.12054947951644923
U56,TREND,HYB,0.3,1.0,FULL,0.0003103503496488802,3.3306690738754696e-16,0.00987680559469295,True,False,0.11537075945472508,-0.1591099544054907,0.11568110980437396,-0.15910995440549036
U56,TREND,HYB,0.3,1.0,OOS,-0.0004317132891147324,0.0,0.00648161369076683,False,False,0.12681530813545194,-0.15910995440549058,0.1263835948463372,-0.15910995440549058
U56,TREND,HYB,0.4,0.5,FULL,-0.0020647624945000498,4.440892098500626e-16,-0.023201618579373973,False,False,0.0572599018279345,-0.08117568893512128,0.05519513933343445,-0.08117568893512084
U56,TREND,HYB,0.4,0.5,OOS,-0.0012589057587977237,-2.220446049250313e-16,-0.001693133328983798,False,True,0.06275738806571152,-0.08117568893512095,0.06149848230691379,-0.08117568893512117
U56,TREND,HYB,0.4,0.75,FULL,-0.0031527412319796166,1.1102230246251565e-16,-0.023217758767474672,False,False,0.0862272835611193,-0.12054947951644912,0.08307454232913969,-0.12054947951644901
U56,TREND,HYB,0.4,0.75,OOS,-0.001911021640313093,0.0,-0.0017455939403696608,False,False,0.09464348447629667,-0.1205494795164489,0.09273246283598358,-0.1205494795164489
U56,TREND,HYB,0.4,1.0,FULL,-0.004276273172430178,1.1102230246251565e-16,-0.023234279788824086,False,False,0.11537075945472508,-0.1591099544054907,0.1110944862822949,-0.15910995440549058
U56,TREND,HYB,0.4,1.0,OOS,-0.0025761061027413934,1.1102230246251565e-16,-0.0017997122462956039,False,False,0.12681530813545194,-0.15910995440549058,0.12423920203271055,-0.15910995440549047
U56,TREND,HYB,0.5,0.5,FULL,-0.005181129884580082,1.1102230246251565e-16,-0.07295217927326836,False,False,0.0572599018279345,-0.08117568893512128,0.05207877194335442,-0.08117568893512117
U56,TREND,HYB,0.5,0.5,OOS,-0.004171741666739726,-2.220446049250313e-16,-0.047603060726889135,False,True,0.06275738806571152,-0.08117568893512095,0.05858564639897179,-0.08117568893512117
U56,TREND,HYB,0.5,0.75,FULL,-0.00792695360692175,3.3306690738754696e-16,-0.07296944049301213,False,False,0.0862272835611193,-0.12054947951644912,0.07830032995419756,-0.12054947951644879
U56,TREND,HYB,0.5,0.75,OOS,-0.006386601912034884,-2.220446049250313e-16,-0.04762972231552287,False,True,0.09464348447629667,-0.1205494795164489,0.08825688256426178,-0.12054947951644912
