panel,book_tape,bar,T_trade,family,chooser,target,cell,is_stat,oos_CAGR,oos_Sharpe,oos_MaxDD,spy_oos_CAGR,spy_oos_Sharpe,spy_oos_MaxDD,live_oos_CAGR,live_oos_Sharpe,live_oos_MaxDD,keep4b_full,keep4b_oos,keep4b,keep4a,keep4a_oos,is_the_standing_cell
B136,CRASH_PT,CRASH_PT,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.19388971551631728,1.4160002741654154,-0.18221977848104254,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,CRASH_PT,CRASH_PT,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14724775528563527,1.478273415197428,-0.11849964165998972,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_PT,CRASH_PT,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.2080125023452677,1.4475633270267583,-0.19121438276299418,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,CRASH_PT,CRASH_PT,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.15822826458168904,1.4810852995735833,-0.12721027996350587,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_PT,CRASH_PT,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1652739229983411,1.4420155381102515,-0.14600548891941723,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_PT,CRASH_PT,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.1457339387495915,1.461717926285403,-0.1158356641650703,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_PT,CRASH_WIDE,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.20707884349935024,1.4540867526327947,-0.1917782707880249,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_PT,CRASH_WIDE,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.1575572674840522,1.4891085558406754,-0.12498216470863044,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,True
B136,CRASH_PT,CRASH_WIDE,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.19388971551631728,1.4160002741654154,-0.18221977848104254,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_PT,CRASH_WIDE,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14724775528563527,1.478273415197428,-0.11849964165998972,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_PT,CRASH_WIDE,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.2080125023452677,1.4475633270267583,-0.19121438276299418,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_PT,CRASH_WIDE,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.15822826458168904,1.4810852995735833,-0.12721027996350587,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_PT,CRASH_WIDE,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1652739229983411,1.4420155381102515,-0.14600548891941723,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_PT,CRASH_WIDE,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.1457339387495915,1.461717926285403,-0.1158356641650703,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_PT,FULL,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.20707884349935024,1.4540867526327947,-0.1917782707880249,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_PT,FULL,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.1575572674840522,1.4891085558406754,-0.12498216470863044,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,True
B136,CRASH_PT,FULL,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.19388971551631728,1.4160002741654154,-0.18221977848104254,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_PT,FULL,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14724775528563527,1.478273415197428,-0.11849964165998972,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,True,True,False
B136,CRASH_PT,FULL,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.2080125023452677,1.4475633270267583,-0.19121438276299418,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_PT,FULL,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.15822826458168904,1.4810852995735833,-0.12721027996350587,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_PT,FULL,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1652739229983411,1.4420155381102515,-0.14600548891941723,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_PT,FULL,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.1457339387495915,1.461717926285403,-0.1158356641650703,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,True,True,False
B136,CRASH_WIDE,ABS,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.19141200253986823,1.3888816609017163,-0.19177827078802478,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,CRASH_WIDE,ABS,M,CAL,CH_ISMINLEG,0.1,R=M,0.015283732084417967,0.15129423970458,1.4429719630317916,-0.12498216470863044,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,True
B136,CRASH_WIDE,ABS,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.18679725467398334,1.3726258996905971,-0.18221977848104332,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,CRASH_WIDE,ABS,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014071706873982251,0.14398191773504876,1.445187065296217,-0.11849964165999027,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,True,True,False
B136,CRASH_WIDE,ABS,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.19084680483224425,1.3798437205608618,-0.1912143827629953,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,CRASH_WIDE,ABS,W,CAL,CH_ISMINLEG,0.1,R=M,0.014531568969280706,0.1504953089493335,1.429012583104367,-0.12721027996350587,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,CRASH_WIDE,ABS,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1590528898399659,1.3960667207724209,-0.14600548891941723,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,CRASH_WIDE,ABS,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.01436218316406375,0.14294084655525374,1.4325867901752303,-0.11583566416507007,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,True,True,False
B136,CRASH_WIDE,CRASH_PT,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.19141200253986823,1.3888816609017163,-0.19177827078802478,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_PT,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.15129423970458,1.4429719630317916,-0.12498216470863044,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,True
B136,CRASH_WIDE,CRASH_PT,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.18679725467398334,1.3726258996905971,-0.18221977848104332,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_PT,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14398191773504876,1.445187065296217,-0.11849964165999027,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_PT,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.19084680483224425,1.3798437205608618,-0.1912143827629953,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_PT,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.1504953089493335,1.429012583104367,-0.12721027996350587,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_PT,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1590528898399659,1.3960667207724209,-0.14600548891941723,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_PT,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.14294084655525374,1.4325867901752303,-0.11583566416507007,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.19141200253986823,1.3888816609017163,-0.19177827078802478,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.15129423970458,1.4429719630317916,-0.12498216470863044,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,True
B136,CRASH_WIDE,CRASH_WIDE,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.18679725467398334,1.3726258996905971,-0.18221977848104332,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14398191773504876,1.445187065296217,-0.11849964165999027,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.19084680483224425,1.3798437205608618,-0.1912143827629953,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.1504953089493335,1.429012583104367,-0.12721027996350587,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1590528898399659,1.3960667207724209,-0.14600548891941723,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_WIDE,CRASH_WIDE,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.14294084655525374,1.4325867901752303,-0.11583566416507007,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.19141200253986823,1.3888816609017163,-0.19177827078802478,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.15129423970458,1.4429719630317916,-0.12498216470863044,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,True
B136,CRASH_WIDE,FULL,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.18679725467398334,1.3726258996905971,-0.18221977848104332,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.14398191773504876,1.445187065296217,-0.11849964165999027,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,True,True,False
B136,CRASH_WIDE,FULL,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.19084680483224425,1.3798437205608618,-0.1912143827629953,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.1504953089493335,1.429012583104367,-0.12721027996350587,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.1590528898399659,1.3960667207724209,-0.14600548891941723,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,CRASH_WIDE,FULL,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.14294084655525374,1.4325867901752303,-0.11583566416507007,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,True,True,False
B136,FULL,ABS,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.1626749659754536,1.082416560136597,-0.296669409852657,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,False,False,False,False,False,False
B136,FULL,ABS,M,CAL,CH_ISMINLEG,0.1,R=M,0.015283732084417967,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,True
B136,FULL,ABS,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.1662735193676108,1.1956977950075844,-0.1941834434451194,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,FULL,ABS,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014071706873982251,0.12982374314633693,1.2915451403910787,-0.13124469772183323,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,FULL,ABS,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,False,False,False,False,False,False
B136,FULL,ABS,W,CAL,CH_ISMINLEG,0.1,R=M,0.014531568969280706,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,False,False,False,False,False,False
B136,FULL,ABS,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.14080346271577637,1.1887901361731255,-0.17932117809093662,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,False,False
B136,FULL,ABS,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.01436218316406375,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.1525745335844091,0.8736611364726746,-0.33717289200673783,0.09455179369762767,1.276620821629499,-0.12054956914840886,True,True,True,False,True,False
B136,FULL,CRASH_PT,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.1626749659754536,1.082416560136597,-0.296669409852657,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,True
B136,FULL,CRASH_PT,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.1662735193676108,1.1956977950075844,-0.1941834434451194,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.12982374314633693,1.2915451403910787,-0.13124469772183323,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.14080346271577637,1.1887901361731255,-0.17932117809093662,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_PT,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.20416396710250906,1.209313578593374,-0.2449665176088459,0.09168646506115552,1.342524659108825,-0.09282958255536189,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.1626749659754536,1.082416560136597,-0.296669409852657,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,True
B136,FULL,CRASH_WIDE,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.1662735193676108,1.1956977950075844,-0.1941834434451194,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.12982374314633693,1.2915451403910787,-0.13124469772183323,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,FULL,CRASH_WIDE,W,CAL,CH_ISSHARPE,0.2,R=M,1.2718702455682258,0.16292924581527823,1.074385116753631,-0.30019189671555113,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,W,CAL,CH_ISMINLEG,0.1,R=M,0.014510071874486191,0.13052091034103186,1.1883824024585299,-0.20268617135667255,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,W,DRIFT,CH_ISSHARPE,0.16,h=0.25,1.245680741207308,0.14080346271577637,1.1887901361731255,-0.17932117809093662,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,False,False,False,False,False,False
B136,FULL,CRASH_WIDE,W,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014355412793656291,0.13007219242892387,1.2927878651902318,-0.11807522356955846,0.17349376835857688,1.098470693019883,-0.24496651760884403,0.09060969916029915,1.3246205990954982,-0.09282958255536156,True,True,True,False,False,False
B136,FULL,FULL,M,CAL,CH_ISSHARPE,0.2,R=M,1.2661336960613039,0.1626749659754536,1.082416560136597,-0.296669409852657,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,False,False,False,False,False,False
B136,FULL,FULL,M,CAL,CH_ISMINLEG,0.1,R=M,0.015262234989623452,0.13048107802973363,1.2000101248389705,-0.19873936611768628,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,True
B136,FULL,FULL,M,DRIFT,CH_ISSHARPE,0.2,h=0.16,1.2485012121079542,0.1662735193676108,1.1956977950075844,-0.1941834434451194,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
B136,FULL,FULL,M,DRIFT,CH_ISMINLEG,0.1,h=0.08,0.014064936503574793,0.12982374314633693,1.2915451403910787,-0.13124469772183323,0.15257181383948715,0.8736721309012504,-0.3371595330739301,0.0784728360555127,1.1016867720596069,-0.12241069123223403,True,True,True,False,False,False
