rule,n_draw,stat,E_clears,truth_clears,flip_vs_truth,two_seed_disagree,P_eq_0,P_eq_1,eps,mean_zone_width,median_zone_width,zone_over_mean_effect,frac_cells_undetermined
MAXN,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668651,0.10025193666877769,0.3,0.0,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
MAXN,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668651,0.10025193666877769,0.3,0.0,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
MAXN,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668651,0.10025193666877769,0.3,0.0,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
MAXN,20,DD,0.11919718276890831,0.1388888888888889,0.07140409827729262,0.09204178873357034,0.2388888888888889,0.005555555555555556,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
MAXN,20,DD,0.11919718276890831,0.1388888888888889,0.07140409827729262,0.09204178873357034,0.2388888888888889,0.005555555555555556,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
MAXN,20,DD,0.11919718276890831,0.1388888888888889,0.07140409827729262,0.09204178873357034,0.2388888888888889,0.005555555555555556,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
MAXN,20,IS,0.11547021323233671,0.12222222222222222,0.056826002242057666,0.0802185004326142,0.18888888888888888,0.0,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
MAXN,20,IS,0.11547021323233671,0.12222222222222222,0.056826002242057666,0.0802185004326142,0.18888888888888888,0.0,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
MAXN,20,IS,0.11547021323233671,0.12222222222222222,0.056826002242057666,0.0802185004326142,0.18888888888888888,0.0,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
MAXN,50,S,0.11047426887896022,0.20555555555555555,0.10093007020378092,0.08438463845751383,0.5611111111111111,0.0,0.05,0.21438574735919935,0.1404682246091975,2.1625706807993526,0.24444444444444444
MAXN,50,S,0.11047426887896022,0.20555555555555555,0.10093007020378092,0.08438463845751383,0.5611111111111111,0.0,0.1,0.1642064024683028,0.11133393206698305,1.6563971996819045,0.18333333333333332
MAXN,50,S,0.11047426887896022,0.20555555555555555,0.10093007020378092,0.08438463845751383,0.5611111111111111,0.0,0.2,0.08275897377202415,0.07658820400342548,0.8348135659995977,0.15
MAXN,50,DD,0.06140775122857199,0.1388888888888889,0.08223787400091437,0.048108548337443414,0.40555555555555556,0.005555555555555556,0.05,0.21438574735919935,0.1404682246091975,2.1625706807993526,0.24444444444444444
MAXN,50,DD,0.06140775122857199,0.1388888888888889,0.08223787400091437,0.048108548337443414,0.40555555555555556,0.005555555555555556,0.1,0.1642064024683028,0.11133393206698305,1.6563971996819045,0.18333333333333332
MAXN,50,DD,0.06140775122857199,0.1388888888888889,0.08223787400091437,0.048108548337443414,0.40555555555555556,0.005555555555555556,0.2,0.08275897377202415,0.07658820400342548,0.8348135659995977,0.15
MAXN,50,IS,0.06515471470578714,0.12222222222222222,0.06106940270361834,0.04913102084594264,0.43333333333333335,0.0,0.05,0.21438574735919935,0.1404682246091975,2.1625706807993526,0.24444444444444444
MAXN,50,IS,0.06515471470578714,0.12222222222222222,0.06106940270361834,0.04913102084594264,0.43333333333333335,0.0,0.1,0.1642064024683028,0.11133393206698305,1.6563971996819045,0.18333333333333332
MAXN,50,IS,0.06515471470578714,0.12222222222222222,0.06106940270361834,0.04913102084594264,0.43333333333333335,0.0,0.2,0.08275897377202415,0.07658820400342548,0.8348135659995977,0.15
MAXN,100,S,0.06665659848727225,0.20555555555555555,0.13915678896856554,0.06523619508772907,0.6444444444444445,0.0,0.05,0.19394245390710904,0.11262665555004642,1.956353301225165,0.18333333333333332
MAXN,100,S,0.06665659848727225,0.20555555555555555,0.13915678896856554,0.06523619508772907,0.6444444444444445,0.0,0.1,0.18613375745246338,0.10722475973533124,1.877584734675893,0.16666666666666666
MAXN,100,S,0.06665659848727225,0.20555555555555555,0.13915678896856554,0.06523619508772907,0.6444444444444445,0.0,0.2,0.10992544348212474,0.07701726811624196,1.1088495577554007,0.11666666666666667
MAXN,100,DD,0.03661185757185808,0.1388888888888889,0.10240760711532218,0.02744013342418673,0.6,0.005555555555555556,0.05,0.19394245390710904,0.11262665555004642,1.956353301225165,0.18333333333333332
MAXN,100,DD,0.03661185757185808,0.1388888888888889,0.10240760711532218,0.02744013342418673,0.6,0.005555555555555556,0.1,0.18613375745246338,0.10722475973533124,1.877584734675893,0.16666666666666666
MAXN,100,DD,0.03661185757185808,0.1388888888888889,0.10240760711532218,0.02744013342418673,0.6,0.005555555555555556,0.2,0.10992544348212474,0.07701726811624196,1.1088495577554007,0.11666666666666667
MAXN,100,IS,0.039660806643670034,0.12222222222222222,0.0826953224340002,0.037386912418908846,0.6055555555555555,0.0,0.05,0.19394245390710904,0.11262665555004642,1.956353301225165,0.18333333333333332
MAXN,100,IS,0.039660806643670034,0.12222222222222222,0.0826953224340002,0.037386912418908846,0.6055555555555555,0.0,0.1,0.18613375745246338,0.10722475973533124,1.877584734675893,0.16666666666666666
MAXN,100,IS,0.039660806643670034,0.12222222222222222,0.0826953224340002,0.037386912418908846,0.6055555555555555,0.0,0.2,0.10992544348212474,0.07701726811624196,1.1088495577554007,0.11666666666666667
MAXN,200,S,0.03166168870241816,0.20555555555555555,0.17389423938910223,0.037794791513726216,0.7111111111111111,0.0,0.05,0.16974550635548177,0.0889950968311885,1.7122717333758115,0.12222222222222222
MAXN,200,S,0.03166168870241816,0.20555555555555555,0.17389423938910223,0.037794791513726216,0.7111111111111111,0.0,0.1,0.1573816135804175,0.07316442450991334,1.58755359168376,0.08888888888888889
MAXN,200,S,0.03166168870241816,0.20555555555555555,0.17389423938910223,0.037794791513726216,0.7111111111111111,0.0,0.2,0.14210881814231163,0.0627024237449362,1.433492512366975,0.05
MAXN,200,DD,0.021919039395955114,0.1388888888888889,0.11696993736160013,0.016996584359437916,0.7666666666666667,0.005555555555555556,0.05,0.16974550635548177,0.0889950968311885,1.7122717333758115,0.12222222222222222
MAXN,200,DD,0.021919039395955114,0.1388888888888889,0.11696993736160013,0.016996584359437916,0.7666666666666667,0.005555555555555556,0.1,0.1573816135804175,0.07316442450991334,1.58755359168376,0.08888888888888889
MAXN,200,DD,0.021919039395955114,0.1388888888888889,0.11696993736160013,0.016996584359437916,0.7666666666666667,0.005555555555555556,0.2,0.14210881814231163,0.0627024237449362,1.433492512366975,0.05
MAXN,200,IS,0.01965410576516033,0.12222222222222222,0.1025683590593948,0.020591657889479358,0.7611111111111111,0.0,0.05,0.16974550635548177,0.0889950968311885,1.7122717333758115,0.12222222222222222
MAXN,200,IS,0.01965410576516033,0.12222222222222222,0.1025683590593948,0.020591657889479358,0.7611111111111111,0.0,0.1,0.1573816135804175,0.07316442450991334,1.58755359168376,0.08888888888888889
MAXN,200,IS,0.01965410576516033,0.12222222222222222,0.1025683590593948,0.020591657889479358,0.7611111111111111,0.0,0.2,0.14210881814231163,0.0627024237449362,1.433492512366975,0.05
PVAL,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668648,0.10025193666877763,0.3,0.0,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
PVAL,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668648,0.10025193666877763,0.3,0.0,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
PVAL,20,S,0.17676446171800692,0.20555555555555555,0.07417454672668648,0.10025193666877763,0.3,0.0,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
PVAL,20,DD,0.11919718276890814,0.1388888888888889,0.07140409827729247,0.09204178873357004,0.2388888888888889,0.005555555555555556,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
PVAL,20,DD,0.11919718276890814,0.1388888888888889,0.07140409827729247,0.09204178873357004,0.2388888888888889,0.005555555555555556,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
PVAL,20,DD,0.11919718276890814,0.1388888888888889,0.07140409827729247,0.09204178873357004,0.2388888888888889,0.005555555555555556,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
PVAL,20,IS,0.1154702132323363,0.12222222222222222,0.05682600224205725,0.08021850043261342,0.18888888888888888,0.0,0.05,0.16190100499603297,0.13357724961911055,1.6331419924559951,0.3
PVAL,20,IS,0.1154702132323363,0.12222222222222222,0.05682600224205725,0.08021850043261342,0.18888888888888888,0.0,0.1,0.10311142259271701,0.09907305555756318,1.0401145696542657,0.25
PVAL,20,IS,0.1154702132323363,0.12222222222222222,0.05682600224205725,0.08021850043261342,0.18888888888888888,0.0,0.2,0.05949265451432875,0.056102129404681234,0.6001195133557553,0.15
PVAL,50,S,0.17900291889635744,0.20555555555555555,0.05161986174376962,0.06715099962996893,0.5333333333333333,0.005555555555555556,0.05,0.08162943286133191,0.07878598376352963,0.823419562030977,0.2111111111111111
PVAL,50,S,0.17900291889635744,0.20555555555555555,0.05161986174376962,0.06715099962996893,0.5333333333333333,0.005555555555555556,0.1,0.05869950848091246,0.05578352435772732,0.5921188212454512,0.15
PVAL,50,S,0.17900291889635744,0.20555555555555555,0.05161986174376962,0.06715099962996893,0.5333333333333333,0.005555555555555556,0.2,0.03664550047144358,0.03414113069451653,0.36965370076576676,0.11666666666666667
PVAL,50,DD,0.10850006694943527,0.1388888888888889,0.053281481597750896,0.06329672172049523,0.37777777777777777,0.011111111111111112,0.05,0.08162943286133191,0.07878598376352963,0.823419562030977,0.2111111111111111
PVAL,50,DD,0.10850006694943527,0.1388888888888889,0.053281481597750896,0.06329672172049523,0.37777777777777777,0.011111111111111112,0.1,0.05869950848091246,0.05578352435772732,0.5921188212454512,0.15
PVAL,50,DD,0.10850006694943527,0.1388888888888889,0.053281481597750896,0.06329672172049523,0.37777777777777777,0.011111111111111112,0.2,0.03664550047144358,0.03414113069451653,0.36965370076576676,0.11666666666666667
PVAL,50,IS,0.10691761893384281,0.12222222222222222,0.03492375757151819,0.044206110340290976,0.3888888888888889,0.005555555555555556,0.05,0.08162943286133191,0.07878598376352963,0.823419562030977,0.2111111111111111
PVAL,50,IS,0.10691761893384281,0.12222222222222222,0.03492375757151819,0.044206110340290976,0.3888888888888889,0.005555555555555556,0.1,0.05869950848091246,0.05578352435772732,0.5921188212454512,0.15
PVAL,50,IS,0.10691761893384281,0.12222222222222222,0.03492375757151819,0.044206110340290976,0.3888888888888889,0.005555555555555556,0.2,0.03664550047144358,0.03414113069451653,0.36965370076576676,0.11666666666666667
PVAL,100,S,0.20945463354763774,0.20555555555555555,0.03122290102639295,0.041608101542785735,0.6111111111111112,0.03333333333333333,0.05,0.04139784776301834,0.03969763270485181,0.41759199444587963,0.12777777777777777
PVAL,100,S,0.20945463354763774,0.20555555555555555,0.03122290102639295,0.041608101542785735,0.6111111111111112,0.03333333333333333,0.1,0.03188082854148251,0.02807653979716726,0.32159108491426885,0.08333333333333333
PVAL,100,S,0.20945463354763774,0.20555555555555555,0.03122290102639295,0.041608101542785735,0.6111111111111112,0.03333333333333333,0.2,0.020929576791099823,0.01879603423645998,0.21112265944683326,0.06666666666666667
PVAL,100,DD,0.13500490595762213,0.1388888888888889,0.03262774069765108,0.04929553557301495,0.49444444444444446,0.03333333333333333,0.05,0.04139784776301834,0.03969763270485181,0.41759199444587963,0.12777777777777777
