panel,warm,M,names,turn_per_yr,CAGR_0,Sharpe_0,MaxDD_0,H1_0,H2_0,OOS_Sharpe_0,OOS_CAGR_0,OOS_MaxDD_0,IS_Sharpe_0,keep4b_0,fail4b_0,keep4a_0,fail4a_0,m4b_H1_0,m4b_H2_0,m4b_OOS_0,m4b_DD_0,m4b_CAGR_0,CAGR_10,Sharpe_10,MaxDD_10,H1_10,H2_10,OOS_Sharpe_10,OOS_CAGR_10,OOS_MaxDD_10,IS_Sharpe_10,keep4b_10,fail4b_10,keep4a_10,fail4a_10,m4b_H1_10,m4b_H2_10,m4b_OOS_10,m4b_DD_10,m4b_CAGR_10,CAGR_25,Sharpe_25,MaxDD_25,H1_25,H2_25,OOS_Sharpe_25,OOS_CAGR_25,OOS_MaxDD_25,IS_Sharpe_25,keep4b_25,fail4b_25,keep4a_25,fail4a_25,m4b_H1_25,m4b_H2_25,m4b_OOS_25,m4b_DD_25,m4b_CAGR_25
U56,260,1,54.11038522189683,0.8284430410038339,0.1336338069075811,1.1311424607267913,-0.22511403097764315,1.1973396480385436,1.079017616524333,1.1428677810959933,0.13914868596156915,-0.2251140309776435,1.1170682401459866,False,DD,False,"H1,H2,DD",0.2407196154348522,0.24500167888189106,0.2608570139137091,-0.022810619277253585,0.02703749200161487,0.13269504597354542,1.1240306130524902,-0.2252589051154078,1.1901347982102557,1.0719486149777597,1.1357379992068701,0.1381731378987332,-0.2252589051154077,1.1099714775734477,False,DD,False,"H1,H2,DD",0.23351476560656426,0.23793267733531775,0.2537272320245859,-0.022955493415018235,0.026098731067579206,0.1312883298840295,1.1133616504048525,-0.22547617750089255,1.179326790710523,1.061343596718628,1.1250416500196643,0.13671134762230652,-0.22547617750089244,1.0993258136003343,False,DD,False,"H1,H2,DD",0.2227067581068315,0.22732765907618602,0.24303088283738006,-0.02317276580050298,0.02469201497806328
U56,260,63,54.025456183825185,0.8267661482404437,0.1335572641034246,1.1306999151291834,-0.22511403097764315,1.2088873666009028,1.0680884989167447,1.1325486929229804,0.13767461367892153,-0.2251140309776435,1.1293707518257687,False,DD,False,"H1,H2,DD",0.25226733399721135,0.23407256127430276,0.2505379257406962,-0.022810619277253585,0.026960949197458395,0.13262046440106334,1.1236014376870014,-0.2252589051154078,1.2016995064749805,1.061030427260552,1.1254289464478728,0.13670234866051834,-0.2252589051154077,1.1222915950712455,False,DD,False,"H1,H2,DD",0.24507947387128903,0.22701448961811,0.24341817926558862,-0.022955493415018235,0.026024149495097126,0.13121668433072298,1.1129525395550384,-0.22547617750089233,1.190916904920583,1.0504418775889341,1.1147477239193604,0.1352454746724332,-0.22547617750089244,1.1116722598336821,False,DD,False,"H2,DD",0.23429687231689156,0.21642593994649217,0.23273695673707617,-0.02317276580050276,0.02462036942475676
U56,260,126,53.941428249605764,0.824546578554271,0.13303757850229436,1.1268064979112336,-0.22511403097764326,1.199226785523905,1.0690863160889907,1.1335268209996503,0.13776611773173908,-0.2251140309776435,1.1191553418996145,False,DD,False,"H1,H2,DD",0.2426067529202135,0.23507037844654877,0.2515160538173661,-0.022810619277253696,0.026441263596328146,0.1321037243161014,1.1197273490047603,-0.2252589051154077,1.1920621551164459,1.062044993864589,1.1264228363936621,0.13679625884203128,-0.22525890511540791,1.1121005635619967,False,DD,False,"H1,H2,DD",0.23544212251275443,0.2280290562221471,0.24441206921137792,-0.022955493415018124,0.025507409410135184,0.1307043542918438,1.1091074501840947,-0.22547617750089233,1.1813144004133285,1.0514815772197346,1.1157652657705275,0.13534298634399167,-0.22547617750089233,1.1015177967604615,False,DD,False,"H1,H2,DD",0.22469436780963703,0.2174656395772926,0.23375449858824326,-0.02317276580050276,0.024108039385877578
U56,260,200,53.841630997972516,0.8234888037414461,0.1330127400840173,1.126928545739833,-0.22511403097764315,1.1979089628590023,1.0704628068325437,1.134861885503224,0.13790921037808457,-0.22511403097764326,1.1177123397078839,False,DD,False,"H1,H2,DD",0.24128893025531084,0.23644686919010172,0.25285111832093976,-0.022810619277253585,0.026416425178051095,0.1320800655161185,1.1198535118417816,-0.2252589051154077,1.1907567017984966,1.0634178331718813,1.127754304723501,0.13693907226245616,-0.22525890511540747,1.1106715202005992,False,DD,False,"H1,H2,DD",0.23413666919480514,0.22940189552943935,0.2457435375412168,-0.022955493415018124,0.02548375061015229,0.13068246134341233,1.1092398515151836,-0.22547617750089244,1.180027645993114,1.0528489470647584,1.1170913473682131,0.13548538161725698,-0.22547617750089266,1.1001098368383102,False,DD,False,"H1,H2,DD",0.2234076133894226,0.21883300942231643,0.23508058018592892,-0.02317276580050287,0.02408614643744611
U56,260,253,53.759855823383646,0.8244194846680024,0.132914021218975,1.126891076420654,-0.22511403097764315,1.199862432033397,1.0688588421826608,1.1333607687527996,0.13767739294348558,-0.2251140309776435,1.119606183102961,False,DD,False,"H1,H2,DD",0.2432423994297056,0.23484290454021883,0.25135000157051535,-0.022810619277253585,0.026317706313008782,0.13198047688267045,1.1198106612689385,-0.22525890511540747,1.1926961030383771,1.0618172141336073,1.1262563600145372,0.13670798592594147,-0.22525890511540758,1.112549036854451,False,DD,False,"H1,H2,DD",0.2360760704346857,0.22780127649116533,0.244245592832253,-0.022955493415017902,0.025384161976704234,0.13058157067879628,1.1091887335389454,-0.22547617750089244,1.1819455026974577,1.051253331644646,1.115598145896499,0.13525538991550867,-0.22547617750089244,1.1019624217082657,False,DD,False,"H1,H2,DD",0.22532547009376624,0.217237394002204,0.23358737871421476,-0.02317276580050287,0.02398525577283006
U56,260,SCORED,53.759855823383646,0.8244194846680024,0.132914021218975,1.126891076420654,-0.22511403097764315,1.199862432033397,1.0688588421826608,1.1333607687527996,0.13767739294348558,-0.2251140309776435,1.119606183102961,False,DD,False,"H1,H2,DD",0.2432423994297056,0.23484290454021883,0.25135000157051535,-0.022810619277253585,0.026317706313008782,0.13198047688267045,1.1198106612689385,-0.22525890511540747,1.1926961030383771,1.0618172141336073,1.1262563600145372,0.13670798592594147,-0.22525890511540758,1.112549036854451,False,DD,False,"H1,H2,DD",0.2360760704346857,0.22780127649116533,0.244245592832253,-0.022955493415017902,0.025384161976704234,0.13058157067879628,1.1091887335389454,-0.22547617750089244,1.1819455026974577,1.051253331644646,1.115598145896499,0.13525538991550867,-0.22547617750089244,1.1019624217082657,False,DD,False,"H1,H2,DD",0.22532547009376624,0.217237394002204,0.23358737871421476,-0.02317276580050287,0.02398525577283006
U56,504,1,54.32562574493445,0.8135761325374712,0.12377516061478588,1.089578669045471,-0.22511403097764338,1.103194789508585,1.0939976186729479,1.1428677810959933,0.13914868596156915,-0.2251140309776435,1.0119080489460364,False,DD,False,"H2,DD",0.20001936640722762,0.24607598333136826,0.2608570139137091,-0.022810619277253752,0.024099181635078876,0.12286143152961393,1.0823637360137723,-0.2252589051154078,1.0957017313203117,1.0868975052224479,1.1357379992068701,0.1381731378987332,-0.2252589051154077,1.0044928674005162,False,DD,False,"H2,DD",0.19252630821895433,0.23897586988086827,0.2537272320245859,-0.02295549341501818,0.02318545254990692,0.12149220031224472,1.0715398447714573,-0.22547617750089233,1.0844607384549545,1.076245800280818,1.1250416500196643,0.13671134762230652,-0.22547617750089244,0.9933689592200253,False,DD,False,"H2,DD",0.18128531535359715,0.22832416493923835,0.24303088283738006,-0.023172765800502704,0.021816221332537716
U56,504,63,54.251013110846245,0.8117853809943474,0.12356378128111367,1.0880174717936797,-0.22511403097764338,1.1141721275798508,1.0825376087865395,1.1325486929229804,0.13767461367892153,-0.2251140309776435,1.0245368672222062,False,DD,False,"H2,DD",0.2109967044784935,0.23461597344495988,0.2505379257406962,-0.022810619277253752,0.023887802301406663,0.12265220831638035,1.0808157553793547,-0.22525890511540747,1.1066960389624998,1.0754489854621934,1.1254289464478728,0.13670234866051834,-0.2252589051154077,1.01714108580319,False,DD,False,"H2,DD",0.20352061586114245,0.22752735012061376,0.24341817926558862,-0.022955493415017847,0.022976229336673343,0.12128620514862276,1.0700117489573153,-0.22547617750089222,1.0954805342311202,1.0648145928019486,1.1147477239193604,0.1352454746724332,-0.22547617750089244,1.0060463127357724,False,DD,False,"H2,DD",0.1923051111297629,0.21689295746036896,0.23273695673707617,-0.023172765800502593,0.021610226168915753
U56,504,126,54.170679380214544,0.8106797720511929,0.12309739917369744,1.0843922647318414,-0.22511403097764326,1.1043627585570268,1.0835856483242778,1.1335268209996503,0.13776611773173908,-0.2251140309776435,1.0133747326520532,False,DD,False,"H2,DD",0.20118733545566947,0.23566401298269823,0.2515160538173661,-0.02281061927725364,0.023421420193990433,0.12218746871131425,1.0772019526033052,-0.22525890511540803,1.0968920995146338,1.0765145997508643,1.1264228363936621,0.13679625884203128,-0.22525890511540791,1.0059842641780077,False,DD,False,"H2,DD",0.1937166764132765,0.22859296440928467,0.24441206921137792,-0.022955493415018402,0.022511489731607243,0.12082392495915828,1.0664150130157375,-0.22547617750089277,1.085684611477078,1.065906578390354,1.1157652657705275,0.13534298634399167,-0.22547617750089233,0.9948973216348386,False,DD,False,"H2,DD",0.1825091883757206,0.21798494304877447,0.23375449858824326,-0.023172765800503148,0.02114794597945127
U56,504,200,54.06507747318236,0.8095604723148089,0.12307134664116903,1.0845246312971424,-0.22511403097764304,1.1028325174198885,1.0850307711503766,1.134861885503224,0.13790921037808457,-0.22511403097764326,1.0115612722506067,False,DD,False,"H2,DD",0.19965709431853118,0.237109135808797,0.25285111832093976,-0.02281061927725342,0.023395367661462024,0.12216265310880203,1.0773387189550785,-0.2252589051154077,1.0953757097910293,1.0779558986097253,1.127754304723501,0.13693907226245616,-0.22525890511540747,1.004187822089112,False,DD,False,"H2,DD",0.19220028668967193,0.2300342632681457,0.2457435375412168,-0.02295549341501807,0.022486674129095024,0.12080096106600324,1.066558454945161,-0.22547617750089233,1.0841891941230268,1.0673421493194262,1.1170913473682131,0.13548538161725698,-0.22547617750089266,0.9931266191806571,False,DD,False,"H2,DD",0.1810137710216695,0.21942051397784657,0.23508058018592892,-0.023172765800502704,0.021124982086296235
