panel,constr,m,n,cost,metric,lo,hi,open_lo,open_hi,kmax,dmax
u56,lit,0.2,7,0.0,CAGR,0.0,,False,True,1.0,0.04366362570024629
u56,lit,0.2,7,0.0,Sharpe,-0.3567466459937636,,False,True,1.0,0.10940916966847469
u56,lit,0.2,7,10.0,CAGR,0.0,,False,True,1.0,0.04096834232477642
u56,lit,0.2,7,10.0,Sharpe,-0.2780463791038566,,False,True,1.0,0.11061024298362421
u56,lit,0.2,7,25.0,CAGR,0.0,,False,True,1.0,0.03706472721616594
u56,lit,0.2,7,25.0,Sharpe,0.0,,False,True,1.0,0.11249549611423271
u56,lit,0.53,20,0.0,CAGR,0.0,,False,True,1.0,0.00934702634849427
u56,lit,0.53,20,0.0,Sharpe,0.0,0.34124005710808175,False,False,0.25,0.006850361222122681
u56,lit,0.53,20,10.0,CAGR,0.0,,False,True,1.0,0.008475171382111846
u56,lit,0.53,20,10.0,Sharpe,0.0,0.372637885010271,False,False,0.25,0.009411740790683965
u56,lit,0.53,20,25.0,CAGR,0.0,,False,True,1.0,0.007197177646724118
u56,lit,0.53,20,25.0,Sharpe,0.0,0.4179606627386881,False,False,0.25,0.013296907066077557
u56,lit,0.85,32,0.0,CAGR,0.0,,False,True,1.0,0.004290710822284716
u56,lit,0.85,32,0.0,Sharpe,0.9218706078482304,,False,True,1.0,0.0019031803979927542
u56,lit,0.85,32,10.0,CAGR,0.0,,False,True,1.0,0.003613574130276076
u56,lit,0.85,32,10.0,Sharpe,0.0,0.0,False,False,0.0,0.0
u56,lit,0.85,32,25.0,CAGR,0.0,,False,True,1.0,0.0026141210015822036
u56,lit,0.85,32,25.0,Sharpe,0.0,0.0,False,False,0.0,0.0
u56,norm,0.2,7,0.0,CAGR,0.0,,False,True,1.0,0.04295929293425482
u56,norm,0.2,7,0.0,Sharpe,-0.36681257590517957,,False,True,1.0,0.11319486155145908
u56,norm,0.2,7,10.0,CAGR,0.0,,False,True,1.0,0.04104181029500653
u56,norm,0.2,7,10.0,Sharpe,-0.28991363150646443,,False,True,1.0,0.11772004257711866
u56,norm,0.2,7,25.0,CAGR,0.0,,False,True,1.0,0.03826101792023229
u56,norm,0.2,7,25.0,Sharpe,0.0,,False,True,1.0,0.12460901804104396
u56,norm,0.53,20,0.0,CAGR,0.0,,False,True,1.0,0.009819452678442975
u56,norm,0.53,20,0.0,Sharpe,0.0,0.4687748093148732,False,False,0.25,0.014491340488023141
u56,norm,0.53,20,10.0,CAGR,0.0,,False,True,1.0,0.009148192931564658
u56,norm,0.53,20,10.0,Sharpe,0.0,0.6088457131345731,False,False,0.25,0.018385650410486454
u56,norm,0.53,20,25.0,CAGR,0.0,,False,True,1.0,0.00816626459470049
u56,norm,0.53,20,25.0,Sharpe,0.0,,False,True,0.25,0.0242719247216443
u56,norm,0.85,32,0.0,CAGR,0.0,,False,True,1.0,0.004206227859347322
u56,norm,0.85,32,0.0,Sharpe,0.7039996120039003,,False,True,1.0,0.006978164560368372
u56,norm,0.85,32,10.0,CAGR,0.0,,False,True,1.0,0.003596480511318445
u56,norm,0.85,32,10.0,Sharpe,0.7510903824411619,,False,True,1.0,0.004452144215561615
u56,norm,0.85,32,25.0,CAGR,0.0,,False,True,1.0,0.002701623271046838
u56,norm,0.85,32,25.0,Sharpe,0.0,0.3522425402245085,False,False,0.25,0.004374715883640579
broad,lit,0.2,18,0.0,CAGR,0.0,,False,True,0.75,0.04146736696136255
broad,lit,0.2,18,0.0,Sharpe,0.0,,False,True,0.75,0.1348886342705553
broad,lit,0.2,18,10.0,CAGR,0.0,,False,True,0.75,0.03793969365196981
broad,lit,0.2,18,10.0,Sharpe,0.0,,False,True,0.75,0.12888597556068515
broad,lit,0.2,18,25.0,CAGR,0.0,,False,True,0.75,0.03282721638897512
broad,lit,0.2,18,25.0,Sharpe,0.0,,False,True,0.75,0.11980640908366935
broad,lit,0.53,48,0.0,CAGR,0.0,,False,True,1.0,0.0068114393711684595
broad,lit,0.53,48,0.0,Sharpe,-0.28313076696360373,0.0,False,False,-0.25,0.009380852425726172
broad,lit,0.53,48,10.0,CAGR,0.0,,False,True,1.0,0.004935167155355247
broad,lit,0.53,48,10.0,Sharpe,-0.2605374502469235,0.0,False,False,-0.25,0.0036109321491313295
broad,lit,0.53,48,25.0,CAGR,0.0,,False,True,0.75,0.0021932254622143432
broad,lit,0.53,48,25.0,Sharpe,0.0,0.0,False,False,0.0,0.0
broad,lit,0.85,78,0.0,CAGR,0.0,,False,True,0.5,0.00403784910667393
broad,lit,0.85,78,0.0,Sharpe,0.0,,False,True,0.5,0.016637149926273853
broad,lit,0.85,78,10.0,CAGR,0.0,,False,True,0.5,0.0037810638613422487
broad,lit,0.85,78,10.0,Sharpe,0.0,0.9648162901495738,False,False,0.5,0.01581631913361714
broad,lit,0.85,78,25.0,CAGR,0.0,,False,True,0.5,0.003401716435625035
broad,lit,0.85,78,25.0,Sharpe,0.0,0.8438267937576647,False,False,0.5,0.014576605891558625
broad,norm,0.2,18,0.0,CAGR,0.0,,False,True,0.75,0.04058479404949833
broad,norm,0.2,18,0.0,Sharpe,0.0,,False,True,0.75,0.1333915090549571
broad,norm,0.2,18,10.0,CAGR,0.0,,False,True,0.75,0.03725067158215123
broad,norm,0.2,18,10.0,Sharpe,0.0,,False,True,0.75,0.12836611125620634
broad,norm,0.2,18,25.0,CAGR,0.0,,False,True,0.75,0.032421830007231645
broad,norm,0.2,18,25.0,Sharpe,0.0,,False,True,0.75,0.12075959524545343
broad,norm,0.53,48,0.0,CAGR,0.0,,False,True,1.0,0.006748938138954941
broad,norm,0.53,48,0.0,Sharpe,-0.2759420320803884,0.0,False,False,-0.25,0.007329797360151602
broad,norm,0.53,48,10.0,CAGR,0.0,,False,True,1.0,0.004910228701983321
broad,norm,0.53,48,10.0,Sharpe,-0.25561239585638207,0.0,False,False,-0.25,0.0019086352366610715
broad,norm,0.53,48,25.0,CAGR,0.0,,False,True,0.75,0.002231898459159609
broad,norm,0.53,48,25.0,Sharpe,0.0,0.0,False,False,0.0,0.0
broad,norm,0.85,78,0.0,CAGR,0.0,,False,True,0.5,0.0040663084123724325
broad,norm,0.85,78,0.0,Sharpe,0.0,,False,True,0.5,0.01766199315689132
broad,norm,0.85,78,10.0,CAGR,0.0,,False,True,0.5,0.003811299407535884
broad,norm,0.85,78,10.0,Sharpe,0.0,,False,True,0.5,0.017100791776582414
broad,norm,0.85,78,25.0,CAGR,0.0,,False,True,0.5,0.003436499421555217
broad,norm,0.85,78,25.0,Sharpe,0.0,0.9233141935527532,False,False,0.5,0.01625092086905766
small,lit,0.2,28,0.0,CAGR,,0.0,True,False,-0.75,0.012696195384834574
small,lit,0.2,28,0.0,Sharpe,,0.0,True,False,-1.0,0.25107802758613684
small,lit,0.2,28,10.0,CAGR,,0.0,True,False,-0.75,0.008427815427194396
small,lit,0.2,28,10.0,Sharpe,,0.0,True,False,-1.0,0.17010758524513747
small,lit,0.2,28,25.0,CAGR,,-0.652303913677523,True,False,-0.75,0.0023344398932898525
small,lit,0.2,28,25.0,Sharpe,,0.0,True,False,-0.75,0.05958324356939648
small,lit,0.53,75,0.0,CAGR,,0.0,True,False,-1.0,0.004903787682718486
small,lit,0.53,75,0.0,Sharpe,,0.0,True,False,-1.0,0.08882930714984816
small,lit,0.53,75,10.0,CAGR,-0.4839018875167623,0.0,False,False,-0.25,0.004066363348415258
small,lit,0.53,75,10.0,Sharpe,,0.0,True,False,-1.0,0.06105294854455878
small,lit,0.53,75,25.0,CAGR,-0.44071978490479946,0.0,False,False,-0.25,0.004041053306721665
small,lit,0.53,75,25.0,Sharpe,-0.49760966077555746,0.0,False,False,-0.25,0.03569220872386358
small,lit,0.85,120,0.0,CAGR,,0.0,True,False,-0.5,0.0071064373723688234
small,lit,0.85,120,0.0,Sharpe,,0.0,True,False,-0.5,0.07067400196522866
small,lit,0.85,120,10.0,CAGR,,0.0,True,False,-0.5,0.007092235759512899
small,lit,0.85,120,10.0,Sharpe,,0.0,True,False,-0.5,0.06821089514727041
small,lit,0.85,120,25.0,CAGR,,0.0,True,False,-0.5,0.00707003648598703
small,lit,0.85,120,25.0,Sharpe,,0.0,True,False,-0.5,0.06448985859017514
small,norm,0.2,28,0.0,CAGR,,0.0,True,False,-0.75,0.012686202049263295
small,norm,0.2,28,0.0,Sharpe,,0.0,True,False,-1.0,0.23145101223826547
small,norm,0.2,28,10.0,CAGR,,0.0,True,False,-0.75,0.008419479082806047
small,norm,0.2,28,10.0,Sharpe,,0.0,True,False,-1.0,0.1548141393913004
small,norm,0.2,28,25.0,CAGR,,-0.6521991928067659,True,False,-0.75,0.0023332316924429275
small,norm,0.2,28,25.0,Sharpe,,-0.5134177221164576,True,False,-0.75,0.051459421177284
small,norm,0.53,75,0.0,CAGR,,0.0,True,False,-1.0,0.004931642458793073
small,norm,0.53,75,0.0,Sharpe,,0.0,True,False,-1.0,0.07712077132826567
small,norm,0.53,75,10.0,CAGR,-0.48389314970962094,0.0,False,False,-0.25,0.004083642439278501
small,norm,0.53,75,10.0,Sharpe,,0.0,True,False,-1.0,0.052508188461829586
small,norm,0.53,75,25.0,CAGR,-0.4407300147354525,0.0,False,False,-0.25,0.004049656007906632
small,norm,0.53,75,25.0,Sharpe,-0.4898331773404913,0.0,False,False,-0.25,0.0323398448693909
small,norm,0.85,120,0.0,CAGR,,0.0,True,False,-0.5,0.007145566921142432
small,norm,0.85,120,0.0,Sharpe,,0.0,True,False,-0.5,0.057779140852835476
small,norm,0.85,120,10.0,CAGR,,0.0,True,False,-0.5,0.0071101870348635465
small,norm,0.85,120,10.0,Sharpe,,0.0,True,False,-0.5,0.05583702063577439
small,norm,0.85,120,25.0,CAGR,,0.0,True,False,-0.5,0.007056457888597434
small,norm,0.85,120,25.0,Sharpe,,0.0,True,False,-0.5,0.05290970417465521
