panel,stat,is_path,med_1_1,med_1_2,med_1_3,R_SPREAD_within,R_SPREAD_between,R_SPREAD_ratio,R_SD_within,R_SD_between,R_SD_ratio,R_MATCHED_within,R_MATCHED_between,R_MATCHED_ratio
U56,CAGR,False,14.89102187692648,14.797115229168645,14.413412527525171,1.9290435357787459,0.47760934940130895,4.03895681312946,1.169231498435205,0.25303389508692187,4.620849305716739,1.4751244385660458,0.47760934940130895,3.0885585477234443
U56,VOL,False,13.362710763303465,12.117031410267199,12.817255266745073,2.44201750559015,0.5454554965583913,4.477024287037743,1.3088224510854078,0.6244400422895379,2.095993790351033,1.8411802496690117,0.5454554965583913,3.375491238581574
U56,SHARPE,False,1.1385991658513437,1.1367789759180675,1.136306930101841,0.1344806649011301,0.002292235749502769,58.66790312920544,0.09078574866743558,0.0012103899769024453,75.00537050031497,0.12160072725271559,0.002292235749502769,53.048962035904545
U56,MAXDD,True,-19.944644373420704,-15.419173761278188,-15.513470953029762,6.861936468716738,4.431173420390943,1.5485596743156445,3.8889213584192626,2.585990271421407,1.503842222995561,5.217518718100612,4.431173420390943,1.1774575768330668
U56,ULCER,True,4.7196835982464656,4.027007164929216,4.380312770470702,1.2440767004099063,0.3393708277757632,3.6658327663682417,0.7504231647513935,0.3463615767097895,2.1665889498480957,1.018009355448375,0.3393708277757632,2.9996961203778456
U56,CALMAR,True,0.785588300037444,0.8537057191010702,0.9860355720789643,0.3288931009871239,0.20044727204152035,1.6407960938425614,0.18989189233906378,0.10192340395114365,1.8630842866088666,0.2277148823883583,0.20044727204152035,1.136033831087458
B136,CAGR,False,16.04070412361218,14.882211653281828,14.902983734617159,4.80555308166551,1.137720388995021,4.223843686154192,2.7877386995000433,0.6629409182712669,4.205108815382152,3.8056087960432974,1.137720388995021,3.344942072634291
B136,VOL,False,14.933470383090212,13.72383228885638,14.320571974868718,2.70670346916705,0.6128984082214934,4.416235109863237,1.640429767053794,0.6048370346195466,2.71218472606535,2.145780030812811,0.6128984082214934,3.5010370430548656
B136,SHARPE,False,1.0626200842874902,1.0714940801219444,0.9747472850701935,0.43094775580749684,0.08787279921729674,4.904222462992505,0.28160511063738614,0.053479464901864816,5.265668068185302,0.38714715658753474,0.08787279921729674,4.405767883075805
B136,MAXDD,True,-20.740302267849476,-16.422734633600854,-16.325440521212307,8.053171753240132,4.414861746637168,1.8241050831035175,4.404701504984608,2.521304578405688,1.7469930220687022,5.763955773902878,4.414861746637168,1.3055801301803673
B136,ULCER,True,4.7910068224336415,4.260826437344009,4.471727202956785,1.1389881774084487,0.31927961947685635,3.5673688764559888,0.6029598940994585,0.2669300311202459,2.2588687064133253,0.7879974424034311,0.31927961947685635,2.468048050466155
B136,CALMAR,True,0.7491054438129332,0.843381017148195,0.9085166571521474,0.7327805608052291,0.15941121333921415,4.596794324913213,0.39833987521020364,0.08014826912738796,4.970037151732881,0.5453382568333018,0.15941121333921415,3.420952926773515
SMALL,CAGR,False,7.315025898766603,6.1327501763825065,7.770584524745949,7.962186343234428,0.4555586259793465,17.47785222180253,4.703820293188606,0.8453609582225936,5.564274346284672,6.433571225645208,0.4555586259793465,14.12237823795896
SMALL,VOL,False,17.867882282518888,16.342501837040516,17.588508010492056,2.7650569461615886,0.27937427202683196,9.897321346383764,1.7978158306660204,0.8121336991322787,2.213694410891815,2.3692485085430355,0.27937427202683196,8.480553672155915
SMALL,SHARPE,False,0.5070128316957673,0.4343079604516443,0.580749907785013,0.5667516350905852,0.07373707608924573,7.686114844106814,0.33599835480228146,0.0732215799606519,4.588788646500684,0.44733668616889044,0.07373707608924573,6.066645301035102
SMALL,MAXDD,True,-35.81405418032815,-28.74497760786534,-25.28247650575779,11.459655125184165,10.53157767457036,1.0881233068104077,6.083645056539737,5.367725865220568,1.1333747678803545,8.364801930605221,10.53157767457036,0.7942591498710535
SMALL,ULCER,True,9.678622360485608,8.185911834368204,7.459638593503001,6.314998954549683,2.218983766982607,2.845896868879249,3.9537860092427417,1.1313374454829164,3.4947893089095543,4.671978531061541,2.218983766982607,2.1054586340730816
SMALL,CALMAR,True,0.21986958851966404,0.2066017467790205,0.35345523894152303,0.33871627653704617,0.133585650421859,2.5355738095176505,0.18534919043072245,0.08122716067035712,2.2818622355017686,0.24251138643232217,0.133585650421859,1.8153999749709595
POOLED,CAGR,False,13.356082787910207,13.005081324042811,12.909407932209515,3.900716253120269,0.4466748557006923,8.732786731416239,2.6740089152575743,0.23518568984853108,11.369777289510013,3.6622423917775944,0.4466748557006923,8.198899815017992
