conv,window,etf_share,Sharpe,id_err,mu,sbar,D,Gbar,G_sd,k_eff,cv,rhobar,D_pred,D_resid,beta,alpha,mu_beta,mu_spy,vol_ann,CAGR,MaxDD,panels
GATED,IS,0.125,1.1009251351708678,2.220446049250313e-16,0.0006620223866843712,0.016380793424983466,0.3395943456737464,0.7475799649480048,0.021741361808974142,80.21073688801724,0.35831375842309615,0.37544847357824246,0.38423454067130275,-0.04464019499755634,0.7933842001161878,0.00017662377390789327,0.00048539861277647795,0.0006118077631308933,0.15153586389738388,0.16797993315665183,-0.15250781071990016,6
GATED,IS,0.25,1.1312993292631826,0.0,0.000636050679130564,0.016058055852679227,0.3089178435895541,0.7502174352196789,0.002240647964902763,88.4706588591786,0.430052051518207,0.37006589815982205,0.3785030130990015,-0.06958516950944738,0.7193245715850115,0.00019596232202405,0.00044008835710651406,0.0006118077631308933,0.1416820173006696,0.1620524416084168,-0.14600115512053413,6
GATED,IS,0.375,1.0788294231364939,0.0,0.0005825633612221952,0.015468359176600851,0.3071091914786588,0.7499320022194412,0.006001395804456848,80.19802174630908,0.43943625624148885,0.3796347012472985,0.38886386228909675,-0.08175467081043797,0.6773765973796028,0.0001681391003821647,0.0004144242608400305,0.0006118077631308933,0.1360789424904471,0.14739447044969323,-0.14958910054727026,6
GATED,IS,0.5,0.9910282330889428,2.220446049250313e-16,0.0005167469870356748,0.014603936503293818,0.32125102400481204,0.748359275592135,0.015071854613570287,73.02835438766412,0.43979723513950003,0.3919982339963758,0.4019341342553518,-0.08068311025053976,0.6445657413805104,0.0001223966626108588,0.00039435032442481597,0.0006118077631308933,0.13139912303719709,0.1292341866930844,-0.14605098886781354,6
GATED,IS,0.625,0.9531052993944392,0.0,0.0004716058610051881,0.014000999281175585,0.3147451836677233,0.7501430150938782,0.001985800541230639,63.026899674911064,0.45733912798000226,0.38835615860743117,0.4000904293255847,-0.08534524565786139,0.5690106900965707,0.00012348070349963922,0.0003481251575055489,0.0006118077631308933,0.12469207447363478,0.11743150083764786,-0.14897649084699172,6
GATED,IS,0.75,0.9531396324886126,1.1102230246251565e-16,0.0004551917530766558,0.013392495379185599,0.3204448114674671,0.7501349749639588,0.0019251734792086533,50.07341010207027,0.4915897574268285,0.4104803742604938,0.4250985763289478,-0.1046537648614807,0.5421430744968524,0.00012350441137183127,0.00033168734170482454,0.0006118077631308933,0.1203478670547127,0.11341319421707641,-0.1308853528986038,6
GATED,IS,0.875,0.7936058945839426,0.0,0.0003651516751541158,0.012510006664676613,0.3408962968149925,0.7500989306324483,0.0018641998485737026,39.62420750468422,0.4661901343294238,0.4232473630132202,0.4409663333410184,-0.10007003652602592,0.4821845517002285,7.014742316212638e-05,0.0002950042519919894,0.0006118077631308933,0.1159495194867206,0.08900953639566467,-0.15680145759200848,6
GATED,IS,1.0,0.682852301843077,0.0,0.000296349743725691,0.011498832798383304,0.3589620851314811,0.7500815121226171,0.0017647585028837955,31.711687748795107,0.48940376316774603,0.4386535508234164,0.4605949225716917,-0.10163283744021062,0.420774524193998,3.8916623296095135e-05,0.0002574331204295959,0.0006118077631308933,0.10936499037537992,0.07109234823840493,-0.18272467620119948,1
GATED,OOS,0.0,1.1341886413252544,0.0,0.00071689375189961,0.018850731196073806,0.28332385542809674,0.7443644430794205,0.06214377864924625,76.52521680353556,0.25443634815545224,0.35603827799404325,0.36499807518769467,-0.08167421975959793,0.7712621976950899,0.00022641094511929513,0.0004904828067803148,0.000635948200555036,0.15928322582001078,0.18274212432313908,-0.2849017891024457,6
GATED,OOS,0.125,1.1379279031791278,0.0,0.0006754153778931898,0.018121377212967377,0.2703525899830423,0.7474783911536695,0.03320354672109474,87.14409949209681,0.3019157873532626,0.3470483250513575,0.3552240968623389,-0.08487150687929662,0.7132017659920793,0.00022185599817785306,0.00045355937971533673,0.000635948200555036,0.1495742170954489,0.17224184150244803,-0.2393442606683147,6
GATED,OOS,0.25,1.1247713242781077,2.220446049250313e-16,0.0006420051518534633,0.017528747270457695,0.2672066959865237,0.7494338778460341,0.012973901948513797,95.2731020893788,0.3512321339284919,0.35773422041580644,0.36530716857262685,-0.09810047258610316,0.6619664190257613,0.0002210287988461694,0.00042097635300729385,0.000635948200555036,0.14383839165788528,0.16339876250830176,-0.236097073299127,6
GATED,OOS,0.375,1.067883974356139,2.220446049250313e-16,0.0005926548306455373,0.016893362916037408,0.2719717750510868,0.7486387178104891,0.0160687904659581,84.68750837016121,0.36568146452013595,0.3641189543046408,0.37263157840178246,-0.10065980335069569,0.6548728283703817,0.00017618963385100612,0.0004164651967945312,0.000635948200555036,0.13985509747229108,0.14967165035729457,-0.2556700539356416,6
GATED,OOS,0.5,1.0481878842949148,0.0,0.0005526410975423084,0.016072235240522724,0.27117900688193525,0.7491871901694014,0.011313858879589444,76.65315252253932,0.3929256436293032,0.3741831678743982,0.3836079210699314,-0.11242891418799617,0.6081148312534259,0.0001659115648758628,0.0003867295326664456,0.000635948200555036,0.1328631619076017,0.13923211839846705,-0.2352826181153952,6
GATED,OOS,0.625,0.9900950638431057,2.220446049250313e-16,0.0005085629142063589,0.01542066511813644,0.2795953294379346,0.7496526429892247,0.00827824290735572,67.83331586000774,0.40914973712846625,0.3808758733527452,0.3915309278461864,-0.11193559840825185,0.5715194629929142,0.0001451061401338346,0.0003634567740725243,0.000635948200555036,0.1294399488091083,0.1271709981914364,-0.22379097716941865,6
GATED,OOS,0.75,0.949165776409345,1.1102230246251565e-16,0.000456366918504146,0.014119222017057958,0.2922289082319558,0.749872166480206,0.005763565560610365,53.88680787773453,0.4199882508860175,0.3979185692740455,0.4110624662868459,-0.1188335580548901,0.5191224461723323,0.00012623193299312273,0.00033013498551102326,0.000635948200555036,0.12116372747667109,0.11360686083725446,-0.20561145394220803,6
GATED,OOS,0.875,0.8649173936663644,0.0,0.00041265076929731425,0.01359015180143406,0.3105760637926434,0.7501229279489973,0.0019642106684492192,42.24585297412585,0.44201705450500955,0.40413419141518175,0.4209946752218261,-0.11041861142918269,0.493963495462282,9.851557321820031e-05,0.00031413519607911394,0.000635948200555036,0.1202288156353528,0.10153376694964367,-0.2403593351088551,6
GATED,OOS,1.0,0.7645799797944635,0.0,0.000353069630223526,0.01264316626555724,0.33617369198812297,0.7500990854290616,0.0019205848040733068,34.45151503056578,0.4609459229276462,0.42387341815924995,0.44414935827610524,-0.10797566628798227,0.45019513164675673,6.676884635413351e-05,0.0002863007838693925,0.000635948200555036,0.11636918199224452,0.08562260944915212,-0.26430356381239395,1
UNGATED,FULL,0.0,1.172652560796884,2.220446049250313e-16,0.0008649376272136115,0.018948749572456517,0.3818302193388751,0.7502576563346034,0.0029683895698510566,77.65135786219113,0.26592687552756333,0.35851768991898997,0.367362945168443,0.014467274170432143,1.024299788710853,0.00022471583034663933,0.0006402217968669722,0.0006250336121544381,0.18587285726789443,0.22210504112709883,-0.34939437769801607,6
UNGATED,FULL,0.125,1.186204627701408,0.0,0.0008199053284336939,0.017963231982360467,0.3731124779848056,0.7502460972941921,0.0027565325050548906,86.72029153827947,0.3113981369652224,0.3524637003331965,0.3606547142794265,0.012457763705379099,0.961829560220345,0.00021872952413225688,0.000601175804301437,0.0006250336121544381,0.1741825465355547,0.21087470387942453,-0.32618271099684504,6
UNGATED,FULL,0.25,1.153396700724648,0.0,0.0007872533924799249,0.01764690391946253,0.37699463563740443,0.7502378738553456,0.0027587302746629894,94.02629243609188,0.3597803175612376,0.3536830087047234,0.36144655501513373,0.015548080622270699,0.9520699165331771,0.00019217769352561885,0.000595075698954306,0.0006250336121544381,0.17200314061961455,0.20140941295642234,-0.33418435487848197,6
UNGATED,FULL,0.375,1.0726574447733759,2.220446049250313e-16,0.0007073351395538986,0.017036705999446965,0.3775353722475197,0.7502016172278764,0.0026878227563245784,85.70141744915045,0.3749351812350546,0.3532964712379661,0.3619032690981758,0.015632103149343934,0.917760633805188,0.00013370389551349538,0.0005736312440404032,0.0006250336121544381,0.16617463108666683,0.1786307234360518,-0.3304369968792792,6
UNGATED,FULL,0.5,1.0596568932319461,2.220446049250313e-16,0.0006724911780407741,0.016354559615865575,0.37945954361051154,0.7501947502960066,0.0025670226067420815,79.43145465455781,0.4047751060276436,0.35493475656521395,0.3643863598140647,0.015073183796446843,0.8842863621371075,0.00011978247893531017,0.0005527086991054639,0.0006250336121544381,0.15992702727521502,0.16952677480555978,-0.3223617988091777,6
UNGATED,FULL,0.625,1.004921482194125,0.0,0.0006072663565500537,0.015727688351883144,0.3720188388969195,0.7501819577854032,0.0024685089220147127,68.3426502228118,0.41927273735913834,0.35079901545548786,0.3619680845772763,0.010050754319643196,0.8355567139780352,8.501532545246958e-05,0.0005222510310975841,0.0006250336121544381,0.15228167032163398,0.15185066161656557,-0.3078791057221767,6
UNGATED,FULL,0.75,0.9522829805521376,0.0,0.000549659239867016,0.014629561251599126,0.39227710206464533,0.7501467105240299,0.00237926110523338,54.908212357294246,0.4469295230505075,0.3703565010319688,0.38411422935682427,0.008162872707821067,0.7901304824702455,5.5801130335309456e-05,0.0004938581095317065,0.0006250336121544381,0.145454797864997,0.13641099604557994,-0.30333046999837976,6
UNGATED,FULL,0.875,0.8836594799504096,0.0,0.0004896497773342986,0.01407002262147792,0.3908518664524273,0.7501326607691093,0.002282676207805658,43.24377012357605,0.45783316603378293,0.3646443207200955,0.38241643791701696,0.00843542853541035,0.7508921628957896,2.0316936421084432e-05,0.00046933284091321416,0.0006250336121544381,0.13963720945444721,0.12029307223937957,-0.2936206602927327,6
UNGATED,FULL,1.0,0.8300577199440661,0.0,0.0004382235102626403,0.013121426053782633,0.4079559077500833,0.7501165497620284,0.0021906422065675877,35.55087004565779,0.47976730123779654,0.37642042834465145,0.3979983260388258,0.00995758171125749,0.7070040071599278,-3.6777581401916293e-06,0.00044190126840283194,0.0006250336121544381,0.13304174147507106,0.10687096863200196,-0.28823637669510893,1
UNGATED,IS,0.0,1.199034992434238,0.0,0.0008885379214040858,0.01832249016139946,0.4122111796925763,0.7502558254640211,0.0029487538114924216,75.94541434539813,0.3367111208819544,0.3808020070926232,0.3898795687430191,0.022331610949557212,1.0671289253380771,0.00023566016062072283,0.000652877760783363,0.0006118077631308933,0.1867431372784646,0.22923393403711545,-0.2267689533624433,6
UNGATED,IS,0.125,1.2303276917277313,0.0,0.0008328253304592443,0.016964174115950904,0.4012373484240306,0.7502425221487017,0.0026876563708048357,84.4660052868513,0.3645439156544273,0.37780298151594194,0.3861481398793475,0.015089208544683097,0.9757199645712854,0.00023587228149273172,0.0005969530489665126,0.0006118077631308933,0.17058218285000917,0.2156051106833874,-0.19452778260712666,6
UNGATED,IS,0.25,1.171451236573869,0.0,0.0007906254676723026,0.01697245975824811,0.3984778034281643,0.7502293002294577,0.0026948955153502955,91.03265417929482,0.421079817011998,0.37450593601749893,0.38259533322235134,0.01588247020581296,0.9748351479279144,0.00019421375639715177,0.0005964117112751508,0.0006118077631308933,0.1700776025779173,0.20286119629155874,-0.20834700437400244,6
UNGATED,IS,0.375,1.0658629658495915,2.220446049250313e-16,0.0007001088161624155,0.01647802264603,0.40042270759571424,0.7501830934002638,0.0026395913909995467,82.82525918350734,0.43361523684874737,0.37676981562832634,0.38570925373701953,0.014713453858694714,0.9480304448174786,0.00012009643033864816,0.0005800123858237673,0.0006118077631308933,0.16552542618112237,0.17664571450282418,-0.1913998415442537,6
UNGATED,IS,0.5,1.0392200278121286,0.0,0.0006580525468315567,0.015751612832697277,0.4072458024445579,0.7501759529519474,0.0025261644045448833,76.99905574924452,0.4287451346396203,0.3787672100517891,0.38831835687148886,0.018927445573069024,0.9152035019268209,9.812393950814824e-05,0.0005599286073234085,0.0006118077631308933,0.15957086792358385,0.1653765862816996,-0.19875672611169104,6
UNGATED,IS,0.625,0.9845638018394962,2.220446049250313e-16,0.0005860483110918018,0.015032951049982158,0.3950855649427389,0.7501602148361587,0.0023952851646534944,66.25303588537595,0.4437425077942322,0.37314305907063194,0.38446766796745363,0.010617896975285257,0.8548618939019171,6.303716799783076e-05,0.000523011143093971,0.0006118077631308933,0.14999959791250744,0.14613056990821427,-0.1818209139277701,6
UNGATED,IS,0.75,0.9496102612868894,2.220446049250313e-16,0.0005556156881333218,0.014460750098062991,0.41255048376125975,0.750134485099636,0.002364005563639032,53.2258770145788,0.4700349665239303,0.3944350323403971,0.40832591052330264,0.004224573237957108,0.8380528501656832,4.28884484879854e-05,0.0005127272396453364,0.0006118077631308933,0.14744486145279417,0.1378072832632593,-0.18523625081274597,6
UNGATED,IS,0.875,0.842234190246707,0.0,0.0004638279531640621,0.01363989645857148,0.41079627362046944,0.7501047223738191,0.0022195378740408993,41.78791778128605,0.45234222921142975,0.3914829791443297,0.40902460008535285,0.0017716735351165913,0.7768548562040336,-1.1457878687499534e-05,0.00047528583185156163,0.0006118077631308933,0.13877926775105845,0.11318351685219619,-0.16719073526762251,6
UNGATED,IS,1.0,0.7688538067672133,1.1102230246251565e-16,0.0004023411882994517,0.012737065446982292,0.42536644790057004,0.750085137288552,0.0021142544789246416,34.27865772674512,0.47055241937968784,0.4027277508741103,0.4240097982961695,0.0013566496044005172,0.7306055986335968,-4.464898873147641e-05,0.0004469901770309281,0.0006118077631308933,0.13187159712166163,0.09710011821919728,-0.1612945546773451,1
UNGATED,OOS,0.0,1.1507165322410946,0.0,0.0008454616488153984,0.019365249755242234,0.3627483578495659,0.7502591672545289,0.0029844957734856715,78.43639202614484,0.26261700963165785,0.35540132605611274,0.3641862171006811,-0.0014378592511152255,0.992796152720293,0.00021409472197496534,0.000631366926840433,0.000635948200555036,0.18515101637285025,0.21625311945131842,-0.34939376901290453,6
UNGATED,OOS,0.125,1.1515028222149932,0.0,0.0008092432319997946,0.0187269679617109,0.3548899854040708,0.7502490476712476,0.002812098651023524,88.00180614716353,0.30956019792832706,0.3452429663258302,0.35339621687034095,0.0014937685337298445,0.951614030771279,0.00020406600150787502,0.0006051772304919195,0.000635948200555036,0.17709838875746436,0.2069848577301141,-0.3261815822608142,6
UNGATED,OOS,0.25,1.1389050480123009,0.0,0.0007844706565646686,0.018172026395186475,0.36205303599191346,0.7502449492119071,0.0028102981830685292,95.48589265899301,0.3551022459125035,0.3513200059483517,0.3589701097218538,0.0030829262700596827,0.9353234402872388,0.0001896533977770534,0.0005948172587876152,0.000635948200555036,0.17357602005480036,0.2002126863767968,-0.3341816124228951,6
UNGATED,OOS,0.375,1.0782373175197093,0.0,0.0007132983704006679,0.017487362381216485,0.36063316863363715,0.75021690395568,0.0027268883707220804,86.96542997994311,0.3683651976967926,0.3505403781010285,0.3590217562055867,0.0016114124280504627,0.8954909886898105,0.0001438124875301329,0.000569485882870535,0.000635948200555036,0.16670837339821773,0.1802713007086041,-0.3304311510718857,6
UNGATED,OOS,0.5,1.076458911987693,0.0,0.0006844060660154482,0.01683338354465294,0.3594930412394597,0.7502102627423581,0.002600154881584985,79.52698958645705,0.40696331324873064,0.3526262240577209,0.36211471679226837,-0.0026216755528086777,0.8615393974422577,0.00013651163650477442,0.0005478944295106738,0.000635948200555036,0.1602200759501583,0.17296268082629918,-0.3223559729586105,6
UNGATED,OOS,0.625,1.021439714505509,2.220446049250313e-16,0.0006247755524671278,0.016237318320080983,0.3575975267607062,0.7501999010827444,0.0025271984320843354,69.3304435052502,0.42887654205347414,0.34828448552503627,0.3594136349460037,-0.0018161081852974825,0.821351013170996,0.00010243885361697718,0.0005223366988501506,0.000635948200555036,0.15413874846048692,0.15659241117246125,-0.30787264019958005,6
UNGATED,OOS,0.75,0.9546819397009507,0.0,0.0005447438467481081,0.014777547067536496,0.3757189423689694,0.7501567995152958,0.0023917303439757323,55.232519280286404,0.4426992931741292,0.36648964341071233,0.3802074207985659,-0.0044884784295964875,0.7548766018938557,6.468143013261027e-05,0.00048006241661549786,0.000635948200555036,0.14379181554803908,0.13526003243084195,-0.30332689089563036,6
UNGATED,OOS,0.875,0.9174938691219057,0.0,0.0005109577042110905,0.014445338652017511,0.3745490045013394,0.75015571683792,0.0023332426924770966,43.65412254521142,0.46987368497075044,0.35915497597887674,0.37707611522032336,-0.0025271107189839825,0.7317879000032087,4.557850601610131e-05,0.0004653791981949892,0.000635948200555036,0.14034027451804862,0.12619400218632637,-0.2936127074378153,6
UNGATED,OOS,1.0,0.8798202601596359,0.0,0.00046783301511749533,0.013474942560150967,0.3924104030259545,0.7501424728024342,0.0022514000415916526,35.97610960525243,0.4931937411302173,0.37244745496891,0.39413402631432914,-0.001723623288374665,0.6896350594052214,2.9260840049079426e-05,0.0004385721750684159,0.000635948200555036,0.13399773243255161,0.11499922512914451,-0.28822759452795566,1
