panel,book,arm,kind,conv,cost,CAGR,Sharpe,MaxDD,H1,H2,IS_Sharpe,IS_CAGR,IS_MaxDD,OOS_CAGR,OOS_Sharpe,OOS_MaxDD,gross,TO,m_H1,m_H2,m_OOS,m_DD,m_CAGR,IS_m_H1,IS_m_H2,IS_m_DD,IS_m_CAGR,pass4b,fail4b,n_fail,floor_only,pass4a,pareto
u56,EWall,control,ctl,-,10.0,0.13269504597354542,1.1240306130524902,-0.2252589051154078,1.1901347982102557,1.0719486149777597,1.1099714775734477,0.12609224011202858,-0.12568116248617456,0.1381731378987332,1.1357379992068701,-0.2252589051154077,0.7502297498779416,0.8284430410038339,0.23351476560656426,0.23793267733531775,0.2537272320245859,-0.022955493415018235,0.026098731067579206,0.20062105746311,0.22855841639056051,0.006690507184710454,0.021380676468505375,False,DD,1,False,False,False
u56,EWall,control,ctl,-,25.0,0.1312883298840295,1.1133616504048525,-0.22547617750089255,1.179326790710523,1.061343596718628,1.0993258136003343,0.12475159865067531,-0.12589856361621898,0.13671134762230652,1.1250416500196643,-0.22547617750089244,0.7502297498779416,0.8284430410038339,0.2227067581068315,0.22732765907618602,0.24303088283738006,-0.02317276580050298,0.02469201497806328,0.19077113302868787,0.21601687891304877,0.006473106054666028,0.02004003500715211,False,DD,1,False,False,False
u56,EWall,g200-dg,gate,dg,10.0,0.0820244315824139,1.1711820871541068,-0.12011675258999577,1.1807379505267899,1.165188193687011,1.05475910131451,0.07117759167810656,-0.08704843210640845,0.09105842375708106,1.2628581235218095,-0.12011675258999555,0.5323201557601879,3.1357133438424674,0.22411791792309843,0.331172256044569,0.38084735633952527,0.0821866591103938,-0.024571883323552313,0.032622886531967876,0.2396961256406105,0.045323237564476565,-0.033533971965416645,False,CAGR,1,True,True,False
u56,EWall,g200-dg,gate,dg,25.0,0.0769481395725482,1.1033152355178564,-0.12079145061483709,1.1121595073728183,1.097803688098919,0.9855097575873483,0.06620293718889725,-0.09099645885623775,0.08589709240623744,1.196046729815989,-0.12079145061483687,0.5323201557601879,3.1357133438424674,0.15553947476912688,0.26378775045647707,0.3140359626337047,0.08151196108555248,-0.029648175333418014,-0.030715857171509042,0.1618740941861927,0.04137521081464726,-0.03850862645462595,False,CAGR,1,True,True,False
u56,EWall,g200-rw,gate,rw,10.0,0.11550691660622414,1.090938120625819,-0.18647417592895044,1.1669184271720376,1.036562182003239,1.066931213567825,0.10494949947716337,-0.10874880135326381,0.124295319280882,1.1117793930546764,-0.18647417592895044,0.7502393824020653,7.615898615619929,0.2102983945683462,0.20254624436079693,0.22976862587239222,0.015829235771439132,0.008910601700257925,0.07138555103777333,0.1915419552956723,0.0236228683176212,0.00023793583364016546,True,-,0,False,False,False
u56,EWall,g200-rw,gate,rw,25.0,0.1028300216789182,0.9816354478187442,-0.18898692082638613,1.0530504697277103,0.9301972371783876,0.9507261387853186,0.09250596399028632,-0.11876817045770038,0.11142335315888863,1.0071789681137022,-0.18898692082638602,0.7502393824020653,7.615898615619929,0.09643043712401889,0.09618129953594567,0.125168200931418,0.01331649087400344,-0.003766293227048023,-0.04598801894572058,0.07584677607879597,0.013603499213184628,-0.012205599653236879,False,CAGR,1,True,False,False
u56,EWall,band3-dg,gate,dg,10.0,0.08660009294734339,1.2056219490390438,-0.12054942313126804,1.225930875264405,1.1908384783945227,1.1042593710951487,0.07609422682833555,-0.07887438111081335,0.09534722887472857,1.285072363206482,-0.12054942313126815,0.532752804375372,1.7745075061261604,0.2693108426607135,0.35682254075208075,0.4030615960241978,0.08175398856912153,-0.01999622195862283,0.0796354129105985,0.28799031206842196,0.05349728856007166,-0.028617336815187647,False,CAGR,1,True,True,False
u56,EWall,band3-dg,gate,dg,25.0,0.08371217051382152,1.168046810053237,-0.12092631068492754,1.1881013684970718,1.1533810545401453,1.0656908015460567,0.07326122788597633,-0.0818492041209703,0.0924133776660172,1.2482435320727505,-0.12092631068492765,0.532752804375372,1.7745075061261604,0.23148133589338038,0.3193651168977033,0.3662327648904663,0.08137710101546203,-0.0228841443921447,0.04087487080662178,0.24901670629545425,0.050522465549914714,-0.03145033575754687,False,CAGR,1,True,True,True
u56,EWall,band3-rw,gate,rw,10.0,0.12249777558680797,1.1609204001925355,-0.1771479023734388,1.2103699142360638,1.1285808233951855,1.1086766138418092,0.10859036475351158,-0.0993990163619961,0.13410612540663402,1.2025269424250273,-0.17714790237343914,0.7502480559891367,4.315175079344066,0.25374988163237233,0.29456488575274353,0.3205161752427431,0.025155509326950765,0.01590146068084175,0.0944866852687335,0.2650361220490167,0.032972653308888905,0.0038788011099883807,True,-,0,False,False,False
u56,EWall,band3-rw,gate,rw,25.0,0.11524963851688974,1.098061470048422,-0.17890569358009412,1.145293903412654,1.0671200571106445,1.0414326884705756,0.10142304793001622,-0.1055361485141939,0.12679061450189266,1.1426969456337832,-0.1789056935800939,0.7502480559891367,4.315175079344066,0.18867387080896247,0.23310411946820253,0.260686178451499,0.023397718120295452,0.008653323610923525,0.0191838103739016,0.20664537567366636,0.026835521156691106,-0.0032885157135069815,True,-,0,False,False,False
u56,EWall,abs12-dg,gate,dg,10.0,0.08680915467375638,1.0901036422767063,-0.14824441053505055,1.162900881815403,1.0329358341115729,1.03934373677004,0.0782161480390442,-0.09447867388571762,0.09395205869126277,1.1301177607725499,-0.14824441053505044,0.5508016705431703,2.3454947069194434,0.20628084921171153,0.19891989646913089,0.24810699359026567,0.054059001165339016,-0.019787160232209833,-0.06567787602218977,0.35048362039039294,0.03789299578516739,-0.026495415604479003,False,CAGR,1,True,False,False
u56,EWall,abs12-dg,gate,dg,25.0,0.08299326988038236,1.0457035034033249,-0.14876270941568925,1.1184106606552584,0.9883902287946185,0.995025244645093,0.0746295495972733,-0.0958988230818536,0.08994440513063529,1.0855802355757702,-0.1487627094156898,0.5508016705431703,2.3454947069194434,0.16179062805156696,0.1543742911521765,0.203569468393486,0.053540702284700314,-0.023603045025583858,-0.10680691367443662,0.3008538297939698,0.03647284658903141,-0.030082014046249897,False,CAGR,1,True,True,False
u56,EWall,abs12-rw,gate,rw,10.0,0.11818190863039835,1.07063683199559,-0.19885932203290257,1.2284341728200243,0.9540136017296268,1.1321953374147777,0.1154362267178266,-0.12452053816161346,0.12045286302342895,1.031338857338196,-0.19885932203290213,0.7502568466489631,5.305746373583073,0.2718141402163329,0.11999766408718482,0.14932809015591186,0.0034440896674869936,0.01158559372443213,0.1421876777419534,0.26442686275808547,0.007851131509271553,0.010724663074303406,True,-,0,False,False,False
u56,EWall,abs12-rw,gate,rw,25.0,0.10931551263450956,0.9978781500985059,-0.20460893094821675,1.1527291805966677,0.8829270277827771,1.0555839713929276,0.10687524499652734,-0.1270798702765744,0.11133338678938265,0.9610300281977513,-0.20460893094821742,0.7502568466489631,5.305746373583073,0.1961091479929763,0.04891109014033512,0.07901926101546708,-0.0023055192478271813,0.0027191977285433433,0.06147063087064475,0.19199656971568202,0.005291799394310598,0.0021636813530041404,False,DD,1,False,False,False
u56,EWall,vol60-dg,gate,dg,10.0,0.11587148590018459,1.1333131514162902,-0.16883950895070898,1.1560773031960707,1.1132141292890845,1.0696803035373745,0.10896293341195906,-0.11952347254182905,0.12160514836284286,1.1858230418129767,-0.16883950895070898,0.7198239214786466,1.3889392825022588,0.19945727059237928,0.2791981916466425,0.3038122746306925,0.033463902749680585,0.009275170994218374,0.19809558473907352,0.0942298331861382,0.012848197129055966,0.0042513697684358615,True,-,0,False,False,False
u56,EWall,vol60-dg,gate,dg,25.0,0.11354930355246351,1.1126758464907103,-0.16898088701934966,1.1368582512451264,1.0912289749868516,1.050425469405836,0.10681039812203585,-0.12066489100622801,0.11914145374464757,1.1640489707441497,-0.16898088701934966,0.7198239214786466,1.3889392825022588,0.18023821864143497,0.2572130373444096,0.2820382035618655,0.03332252468103991,0.006952988646497293,0.17898550904770927,0.07409818314859762,0.011706778664656997,0.002098834478512654,True,-,0,False,False,False
u56,EWall,vol60-rw,gate,rw,10.0,0.12206588359251214,1.1253851931444865,-0.1838375757992694,1.1409399977389243,1.1125121920932997,1.0593503288121544,0.11394169856155933,-0.1219515985968973,0.12881494606197363,1.1794861189314223,-0.18383757579926951,0.7502136947060454,1.8575949311993638,0.18431996513523285,0.2784962544508577,0.2974753517491381,0.018465835901120164,0.01546956868654592,0.18643839530749995,0.09914511224489475,0.010420071073987708,0.009230134918036134,True,-,0,False,False,False
